unit_id,CropYield,LeafGreenness,SoilMoisture,do_IrrigationRate
0,-6.400030014978215,36.031818376628514,78.36001034174622,40.0
1,-9.206002016742053,73.55211933683711,96.21161948581467,40.0
2,20.555593430419357,34.632948241392654,87.6406149997509,40.0
3,-21.052858909625172,47.655364587964755,59.58811904168378,40.0
4,-5.028260763773606,64.71100468359492,100.20966894112351,40.0
5,-21.26187327773038,29.22457700492316,60.7789201920529,40.0
6,-7.412397012232571,43.21965328984537,73.7940971811952,40.0
7,-25.03761238321392,60.35600898755037,69.42140912920271,40.0
8,-21.905343487032496,66.5789570675266,76.3431733162377,40.0
9,-12.88183949200858,77.24081693455412,87.25201774543385,40.0
10,-21.349422481732393,58.17856618538782,41.924305549624634,40.0
11,-14.483444815653097,32.90990893475062,87.7921734312584,40.0
12,24.03745084795933,-9.683683812816863,67.52508695254137,40.0
13,-25.441305443586913,27.9484622234016,60.68480638376,40.0
14,-15.645132663368804,33.97603435796484,76.09891715894986,40.0
15,2.4826007300688113,45.12500025265599,58.933272142126846,40.0
16,5.776801182368953,44.10147696828597,91.5605602116973,40.0
17,-1.5724567048616929,47.87335025305884,96.41191753210845,40.0
18,-14.292863171930444,6.440883007811543,71.41293277735005,40.0
19,-20.219771204460738,43.30445322583061,75.5472890132731,40.0
20,-17.691954724691527,44.02758992811579,60.344799755817704,40.0
21,-12.645255108595382,40.7494887887567,82.38681082690327,40.0
22,-9.381417966481703,36.30418810627232,88.08073872383726,40.0
23,4.1400364932955025,29.062598223606354,90.43490952306146,40.0
24,-6.78630151196573,47.74730393509802,82.72145193051023,40.0
25,-2.4836829160961504,57.45457376657441,82.47394405184204,40.0
26,-3.643161380495166,63.81166715685142,86.01664961428418,40.0
27,-11.815982792292175,41.015008936726375,76.45989947581698,40.0
28,0.9350105219503,33.246898270233345,94.85710777121086,40.0
29,-4.652387695584388,42.670235260899915,93.38801536861126,40.0
30,-15.18683785569521,53.72764138150014,78.78745300529782,40.0
31,-10.269778971004419,54.140423567365744,74.81632125355522,40.0
32,-0.08368456859234075,40.03248489681415,93.06949225771066,40.0
33,3.7407211930738113,48.10178154694816,66.13835706347294,40.0
34,34.57588990460125,11.619142695216052,80.68312060160378,40.0
35,-11.02923938726596,21.44947058297756,76.3272653846321,40.0
36,0.4391948968498163,30.153162212980618,82.05788321514648,40.0
37,-20.3853309633385,53.146552628837746,72.76540577808274,40.0
38,4.093390596771435,47.7834788163371,87.34372275132174,40.0
39,-12.27276392595859,59.6916446157834,85.99549508149988,40.0
40,-16.087135548894828,54.562815551266894,80.52426048539525,40.0
41,-30.740892452296762,71.54484213107129,52.00084877675095,40.0
42,-9.215863426789138,72.78895951433543,80.50649983045713,40.0
43,-28.770177730123663,64.61109975357589,56.034239670428335,40.0
44,-3.616395671966817,39.75789677531375,75.14878377774555,40.0
45,-15.680265857169083,58.7674530157262,78.84176040910911,40.0
46,-10.904788228082195,41.024196937880006,88.44862604256971,40.0
47,-13.292411762293991,40.62558426441754,77.95765113723591,40.0
48,-12.53933207749159,43.01337719216909,89.3627242322283,40.0
49,2.772687556383042,21.48157208394196,107.51991146052056,40.0
50,18.07444181947985,17.676830816309597,92.32457241873881,40.0
51,-21.879301895320985,45.84854585634132,50.720449068826575,40.0
52,-20.46162842781448,63.993694388592274,66.62671788013076,40.0
53,-25.530038868385994,52.48256325041338,63.552903398453694,40.0
54,-21.393938048945564,50.62121763245464,70.99781041601851,40.0
55,4.291124075393547,64.99654399348415,94.33721905855322,40.0
56,-15.902608155945671,36.511769346334795,71.98350580413282,40.0
57,0.6850566817791374,46.93638208712113,70.99683699269158,40.0
58,-12.898005324795417,50.48434775363046,83.05219304385794,40.0
59,-11.882592574857727,25.881921497960562,67.32198121561434,40.0
60,-21.48206080463209,62.96839611627314,67.49537523811101,40.0
61,-6.926088679067005,52.68164011273364,76.33517556593488,40.0
62,-13.415801983310397,43.73237373442245,72.13400877556765,40.0
63,-18.195980005744147,42.444815748151484,68.31105546455686,40.0
64,-15.878349911735082,48.309765051459976,94.54987777764269,40.0
65,-8.840311064547656,12.665041141303682,89.28147093406693,40.0
66,4.74607228577428,33.65575475041673,87.1534767193115,40.0
67,-21.270372682768475,59.75288811139827,74.39731011761708,40.0
68,-11.795736848249042,40.88283650419952,75.22425628095391,40.0
69,-13.205805889569604,29.52967654073638,65.11620026050743,40.0
70,-23.57517033079403,62.98927073997774,66.52711094316896,40.0
71,8.624284573276828,43.901403550736944,63.80428770019735,40.0
72,-7.50444930325264,35.39590796862858,83.90990345939223,40.0
73,-19.742031655716275,44.19267390875083,72.29460826456997,40.0
74,0.8281895753742261,51.93075699842946,78.81795025975089,40.0
75,-6.74501634235852,55.83502265074493,81.4729555286242,40.0
76,-8.09891485995735,46.55423995164703,80.48693471692998,40.0
77,-11.468877939879736,40.323480361756964,63.61989297938174,40.0
78,14.808998038210623,23.41938557619236,70.16584078520205,40.0
79,-20.73584427259505,44.15165108020459,73.29736556678904,40.0
80,2.7986497144074454,44.67810904448469,100.5900555580912,40.0
81,2.1484108715484,23.550222251621424,85.77225102525837,40.0
82,-4.108977423365245,42.61936291435533,84.0777762141648,40.0
83,-20.95260009472056,68.22163125783644,79.20411542564683,40.0
84,1.1617999036907136,25.645856904792097,88.138989603587,40.0
85,-4.538807388850561,49.80012372595923,85.08890736608524,40.0
86,-13.68155815811682,42.976488997328374,71.12321932490137,40.0
87,-13.579867677353077,33.44332689049045,76.55973285615944,40.0
88,-25.24903238979268,44.69258592033442,77.7201156544371,40.0
89,-15.274999585293234,56.58537450097822,58.30434534791988,40.0
90,-17.209623007202552,18.68292954595388,80.39628520320308,40.0
91,-4.618173396341783,60.00949235654618,78.12352423335811,40.0
92,4.285688772902688,40.54214417775035,77.32840973412915,40.0
93,11.970937337965099,4.6717673602077205,77.93782079433883,40.0
94,-18.248966717649612,48.50900889377137,63.9083361011948,40.0
95,-13.524674179094308,43.57628352955173,73.40112529884861,40.0
96,1.4271313674082893,11.772338807214748,65.50227426732575,40.0
97,-19.22998656050382,20.603394825936093,67.04006395705608,40.0
98,-16.568700053905424,71.01448777059359,58.57377917380708,40.0
99,-13.580614728178174,61.6391407101394,72.11476861787672,40.0
100,-8.296209450698719,17.245685483189284,71.84000864411453,40.0
101,6.583837818662477,45.94795653382145,75.07067752682639,40.0
102,-8.739653398510953,68.02801082837169,77.14892272105848,40.0
103,-9.59543736912623,37.44349029792764,91.69635220654826,40.0
104,-2.447483216596507,24.668055628744636,85.95793111266003,40.0
105,-10.717814137688435,55.11218381048994,82.10708593219994,40.0
106,15.07887728782875,17.270234946014746,56.474003798650834,40.0
107,-16.047708389557226,43.36038753959873,85.90860118660379,40.0
108,-21.873768349129023,87.5853029366189,56.406450602653294,40.0
109,-5.460020791824071,42.717748232537524,84.78390096804374,40.0
110,-23.02749341005802,70.3029117844853,66.09562687629699,40.0
111,-1.6019584109883187,47.011240738123135,75.19423121686043,40.0
112,-8.704605817235556,43.73801996336578,65.65905267520013,40.0
113,-15.275304620184581,48.14882700110019,68.2577427519138,40.0
114,-11.520058174888941,53.33141086249122,90.66179564540633,40.0
115,29.02048233283767,7.898769141226726,78.62381392944947,40.0
116,-5.221452733053732,63.06369561558421,91.71095303238427,40.0
117,-10.487450132713754,55.36363826405742,86.74357989832194,40.0
118,-19.038728928185137,59.44471554183028,73.95395295817835,40.0
119,-26.45186834742435,29.177757836965416,63.533124580951565,40.0
