unit_id,FanSpeed
0,45.86012381760979
1,58.59349545376976
2,42.39239708663815
3,53.15791882729516
4,38.32622658310457
5,66.39662776591653
6,45.48273864686352
7,65.04201590210612
8,69.89257575107294
9,72.03847927287518
10,57.35101838822641
11,62.43593795608503
12,52.96355822814799
13,63.84078097405688
14,73.66137551808556
15,67.4668177534871
16,58.59691018949156
17,62.808565674655675
18,61.855139487982335
19,56.159891749045464
20,68.92825605737681
21,65.47893871645012
22,53.097590801424786
23,49.642533640007926
24,52.54953200711875
25,57.6766414444073
26,51.168077093898845
27,55.843832472758855
28,62.163955146310805
29,72.44276930355596
30,61.01429145479564
31,45.17947918904293
32,71.72323904210678
33,46.80138707906714
34,69.23923553812345
35,48.64140819351702
36,62.097374278682864
37,50.266192988181686
38,45.36154092850913
39,62.17188934100492
40,59.411090611969634
41,61.084209423225616
42,56.66193480214205
43,54.73284378273099
44,68.6738427413366
45,69.12329779405222
46,84.52956551981589
47,69.18395994680279
48,69.42549231820261
49,66.04707415840494
50,65.4897209605247
51,67.90677281060157
52,55.7932849628896
53,43.98649281544417
54,68.04591140149873
55,61.07091421597349
56,60.46550774993129
57,65.38891781554777
58,52.739909685056844
59,49.38994438545065
60,64.1617788213163
61,62.15540123469921
62,60.208103064801
63,67.51508205533638
64,45.46674977683844
65,73.19444597924763
66,65.30681639329849
67,69.68623888940085
68,60.59772877163036
69,63.63634117492322
70,48.776023402164995
71,69.66199162134954
72,52.87209075818669
73,68.81441345038357
74,59.42706549704039
75,51.732497305361804
76,60.652671958494466
77,60.69442626143007
78,65.65075974408613
79,62.68259415718049
80,47.04014955322037
81,42.10805020016083
82,44.56911228432037
83,58.591629981170065
84,38.95488272554864
85,49.15355075480017
86,62.80079413955939
87,55.78293481583022
88,51.75441615359536
89,54.18759970164646
90,58.651412378218296
91,69.0584015588628
92,55.9708906736757
93,47.67345986011465
94,55.50139136367995
95,41.833791034930535
96,67.72457394907659
97,65.97262653591002
98,70.89158173328956
99,49.71315993642055
100,71.00061076793465
101,59.81503536263639
102,35.20050327882637
103,53.999452364093365
104,53.60341239529687
105,47.999795805671965
106,54.018785998989976
107,53.70629538740835
108,65.49385062220138
109,62.85031939280411
110,56.03189399098313
111,64.01937347684454
112,55.784423937040586
113,58.57391598976829
114,76.47056785791426
115,66.55413545876426
116,63.07262991376144
117,36.10317719052607
118,60.30389962211124
119,42.09255125837523
120,81.53614481296624
121,60.79466745720271
122,69.08175469271158
123,47.98692309421066
124,46.763388522904215
125,68.47256795798835
126,61.1719341189055
127,71.23577911787774
128,52.37042169350634
129,63.090281100317014
130,65.25728408075534
131,53.45288414632745
132,54.447405274619534
133,60.54540152867799
134,59.61738641370314
135,59.87766454679155
136,72.40572381720457
137,48.031272093408084
138,52.17049597690657
139,53.84550529169245
140,62.3799692576928
141,61.76655297157983
142,50.39678500534667
143,47.17790018806398
144,50.79980982191065
145,52.1253444089361
146,44.601961825932214
147,49.661744902729275
148,72.61353168732323
149,85.2606281535529
150,61.44479461506744
151,64.47454714373329
152,58.71711665347876
153,71.44007672550323
154,56.50057629702326
155,55.6443405989071
156,61.9666192997016
157,56.06859425007009
158,56.417218692196656
159,56.230813377341924
160,64.91011803362383
161,75.26874940582027
162,41.23586589768793
163,68.80764364878519
164,60.13262160635548
165,52.11579311286851
166,66.52344633307607
167,61.55026527100495
168,59.99048801759338
169,53.64510241316164
170,52.46431757170451
171,53.60373597876044
172,48.5451890804814
173,62.800878750742
174,61.43296667683279
175,54.014842728972695
176,69.91320639055506
177,55.26884769257697
178,50.415761032518056
179,47.607701224746094
180,68.83501244322088
181,54.2074529157358
182,79.88231954085545
183,70.47152374109412
184,80.2520362671824
185,58.50167806648983
186,43.1120072664661
187,85.79555221399502
188,56.31820414281984
189,42.79893106527805
190,59.02186694475082
191,65.46177615642709
192,53.21386569123131
193,71.82496517922331
194,59.25577304000025
195,59.57388124769967
196,53.80591039427911
197,62.52413328712979
198,75.32455755819278
199,66.54419663326414
200,56.62660391376566
201,40.43553479980933
202,72.96016881907609
203,60.957430201174084
204,49.2550192942689
205,64.3685484648406
206,64.59317610893143
207,72.0847838691227
208,67.04022321045994
209,43.22227885459398
210,56.249268825441334
211,55.86611020449108
212,59.34880561842073
213,58.14695831038912
214,51.03432665479922
215,42.063731752809865
216,59.83392084501162
217,49.60979928331499
218,66.31554821705706
219,46.52673581451722
220,43.41568310046188
221,38.407744955785475
222,46.12830134154052
223,62.40932442610851
224,39.45625561987742
225,34.673501238977536
226,54.61768990706477
227,73.78494764244073
228,59.451063383770794
229,60.7406203327776
230,61.120127914846755
231,55.905756463067284
232,65.02749077258396
233,54.3298312146162
234,70.05471161435923
235,45.26249772282104
236,54.15420585651085
237,72.74471000175238
238,51.33319657688965
239,55.43084321692325
240,53.00300651997133
241,55.21678099772765
242,39.48200163676543
243,67.85074616145161
244,50.688134705889595
245,72.37015825780703
246,52.77582042283371
247,75.64520247048924
248,48.81744036390035
249,49.311210311681734
250,54.841258697709975
251,65.21086924818322
252,54.49076428569519
253,57.099516709435136
254,60.039642967114
255,52.972541993594035
256,60.91568388742113
257,63.08283908719154
258,60.507456918493645
259,66.6799856377595
260,78.47391565933802
261,78.3757585404943
262,53.99138190875159
263,42.32844650083956
264,56.82222177606053
265,64.28199113463856
266,60.723276996558646
267,61.52187317801012
268,61.62069921729683
269,53.45191360647779
270,68.01094290434503
271,59.79449111696644
272,51.231432371707974
273,46.18939647727229
274,63.17398177067846
275,64.9748912293815
276,59.78679747389373
277,64.4467438701112
278,39.00166617386715
279,52.27228824395474
280,76.98018474977005
281,55.10785157378576
282,76.34744329899303
283,59.74294712265162
