unit_id,RackInletTemp
0,65.40165306728785
1,36.768150640698046
2,65.37842753642508
3,80.48947250884905
4,59.2633522976139
5,67.84374395782714
6,56.66782754875307
7,34.92155040535502
8,49.19435952638203
9,65.95972411289625
10,67.60955042337696
11,50.33931299943539
12,33.787000568956636
13,66.87909157009466
14,46.551259023585104
15,53.35130066701509
16,55.02272590052386
17,61.95259904346265
18,67.46908458625003
19,51.11967477408194
20,54.76456408920083
21,52.07380676004147
22,70.16219439438
23,32.54233464689564
24,57.71532488021552
25,52.79131292728054
26,58.17044890880472
27,64.75665028667628
28,50.06862056156515
29,48.18056695168325
30,45.16570220059006
31,45.04443248467436
32,46.848101932775904
33,60.06571156306939
34,67.34069250425243
35,44.083605968474416
36,51.59723549632825
37,57.91284238734585
38,49.52875791841317
39,49.18037305333354
40,57.61547541861868
41,58.12658638614638
42,60.26924480313704
43,57.50609965578128
44,54.680609129465154
45,64.38787216136707
46,65.02981474410117
47,47.52420683127266
48,56.50627928841181
49,46.45062344360452
50,58.637306188922054
51,48.271225084100685
52,53.75370816518315
53,44.82656644972432
54,51.8873060713856
55,69.55829724973232
56,76.95720241928768
57,70.16402715347353
58,55.56700861089552
59,47.46428368795264
60,68.96111971584524
61,52.29099693694519
62,52.26438932083028
63,46.68579986751151
64,60.06376057500962
65,67.568357919356
66,56.194347105468054
67,62.4920081247832
68,61.2213984012786
69,71.62575676073841
70,60.35444659545434
71,55.39645962543934
72,57.120891319285185
73,52.655025164883284
74,71.19389024497731
75,46.56613503295674
76,50.40818186001908
77,45.484066763632754
78,50.60812542565512
79,33.228713573444765
80,52.44184469229488
81,67.69612070637773
82,56.631665570666215
83,56.2775808542128
84,50.44705192655501
85,52.57222783680646
86,41.36032783669239
87,20.58458818138631
88,56.07214554020969
89,46.465265323289955
90,45.756647620987884
91,47.79182865231917
92,50.93595475838347
93,60.95345587846708
94,36.97961386504295
95,55.64052807698909
96,44.72408088076359
97,50.63288641562461
98,48.27621898601796
99,48.06755970496124
100,68.10798339760342
101,44.88081268561766
102,49.68629759340043
103,69.8965789561209
104,60.16186230286302
105,35.654534425551475
106,46.414874077160846
107,29.736019989382143
108,73.16468983750585
109,38.48153909832441
110,56.777027879047274
111,46.99753381932927
112,57.208527547978925
113,54.70214903463558
114,69.24594360596865
115,57.5915122276175
116,42.51135582241375
117,47.2223042481016
118,60.58160933973517
119,76.77306812056312
120,66.24253660937478
121,41.95180569282942
122,52.497568078519656
123,48.13229141231511
124,55.78900715457739
125,41.367639920201505
126,63.03539802970736
127,64.09408213689204
128,46.935692892067024
129,40.20680928703207
130,42.06810287086284
131,46.46790222537128
132,53.66506628801287
133,55.68414361224509
134,65.47016643246423
135,64.53900852064004
136,76.66561110144778
137,65.326558007459
138,44.11373980330316
139,56.44988820168893
140,37.30021284430039
141,60.85422108954054
142,60.494152948607876
143,39.560719293612095
144,63.23558874205556
145,38.41590982000338
146,46.45276555417168
147,52.9157691973955
148,43.07885660804251
149,66.78967458740016
150,57.55089366447347
151,51.34136391528243
152,44.48336800428255
153,52.99720114652834
154,79.97287317197882
155,58.33207132277297
156,56.74884836631107
157,68.83737366661214
158,46.80220395224243
159,49.091885103389714
160,55.10685525414462
161,58.15679472353321
162,59.42530882629338
163,58.776871463115945
164,58.584574096042594
165,61.33046612669405
166,50.41470836979318
167,83.18030411105414
168,30.905707557596006
169,32.743143158264225
170,43.65493815836028
171,34.01616697798829
172,42.01552957879491
173,68.50878292900414
174,47.97353875874939
175,56.98059216962953
176,68.93275688317182
177,52.09843909322759
178,47.473556409914636
179,69.17349300684982
180,59.10588839330307
181,51.248074738688516
182,85.55628518426379
183,71.70717446425479
184,52.94485392281787
185,28.893127398827776
186,69.0142773476519
187,56.06787309547151
188,52.532327802698816
189,59.671614388171804
190,44.38401188915064
191,57.58833402287039
192,52.33610279118427
193,52.25561336033993
194,49.083585523199424
