unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_chelator_dosing,do_feed_flow_controller
0,71.29618874369486,18.52332956884197,62.291326992789585,60.0,40.0
1,71.97112306040258,3.6949051702218085,67.89481404059681,60.0,40.0
2,69.87979653812249,-11.102215182636407,59.80328735561091,60.0,40.0
3,54.45387600484186,1.5236190022310447,51.038712647693075,60.0,40.0
4,60.30375745631572,19.891252081572006,44.65725763404387,60.0,40.0
5,60.828195639833396,-22.165279805621935,55.030790055399514,60.0,40.0
6,75.70422644674755,-12.920977623911632,67.03425116817544,60.0,40.0
7,56.52705334564895,9.185758994843152,35.70057610903807,60.0,40.0
8,81.16329174823976,-0.5088880206079427,72.72183452767847,60.0,40.0
9,62.87732842381788,-17.90908445104262,64.52532208226563,60.0,40.0
10,66.35089275413911,19.645946717339786,64.32060146266569,60.0,40.0
11,48.07248992923668,17.2626705024425,37.13032564659775,60.0,40.0
12,57.60104567037481,-0.5712406787984374,47.21523607652904,60.0,40.0
13,55.96778513594452,15.203672931341169,52.12563088114835,60.0,40.0
14,52.40897897987028,27.79638401495301,31.351575142552118,60.0,40.0
15,48.52723536373711,12.44949569829378,41.17185090513061,60.0,40.0
16,56.10882434665459,41.06210619623273,45.19201674169292,60.0,40.0
17,66.06748090867265,8.00402879811638,66.38203588757878,60.0,40.0
18,58.07504422158231,-5.272494065942519,47.94797963861697,60.0,40.0
19,70.58507008561996,28.713820916206064,76.59756891196476,60.0,40.0
20,63.82611770435387,-1.3613777863780072,53.81039837231164,60.0,40.0
21,58.06093326446698,23.985422133125887,56.21836580898886,60.0,40.0
22,73.7573310639979,-16.460575987079217,71.70617128851093,60.0,40.0
23,64.99204552342573,7.028655711653094,58.51336478121726,60.0,40.0
24,72.78545445783881,26.178087815337097,69.42707226138751,60.0,40.0
25,64.02381869847069,5.51840331832175,60.80131139002568,60.0,40.0
26,62.375913676183075,9.288074105664334,54.2722643890954,60.0,40.0
27,68.82818936130309,13.682694549758471,67.09919045631635,60.0,40.0
28,69.1869920067461,4.759906752831431,70.86839403103087,60.0,40.0
29,55.77622253098187,8.084531202520424,51.78827812955609,60.0,40.0
30,68.64011906627091,-4.037275338020553,56.14557977972861,60.0,40.0
31,58.46166555521664,49.24898363720949,42.80145799001881,60.0,40.0
32,62.55522036950404,8.015143389719986,54.611849489011774,60.0,40.0
33,50.1379226009773,-14.860159284520691,28.25341115050487,60.0,40.0
34,78.96998405176694,8.80555117430542,76.58847366695905,60.0,40.0
35,67.79898177289093,-20.961277334191863,63.50794360851999,60.0,40.0
36,67.4878974382309,18.361343495934044,52.53818784205136,60.0,40.0
37,72.21860976787409,-3.161599161261302,72.26700484416536,60.0,40.0
38,61.223658464196355,25.256394275271028,51.55253512061124,60.0,40.0
39,50.286251038989256,5.65116106179298,34.72911927966024,60.0,40.0
40,54.78900446143567,16.749100875134516,20.820877230742525,60.0,40.0
41,66.554489283082,20.83022833595022,60.151221196759906,60.0,40.0
42,65.343305547507,29.061691820774918,49.130160945424606,60.0,40.0
43,60.401377055023644,24.79869373824229,55.16494980715716,60.0,40.0
44,57.67347366656559,-6.918138573886243,41.814091743646046,60.0,40.0
45,60.91414888502934,3.3243563414100863,58.44728086587513,60.0,40.0
46,73.92433243964503,8.58310628912429,72.46442170881639,60.0,40.0
47,53.85018778147612,34.40873312445794,47.41850842410893,60.0,40.0
48,57.66606114512093,-1.5731449554117107,49.9945358905148,60.0,40.0
49,64.57424337823768,14.024001150803356,57.65849322719867,60.0,40.0
50,67.3929526566786,-5.955683480093135,65.993043631278,60.0,40.0
51,48.94422123384632,18.47707124696335,37.145660228740745,60.0,40.0
52,72.18523423229452,30.986642862196835,73.53940035275349,60.0,40.0
53,50.88854301410797,-5.358621111479545,44.31850371845638,60.0,40.0
54,72.68653014538896,5.4806749044878496,55.08097265578096,60.0,40.0
55,57.17648050902778,15.591686052017451,41.135286224137715,60.0,40.0
56,63.322193400139284,4.694689235072779,53.527317084838856,60.0,40.0
57,65.12500203760494,15.558834483736435,65.65389442899989,60.0,40.0
58,58.51831533067329,15.839676612174623,45.04657962991038,60.0,40.0
59,67.09355807999248,34.92262305992955,58.96873009849361,60.0,40.0
60,62.97574970982103,22.551072301555205,56.08151242567476,60.0,40.0
61,56.604781094963215,-12.882210467554204,45.00670426395314,60.0,40.0
62,63.73739700318679,13.99593630944243,46.66929080328056,60.0,40.0
63,55.393939447952256,21.237698276098357,39.11944252427273,60.0,40.0
64,50.004591059311345,4.320061336954861,44.62553993718839,60.0,40.0
65,61.478942419785405,-9.504469373932581,59.969785409822826,60.0,40.0
66,60.961726586516995,8.599535137861848,46.5253796633374,60.0,40.0
67,62.18010934136909,21.825085756560163,45.36520761126339,60.0,40.0
68,60.216283023982555,-0.21274392482280025,52.52965755374931,60.0,40.0
69,68.64098042821813,12.048242624073493,62.23598371402799,60.0,40.0
70,68.90161110562343,15.431781108101866,59.884170913471394,60.0,40.0
71,68.95537695011161,17.143164984449548,72.71394550257008,60.0,40.0
72,67.81028532263295,1.789177501277178,58.861248814826645,60.0,40.0
73,53.48164187028981,20.82092099052119,50.765757252923656,60.0,40.0
74,65.26771240771278,25.774546177053892,54.554702753688176,60.0,40.0
75,71.29755784506445,19.379500680493425,55.49262335263368,60.0,40.0
76,56.35661855302496,-13.915606794796926,44.99201894498361,60.0,40.0
77,45.872245071214905,20.854866156013827,31.09520249915425,60.0,40.0
78,66.11100333288813,14.563186538674497,50.008569904245014,60.0,40.0
79,59.87895424329026,26.63416144973447,49.671780892979015,60.0,40.0
80,70.79092165277218,3.20673754880993,68.52841098082075,60.0,40.0
