unit_id,CropYield,do_ph_acidifier,do_iron_fertigation
0,65.22013665587937,75.0,75.0
1,64.58647335904226,75.0,75.0
2,63.719128086434125,75.0,75.0
3,68.65822278168332,75.0,75.0
4,61.46367011101113,75.0,75.0
5,67.52344585693218,75.0,75.0
6,67.18486819293625,75.0,75.0
7,64.80133199200675,75.0,75.0
8,64.46683711533188,75.0,75.0
9,61.2797277530394,75.0,75.0
10,65.40150073407852,75.0,75.0
11,65.51862827523249,75.0,75.0
12,66.55504556600498,75.0,75.0
13,67.27576808848669,75.0,75.0
14,59.66452760152429,75.0,75.0
15,65.6196258359039,75.0,75.0
16,66.28620958820879,75.0,75.0
17,65.48898189025553,75.0,75.0
18,68.10945540168652,75.0,75.0
19,59.09180325316948,75.0,75.0
20,61.10564275197048,75.0,75.0
21,62.723010821435935,75.0,75.0
22,67.99849885233468,75.0,75.0
23,58.45202534240738,75.0,75.0
24,61.14651421849804,75.0,75.0
25,58.945645869239705,75.0,75.0
26,72.24646032478746,75.0,75.0
27,60.4262523071884,75.0,75.0
28,65.21373665437626,75.0,75.0
29,63.2605410818037,75.0,75.0
30,65.13303354097475,75.0,75.0
31,62.95650281685112,75.0,75.0
32,65.45994246866125,75.0,75.0
33,59.61723539226391,75.0,75.0
34,64.39287131382632,75.0,75.0
35,68.58846689909355,75.0,75.0
36,68.22175575073074,75.0,75.0
37,63.797878299809064,75.0,75.0
38,63.02323990686262,75.0,75.0
39,60.503588556849174,75.0,75.0
40,63.37680731319919,75.0,75.0
41,64.00289972951286,75.0,75.0
42,64.65639498116063,75.0,75.0
43,60.6531280176304,75.0,75.0
44,70.19488027499771,75.0,75.0
45,69.31762416642718,75.0,75.0
46,70.37414326911798,75.0,75.0
47,61.30301420282982,75.0,75.0
48,61.572088683659544,75.0,75.0
49,64.60886531866376,75.0,75.0
50,66.43577272118405,75.0,75.0
51,57.5102984706136,75.0,75.0
52,68.91290047735237,75.0,75.0
53,62.93779182015799,75.0,75.0
54,60.223733164949216,75.0,75.0
55,63.67392692138386,75.0,75.0
56,65.73984346167967,75.0,75.0
57,67.09351472358098,75.0,75.0
58,58.53977797329706,75.0,75.0
59,57.99154318405528,75.0,75.0
60,61.48428809729582,75.0,75.0
61,70.59844394069361,75.0,75.0
62,59.84931987579855,75.0,75.0
63,68.59748056292314,75.0,75.0
64,69.8984836083412,75.0,75.0
65,63.10752490981004,75.0,75.0
66,67.80187453039467,75.0,75.0
67,62.473990110672766,75.0,75.0
68,61.69586038466421,75.0,75.0
69,71.4141437445594,75.0,75.0
70,67.27076193006287,75.0,75.0
71,64.2787980305705,75.0,75.0
72,62.22122633472535,75.0,75.0
73,66.89959572253409,75.0,75.0
74,60.29979102491093,75.0,75.0
75,61.927331086513355,75.0,75.0
76,69.31556812470082,75.0,75.0
77,69.21410916719691,75.0,75.0
78,63.713248145035095,75.0,75.0
79,60.833633310398326,75.0,75.0
80,64.09241381324168,75.0,75.0
81,65.83602829226203,75.0,75.0
82,66.35279649845381,75.0,75.0
83,63.92910924760086,75.0,75.0
84,62.2663765112802,75.0,75.0
85,59.12108990818505,75.0,75.0
86,68.21933632008914,75.0,75.0
87,70.91303426557548,75.0,75.0
88,63.35133030125012,75.0,75.0
89,61.942436213295686,75.0,75.0
90,64.56079609199081,75.0,75.0
91,61.15559517491542,75.0,75.0
92,66.41953847333255,75.0,75.0
93,67.18224784698513,75.0,75.0
94,64.5905109623344,75.0,75.0
95,61.49025935266382,75.0,75.0
96,68.9147964045287,75.0,75.0
97,65.48141235355025,75.0,75.0
98,66.33258086071952,75.0,75.0
99,65.56540902885531,75.0,75.0
100,64.71265492941991,75.0,75.0
101,65.84710937429003,75.0,75.0
102,63.624040225671386,75.0,75.0
103,64.92255871292994,75.0,75.0
104,66.308521653025,75.0,75.0
105,72.5046961138731,75.0,75.0
106,65.48676789836863,75.0,75.0
107,72.9193480765927,75.0,75.0
