unit_id,CropYield,do_ph_acidifier,do_iron_fertigation
0,37.0819482949768,50.0,50.0
1,35.83373596222531,50.0,50.0
2,44.54323953332626,50.0,50.0
3,34.284848125782105,50.0,50.0
4,37.538240860503834,50.0,50.0
5,37.20944958220086,50.0,50.0
6,40.07542341166746,50.0,50.0
7,41.760484822789714,50.0,50.0
8,40.50731306301334,50.0,50.0
9,33.217115262174566,50.0,50.0
10,35.89376680230463,50.0,50.0
11,40.40939365528083,50.0,50.0
12,36.58311546252519,50.0,50.0
13,34.20824018153176,50.0,50.0
14,40.897764432539375,50.0,50.0
15,34.44312628800636,50.0,50.0
16,39.55915075906234,50.0,50.0
17,35.1370089282732,50.0,50.0
18,38.99836794803024,50.0,50.0
19,32.8156205142851,50.0,50.0
20,38.82368707129601,50.0,50.0
21,32.64784416573523,50.0,50.0
22,36.516024825546694,50.0,50.0
23,37.29452839918233,50.0,50.0
24,38.393707951583586,50.0,50.0
25,38.157721855107454,50.0,50.0
26,36.17660331087503,50.0,50.0
27,38.01923285857768,50.0,50.0
28,37.547198031100336,50.0,50.0
29,37.82023731097337,50.0,50.0
30,38.43549988670482,50.0,50.0
31,40.76630296262081,50.0,50.0
32,36.48834029523331,50.0,50.0
33,43.60927170828655,50.0,50.0
34,39.325859686638815,50.0,50.0
35,35.7809628058681,50.0,50.0
36,43.54653665707318,50.0,50.0
37,34.426911003556846,50.0,50.0
38,33.54785955177061,50.0,50.0
39,37.28315100454737,50.0,50.0
40,47.79658882586747,50.0,50.0
41,37.023404789255714,50.0,50.0
42,40.47094704112258,50.0,50.0
43,36.1343678062596,50.0,50.0
44,40.07431022776003,50.0,50.0
45,32.981265673125925,50.0,50.0
46,39.140782350875384,50.0,50.0
47,33.631794178395,50.0,50.0
48,38.473094607391694,50.0,50.0
49,39.082425080950756,50.0,50.0
50,35.19374910435306,50.0,50.0
51,36.258584820374615,50.0,50.0
52,34.3646406323166,50.0,50.0
53,38.88114482844489,50.0,50.0
54,47.02141626787048,50.0,50.0
55,34.37598670327786,50.0,50.0
56,40.38596838072782,50.0,50.0
57,35.039638349783175,50.0,50.0
58,38.99302085292022,50.0,50.0
59,36.28453335228382,50.0,50.0
60,37.27179474784808,50.0,50.0
61,40.48202038398608,50.0,50.0
62,41.21826689172671,50.0,50.0
63,42.363802193466626,50.0,50.0
64,34.86959832766267,50.0,50.0
65,32.180476677133754,50.0,50.0
66,37.18066974744502,50.0,50.0
67,38.8877190474623,50.0,50.0
68,34.71680929278277,50.0,50.0
69,36.387284820134056,50.0,50.0
70,38.06488042602279,50.0,50.0
71,32.53762614506044,50.0,50.0
72,36.831271806993115,50.0,50.0
73,31.915495312565888,50.0,50.0
74,34.242905153325644,50.0,50.0
75,42.534505877354846,50.0,50.0
76,36.775876767880646,50.0,50.0
77,39.94304876431749,50.0,50.0
78,42.08956281807991,50.0,50.0
79,37.63326099083415,50.0,50.0
80,38.0924338736285,50.0,50.0
81,40.966992091690116,50.0,50.0
82,45.11694850760786,50.0,50.0
83,36.54137361143813,50.0,50.0
84,37.549567318673006,50.0,50.0
85,37.58553576228408,50.0,50.0
86,42.195335717550826,50.0,50.0
87,35.29056631000504,50.0,50.0
88,32.27398877353188,50.0,50.0
89,38.09973864349517,50.0,50.0
90,36.32020985179255,50.0,50.0
91,36.165946560709735,50.0,50.0
92,37.21309545494707,50.0,50.0
93,38.68620603871187,50.0,50.0
94,36.232864589814,50.0,50.0
95,39.725372655857754,50.0,50.0
96,35.07169858392852,50.0,50.0
97,29.65332826451227,50.0,50.0
98,41.664827807353674,50.0,50.0
99,37.73835222183028,50.0,50.0
100,39.74178561663793,50.0,50.0
101,33.272555645502116,50.0,50.0
102,28.873674565373015,50.0,50.0
103,36.21510072775573,50.0,50.0
104,39.46323410710258,50.0,50.0
105,30.005080905572093,50.0,50.0
106,36.527908223153666,50.0,50.0
107,36.98510832825679,50.0,50.0
108,30.448505492988737,50.0,50.0
109,42.71361783064288,50.0,50.0
110,39.515082933627134,50.0,50.0
111,40.99224805065696,50.0,50.0
112,32.83517320855733,50.0,50.0
113,37.56940198477136,50.0,50.0
114,47.5871080156779,50.0,50.0
115,36.989504656071105,50.0,50.0
116,37.222894025311746,50.0,50.0
117,34.14215539169018,50.0,50.0
118,37.87356250166296,50.0,50.0
119,44.885455186772376,50.0,50.0
120,35.571615563603174,50.0,50.0
121,41.39453772137177,50.0,50.0
122,34.46420490799311,50.0,50.0
123,39.513178989284576,50.0,50.0
124,48.41243082873692,50.0,50.0
125,38.89941656487515,50.0,50.0
126,41.89960776584135,50.0,50.0
127,43.069573894335335,50.0,50.0
128,38.68699434485451,50.0,50.0
129,31.853338068855766,50.0,50.0
130,38.85778065020981,50.0,50.0
131,41.2620287234366,50.0,50.0
132,41.444472688641206,50.0,50.0
133,44.98084110698526,50.0,50.0
134,39.54511788759643,50.0,50.0
135,36.991729571746845,50.0,50.0
136,39.98756750669994,50.0,50.0
137,35.82687832665352,50.0,50.0
138,35.27691054040808,50.0,50.0
139,36.32221971451555,50.0,50.0
140,41.44000720908546,50.0,50.0
141,40.39529781533169,50.0,50.0
142,36.694651676583234,50.0,50.0
143,42.5341585886251,50.0,50.0
144,32.96010411746564,50.0,50.0
145,43.221320051844344,50.0,50.0
146,39.01076928315635,50.0,50.0
147,41.59900807530721,50.0,50.0
148,38.075160115543994,50.0,50.0
149,33.44653061114768,50.0,50.0
150,38.88865109015001,50.0,50.0
151,36.06449520912992,50.0,50.0
152,37.88984082845477,50.0,50.0
153,32.65653161648062,50.0,50.0
154,37.61187304973557,50.0,50.0
155,36.47093391802231,50.0,50.0
156,38.64283414533437,50.0,50.0
157,40.84489853570503,50.0,50.0
158,38.76872997389012,50.0,50.0
159,35.68959711451274,50.0,50.0
160,39.70281714664614,50.0,50.0
161,38.36554060060875,50.0,50.0
162,36.284040309370084,50.0,50.0
163,36.80096141533698,50.0,50.0
164,36.60435219504561,50.0,50.0
165,33.82594539417676,50.0,50.0
166,34.64517385233064,50.0,50.0
167,32.37245126009656,50.0,50.0
168,33.452231254536116,50.0,50.0
169,36.72880594708708,50.0,50.0
170,37.94665118722354,50.0,50.0
171,37.86706916902456,50.0,50.0
172,41.5046572214976,50.0,50.0
173,36.0256626122238,50.0,50.0
174,36.05470068725732,50.0,50.0
175,40.138574352405676,50.0,50.0
176,36.60975104312263,50.0,50.0
177,43.15331926253418,50.0,50.0
178,37.959182559478506,50.0,50.0
179,29.743857789950976,50.0,50.0
180,39.42529495887099,50.0,50.0
181,36.86544103486176,50.0,50.0
182,34.890856591526585,50.0,50.0
183,37.20578089610768,50.0,50.0
184,33.14403056370793,50.0,50.0
185,33.23083390119443,50.0,50.0
186,36.71263776765901,50.0,50.0
187,37.16474874809066,50.0,50.0
188,35.08316949050102,50.0,50.0
189,40.55945687960736,50.0,50.0
190,44.5371644147142,50.0,50.0
191,35.79611997963493,50.0,50.0
192,34.407125881918624,50.0,50.0
193,44.00835696023301,50.0,50.0
194,28.024695783508605,50.0,50.0
195,35.74967864036397,50.0,50.0
196,35.891657803772034,50.0,50.0
197,39.59235851157325,50.0,50.0
198,39.7222550254337,50.0,50.0
199,48.15804256293617,50.0,50.0
200,35.464920784959155,50.0,50.0
201,36.857396786026065,50.0,50.0
202,36.111324806789014,50.0,50.0
203,35.55171047805574,50.0,50.0
204,33.89954605155712,50.0,50.0
205,35.97084745725882,50.0,50.0
206,40.65274097914307,50.0,50.0
207,39.532134946677644,50.0,50.0
208,33.77043552850811,50.0,50.0
209,37.500529158638955,50.0,50.0
210,39.02840889816799,50.0,50.0
211,40.83815002406801,50.0,50.0
212,38.42931844037531,50.0,50.0
213,41.09373906220837,50.0,50.0
214,39.663602533743735,50.0,50.0
215,43.40028709753988,50.0,50.0
216,33.62690735749025,50.0,50.0
217,40.647232084023344,50.0,50.0
218,37.42309737074851,50.0,50.0
219,43.38514738723144,50.0,50.0
220,37.229423614434516,50.0,50.0
221,37.655714965608404,50.0,50.0
222,32.923444122911576,50.0,50.0
223,36.48228259772893,50.0,50.0
224,39.22315394668401,50.0,50.0
225,37.408051064587916,50.0,50.0
226,39.15419763237023,50.0,50.0
227,37.985107788907676,50.0,50.0
228,41.12941395405103,50.0,50.0
229,37.02439402382934,50.0,50.0
230,36.172410294635384,50.0,50.0
231,34.65161676356121,50.0,50.0
232,42.87285435224326,50.0,50.0
233,38.91891259200303,50.0,50.0
234,36.77941527857113,50.0,50.0
235,37.828643416752854,50.0,50.0
236,35.13889318178584,50.0,50.0
237,33.727629731076156,50.0,50.0
238,35.644242866268215,50.0,50.0
239,34.73052448377618,50.0,50.0
240,39.86383355783668,50.0,50.0
241,37.334571335131386,50.0,50.0
242,37.70397569037332,50.0,50.0
243,38.52404284524642,50.0,50.0
244,35.888462585314294,50.0,50.0
245,39.48733364403258,50.0,50.0
246,41.98972104835066,50.0,50.0
247,43.839328914692395,50.0,50.0
248,36.33525761255963,50.0,50.0
249,34.914484271107284,50.0,50.0
250,36.5148735902695,50.0,50.0
251,35.09972049324568,50.0,50.0
252,38.34021367155168,50.0,50.0
253,45.95508844320428,50.0,50.0
254,33.00233333294419,50.0,50.0
255,34.4819792250061,50.0,50.0
256,31.971126705708002,50.0,50.0
257,39.80080571862625,50.0,50.0
258,41.010703260938314,50.0,50.0
259,40.564804903806156,50.0,50.0
260,35.53606085662184,50.0,50.0
261,32.81770788784042,50.0,50.0
262,43.669688241059134,50.0,50.0
263,39.40964561577654,50.0,50.0
264,34.92864174840328,50.0,50.0
265,31.500899926151117,50.0,50.0
266,37.277779949136686,50.0,50.0
267,41.845026801644146,50.0,50.0
268,39.83487191854125,50.0,50.0
269,30.79698553837077,50.0,50.0
270,35.432233311962236,50.0,50.0
271,42.97012021331455,50.0,50.0
272,36.06095385029027,50.0,50.0
273,39.39628409991829,50.0,50.0
274,38.81054708517578,50.0,50.0
275,37.95381972463451,50.0,50.0
276,39.11862843466475,50.0,50.0
277,41.83035258896413,50.0,50.0
278,37.53339361975801,50.0,50.0
279,35.32945826412557,50.0,50.0
280,37.05475162540983,50.0,50.0
281,40.37136991528735,50.0,50.0
282,39.890696065571326,50.0,50.0
283,36.03285767269539,50.0,50.0
284,38.936383564999396,50.0,50.0
285,42.5851359300836,50.0,50.0
286,35.12084742958959,50.0,50.0
287,38.42335024451355,50.0,50.0
288,38.334808960689216,50.0,50.0
289,32.93597761356721,50.0,50.0
290,36.83773178065618,50.0,50.0
291,37.35908912019856,50.0,50.0
292,34.3131751559251,50.0,50.0
293,40.63294613693495,50.0,50.0
294,39.04891924240887,50.0,50.0
295,37.74496411350031,50.0,50.0
296,37.9839438573655,50.0,50.0
297,43.71194419143524,50.0,50.0
298,34.004835526899036,50.0,50.0
299,34.79409031687796,50.0,50.0
300,35.57730763828404,50.0,50.0
301,34.03036538072033,50.0,50.0
302,41.49144818621175,50.0,50.0
303,43.276707264883505,50.0,50.0
304,43.03270936723085,50.0,50.0
305,37.35346901248714,50.0,50.0
306,38.99919511792357,50.0,50.0
307,38.793455382363604,50.0,50.0
308,37.22485538816071,50.0,50.0
309,36.850455878768294,50.0,50.0
310,36.59925532012251,50.0,50.0
311,33.33638823769921,50.0,50.0
312,38.82211581529694,50.0,50.0
313,33.656953207095015,50.0,50.0
314,36.096076606272476,50.0,50.0
315,40.37281106274922,50.0,50.0
316,35.13509164165477,50.0,50.0
317,37.77218370451452,50.0,50.0
318,37.24266390826953,50.0,50.0
319,34.81586183872585,50.0,50.0
320,37.43244396711744,50.0,50.0
321,35.262755997046554,50.0,50.0
322,46.05105453836131,50.0,50.0
323,33.327473138724244,50.0,50.0
324,37.21993038781739,50.0,50.0
325,32.82057282473167,50.0,50.0
326,38.10946902029939,50.0,50.0
327,36.016718746282706,50.0,50.0
328,38.11162406637114,50.0,50.0
329,36.98729971998046,50.0,50.0
330,39.93649766783316,50.0,50.0
331,38.307612796192075,50.0,50.0
332,40.7900609619127,50.0,50.0
333,36.20540121330373,50.0,50.0
334,38.042777213976194,50.0,50.0
335,38.299912927349475,50.0,50.0
336,41.28418525999511,50.0,50.0
337,36.3729107566583,50.0,50.0
338,38.96122147795406,50.0,50.0
339,31.68163718128894,50.0,50.0
340,37.126651649238056,50.0,50.0
341,36.465584220663665,50.0,50.0
342,38.57680063281618,50.0,50.0
343,34.720851147699,50.0,50.0
344,31.503622718079782,50.0,50.0
345,39.33986732922957,50.0,50.0
346,36.154475296842456,50.0,50.0
347,35.25021446880604,50.0,50.0
348,44.53265059726348,50.0,50.0
349,36.70433964476936,50.0,50.0
350,39.80005747038705,50.0,50.0
351,36.87260900118996,50.0,50.0
352,34.18434861493041,50.0,50.0
353,40.68775226037341,50.0,50.0
354,36.05532796266733,50.0,50.0
355,36.675924605815126,50.0,50.0
356,34.14855821876971,50.0,50.0
357,42.52123580633986,50.0,50.0
358,33.30790721070127,50.0,50.0
359,40.088332441227465,50.0,50.0
360,42.21649188769261,50.0,50.0
361,31.526173503251087,50.0,50.0
362,28.943377722134898,50.0,50.0
363,38.87666996039178,50.0,50.0
364,38.23713624804125,50.0,50.0
365,32.048595702544404,50.0,50.0
366,34.44042872830774,50.0,50.0
367,36.197208539622736,50.0,50.0
368,35.762872977154025,50.0,50.0
369,38.85938124141149,50.0,50.0
370,37.10785559065121,50.0,50.0
371,38.35279235917807,50.0,50.0
372,35.08351198973861,50.0,50.0
373,38.6120122752651,50.0,50.0
374,38.01486325440864,50.0,50.0
375,39.20456340234584,50.0,50.0
376,32.384881641747434,50.0,50.0
377,34.02695001365947,50.0,50.0
378,38.28879673569917,50.0,50.0
379,30.93992944448845,50.0,50.0
380,30.980623274205517,50.0,50.0
381,43.92588228087341,50.0,50.0
382,40.168212476204786,50.0,50.0
383,32.371831693764776,50.0,50.0
384,46.66177898781721,50.0,50.0
385,36.6125191258133,50.0,50.0
386,34.83977120090596,50.0,50.0
387,33.2578671569803,50.0,50.0
388,37.160553476464365,50.0,50.0
389,34.60566826369963,50.0,50.0
390,42.77666614105024,50.0,50.0
391,37.90588071735991,50.0,50.0
392,36.20795265963073,50.0,50.0
393,39.9234655269568,50.0,50.0
394,40.256814278237094,50.0,50.0
395,39.79984817392851,50.0,50.0
396,40.324239002263695,50.0,50.0
397,36.67669898250374,50.0,50.0
398,32.898856626118004,50.0,50.0
399,43.62413367836914,50.0,50.0
