unit_id,JobThroughput,RackInletTemp,CpuClock,do_cooling_setpoint_controller
0,14.241659118545954,55.60707536212539,42.340167365624914,48.75
1,28.03246863143406,42.93881104162395,42.93375729101819,48.75
2,20.04467353378493,65.53323421956375,41.67796673994081,48.75
3,26.07696813827824,57.60286462437442,48.193679003912976,48.75
4,22.184848647637313,48.30748544269107,67.98554523810046,48.75
5,0.8066952767529978,64.86683207016002,50.19525029218377,48.75
6,7.6052271887009475,62.0288018992841,36.4268014401224,48.75
7,33.65963922213203,29.285089502241,72.98151691963142,48.75
8,6.852672333625616,63.206703712110794,59.94028527168255,48.75
9,33.4450041587439,51.41322981177304,49.51328661157506,48.75
10,36.79330725331153,48.88691605274856,58.69444806287386,48.75
11,6.535760081932754,57.7979645006497,42.81550727166353,48.75
12,19.350930728894898,47.709900296648435,57.043250909774486,48.75
13,19.70592689215288,42.81571464151402,35.59477105624864,48.75
14,22.833884597732098,54.967095330035036,48.60614414196311,48.75
15,15.386743874742013,54.0930492365127,50.247462139468546,48.75
16,19.638228464042193,50.196796456237465,53.471674003885454,48.75
17,25.199867306421307,40.48544199765723,57.772837146015036,48.75
18,11.509849856829716,53.127242969032835,41.11951480145962,48.75
19,4.007272366284595,65.90979200284681,52.33716549965262,48.75
20,10.127663844586289,54.09190313905212,37.0098347461102,48.75
21,14.74220778880794,53.60771361500682,49.06661239889359,48.75
22,29.351039739818955,33.73338110806354,61.10448453852997,48.75
23,8.412245993397658,52.55410437705561,31.652095394682394,48.75
24,13.219474344779071,50.35543696320149,52.78715843396869,48.75
25,47.1966531230379,34.52608965388517,62.555827373326366,48.75
26,9.152156345328375,53.724925940845985,47.441704607528415,48.75
27,26.24285471700566,42.61372194236573,54.393758193408374,48.75
28,10.913465534399577,50.03935502771144,57.789910563156525,48.75
29,8.582945043073483,74.70431678382202,41.43323447577082,48.75
30,10.726983783714573,66.5969204099601,53.562401896649924,48.75
31,12.07546012426768,45.01042535478473,39.01796188232482,48.75
32,30.20519113779293,30.810484278176435,50.07498116111249,48.75
33,8.481072728412553,57.212933022241465,43.63878845885836,48.75
34,32.447451711708496,50.705658949106414,57.8982335418394,48.75
35,6.1876902353081915,61.84051327158213,46.831662545958665,48.75
36,14.319868520694344,47.01051497647784,37.054924608942365,48.75
37,8.048849360731658,49.850602559347955,27.10141094480268,48.75
38,61.29264980295854,47.41159985423437,53.88592901123242,48.75
39,2.3841072981800817,63.95331705035085,47.86070976628595,48.75
40,2.712857878256247,69.6713409514443,53.658030427673914,48.75
41,27.270572480927026,54.36392096689141,60.096807334039056,48.75
42,10.394524058535103,61.13840491090439,43.75440491564907,48.75
43,28.373400212798423,47.51213255181887,57.31066561351293,48.75
44,29.937349244573983,59.24665564024596,47.08744281343974,48.75
