unit_id,JobThroughput,RackInletTemp,FanSpeed,CpuClock,do_cooling_setpoint_controller
0,12.15735190665108,47.02811449821783,67.4255648773164,57.760127096536124,40.0
1,17.375913404483434,50.44736901532999,68.903048148214,61.89052543302015,40.0
2,14.549079423143322,54.32236088537111,56.85221427033685,45.90164571086095,40.0
3,10.220540757020267,48.33518134056914,47.19962445245771,55.81111284921878,40.0
4,-0.9461277365844722,72.81369141915293,66.57599802966985,51.55136325653181,40.0
5,-6.087835801277462,74.8016295123794,51.89039092095783,46.121059330384234,40.0
6,15.197545575344487,56.401197878799046,45.31806836434624,53.54864279957379,40.0
7,19.12917213616872,54.42966429154237,59.41287830714164,54.866615334762805,40.0
8,1.5139266297914755,58.58724716171811,58.68840108173535,36.15088173069013,40.0
9,34.373647831932786,43.734551303728,67.68008170335112,52.37878100682664,40.0
10,-2.635298791596204,51.779077721968925,66.02461267482671,73.77828200063647,40.0
11,31.45769951650129,41.2660692837419,54.42592410920384,62.455724218537156,40.0
12,4.43029537928243,58.97541816939441,57.87835631838128,53.66621486941728,40.0
13,8.035318682494635,44.357976955168326,60.288166199320166,54.72206870451785,40.0
14,4.782263867309784,59.28409156190527,54.23132062817577,52.67953375033388,40.0
15,9.62519925843253,55.5233853566858,54.44121102755353,50.6523705696859,40.0
16,14.772521196525778,51.3667808095913,65.10902854879647,42.592236275777275,40.0
17,-3.281622876174515,62.54128049416877,63.09961008581534,42.33389570648642,40.0
18,4.153173349079956,63.66267283610058,59.52192728861302,42.002189848082075,40.0
19,14.99936705374111,56.92043243898235,64.93578013917451,53.35441191222748,40.0
20,15.435324261650031,54.93563420125382,58.27945598743328,45.016390742332845,40.0
21,24.19107676478471,59.75334376094571,60.675170125683024,44.960286891280155,40.0
22,64.02699397921961,29.720556388313266,52.74103872433487,47.07173037625192,40.0
23,-6.360828503999876,58.1987697110747,52.83473763070637,53.28019989631011,40.0
24,3.241970655679455,67.99492614967014,56.64899631501287,57.86160651803387,40.0
25,2.1151080502919806,65.69259321427967,52.403735964262054,49.7554360600734,40.0
26,-3.050789197410521,67.19637048268105,50.941993716169016,63.680638901075206,40.0
27,21.282497903769357,33.39697458844969,46.351302669780004,54.748015570602846,40.0
28,0.12559663706874158,67.86689783566698,47.565979906543454,48.7746240548225,40.0
29,3.257564820804979,60.81993106083768,43.542116640680874,40.97499582050974,40.0
30,40.78718145144327,52.8152115550453,61.055263042262034,36.54140299470625,40.0
31,23.56283339881098,60.542658074211445,80.68802627648711,37.9113967479756,40.0
32,-2.931800752531359,71.85974801776413,51.79808100981037,54.37952679473477,40.0
33,7.999554612634643,60.41920095185422,77.35553966947094,40.53871877198162,40.0
34,54.453420292439745,54.99864083223664,53.96819317734404,58.91530534764805,40.0
35,42.14335053575839,60.37297167294847,59.313726301572764,58.54368340576594,40.0
36,12.017848186574945,44.606686381969304,86.29162805047062,44.57854954103266,40.0
37,6.982536775649143,65.80507296224033,42.51235129187872,53.7185726875475,40.0
38,5.231490330676054,61.47522577667675,58.74003058530395,47.204430758728364,40.0
39,15.402345148486447,43.71163405230642,66.50614588631568,53.59291573157776,40.0
40,13.87319409144256,43.96550102919775,43.75800219816557,60.14554416997134,40.0
41,14.966169241281014,60.89083862848444,58.660533987878615,58.01552241173281,40.0
42,16.246561549825433,45.82716887979047,61.051247220661445,48.891184509531904,40.0
43,2.0769355898505597,71.99564019603235,55.3124107511807,43.11733596744652,40.0
44,9.330262619739843,55.055601298400404,66.97648234839377,51.69300166590955,40.0
45,21.879276663684504,44.765583666371995,65.65282107399122,46.58191136586272,40.0
46,10.057145375712144,48.98529673949046,53.505428450453294,63.247514086835714,40.0
47,6.545640690517223,49.37219085926927,52.51916725798008,52.36713976608797,40.0
48,-0.8391950426183434,57.888488933672825,46.70661977884127,57.928972943880744,40.0
49,4.767302929311385,62.56374648064204,61.45328682316437,59.39503487628257,40.0
50,16.764326744917643,48.010025351524305,54.71867300180421,39.03974696483955,40.0
51,11.530394561468134,69.11416577040862,56.14833362705677,46.76948542494242,40.0
52,30.174901876554095,43.663707064824564,70.99985315972809,58.36988683048842,40.0
53,10.687600840816609,62.322787555550214,74.79419769292468,56.822154703322475,40.0
54,-9.154003295312018,75.73244300493768,60.077450731954514,46.40020148517976,40.0
55,-0.6345561060038778,83.67049768748016,50.40877746134433,52.4983261296289,40.0
56,12.71411429386212,37.4741260574807,60.29283120943472,54.12733507173166,40.0
57,20.986198291529682,37.74760062985696,54.69768635046631,47.96827302063915,40.0
58,3.3954789737564943,46.67201453079656,46.9721263170191,43.91858046036453,40.0
59,3.3272438658370516,66.26287632672131,63.84621633222407,48.35618158905445,40.0
60,24.41277923605303,47.555323505558675,45.28703715161107,56.07807395393484,40.0
61,20.12797956155287,61.980011920089794,65.83459645335552,54.39007836409076,40.0
62,6.9131964227123,49.7611267662375,68.96886794172694,50.7491161485932,40.0
63,23.36683737139677,59.35183815066493,73.345605290041,50.74124488411349,40.0
64,11.903591640181311,50.333473103499095,57.69340598533657,57.91104628085912,40.0
65,2.0945193764868684,78.65575115855842,52.47970833224608,47.878935068827644,40.0
66,6.905301368398385,46.08002488202401,67.74576708863582,59.08370809828082,40.0
67,8.781139061672846,52.27930280790338,61.52646260222463,46.29348761494483,40.0
68,8.950573988055048,48.20622263859172,56.14913898437886,41.28764174738688,40.0
69,7.4420945549951885,58.69529043997198,65.64113624030763,59.2089492565215,40.0
70,-5.9191047221277575,70.59269460204449,61.9235708836465,53.73283713847117,40.0
71,7.304502289347019,54.980207932381724,36.56204049290557,56.25366919577838,40.0
