unit_id,JobThroughput,RackInletTemp,FanSpeed,CpuClock,do_fan_controller
0,36.61159101764557,42.89190960984439,76.54242172629489,37.295337933714926,75.0
1,33.856231691850304,52.45723361600512,75.56165073815134,49.38182928101434,75.0
2,35.121666013957054,36.8596240009832,75.33039332935351,34.17181540156366,75.0
3,27.906009832223436,44.26295138677018,73.73172264621199,42.54532501959137,75.0
4,40.117099693111015,59.25981019674808,75.37895603339358,31.67591995057312,75.0
5,1.666089858399491,74.17760050659625,74.49093593647297,56.0911989731367,75.0
6,4.945038483778956,75.89280267163367,74.94523009748309,38.04717926781247,75.0
7,13.898817372641089,60.24879491475403,75.0353883909478,55.69587820815422,75.0
8,5.621931545309466,64.0634311060902,75.87562394751599,60.640327059183335,75.0
9,38.084452627807245,55.82678215193898,75.03294269112774,61.11662970683843,75.0
10,10.535767363639618,61.57088793249712,75.3809215398872,51.581913346784674,75.0
11,17.079718687221693,51.7997784315175,75.55175785469457,52.56436114929811,75.0
12,21.505932585483155,46.067814803454674,76.50663942750886,43.458492659097935,75.0
13,-2.1986251671081227,67.93981797859338,75.78246852981624,51.947296988298426,75.0
14,12.87427758261039,60.82055706116904,76.06629110734413,61.3536002273886,75.0
15,35.20376827620777,26.405745922879728,73.26535718346342,56.360510470460184,75.0
16,26.693356397278404,45.64335406329148,73.94501668705132,49.79680396398388,75.0
17,13.857245672946114,59.940556676677545,75.52831977113755,51.96081075822124,75.0
18,22.50671540059039,49.99743992641649,75.23564818839925,50.1938803541356,75.0
19,26.693727704879894,40.22816011228882,74.22014445556206,49.315352527837184,75.0
20,22.330242255521227,39.46995515423126,73.6583627733367,55.829651313207926,75.0
21,31.748390326550886,57.54782681988455,74.83403310906394,54.323303306890026,75.0
22,34.69471876887105,36.520978525630156,75.45655661796646,44.99316322713545,75.0
23,14.715045016256271,71.79499769673407,77.02331685879577,41.85312468480477,75.0
24,19.42997073177327,28.68120371748618,76.57336863211593,45.652761363382396,75.0
25,40.25273065764333,33.96442486513206,74.48720611040021,50.11872567266907,75.0
26,7.833769133876856,50.032674422049595,75.45494934917527,41.79831649063367,75.0
27,12.739601784334285,58.62352732222889,72.98995068924235,48.120401676520096,75.0
28,15.21920696386461,56.00185595412659,74.66576875037848,53.42290883260096,75.0
29,7.15729325305183,57.59674698927199,74.37782044180875,60.3102206279396,75.0
30,10.616649946226064,63.58640790797056,74.34198290452392,53.854723635208,75.0
31,24.739257423090425,52.84021930644669,76.02466127703319,38.45821107363728,75.0
32,19.67484061191073,55.656126502619045,75.75662779270004,59.128429534530895,75.0
33,10.705371461852668,61.51206498130956,72.81266282277456,38.47282456075428,75.0
34,42.2973588947468,52.4704352172376,76.26071926654335,58.07007025841935,75.0
35,16.194388971062065,43.0685987288579,74.0653850830167,41.778804352168386,75.0
36,30.443820714492553,44.58537845805674,74.74296800561902,50.155203677523026,75.0
37,26.888790316718783,34.556185469908684,77.20112962957909,41.998087131685615,75.0
38,16.191129894742925,60.96570629142122,74.44383039951136,38.15126113331084,75.0
39,10.422388131522528,51.04027513602258,71.89857702804312,52.37592260385172,75.0
40,30.646830265159103,58.27338990062402,74.65708420504963,49.009493525708926,75.0
41,30.98968138580549,45.010565297913004,78.43503898020074,51.03816229814524,75.0
42,16.164533760244147,59.41623305750416,75.6828268379368,48.06817605321633,75.0
43,22.952713025065428,45.95706741470777,73.43821236340077,45.93494320236625,75.0
44,33.85725811142969,47.9166495568831,73.56618148156151,54.9403003479829,75.0
45,31.516039279207536,45.73072033177779,76.28633119643158,57.135374864861,75.0
46,10.750426691494914,49.90849754084367,75.11457329609834,69.5364257964862,75.0
47,2.0597487712504345,47.75483162420844,74.0118693845952,57.0901305744782,75.0
48,18.910549065787396,59.82931128438058,74.7385186646833,57.95886115992726,75.0
49,6.969094783312235,55.58201071810737,76.96947795154409,54.43468679907191,75.0
50,2.2708436626212904,59.53515715852013,74.4807362751833,55.78833417782893,75.0
51,-8.020190656027843,76.6783749287906,75.15648979379927,56.822201717711984,75.0
52,7.352217563840428,60.663146951123586,75.43790009110924,47.86323067559341,75.0
53,10.761767337426596,55.05842668073323,74.72879316134043,36.151451962648885,75.0
54,16.6575766237652,47.12185393174069,75.90641179732334,55.15926224089811,75.0
55,6.908420710477717,49.58292077321575,73.7151873530067,54.71274371746905,75.0
56,7.840984875528595,47.8313159075042,73.80253613444108,51.4051393139315,75.0
57,8.610804805876665,69.3783507591224,72.6900113073501,55.943891437181136,75.0
58,-5.067470234196581,79.43290515502495,75.26987687372282,43.64645649163145,75.0
59,3.8809584444955796,54.65194801942434,74.59755744324202,40.52436627367258,75.0
60,40.54379668344524,52.32799113758793,74.81887714412161,51.74338614613724,75.0
61,51.885380398607154,58.61080068094533,75.36034436757579,50.58674817606378,75.0
62,14.013225831428311,56.30772716072781,74.53297083747199,49.42865487022752,75.0
63,29.018014582667828,50.49469221415292,77.83190397883122,56.92406024039373,75.0
64,26.296774259312166,35.06052039172204,75.05482754136543,37.327604963253656,75.0
65,23.12344316237582,41.20339043866617,75.32972713664057,61.01017728617089,75.0
66,20.115353709799244,62.35215040748419,75.6206236078588,55.92273209771693,75.0
67,1.0584939872196917,51.82936911386978,75.39180839366048,59.25659075307174,75.0
68,22.98531127813078,51.02903046406874,73.599295595525,50.51648360889325,75.0
69,5.399225891928445,49.80787612724657,74.49108738842688,54.28252130512862,75.0
70,15.34839231164682,53.519218347092476,74.10379628796002,39.99460573275462,75.0
71,22.190498767467425,58.43750752625907,73.84345208733123,56.76841148165317,75.0
72,5.953245398540612,69.17498929383282,75.13400388128925,44.87271905046358,75.0
73,15.602635761620522,78.25600156655186,73.6993959732625,59.046409009239056,75.0
74,9.029572392945724,49.39833081339411,75.76690777756914,49.36905473413714,75.0
75,25.91458674801262,56.56568380529874,74.35175943088807,44.30806101906717,75.0
76,12.411158638199941,54.528085723977206,73.64818840071577,55.59822063416053,75.0
77,51.428621361022515,76.14169034598392,74.54436119759393,49.9338879218787,75.0
78,36.9130548536211,36.05920702344958,75.47402830340786,52.64971955826529,75.0
79,25.002659886699817,34.89247637060888,76.57337926814382,50.03155177429823,75.0
80,-1.404003401807481,60.29771657765877,72.69903458846622,39.559243928567405,75.0
81,16.043157732695384,60.11095419737383,72.91207451573744,35.12482737895111,75.0
82,42.72593566174142,53.46769136375623,74.79047300260322,38.94460519617755,75.0
83,22.85412469937816,62.87774075278903,76.41934309577178,51.09635452461732,75.0
84,23.110975932514762,54.07410650526321,73.77824767120106,30.985669286444892,75.0
85,32.33670564982023,54.95433844232917,74.54157911516556,39.814214201892845,75.0
86,16.998763907362218,48.823682557648326,75.62642388399965,53.027900255150186,75.0
87,34.517538361964405,57.99993455482035,73.6429061457292,45.3250761113976,75.0
88,3.767702846560562,47.67042258686577,73.03103905700438,44.28325364094518,75.0
89,-0.5399248985056859,62.04300422057279,75.8950820239528,45.11349633516198,75.0
90,22.520980231640912,51.73167782515441,74.54891361841244,48.437701428137686,75.0
91,18.47064134047395,62.650546329470956,74.71515425976527,60.60596492238562,75.0
92,9.763013451269781,60.866691853538015,74.40665760649969,47.05916992356177,75.0
93,7.33313301486201,55.54174075403536,73.06000589375704,40.69578574247836,75.0
94,6.351303875713512,56.581094053359294,74.8996484665731,47.2819761383873,75.0
95,18.630614536093123,48.64556244778509,74.27219924571745,35.99881823109079,75.0
96,19.061559930304764,32.809906435422555,75.93984223239154,58.32646162801628,75.0
97,21.16839638293206,31.786695864682205,76.29654171005168,57.59242078500337,75.0
98,-2.137757078626983,63.799764965483895,76.96373544273546,62.24130481503403,75.0
99,8.403134046264121,74.43465448995798,74.10413387824964,42.09253488273799,75.0
100,15.093511136608424,51.71945050056098,74.45334873303474,59.0532062602564,75.0
101,11.667137745167157,45.17224521957381,74.95977746473201,50.42221523991267,75.0
102,33.919260331721496,38.68416584013627,74.25295087837361,31.66381412703065,75.0
103,26.891631272278655,59.223398889819705,75.74223139195182,46.86234982532786,75.0
104,18.042843847189424,45.84990975164953,76.71253199587925,43.106747459865296,75.0
105,26.75644589243961,37.8328725048043,75.56017623048596,38.382908516085394,75.0
106,19.929053193180735,52.07946330422773,74.76201330607232,44.28307014131684,75.0
107,30.610602334867288,60.606253764082105,74.64016507217971,45.285352723631114,75.0
108,-0.04771339905394534,53.631572361820304,74.32682577708954,56.69715059309377,75.0
109,33.40561950203769,58.72694645508457,75.44150184641553,51.91833639230302,75.0
110,31.266944101052975,40.49237089133849,74.6890277102648,45.01733574328897,75.0
111,48.52286165464146,43.48940819477178,75.82535789640924,53.7759315397498,75.0
112,8.578089048188545,54.2580768876171,76.5903429553739,48.693871796216584,75.0
113,33.5603334836938,35.91016299070951,75.24156889216948,48.32813238534957,75.0
114,10.230313810565264,52.52500836438474,75.43814542548644,62.02381584435086,75.0
115,35.444900774662905,45.53055652505207,75.14073217267419,56.94751485397215,75.0
116,24.018214880962052,59.275964593603085,74.7832585373413,53.94375234349332,75.0
117,4.2599169780245525,73.55728299920308,73.92381055089699,30.286427303485965,75.0
118,18.635256567629803,41.73544727638972,75.09586441543172,47.87389474987365,75.0
119,5.185283931818054,58.79608937123973,73.61109321357974,36.38076176892011,75.0
120,49.79934081674413,44.27013007657691,74.61990480072686,69.0638026394373,75.0
121,15.620132267836052,32.168493844785125,74.06682420556581,51.56798136558346,75.0
122,22.825005996108438,55.29929988628297,76.65427724752792,55.742720435787575,75.0
123,19.853996950072645,49.087395483815726,74.06446166987519,40.80255931720582,75.0
124,62.66335048242107,68.30255150869564,73.25690199283125,38.21437207241728,75.0
125,27.92623860676384,52.81094846139961,73.4161851134559,58.154714911163516,75.0
