unit_id,CropYield,LeafGreenness,do_IrrigationRate
0,51.512254495961564,9.303027661754932,0.0
1,65.49032125441796,10.001551372745093,0.0
2,55.84902828361882,8.949382163857646,0.0
3,59.16739783530207,9.584417112400534,0.0
4,72.56982954656449,10.075556431144568,0.0
5,59.677167962693574,9.083230398846673,0.0
6,62.209032586062236,8.95835579049993,0.0
7,70.57975332369959,8.056651603721544,0.0
8,70.33119156100739,8.936884767074499,0.0
9,56.28627060440734,9.722261045462108,0.0
10,38.95018945972322,9.88819148592351,0.0
11,55.43889703211623,8.754598305486486,0.0
12,65.04219642213747,9.422260772342588,0.0
13,57.92901645705173,9.776954133137574,0.0
14,55.81043969051173,10.156992200348487,0.0
15,46.66115695353576,9.83491784892014,0.0
16,57.67293638951459,8.821719417801665,0.0
17,70.23397032013906,8.620852769363632,0.0
18,37.479232166450956,8.871136804504104,0.0
19,56.01843683880943,10.3298778710323,0.0
20,48.16267921020906,9.309142112023752,0.0
21,66.54289908741998,9.251559201323818,0.0
22,42.40896858569081,10.105648584825165,0.0
23,59.28751869030951,8.805423378915856,0.0
24,64.88149208590397,10.132802543681938,0.0
25,44.57588350164876,8.978943793503422,0.0
26,53.00946512231535,9.45442576081191,0.0
27,52.16097466742888,10.076540820510777,0.0
28,59.13501272616575,8.587982351553217,0.0
29,52.02317481740163,9.53231683011152,0.0
30,37.47647608341729,9.29721758462709,0.0
31,70.07133550304087,8.61911547627259,0.0
32,54.78073883198491,8.150623416413257,0.0
33,56.15932398713259,9.460090235797017,0.0
34,58.58591983407901,9.348068646491566,0.0
35,54.389631178572195,9.149621351270131,0.0
36,53.040572078741796,9.499104425144335,0.0
37,66.74553575267984,9.707362389204558,0.0
38,64.67269312229958,9.236976082219723,0.0
39,57.78050893625831,9.005355039002286,0.0
40,65.06020060701087,9.818340562896742,0.0
41,27.265671648256006,9.621281312528208,0.0
42,54.78084771661795,9.176082219617674,0.0
43,64.94478915299531,9.163945585616085,0.0
44,48.61453873760104,9.577902362639149,0.0
45,33.593318890112016,8.82497980796765,0.0
46,62.78290644901827,10.892813022905123,0.0
47,42.45264156847969,8.9807433648837,0.0
48,57.79152396817934,9.005278548293308,0.0
49,37.67177935329459,9.176551265558103,0.0
50,58.86645119162512,9.675639966869902,0.0
51,59.979982418143685,8.724943107184414,0.0
52,48.91258808858463,9.17074017412508,0.0
53,23.207903787809094,10.53799334498649,0.0
54,46.59098337985229,8.387541115603199,0.0
55,57.637024039186265,9.858983169937149,0.0
56,44.0423439529395,8.627213041033823,0.0
57,63.64328778289127,9.572604471534842,0.0
58,69.79796460116535,9.388399033981894,0.0
59,50.87908185291341,9.950810281804,0.0
60,65.70550421817445,9.333733418341659,0.0
61,54.71160045821834,7.925794056347516,0.0
62,59.57353619122179,10.16548616675416,0.0
63,50.331660431741476,9.509451968750978,0.0
64,55.36194506354062,9.934800179495975,0.0
65,35.74301435000015,9.758650599814876,0.0
66,44.06737341679951,9.566971325332474,0.0
67,60.4504532829751,9.207051610619724,0.0
68,46.10649441331897,8.680596524257298,0.0
69,73.51777331372693,8.22047821942527,0.0
70,48.31972649624676,9.516218664651337,0.0
71,50.87784816249176,9.746546527208144,0.0
72,62.40704954579836,8.78538562685431,0.0
73,57.0327850153665,9.052378943713036,0.0
74,68.67980722410985,9.045325152249536,0.0
75,68.43994185048616,9.355470595623814,0.0
76,33.65295168495091,10.007080042898423,0.0
77,48.91957842518573,9.30216903364202,0.0
78,53.015377854458265,9.282513274325794,0.0
79,46.35433603804433,9.7494259597976,0.0
80,67.25663580012679,8.794107709535654,0.0
81,64.54638178319586,9.560910177239771,0.0
82,58.57115208756701,8.583691285788621,0.0
83,44.52197024564504,9.021106221260093,0.0
84,52.16409552728332,8.376059085459659,0.0
85,56.62026054300257,10.396883200455353,0.0
86,54.812875853175896,8.740581613860193,0.0
87,31.506237693051133,9.504415454509926,0.0
88,56.73220801860046,9.889048154980518,0.0
89,41.13000200666888,10.228580358821072,0.0
90,46.60461828709998,9.323088411636563,0.0
91,56.56952573794583,9.841946057285208,0.0
92,54.6995659161219,8.959226970983691,0.0
93,54.767660203361984,8.650318192769667,0.0
94,55.61211828390388,9.233441355678766,0.0
95,57.39012487525204,8.803053475345564,0.0
96,47.73551331333014,9.560388090878511,0.0
97,62.033010169887056,9.250155093595533,0.0
98,72.87293755502789,9.45617112859515,0.0
99,48.686170240906506,9.688144065510448,0.0
100,60.01112226991261,8.649256859257612,0.0
101,64.20648337416002,9.52890882610786,0.0
102,45.596384404284564,9.194463458709363,0.0
103,67.65776672482215,8.911386285365547,0.0
104,59.81208942444312,8.383931861671337,0.0
105,48.24386920115703,9.303595958401027,0.0
106,80.03448084196665,9.419535031117212,0.0
107,49.81450271294727,9.597280234049173,0.0
108,60.69218979154721,9.381668306378339,0.0
109,47.1214203249617,10.069126900616773,0.0
110,54.71231126976605,9.252751234442702,0.0
111,32.09406200582438,9.505078336033938,0.0
112,39.10309592040701,8.834640025051268,0.0
113,55.14103007305345,9.291674425795813,0.0
114,51.00337309326634,9.250420317549889,0.0
115,59.45049121911429,8.843228919147155,0.0
116,62.5143967537193,9.046712284102933,0.0
117,67.73080315711786,8.087333205918942,0.0
118,73.93101917312366,9.59081810064184,0.0
119,48.80317222980369,9.153564369098076,0.0
120,50.86989547545292,9.111342491876693,0.0
121,64.32072339770716,8.418148118609553,0.0
122,51.453585599767166,10.945143535144659,0.0
123,39.99768580816383,8.93789607183482,0.0
124,62.2594183699426,9.605867807858688,0.0
125,47.89991089902448,9.959118124252026,0.0
126,59.55735256864295,8.854041054708553,0.0
127,61.56144888727096,10.042003740531163,0.0
128,53.051213030418616,10.631020186798585,0.0
129,37.574644255583486,9.589457682033462,0.0
130,57.895215933770366,9.246738088770243,0.0
131,73.42329982421381,9.91683955141512,0.0
132,61.89240564473582,8.600738098297168,0.0
133,62.56478739805188,9.47658176953719,0.0
134,49.37800273641588,9.600591377711709,0.0
135,58.09529545239602,8.540689917570042,0.0
136,37.44777310042379,9.274146914143046,0.0
137,68.23633527008312,9.12273985051457,0.0
138,70.69590809874165,9.430987339728832,0.0
139,74.75860666121295,9.624793456130297,0.0
140,67.96136731925671,9.498157978000334,0.0
141,38.673874326824674,8.644199550658806,0.0
142,56.58584118476809,10.221895388463151,0.0
143,57.87948551812228,8.712869409873068,0.0
144,61.037688284431304,9.191096953242814,0.0
145,67.87789287085988,9.772246401750687,0.0
146,61.10260246951623,9.81797932704281,0.0
147,59.36696118519998,9.113086599207024,0.0
148,46.61817307656222,9.406700353982872,0.0
149,64.38181392543747,9.47205903657758,0.0
150,39.863039239778765,9.134573936994645,0.0
151,55.020799195067895,9.589055526141813,0.0
152,46.72759623271288,10.186676583385518,0.0
153,51.078480093153075,9.885982658924544,0.0
154,51.048312205990825,8.830111505853678,0.0
155,47.62229542521971,9.724876591171151,0.0
156,44.39869793447415,8.630356375277996,0.0
157,71.46843229801247,10.283784712525536,0.0
158,56.03260385852041,9.204399986491463,0.0
159,60.16482270071561,9.510347476476571,0.0
160,79.38377905699664,8.667368712551173,0.0
161,47.53515171006574,9.358517872467472,0.0
162,54.3384540492689,9.282363289917152,0.0
163,69.36925305220234,8.983959137300475,0.0
164,65.05943792231811,9.302007694306546,0.0
165,67.18345545127018,9.062706505850384,0.0
166,58.50635498125173,9.98473882175265,0.0
167,37.34489632271713,9.04093453406316,0.0
168,51.17523312364938,9.299743594497865,0.0
169,57.63931018217045,8.999600823241657,0.0
170,72.68687226425166,8.71120599070605,0.0
171,57.58865957373643,8.525591883123655,0.0
172,53.18774579144198,9.577199160639237,0.0
173,57.94601876141899,8.9295309211639,0.0
174,53.1095655452138,9.024373326667906,0.0
175,61.233774588761044,8.560451984707079,0.0
176,57.73508363228509,9.499076054856893,0.0
177,46.05580038748347,9.089734316343154,0.0
178,47.47247079489246,9.736878152534029,0.0
179,65.81160523920308,9.724007012614535,0.0
180,33.80184951395131,9.043138344081745,0.0
181,65.50974085387075,9.753426074924894,0.0
182,53.48640320216772,9.00750392105677,0.0
183,67.46777635031059,9.964116098550392,0.0
184,75.77504217639184,10.168312649103063,0.0
185,53.37312316112246,9.205206464927615,0.0
186,66.12578677577095,8.998655782852556,0.0
187,50.23871089644905,9.312742054233537,0.0
188,39.137859401155495,8.54048472453199,0.0
189,61.05908193287539,9.754208651297725,0.0
190,55.12417648529481,9.509768398680059,0.0
191,64.289683660806,9.275340894129414,0.0
192,63.5308799325529,8.62339698134024,0.0
193,60.40132609041894,10.029417238889884,0.0
194,59.2647955339283,9.3603080882963,0.0
195,44.983146203692044,9.831591029495753,0.0
196,55.67586886330303,9.114640582989725,0.0
197,51.09817223953077,9.19687070407022,0.0
198,39.30688033693134,10.101386029676789,0.0
199,40.655176265741,9.763872055901606,0.0
200,84.64909143095757,9.851388450033875,0.0
201,60.03809610540757,9.498752631975137,0.0
202,43.57546099955044,9.460621350027013,0.0
203,52.80324787228668,9.59952843123463,0.0
204,51.07124287071688,9.08006126342151,0.0
205,57.42764155596785,9.033549373961138,0.0
206,64.72675715881903,9.064228023125372,0.0
207,42.564139455900346,9.552440103393057,0.0
208,46.96595754085422,9.576464774820522,0.0
209,75.38136293511273,9.248691610967587,0.0
210,61.45601069244878,9.628779256392583,0.0
211,44.676487565059396,9.568358589127344,0.0
212,43.41921095105604,7.579388398543255,0.0
213,57.72040397650851,10.075148385985006,0.0
214,58.11251925300857,10.00390129989951,0.0
215,58.27698454785904,9.635997263150788,0.0
216,50.473859247214456,9.004241600398405,0.0
217,63.50934573742784,8.894816856043334,0.0
218,57.00738642827962,8.728442459745763,0.0
219,60.050438130689514,8.85134879927799,0.0
220,57.96023873752856,8.621675071886388,0.0
221,58.33252351788559,9.398906707521128,0.0
222,69.40568114538742,9.720360909268539,0.0
223,52.226681707302234,9.049785011945396,0.0
224,70.2757139098234,9.81254603593824,0.0
225,45.50737201649264,9.089164356054324,0.0
226,52.58428561734275,9.775866589224497,0.0
227,64.30535727420677,9.517176098072474,0.0
228,53.79382812688394,9.632382490283796,0.0
229,53.26674878883637,8.963517360945215,0.0
230,69.34272484590024,10.184723340314333,0.0
231,52.457387403631245,8.41801569803671,0.0
232,48.41288924021121,9.457805909647826,0.0
233,69.02833773686551,8.926982881917224,0.0
234,60.18444736623513,9.804017192562627,0.0
235,55.89082688816255,9.418993736545751,0.0
236,48.70313825078401,10.103638040256405,0.0
237,53.86176496004061,9.72502495358417,0.0
238,57.957070697952624,9.744631546822003,0.0
239,32.141994007274,8.991365934453293,0.0
240,48.22806920630891,8.540484750221927,0.0
241,30.882774996616554,9.525891946196383,0.0
242,71.79874470654524,8.988684767708477,0.0
243,85.60035259935941,9.388841946929894,0.0
244,55.259405043414326,9.500662150196513,0.0
245,74.036273891585,9.430950935447857,0.0
246,59.25584995135801,8.664795196342785,0.0
247,62.26895820043048,9.95058625151852,0.0
248,59.46778641138123,9.79488336705985,0.0
249,53.657514242000985,9.536078242722684,0.0
250,62.820176282816554,10.207801700737688,0.0
251,49.10302722880552,10.39381824903927,0.0
252,48.854980159158096,8.301546433722587,0.0
253,54.962100159894106,9.336123074651097,0.0
254,67.55702500628139,9.441411798875516,0.0
255,66.307572925393,9.067947520787724,0.0
256,78.62329850829833,9.25874388317602,0.0
257,62.15890283247337,9.497712664435282,0.0
258,30.579223568263984,8.842109104886294,0.0
259,37.16059393462973,10.18517692545376,0.0
260,57.05848079352007,8.914716589285653,0.0
261,46.34665925973053,8.36588562359915,0.0
262,54.446635447382526,9.429409595585316,0.0
