unit_id,CapacityRetention,CoulombicEfficiency,ElectrolyteFillVolume,do_SlowFormation
0,33.38200374828221,-17.944244062803243,4.502653281288279,50.0
1,28.81482758462252,11.499321478556519,6.515087920343525,50.0
2,30.68052350616585,7.3962861619597025,4.121458803418803,50.0
3,35.830274394906446,5.1941805295976415,4.034372611365968,50.0
4,32.04376517002178,4.141896743606496,1.3381862743867057,50.0
5,38.347061880874406,12.03550002285687,3.0525368301666274,50.0
6,33.47033118966448,5.71210654946225,3.622184857870286,50.0
7,28.66132487558987,23.937932141048258,4.81158520027334,50.0
8,32.90196804305801,11.951027167134914,2.8118141116633395,50.0
9,39.56214361526036,12.980334781371278,4.381474452431822,50.0
10,35.95679907543846,6.362998663319578,4.212304381204295,50.0
11,33.37679357831108,5.742257333496486,4.794195885398586,50.0
12,37.646476830901065,26.51404139203994,1.561514841399771,50.0
13,25.97705841854782,19.11412286442137,2.068766047126306,50.0
14,34.47651936507827,6.073715041542085,5.63777368206389,50.0
15,29.29933376682126,-1.1965755099411464,4.24551415768219,50.0
16,38.23735565437224,5.907253999896522,3.7112809992840616,50.0
17,30.37270477316755,1.9730590696206685,4.756539813011659,50.0
18,29.238045019146316,24.251253845144525,2.529230677500227,50.0
19,25.18589443140507,2.379252808225165,3.9118590548776506,50.0
20,43.92440177865971,3.011178214949899,2.652488347360005,50.0
21,35.98897880148353,20.53248784124677,4.876959789150899,50.0
22,29.626020414125403,1.2106754316350257,-0.011020739415600698,50.0
23,33.748705172786565,33.426686562776666,4.362647314803882,50.0
24,56.81424277509609,22.994601105147872,4.562219348622484,50.0
25,31.73061755809214,25.746893837911923,5.485133684845284,50.0
26,31.271165621210603,-5.6337179315592945,3.1343234228067645,50.0
27,30.658542978879982,40.54410658923582,2.3423044592026545,50.0
28,31.106498724678776,11.64702508051222,3.733352879186958,50.0
29,32.43102721215503,16.03809649918484,4.933577977467888,50.0
30,48.221829440851494,3.8151155963120846,2.8411723810334855,50.0
31,42.63531205201186,-5.268873591650802,3.4963053704480234,50.0
32,40.18025213208162,27.719293481078136,3.9834660779511326,50.0
33,41.85045310865822,14.85217006568946,4.909377416285407,50.0
34,28.961077828513595,2.7212913333567474,4.447872432244092,50.0
35,31.345045507609896,17.467061623055628,3.6799642453673327,50.0
36,41.219105058723684,1.0586167382728355,3.597910527179692,50.0
37,37.069632846054404,-5.362357952586496,3.122458651784701,50.0
38,25.57842710479742,6.986546152335562,3.6392824368027714,50.0
39,44.39501899998288,8.0053541273359,3.9628170523648625,50.0
40,31.46953447611576,16.01062106762261,3.8547455321184736,50.0
41,40.65256631000654,2.250397750675077,3.717454336180668,50.0
42,26.690234397935157,-2.3130145875684924,3.6900658084263434,50.0
43,45.73581086499131,-1.7495502211340597,3.463987780670119,50.0
44,35.06097706678707,14.540835516241192,3.4970870682400044,50.0
45,30.169934860303982,14.18252167875276,3.58478319403169,50.0
46,41.54608693000979,9.043129264648773,2.499168513845992,50.0
47,31.895600059930175,9.734220737010501,5.09415312146333,50.0
48,44.158381531742265,3.96489555212416,3.476749960900618,50.0
49,41.05216924313996,26.426043919570322,5.515141231372906,50.0
50,30.894794401143727,22.964712591209917,6.479595599760746,50.0
51,40.26996960950481,7.449973611501372,1.0321798621900788,50.0
52,39.317459135408676,0.8917668399862269,2.925662513113021,50.0
53,35.80815305901179,-4.022621007431079,4.911682512140385,50.0
54,42.67522825528251,6.950349305238532,3.148592402273993,50.0
55,34.98556492478447,14.90996813349429,2.8178234903972927,50.0
56,35.60025679890069,10.623529551083157,3.444216821613582,50.0
57,37.00940391216362,14.681544470064498,6.564148551892337,50.0
58,33.653251706233476,6.9203269284825595,2.839435909154391,50.0
59,42.23336681289762,4.849413407158692,2.325498374815784,50.0
60,36.683211895952184,11.363565180454142,5.072485190517525,50.0
61,39.35790102162797,-0.2902770378199957,3.897996664525757,50.0
62,29.78254032766076,7.7310499648101345,5.372804650826147,50.0
63,36.37805618258126,29.561474915679245,4.807039413425799,50.0
64,29.354727759263778,33.95827094947631,5.306329175728913,50.0
65,39.871137792086415,12.412542264301365,4.692271792164021,50.0
66,25.467865992772502,-3.193119469184177,4.281283614188554,50.0
67,23.856863490340807,35.960335915355856,4.7013912057857885,50.0
68,25.66396114486058,17.947399218015022,5.069935671052444,50.0
69,44.022950688258526,12.14886850729204,2.144372210216975,50.0
70,30.442796354654767,3.9385926271333362,3.335973785093859,50.0
71,43.6983480770711,18.216052851962736,2.580725347196312,50.0
72,47.27361564064252,19.04256319388349,3.3736829756656337,50.0
73,36.064945199436956,12.024291653427134,6.669865534735443,50.0
74,34.02699989109308,16.8298270237409,3.976832240193452,50.0
75,39.6719996045109,7.882236815020015,3.9641557656690303,50.0
76,39.778937913735504,-8.424985055734943,2.861402377589388,50.0
77,40.61717299577224,2.2708571226150935,2.821998424591277,50.0
78,43.44403646658434,21.510675122031884,5.01063186824501,50.0
79,38.26811594164684,-3.098335076787558,4.445557674377485,50.0
80,18.995000210598143,-6.74664587831473,2.4840298961809033,50.0
81,38.073907817354154,-6.0045692279678615,4.382639587410497,50.0
82,40.97189056252907,12.328448785977775,3.80290287898413,50.0
83,36.189229819075,6.473128122374073,4.71202314488037,50.0
84,25.902804282487534,10.096843541426313,3.9077448585968346,50.0
85,50.4357229395771,9.107683522851012,4.893021327946998,50.0
86,31.57188045028536,16.963688717379227,3.754350767564005,50.0
87,34.15222047236092,9.788991393698115,6.103293717505152,50.0
88,35.29561441442972,0.03267322443024234,3.78307440369313,50.0
89,40.336911621588165,4.001506342048385,4.172079633964193,50.0
90,27.191700317938782,4.37493245929343,4.661839094813326,50.0
91,40.99816407463658,-10.530224696483746,2.8254909922310536,50.0
92,31.112484267568448,5.475743995620524,4.295567674169399,50.0
93,24.668647978727087,-2.9183575005121654,4.632847765717313,50.0
94,38.33215007340111,17.420835832442236,4.083038246655989,50.0
95,37.46692751791005,20.31414525787661,5.449951643701748,50.0
96,29.878907604170482,22.5604224529497,4.737004373064414,50.0
97,38.08455590623076,5.343606161689351,4.2601103999491965,50.0
98,40.565553579995914,5.982001288578839,3.8351528411649927,50.0
99,39.83432766286199,17.818665852544846,4.272189095908772,50.0
100,34.225705997805505,11.834236776892052,4.219107268092408,50.0
101,33.55097508590403,5.00823184900372,3.5718163311081037,50.0
102,41.568815243725616,4.421044492759481,5.159353753217682,50.0
103,34.7173215453367,25.98705009201265,3.406779721954836,50.0
104,34.2558811476068,9.700378974315864,4.5472865081691936,50.0
105,34.670037343292,26.002341595405262,4.192902266837882,50.0
106,22.993185161273065,6.5763625963245715,5.98539011623311,50.0
107,39.288052892362956,17.2537757239745,4.353916161374574,50.0
108,30.50169218725017,9.479694981583126,3.4094442690782065,50.0
109,30.35015003754623,-1.2352001714608196,4.193517801121662,50.0
110,36.34980093759743,-2.4071915374202604,3.3053228869671374,50.0
111,43.599874119319416,5.846730090770453,4.754674601735666,50.0
112,36.03857921166811,10.49702230904788,3.6984373335304053,50.0
113,40.513327855145135,16.065541481820038,3.5611901237775743,50.0
114,27.47301844422997,5.328580150696371,4.164099453056636,50.0
115,35.217706450765256,-0.5599904063064081,3.7555820274799423,50.0
116,50.25028385948791,10.086172483753659,3.151969860335149,50.0
117,37.63689163934289,14.823818991608096,1.518275482114235,50.0
118,43.32309168740989,-0.25271185262917584,2.6009883012092074,50.0
119,25.09044890152565,3.4119499279239944,3.0838748676369585,50.0
120,35.64767429240012,15.558158093458339,3.636291583835313,50.0
121,38.81460890108978,9.78966216209924,4.646203143966911,50.0
122,38.38275239677776,19.176655743218014,1.7761653797958963,50.0
123,21.679274836605316,33.72113548654447,2.9562479107122104,50.0
124,24.995750228635057,-0.7768494267425439,3.154303834739732,50.0
125,44.29740023145167,10.282046591973119,3.562284078280836,50.0
126,40.01599165346069,14.140007021954071,4.56036271579124,50.0
127,29.912511711624724,14.145332023302398,4.3318618512739375,50.0
128,30.51615392433287,31.271909321994332,3.0197790093346386,50.0
129,52.30383643458356,30.68385237832142,3.2894276534630045,50.0
130,56.86361654253058,27.597547518476706,3.9256413937991805,50.0
131,37.737182186930674,1.7430634589460752,2.4525603041167727,50.0
132,32.79875862283685,29.087025855583676,4.112767820095979,50.0
133,38.11205406896735,7.761478085138375,4.021635311861332,50.0
134,42.6670563415328,5.227812323451927,4.788188938504692,50.0
135,34.591587381147164,40.86496350336836,3.233189946627628,50.0
136,39.17535751186842,10.752983392377839,4.45513639430655,50.0
137,36.51489817876152,3.6029722726974542,3.2553375387321393,50.0
138,46.01119358504831,18.0262893906837,1.8202102243733553,50.0
139,36.47681392962785,8.80554145363288,3.040756059647202,50.0
140,26.799647319235664,17.51239634713408,4.639028301734309,50.0
141,45.46918680991817,8.344741935161423,4.7363912497440595,50.0
142,23.129834663804875,29.614611404484286,2.4795687861022957,50.0
143,24.910854074257806,3.259215131128534,2.7593214307704366,50.0
144,39.6093981051914,-11.410443284033175,3.9386382721423523,50.0
145,37.594047935196876,32.51630599673954,5.012026020424231,50.0
146,23.52537604132928,8.004766140117976,1.532189489352583,50.0
147,41.655513674749656,16.19771183356796,2.398706509433433,50.0
148,35.420552360662086,22.245600437144716,2.9016318625794235,50.0
149,25.20055015628968,-4.189242406996225,3.7524023100034247,50.0
150,39.80717101444447,16.751128047855374,3.044973975732133,50.0
151,23.308492367860296,10.089213282424398,3.033601042872608,50.0
152,29.386144517900764,-4.809368261952271,4.197674471736139,50.0
153,31.88043527151202,15.514288181372152,4.088762827008327,50.0
154,32.28848144387351,10.396506982686713,3.78600778010164,50.0
155,27.1503777398991,7.751541092986769,5.0871953234627405,50.0
156,37.49076429675163,7.300403978544126,3.514111989642245,50.0
157,33.26713431742007,-2.9461362453950866,4.934860856693054,50.0
158,41.717713131436724,6.841793382709273,2.9632267008522684,50.0
159,37.349122285895874,16.50338172820141,5.329804112382641,50.0
160,31.991442061318313,24.691446178844686,4.325252022542169,50.0
161,38.91981537745446,24.575576674879137,4.106015955299218,50.0
162,24.856082537249357,0.9484422645324049,5.2218335717779025,50.0
163,26.845014954247855,14.40919598899609,4.710633282555794,50.0
164,37.179516779015195,19.157280552777742,1.9143763772021893,50.0
165,40.19028779820107,24.6398166758789,4.278038424997386,50.0
166,41.1253280102737,5.877154599465092,3.041053780829464,50.0
167,24.82056334441571,25.626650675374748,3.841732001971548,50.0
168,34.945142225587176,30.989120642856502,4.0840066611469945,50.0
169,44.53335328573358,-2.1648807541267665,5.056130228827378,50.0
170,27.376901233660146,24.568570564375563,1.827980048325856,50.0
171,32.06774805750802,-9.183504546401522,2.33106609755992,50.0
172,37.562718102553276,21.599976893638747,2.9448304950470874,50.0
173,41.92922871138495,12.419860175019691,5.194999695229492,50.0
174,26.879376911686713,7.1837211786790505,4.448591332166708,50.0
175,39.72254381425571,1.2108471983674258,4.854843255305201,50.0
176,29.359194532547075,-17.2093007149231,5.509467113948616,50.0
177,40.42009039701354,13.686327438531471,4.373647200257898,50.0
178,44.34579178600604,-9.663053424305552,5.843901302668669,50.0
179,50.110199002600424,6.02295179240636,3.6799193262215546,50.0
180,28.09224149347063,13.074111631941037,6.351405151513688,50.0
181,19.21007387423932,10.477053364419866,4.403381197031844,50.0
182,38.74528879246051,18.39433946085569,3.5919530479604034,50.0
183,31.879623640196293,-2.6562852808484845,4.279344539987745,50.0
184,32.994928264273774,12.201851625526633,3.867498088538149,50.0
185,36.16797991585163,8.775076526175875,5.1229185103248085,50.0
186,42.77797050630932,-3.9918048108138144,4.652058261696677,50.0
187,25.139695266798658,7.834335613434635,4.193727130740392,50.0
188,42.66578926694464,-11.984728917886393,1.5146094604137894,50.0
189,30.241409554634526,1.610241033834499,4.1710571441617486,50.0
190,31.042677971293244,35.84968524132975,2.846357934298696,50.0
191,32.41207802631939,20.370653726302397,3.8489287050829515,50.0
192,45.50542665300898,22.44952316854847,1.0933750246646101,50.0
193,38.584542194583136,15.495029577774908,4.618311518764958,50.0
194,32.88472712529309,15.002079993949621,3.119731202742113,50.0
195,26.32466996227108,-11.167773848492995,4.559259402968769,50.0
196,33.1535758513915,9.758293859856702,3.0154492889737874,50.0
197,32.7614261115682,8.409581605635672,3.6039082306218004,50.0
198,29.00470465555221,18.86053877740643,5.141101194678847,50.0
199,21.609643971882438,5.345828276993234,2.824862207468421,50.0
200,30.542714581909973,33.091866277742696,3.4805981992743664,50.0
201,16.136457673598436,26.466018473133687,4.7567436506092715,50.0
202,39.99786713766324,18.75418706598255,2.325232810734912,50.0
203,46.24752901209486,-6.793863082069183,2.6183610995847384,50.0
204,33.69904432115837,-5.159541204088885,1.4756315963205882,50.0
205,36.3531430789443,28.67159672627459,3.9657945156349848,50.0
206,37.59883818499133,24.8287510948808,3.767342246107937,50.0
207,32.76780697309796,-2.20555703173385,3.472100081689766,50.0
208,38.754466525452585,11.615175866951635,3.0887493506430856,50.0
209,43.40449853646657,11.938114171411291,3.8880044267495513,50.0
210,43.65049406422694,5.981007563928559,2.865338542018342,50.0
211,31.479303280353438,11.988911516670697,3.2805260757542563,50.0
212,36.34783259272183,-2.2047327133421177,2.5447079031513837,50.0
213,45.75098627297376,18.536116685049432,5.159254867179614,50.0
214,46.115853998039526,10.35629356286524,4.207463328759803,50.0
215,27.57165191206978,-6.396065206208373,3.983644885778917,50.0
216,34.445521676887616,19.139001139129007,4.209219144140536,50.0
217,42.6363145680443,29.546584965529878,2.9457042496450003,50.0
218,26.98269472353296,13.406601709933899,2.414432586174404,50.0
219,39.29043861947855,13.32961819014045,4.387781435977413,50.0
220,33.93342692746368,14.80070076818545,3.086762266997754,50.0
221,47.35213727352842,-5.441546805617145,5.2482056651430335,50.0
222,28.40137605851833,4.907801442807741,2.6559133337865224,50.0
223,46.793416834909706,27.24885682639458,3.027837808082975,50.0
224,38.648792794416764,-2.70035619101996,4.759431591186471,50.0
225,37.10167760395297,2.3904097775018966,3.449796199492535,50.0
226,46.38285282044336,23.257756758917928,3.5044421284391345,50.0
227,46.710747504955435,1.5410752938140115,4.440255656488955,50.0
228,43.370702214378596,-4.101194288433822,3.965792308580356,50.0
229,49.06675314445711,5.837490312827605,4.934872448330826,50.0
230,41.123198249310775,15.888969037961605,5.972903359964278,50.0
231,29.05575408414474,-0.5069534118105281,3.3577578185295796,50.0
232,32.60113232735928,6.6345846585156085,4.694305040174676,50.0
233,26.20772039812542,35.027239560601714,4.840647777858379,50.0
234,36.08728126930961,-5.402082420076564,5.668653873938485,50.0
235,32.823653751637536,10.67164877735514,2.5786493448941585,50.0
236,34.32633693264516,6.4668241720926645,2.8090797450610125,50.0
237,30.704336701202017,10.182538783967491,2.499984348780515,50.0
238,33.147246608188716,7.295513167910743,5.765973633792953,50.0
239,40.90893312143627,8.367374390188935,4.873326998211523,50.0
240,36.26200728391769,10.421994436257876,3.9188272845726835,50.0
241,23.07760426490011,8.204961044033558,2.44062246384815,50.0
242,37.42006905255126,1.8245915604432996,4.372316722368178,50.0
243,33.967694195699224,4.128942117542178,5.061035971722771,50.0
244,34.104837708229034,-14.132404868388743,4.974866102833601,50.0
245,36.044656294938854,28.4779119904792,2.0381189758043172,50.0
246,27.76225189365251,6.022169125386553,4.926177990618205,50.0
247,41.01011134165175,6.2914913618579105,4.23868891406102,50.0
248,44.166359628197135,20.923982231362018,4.944086414741718,50.0
249,26.07312473792485,3.4965358085229115,4.8200154903423735,50.0
250,40.85535559872846,17.993983152244585,4.055509725799203,50.0
251,27.653595753736496,-2.126664268326648,3.6697269808993873,50.0
252,42.2906119874261,14.464123902047108,3.2169352937593825,50.0
253,37.804011555747316,19.211627137916444,3.7647531671495362,50.0
254,35.381261925310184,5.402795571811554,3.304725725384312,50.0
255,36.63512372235282,-9.95455370470893,4.392280026190216,50.0
256,42.89602717739892,-11.046450305421233,4.2841848067140855,50.0
257,32.13624126467975,-4.957778766664434,3.5824850326944593,50.0
258,34.73367416869153,1.2493619926065573,4.5527887913744625,50.0
259,36.24455609742342,-2.135863658702837,4.094469798318459,50.0
260,23.91279114291435,7.430951568696245,4.645578764824131,50.0
261,28.5059286573942,15.747728170911195,6.199805462368522,50.0
262,42.60179006511303,0.7209197648161059,3.5656276038350185,50.0
263,29.356721181431578,23.204021629724632,5.2735100696459245,50.0
264,38.932075087879625,7.3162826453592995,5.878045771586653,50.0
265,29.758384766010245,29.138980055955138,3.1848096070932685,50.0
266,36.36440673536794,16.797508657878595,3.3632088556445705,50.0
267,31.933332142294553,24.542463792398234,3.693016502744332,50.0
268,31.81280535688974,-0.7336824654709666,3.1839710511434065,50.0
269,17.58607553387703,1.187241202168341,3.645970759089411,50.0
270,45.82063731132517,1.2550248015453462,0.2818543298684923,50.0
271,27.56938573317519,10.420563188243632,2.6071277764182397,50.0
272,36.21544103955016,11.790288614420389,2.245158371882619,50.0
273,28.52431981114377,1.4301231210577843,4.960283396292257,50.0
274,33.40008643759486,7.255064451074007,4.932690751707865,50.0
275,33.242641943075014,26.762440863183297,4.521625073861205,50.0
276,24.701836690615526,-15.695818062049602,3.9133490219925475,50.0
277,32.10746643891474,-4.542972391506655,1.7354589883498732,50.0
278,31.394563037173263,12.937049982451732,1.195892040115899,50.0
279,32.91161943330802,8.097278412773804,5.44321632267191,50.0
280,28.116892409822817,-7.884624756185723,4.296097977767134,50.0
281,43.932895928082,1.5641218487354207,3.4283057085146815,50.0
282,25.80722860752634,2.0087427672485605,5.916322425302741,50.0
283,38.4803110979696,18.14736126065451,2.5550549268398375,50.0
284,25.210319014627828,6.833062041758287,4.002420539638347,50.0
285,43.23863182331899,12.423489461735596,3.595667724878787,50.0
286,31.088698012597842,13.474548327243827,3.4782569489038244,50.0
287,18.459690940961075,5.322086502505639,4.039939570794654,50.0
288,34.85045184520841,15.641200398107882,2.0737786609420037,50.0
289,27.70597712777535,15.392453212502414,2.9130153261805702,50.0
290,32.60537321778035,20.63217572226261,2.5167205521511304,50.0
291,38.78897563629083,4.097159053566673,3.6722105818711865,50.0
292,37.21650330067189,10.513809335532633,5.007780088099057,50.0
293,24.9048131697353,15.554888132711561,4.870642022858081,50.0
294,40.943844493196366,-0.7846915376895005,2.2643895341894535,50.0
295,31.754272437632252,18.41265418361136,4.450445542262889,50.0
296,26.84038794423728,3.685175896087716,2.28520043190035,50.0
297,37.914249317901636,22.719445784907155,4.104642770641037,50.0
298,29.993410567578593,23.153316906572474,2.8867144336358592,50.0
299,33.50681268294441,6.846709739352306,2.792139647983779,50.0
300,48.33919940053847,32.79602984397228,5.299059362566622,50.0
301,34.15310653384283,15.515789465118925,3.354593489707697,50.0
302,23.189133277537927,35.51663615025881,3.5985189194175575,50.0
303,29.876036376753348,1.5081450842665731,3.950453162617298,50.0
304,38.990041677437915,18.247198493066843,2.8296209108379946,50.0
305,27.741590860935187,13.804454826700436,5.788547307659242,50.0
306,35.07279243544267,15.433229063475475,4.237672151159147,50.0
307,30.269560758517738,5.803322922271739,3.134972304084059,50.0
308,28.62466000555309,8.860896939940156,3.5152765018451184,50.0
309,25.456662902011065,5.323834531344987,3.8334184270936613,50.0
310,36.842341631082434,-0.43953159718381585,3.270626916432075,50.0
311,34.12187058558499,11.017084651964126,2.335010845935407,50.0
312,32.1011666810709,0.9580465659914807,3.21702624225146,50.0
313,37.49921395174361,33.00550947996156,4.202066053352789,50.0
314,36.775320479596964,5.104846872967045,4.350315973103588,50.0
315,39.16498508240216,-2.35259813504849,1.8989161392329033,50.0
316,32.45218605173292,11.608582241835748,2.6975288353581606,50.0
317,38.38662920323411,13.541365726345617,4.167278197964332,50.0
318,39.37860220697257,21.405589817608647,4.893728533573934,50.0
319,29.32578898634139,3.620316311106576,4.022033175591789,50.0
320,32.47464352148698,-4.273009383678071,4.7939393757523305,50.0
321,32.1660709217254,1.808682153193244,2.946323532395799,50.0
322,32.944887134047825,12.372893638989142,3.1501718620427184,50.0
323,35.00694625219009,18.644923034537058,1.3905195489407656,50.0
324,32.33368637797908,-4.043308879021966,4.7351791678128565,50.0
325,40.773961343012296,-2.2495781833526785,4.87935904102423,50.0
