unit_id,CapacityRetention,CoulombicEfficiency,ElectrolyteFillVolume
0,29.897781376401348,21.04361747300942,6.5909775174969045
1,36.690123141640676,30.396444923432238,5.546952276756545
2,11.779603160332,23.389707536952084,5.817319266728801
3,24.72391336157871,20.659506466989054,5.001336634218525
4,34.938591449712135,38.447289102588634,5.259838174842867
5,24.22512696990867,18.578576409055536,5.141252639417934
6,-10.669835599180548,43.32463934187702,9.317588551966592
7,0.4926256975600709,45.39326224648826,5.867133672742476
8,29.88091624251328,20.000730149467675,6.33755642584386
9,14.667715524925448,54.739873032319665,8.269819020030267
10,29.74435326505421,-4.041649983815599,5.199452989935218
11,30.16447144228749,10.415743734468228,5.346388153869521
12,31.02243466102107,23.445281627494417,4.99193973027003
13,24.531255370624013,5.699624921640186,5.690733302608859
14,43.82719462055623,-6.193965966604232,4.986299900793097
15,45.457529626022115,11.627818101042166,5.465720729249563
16,37.29534268301748,25.06589049212989,4.9526659707240155
17,17.687377058096217,6.232107846287718,6.755255706181711
18,11.712564040573728,55.77499590483326,9.255368907667616
19,8.234289893933749,38.36358868242768,7.577993767126138
20,44.52805554422491,6.852899338395279,4.873421491704546
21,40.94847752301805,26.02235665363115,6.724139821748313
22,37.73604002328739,1.4219970447105723,5.461298494345531
23,36.60755861085861,19.556813294875262,4.756716463524354
24,26.416855674413235,19.845936888195133,7.317163996847614
25,21.894060667844926,8.293355725553875,4.925202872940594
26,38.212729032854185,7.210693426360983,4.645277509003252
27,39.049368350350996,17.502100704383558,5.192504033784556
28,41.08251381820025,-3.6312302377579204,5.234436471736412
29,36.72347913813441,7.76543416785115,5.308946277019159
30,32.71198961368571,25.982137573491045,5.199430464731225
31,46.17895143572304,-8.745671740035581,5.000290071816666
32,43.661306881458934,4.172467983519586,6.06325432862989
33,17.085957642800267,11.392396915511302,5.392549149241793
34,39.44326601520892,23.961700336466127,4.689826473935502
35,28.65062742329546,12.493109806134852,6.0363159232912595
36,13.331348910443916,24.808631625889902,8.839052587836106
37,25.74764162846408,16.609496520235254,4.775153981451998
38,37.9160874898439,13.33372182171479,5.20770399261463
39,-8.931874818283308,47.70541917482361,8.427184043294073
40,19.486180945073617,20.913401013589624,5.243421165508933
41,1.3359420096949837,45.62166534105715,9.149472603510226
42,35.7324352908775,8.164196240660655,6.231172402838001
43,37.93333260954256,24.179119271506742,4.560510285729175
44,0.8340793226977459,52.340133644010365,5.429276123602157
45,39.20823069201532,29.517831622075885,5.485182868849624
46,13.214135847984153,45.297901866881965,5.119549781166837
47,42.30932780318303,6.691194344667667,4.508378023257304
48,9.156664569986456,16.14062416322618,6.224962083217678
49,28.677218342085276,19.688570818982143,5.163432262361785
50,24.27047311865955,11.694557961247401,5.861985406211605
51,24.605214633297475,40.97500801768635,4.551061590336795
52,29.724395166346746,-3.590905631555099,5.01657692564182
53,23.777720369985687,5.767756661368576,5.094512933132535
54,8.484498250196147,39.32797951921867,7.957230622300942
55,26.261487919837375,33.22772681808585,5.7111254196456285
56,12.610893612016316,18.699574656542033,6.302975166886567
57,16.866605312950817,30.64561022404097,6.84558060525573
58,13.104553452487941,35.47235969607382,7.991776558949228
59,20.728466458423764,15.196941042824921,6.43454164627581
60,35.741823821467456,12.189618049040416,5.000353700836542
61,37.377418655450484,20.558458409788223,4.968299740732245
62,24.233609500604313,12.47866716180758,5.328438564065237
63,26.846180009651547,31.693858443724565,5.363651633403952
64,45.94249023200755,7.306369664069548,4.569238084953511
65,-18.69641981109094,25.66177711214295,8.937276946657327
66,12.840864920305696,16.73285455645062,8.034133170343281
67,23.596992532132713,24.942039377281674,6.447273542156622
68,2.976740466171302,18.273615838072278,7.290430665853603
69,4.843111830910305,0.41373428211837293,7.730473426215077
70,22.725289731276874,-9.069154889115701,4.985273690924172
71,33.47588159694083,29.419474531345468,4.901598948705557
72,22.484234393473976,19.141464416604506,5.918651057993917
73,34.41020245235231,-1.2498202252630826,5.869909568646227
74,40.93207149962397,8.435237877550936,6.236791917831973
75,38.331345204720705,31.017294576216514,5.584680008436587
76,27.75684517933872,34.22984239102819,5.451754250712129
77,13.368182421262967,30.051836854476022,5.2136878422256006
78,20.716138173293544,21.736150042545216,6.178592152168474
79,31.855030210499514,10.123115119088581,5.392537498259061
80,33.110232588204084,6.187904555998397,4.7311686484772535
81,9.653899745519958,56.4150242347289,7.459044106168703
82,24.242386485074494,21.20024879429426,5.3842120111583895
83,18.688017378083458,20.000021649473755,5.078211579160033
84,43.529879333054765,19.912557696441432,5.812259801015244
85,36.51191827163056,39.901027041969385,5.10059985824918
86,15.681573927885763,21.058626163036536,7.538811567009172
87,9.992048585037164,32.87467873787604,7.967179393668641
88,15.36200709011247,19.172743130855,6.433596096592864
89,28.86185148482613,14.05995450700828,4.779961805065228
90,36.984591257824476,11.136574107522513,4.984238107339772
91,22.59504905276495,28.897327554887084,6.61392557833364
92,47.15090359605897,-0.17984151207775945,5.316432293915863
93,14.582215415843118,19.63212868582097,4.574889096780507
94,29.142776055128827,39.39989350149373,6.45161739139152
95,12.613994582195161,28.262270135741147,7.309431610780271
96,23.391205061587247,8.84240757327654,5.72044405702153
97,16.6096146944126,24.22288291103782,9.173824556532086
98,38.658687438140944,29.068798066948492,5.564468688509837
99,26.439204183900472,16.432014544920698,4.784369588525353
100,10.189480260639582,34.81251446366715,7.0317547152688125
101,45.601656151817764,32.62452633124313,4.986047634150986
102,34.337198916221496,26.57481508112644,5.898220231066048
103,33.4034877724992,15.458845525288766,5.077323497310237
104,25.367113681339696,-1.8741442985136594,5.35233669689683
105,57.65777353702641,17.59712883033277,4.883972646735669
106,29.780035330801816,15.167186976054225,5.270528234037685
107,21.594467758155456,48.570842990084415,6.586905356806835
108,11.71766009058994,31.614788107639015,7.665383058494682
109,36.69039932052017,20.242688249260596,5.123588234176293
110,25.500201189211268,19.0700245171699,4.93265939800728
111,19.732396336099328,0.3319753487920636,5.171972998794555
112,26.082640579234077,5.668822258727182,6.433252232835001
113,24.244265322531607,12.23447055626731,4.742074210364442
114,47.83841910999136,20.512085130532057,5.831440882591339
115,36.00128042555436,8.897790803979362,5.003952921731595
116,20.87692998364326,49.495589834776126,5.888773284637767
117,28.706202589260727,7.574781314220559,6.146541816758462
118,12.249193311337356,3.175755723671834,6.810916042814358
119,27.125383389253486,13.472590605193266,5.02821135181439
120,16.392617930953634,40.645937246123594,7.564318266494715
121,15.538285570813299,50.701754293679976,5.498887847855469
122,30.80439570431243,24.08530608698894,5.016057033593067
123,22.576657007290304,18.258129100628643,5.3335258891116135
124,27.459676895791883,11.172235316018414,5.5109170338064875
125,41.92591153853415,17.605701695206466,5.650428692249804
126,24.91672141443442,-0.22106102455839505,5.498130369786305
127,16.949055386951006,28.037280891543922,7.441450766648031
128,31.50452115142086,-10.505770670165026,6.633200629139744
129,30.405715270401615,14.090992348229967,5.354203513689077
130,23.940260429606873,39.435200215565395,6.49731198593448
131,32.82552052998365,25.5213114016808,6.115329288779442
132,34.419114224903254,33.83746749399761,5.267175395058655
133,30.244656355113506,11.937180438362303,5.008349642027557
134,27.01143560984158,16.19857421914166,5.6017039185298945
135,36.88775840809388,9.618180177433175,5.940661213829122
136,24.15851552703096,-2.5061232681294925,4.969659809247448
137,43.6575344152865,19.385461829171323,6.859335943381734
138,38.04020973216506,25.5483811550362,5.0368108266728715
139,39.01545816594613,6.868885931351222,5.482524366137572
140,39.68097591831816,-0.746771222850743,5.374603621457459
141,34.02634753910599,17.949542399989493,5.920143048255713
142,33.35767487857726,11.593108609859057,5.918679440685638
143,19.975045489112336,35.77587513254178,5.796739492452097
144,38.17771339875734,-5.071270854956266,5.119270114360687
145,19.262635000070734,23.585277111374435,5.484036905763069
146,31.18923068763588,2.601328753438379,5.34699338293295
147,36.50054251387368,49.25287969670755,5.449766424953409
148,17.572310197077673,22.39978511366177,5.893017198328168
149,31.398243141067564,14.811748227952457,4.187813228564172
150,21.754684302997404,24.695990130731563,6.387360808172827
151,23.243753195092214,30.036661131505774,7.156324031510392
152,12.850749766018733,20.701655684414682,6.744529562566963
153,25.69491067000872,23.483801808370618,5.634187449992504
154,6.167716021687303,29.35046535399145,9.79957661671167
155,34.26415543537895,29.798224544935607,6.116081697584071
156,37.29661772688056,21.0871395234624,5.680821762429608
157,23.50230846434067,41.55913911622281,7.604504913218634
158,9.347764210379346,39.55631160602069,6.460319079700106
159,-0.6137533307677554,31.68739750820002,6.983310224752711
160,43.16819502173143,0.6771059232461525,4.662332976430547
161,22.886099030515712,13.126618807518845,4.248363866977968
162,29.624539665411586,26.95495985432237,5.312027648748962
163,21.095733402649902,24.41275899512952,5.153747349750954
164,25.998539264435017,0.5324665692359023,4.952980960475079
165,25.933988897412874,-6.637989088786334,5.617921355854175
166,25.110679556232622,20.994962125461967,5.800496825159734
167,37.500356713122834,18.180650070184875,4.498697633710213
168,0.10754634320916567,46.4216538579382,9.752020310899066
169,14.745111652504757,27.011283561717217,7.143235091086436
170,27.152363656091183,24.380519351199894,4.682339154355771
171,29.26905535150361,19.06049981855348,6.0633785402071
172,24.132148844914283,16.114931270843762,5.226172394617394
173,4.559832218045404,39.97591583799925,7.926330193671886
174,26.711320626863817,27.728292668376284,4.625523207184041
175,34.80562350523289,-10.75280835992209,5.166781230951603
176,37.93516921794651,-0.2698187820971416,5.542807995505789
177,26.87947709454471,26.279226249695004,5.76191897664305
178,-2.066499907453399,49.622938932769515,10.040306585565956
179,29.23838705569122,18.014485300377906,6.838889263227193
180,16.373206188484655,25.630533979143074,7.85713364754789
181,2.667854228766404,35.70072798668309,7.422302632510949
182,40.05034730657859,25.25945908104486,5.103218627345415
183,18.180000630592644,-10.46004942632851,5.787989546332642
184,9.670778086237886,32.53370162558113,9.669383624184833
185,24.639071533266463,4.267632098150161,5.505926269596972
186,31.424854807680248,14.463107466849662,4.721606489418182
187,37.00274753217444,2.885139424947104,6.448411080033322
188,10.164565414279853,15.73895823199641,5.590827865392308
189,36.56746916440221,1.5608927884884682,5.150572308294925
190,28.107436997998594,20.563448050828935,4.961469990229476
191,21.845247590524014,7.600343440766494,4.7788841114872715
192,31.339770875449638,16.288032905817435,5.265724795379765
193,35.548909004212675,20.423090718078626,5.30424687841347
194,28.323307522305033,24.565115602293055,5.389138010611679
