unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_chelator_dosing
0,36.34538705212204,13.850018195643102,38.30339441003057,30.0
1,39.329971436080704,52.69517913968755,77.99785211484502,30.0
2,35.5085708449413,27.615788531067157,41.66405300652215,30.0
3,37.10804064044874,48.90831552836153,37.07535452963989,30.0
4,55.42069792157025,2.9041119756988305,44.658098186779114,30.0
5,50.337276546929246,-0.32726142825958426,41.11452564371275,30.0
6,44.22853630640537,49.11941180921295,63.81732208895413,30.0
7,32.83979484622152,41.34827521709098,71.68013002046274,30.0
8,40.2502630325925,23.209603892344674,66.43560480458609,30.0
9,41.86065068549516,0.19349076883759508,42.29855284791444,30.0
10,31.769879414673063,16.732897517488087,36.14398655538602,30.0
11,35.01092449381973,29.097677309899545,60.04553325400905,30.0
12,44.489275240970926,11.67584930987233,69.29001296256246,30.0
13,33.47594288084086,23.467132162654902,43.39233219128168,30.0
14,25.02961113772966,37.24920840871515,60.947834724210146,30.0
15,40.44356733812953,8.510188911568715,50.3823233985265,30.0
16,58.460119545515546,31.25287802453205,62.77818475218312,30.0
17,35.24347385539282,53.54046637470795,50.227369670576046,30.0
18,32.48519007183044,50.37968835876006,47.3682136008243,30.0
19,48.80275613527705,29.867536190354077,55.18298477764158,30.0
20,36.07421250802632,39.651908358184414,57.750943944492924,30.0
21,44.275421094622274,30.95222099124697,57.10159076280775,30.0
22,22.26780820450891,39.63661874492116,41.32789895037704,30.0
23,69.76410968794666,23.53876016645302,79.69287034387078,30.0
24,17.69504014147853,56.640570345088264,62.998122558162805,30.0
25,38.44988284601337,24.6810812352143,60.940897671827045,30.0
26,38.40226535112964,53.59144124434506,51.72114697732367,30.0
27,24.260080340186285,51.84374550615071,43.43095310052439,30.0
28,48.4020404526727,29.833679061343915,59.452176483127694,30.0
29,33.70784876152074,29.83461756197682,58.00775992815456,30.0
30,34.524934229325254,27.59135567513064,58.74739264666992,30.0
31,24.96505076025759,44.29452320189,61.94372707643246,30.0
32,38.0408911606354,16.689276431608132,62.258564703813185,30.0
33,36.856898972401495,53.23756679182959,61.206405575254784,30.0
34,31.661762712649267,40.88818399591099,45.80878658571782,30.0
35,45.51115707625522,23.252028340576693,57.77085395871994,30.0
36,18.331393557835405,43.78045197116448,58.84500560819598,30.0
37,33.10901509264542,41.501146312716415,45.6657332650878,30.0
38,45.48333922894955,47.19399532704364,65.41542452652102,30.0
39,36.84190473960319,13.900030847243976,56.645789481625954,30.0
40,36.66252304766887,42.463057250699215,58.9499510244291,30.0
41,24.38530300488346,43.29070183592336,52.651097806794695,30.0
42,22.095955060252386,58.69375635073136,56.01132975484103,30.0
43,45.13300302915857,4.455358394482602,47.99861051013586,30.0
44,39.209645531126995,36.30328070994704,51.01121097310544,30.0
45,33.21860074182541,59.11788513152324,53.83554087783473,30.0
46,28.635410926477583,37.13571243006329,45.504299840674484,30.0
47,44.52206127082532,5.537928839840223,63.400619654081865,30.0
48,26.706988235663392,12.076947275976895,51.69699620205341,30.0
49,56.2496949234656,35.714616150217275,64.61064060140988,30.0
50,39.237705359613564,51.776548239734296,66.52873198824821,30.0
51,39.43833543614907,26.079264839683585,54.60374052046862,30.0
52,40.992831271775145,8.20561234839139,46.03363432163874,30.0
53,41.79080679438874,40.10509518906359,67.07564662845078,30.0
54,41.561444396873576,22.23674242957308,59.49069102454695,30.0
55,31.406548287591697,23.484475574677642,42.3840506891888,30.0
56,42.829975112797044,25.415795459980554,32.46918959237918,30.0
57,53.83289288258776,19.723338066945416,40.711679823154945,30.0
58,40.595737500880176,34.34997984956442,59.312041945560736,30.0
59,36.16201337227585,22.49690266554392,66.0644857575023,30.0
60,31.885863299711808,2.178656530604105,33.78349060291351,30.0
61,19.62043972297984,51.37788017147182,56.859868692190865,30.0
