unit_id,ConversionEfficiency,ReactorPressure
0,1.0192364335443007,66.9780351205337
1,9.171706948685449,82.67307531021827
2,-7.742084986739429,61.76902221123335
3,10.072958018782309,94.31114588790608
4,57.860929780960845,96.28347332227722
5,2.896804129418898,95.80227303855176
6,5.8587252826911165,73.57732439233178
7,-0.6050897254171226,72.03663856867969
8,12.881159596560694,90.23822136745206
9,12.09203864432287,71.67387811060799
10,17.196836186117295,75.81162870962437
11,11.303646775588987,86.51765051865277
12,9.036221753961485,77.56756093815598
13,27.46563294401514,81.35582111031837
14,-0.893853543859457,69.57464395370508
15,2.8127500602840123,92.32549768388519
16,-7.584559166811064,54.01413375873822
17,-1.0146610336187225,75.85561731634822
18,3.4215479044148664,66.58604251227688
19,9.89419408586092,74.4716120801585
20,3.441960842489487,78.13861172889399
21,-7.32573747809502,66.01700586109536
22,6.953404462852529,95.82286634130494
23,15.590045540593508,69.9577663831204
24,9.708595755643202,80.89383955208864
25,14.552658778417081,85.97225792012478
26,8.27612904417641,85.58080557602923
27,4.412279129188931,83.1712479706945
28,-5.083133540776705,59.865189387762165
29,4.59403937783917,69.8371848661875
30,4.978439377535362,95.65743488315529
31,20.14368604316012,71.58011631475485
32,6.522633621358517,70.29276061602525
33,9.211942069650139,67.73768955062977
34,-10.253294276396357,71.15897015030922
35,17.818007478432058,96.97827746409784
36,-1.2498655099576261,59.98567243352386
37,14.369114415610351,70.33237488824177
38,5.543282529167385,73.62703401280362
39,0.31053545349664,64.86215871990436
40,3.4314963287450744,68.41509220539655
41,0.7856048766482848,98.3808137589324
42,14.120050132802406,81.5565247278241
43,4.914353216848342,88.63812527182331
44,23.387947882225692,73.64057543607188
45,1.1707946118361887,71.06676104390674
46,7.591772842301119,71.29515773086104
47,5.288567652235632,79.85727219937337
48,16.50726634102057,81.63852721202066
49,22.23189574577094,73.2141134279159
50,7.9365120916268195,63.16318544628678
51,3.6105041283574746,91.85357934111997
52,18.173522716833396,102.24636387474027
53,-7.943113634345751,69.72444608384535
54,5.445583947427442,69.18447227969973
55,8.83258937115005,69.13799077813322
56,16.248300369003427,75.43447548667152
57,-3.4028486296469556,74.34583471945592
58,-0.8953383104154415,73.34479613812799
59,7.417322605255892,69.59431552812069
60,5.34606697812828,82.37201550506353
61,11.025229898808982,75.99372328538858
62,5.560502016881884,50.37805847488931
63,5.157139694991444,82.98379881985733
64,1.6201855093435524,81.75662786339228
65,32.6023829667557,72.51942561084968
66,10.012178381329866,81.88575013437693
67,6.598576316391141,59.164633125195174
68,9.535155212401607,91.2123723317827
69,2.8375922826629045,69.25637489507044
70,17.14279129180789,70.87350304926363
71,21.140991288090905,90.01828160831938
72,4.0911653830895744,54.15102955740839
73,4.9123049233973735,79.22370400196922
74,11.287469491781348,82.48203395939429
75,12.218048485248906,71.3527526052221
76,15.80472181520263,71.81162608473083
