unit_id,ConversionEfficiency,ReactorPressure,CatalystSurfaceArea
0,-4.3979795514775635,73.86147960710898,51.581042588866666
1,-1.0437851010931878,68.26088687798405,55.75897721828945
2,-4.586275167680728,66.95331143958691,51.3348634241118
3,2.060512113361507,68.27013534501513,48.72366504827703
4,4.084115177371158,70.19010464375208,56.862569704413865
5,19.125477361568944,68.68506693079603,57.94667341168422
6,-3.4871767137981005,76.12377490902236,53.2095431288823
7,-10.32960655482309,70.23047131807425,56.239912757761815
8,4.2585700776981525,66.32192684396885,49.99472611780582
9,7.959521333281872,79.65261526528468,54.42142317561451
10,9.12673241516183,80.37123377146138,57.831183322957735
11,-1.7562430684822452,67.36593599515435,48.48548307365727
12,2.4513891683591718,92.7314466639849,36.9210910873882
13,-0.15634642009803645,63.73397302360159,48.16511760100775
14,-0.16711298924547968,80.1407687606823,52.01591902284861
15,3.4797354780931045,61.718825346874,54.20968198768989
16,0.6853595124282097,80.1057547618002,50.671141425584594
17,15.108323265761605,63.52650799440406,30.532112968329418
18,-3.2945000470612626,63.41609280670464,52.00183116151222
19,6.982285776938014,63.7597431926835,19.759777771693983
20,6.922662744596694,96.28516623810795,50.160702581986214
21,1.9614376310391295,84.04386706978961,50.92833110731013
22,5.354550590968644,66.78820012454113,47.369312343056954
23,3.9135407580843045,71.03022182307706,46.967907883446436
24,26.603753612398187,101.53545878853186,50.91060407335865
25,-2.1782333032815435,67.66673414408658,55.79238619666068
26,9.694251626483815,73.29849089718482,51.35300360453524
27,-8.040586990264085,74.900220861524,53.427884978464135
28,0.6084482517721528,64.98195113365948,52.98815779365959
29,-7.413546177495672,72.1681521022048,51.49940033354056
30,19.983354898823865,98.41305191694212,45.9410206235067
31,9.956453241346624,85.57879425700034,56.23869092608205
32,9.331372880910186,81.33640802274212,52.255862677671296
33,10.009165997239313,99.66734281788051,48.60852241287644
34,0.48992532149573886,67.85569946196718,56.76327921346263
35,8.899898086498661,75.46194842396962,54.86339847413118
36,22.48502629847983,93.65953381796905,50.457061634267305
37,13.740539370152659,76.13043869667742,57.73346518635184
38,-2.0676452231722946,56.25204367316415,54.854306023934605
39,20.959319894393182,92.23586492258214,42.7946429255024
40,7.687744227240088,66.71367330285138,56.53805252514332
41,6.338615010637078,88.37369855452108,56.297317016306636
42,10.011990589097278,66.0029010938593,44.67258529396158
43,36.90232637675466,80.28258404144609,37.33390137244657
44,10.753878545029755,62.887206964793094,54.70393491060988
45,5.426124567747776,64.53330641384305,46.556788609932475
46,1.6193802913644797,86.17998649950917,41.97649334909681
47,13.396156393142192,70.80452404493131,49.2999240552511
48,23.274705485039114,88.65697143609584,42.13771215423906
49,8.795251544468353,93.90698651485945,54.17106574834496
50,8.876171992252814,71.14730780931598,36.73325779508778
51,21.942003566973117,67.69419600332931,41.46554435961664
52,5.564235701628398,83.8089843133313,51.51046696804618
53,0.6736398421393024,77.10962925132074,49.32667979274025
54,24.152222516493147,81.56796225218517,46.551135644014366
55,11.545518492353162,84.65227249174919,48.191351071549924
56,0.00011498086381472872,74.05988153068301,54.41188094714542
57,8.303138203930118,78.62343944391982,55.95664197259355
58,5.681480985808324,66.25604100198196,55.13060725487383
59,17.288307066601142,89.50849934254352,40.82799452511664
60,8.059436172485114,70.55955948684104,55.34519399538565
61,5.3029960813276436,79.43234052233096,49.67664227391832
62,-13.088229433400071,70.27551029447383,52.114289792980294
63,18.404324627104405,66.9719707238288,51.569813133529905
64,11.57245173639112,64.97327599338759,50.96715158657574
65,9.899247025737102,72.24559424049771,51.88116108867759
66,-4.974564631907134,64.03636302831194,54.24448393659604
67,-1.5599468392652067,62.90178433145051,53.253748179767015
68,27.729405232257964,60.55695429717545,8.97861062521578
69,7.894947756951636,89.42628715552965,52.05076109414607
70,6.631721614114706,67.45385464460924,55.85492927697771
71,29.155801713602873,81.84250500069466,54.97113350973331
72,11.522684891635077,95.17520896698971,55.78098239217811
73,3.0468370065890653,64.24772450673082,49.60171667625431
74,-1.8775879945153593,66.01527030617945,53.662903904915986
75,2.945666684035195,87.52921574274013,57.03780096775298
76,3.241033105083498,78.71077690314789,55.34148143673927
77,9.868788877428884,76.95746076983673,51.03731547584508
78,22.362668885681224,91.33953196282548,42.96220624260991
79,11.817254645218698,77.33729141202899,48.28739604379126
80,3.0042618310012976,62.610639228654136,16.120310501149778
81,12.242676679893341,75.83157767232386,52.13918169299261
82,14.843447512303676,86.95001299112094,44.46810876408695
83,4.787079647118923,78.99810587325058,57.65733605917147
84,1.5604328748631615,66.30230672347466,57.30440545026053
85,25.463539628156493,95.75629894439611,34.38920145131348
86,2.5107961115242254,73.96623778235909,35.39413519300885
87,17.495763084043727,73.32663127773064,56.44775837755075
88,14.811987239330247,75.52365520915842,56.64977421144511
89,-1.8267138964615168,82.16472007223867,47.93728933363069
90,7.1769495469249875,74.82202481348641,39.824734946524686
91,11.257316757651541,97.47211593020515,58.270013764487516
92,12.006500160343402,54.6644072889632,51.745172401632615
93,-4.333046737291745,81.83927929099362,55.62283047033921
94,6.103621851427734,72.23051937555458,56.48678330279181
95,10.583497354598947,80.58217714632883,51.89072753093116
96,-7.494977628531886,73.54081002600893,55.40519867704937
97,-2.5546325187466667,80.99089688327024,50.29094170729889
98,4.092186218880949,83.16561142448349,49.468705953351815
99,10.869913549563632,74.96225492418269,55.338096600696986
100,10.53919237411672,65.3228845034083,57.73299072050546
101,6.687971409631638,80.61471665902117,44.6190287975211
102,14.214911726096087,76.83119616927479,53.273774972222476
103,-5.24075477435984,79.8539209230768,47.77350085229474
104,-5.64974071600706,82.36408224988216,53.31864118790874
105,4.323068270932649,74.30598412096141,54.67315724954512
106,-8.84832476798059,83.72885490190343,55.5566686082042
107,19.475962424892618,65.7815641577494,52.34074389178968
108,0.04975524357844613,67.14303882020138,54.28802288288181
109,3.1864388933032672,61.400316510390226,55.36639536430074
110,3.3590718677036855,77.50073172717,54.91381558928755
111,0.2839076513084701,103.97766715316698,46.73012734544618
112,16.46900593008455,66.77080698437794,53.99108523941015
113,15.912891497809774,73.2115807359704,56.53562019301806
114,-4.366743851007898,63.9082274430822,56.76648646854778
115,6.2403917437160334,77.33172887430413,45.209712049529585
116,9.531614786792304,93.63744204785903,53.19171576988362
117,5.116310732263937,80.48412571550851,32.896670291625796
118,5.317667466237204,92.71076910466884,55.56252922657893
119,-5.002208681412796,69.80576651855682,57.46452565805336
120,9.65893545925658,87.58322306621977,49.28681802679864
121,13.5094996951594,83.27995878363575,54.17614624704302
122,10.582008281241048,76.54252406586407,50.77779876559767
123,16.6235123593747,49.1513674935972,18.939667121474667
124,4.862804607248152,56.580841372005686,47.04109763133907
125,9.576539429385207,76.7021357354033,56.013306360098866
126,9.981056560148136,75.61941964290327,57.33974956076278
127,0.6366707270965302,58.260502889355394,57.92875374265767
128,0.01731280943454827,65.67624872933276,50.17884576134803
129,17.00408584145589,98.56874128087502,49.85294051913971
130,19.66412412121708,101.48778016126201,51.05221253800401
131,-1.9163946359201594,80.96974909791165,53.7698379678957
132,-0.8097593119042379,77.21990949680254,37.711515390745
133,4.201531112642908,79.52901528501002,55.70493469058257
134,31.338068935091375,72.5173788465533,38.45138228408348
135,6.248917592227503,57.20568178634256,49.557274233924566
136,2.7276984101422457,91.44925705884637,49.300773972561
137,12.317764761780067,69.31570580896661,53.08608834576901
138,13.9490123441838,84.34228348121738,55.18042314494996
139,19.327983167146623,63.0626380806302,54.77121500032051
140,0.8304494515017116,57.908204029795115,47.667578219899895
141,6.13183914786567,84.89949974476201,53.854903159612654
142,-8.519942189699735,53.731901620060526,48.816619145937665
143,-3.3172640630661623,66.43179022477904,37.4312597098976
144,30.09915241072332,79.76963812695656,34.54829654438511
145,8.121052958476598,76.04335004088917,52.2626961355744
146,-7.588693148110529,63.96464235168464,46.92222967184582
147,11.471614336733694,85.79653128958573,49.03398584212904
148,20.107907240915317,58.382640627950344,54.93591454061124
149,2.867115365036938,57.9797095197167,54.3818495226223
150,35.91290641653355,82.68817728590696,16.80891434300642
151,-6.666100357881177,62.434227342783316,55.95106233647887
152,-0.653733715264801,72.58697550551416,55.15698743849309
153,11.952726886987678,59.18189989856643,57.28095724940486
154,-2.5552187810492626,66.15222475854162,52.12320042935337
155,-5.69037111291137,77.16758285011842,54.36578190966007
156,22.389651207955605,74.63226196504758,52.82172127354423
157,-2.715172083063655,70.37025913567801,50.01957016681372
158,1.0208101762653392,93.41806603644837,54.02800087870963
159,13.41057346230627,77.66496669962295,45.123120814870944
160,4.852712051049477,67.8952920336612,54.78809820944165
161,10.373275927648589,79.50063506289156,56.96981817615751
162,3.325907765268391,50.678003911659026,53.6946814730486
163,-3.5317964470674275,58.433803189481,52.474617699508485
164,7.754697696098604,80.66920245909625,47.69320072220585
165,9.643896170050509,84.07439475400487,57.46091338531012
166,12.095457654904822,77.83612151716788,56.789795887251074
167,-1.1292935978532714,55.620203300055266,56.92192873217613
168,11.763287221384358,61.26638410561199,53.48654975402762
169,8.230213918597515,94.88031091232757,53.84403598770851
170,2.0662886722454132,70.02032642506649,56.49090304931513
171,11.705168739340921,73.34613384782664,24.986310736564175
172,20.35382677790482,81.62058706557598,28.90311341846285
173,0.5151779939071419,96.58884617541298,47.587804950005065
174,-0.19043294921267506,70.35157752107065,43.99090191461963
175,23.529871589175844,76.00618453246797,17.955432982135033
176,10.052757819140588,63.62820141267427,50.65367004144001
177,0.3961118702867532,92.45594964711339,51.05252994489363
178,18.707909451867387,90.14894590981568,48.59068290115601
179,10.442508541468232,96.89069782939393,52.41481316860892
180,1.9991872859472837,84.90511122666435,53.01749246950915
181,-11.661061962929898,62.79354775513926,52.06464692054904
182,11.005370789754544,78.36071471274747,55.89161920837946
183,36.48231272113507,69.24171574264068,9.542447145041056
184,0.9289206378881967,74.45278750757024,57.42130593905873
185,6.219813057051514,82.25586530299802,54.46782213191431
186,16.03051248864066,81.5478228234676,42.970398004581604
187,-2.899234303982966,59.15367467221279,51.3861934315601
188,12.06702656054214,84.26056775469091,57.66343933198376
189,5.956809894068431,79.21747026180896,45.80021245046091
190,-6.640841272983504,71.03461629021093,52.733223593948246
191,6.241028595450898,76.85558524353097,49.129199146347496
192,6.293840412732181,89.18426680976991,50.44969737621284
193,5.619879811972417,82.67640071990903,55.34453275242754
194,-6.492271000576489,83.07566677154539,49.354868566129355
195,4.509050767514762,66.53079656418066,50.949120675585405
196,14.699757357466957,70.85466395120406,39.36916702372492
197,-1.701945367413316,75.47772482060493,48.3965341752188
198,-3.0955774691988855,72.18583747935871,55.52250906193924
199,10.057361747586503,61.809834151787,16.807003504246694
200,-3.0941422488974735,71.4937330065392,50.312841198176606
201,-8.517720192854775,58.01173610644985,35.14790073556816
202,9.159444373867665,73.14296994067148,47.52239163228454
203,11.774382940249373,90.0182339260896,46.11097668089121
204,12.744379813667022,66.28079616554066,50.379551010531294
205,10.92171108874288,71.81461254321266,56.788658865792605
206,2.4065556527129273,70.68031572321188,45.81491068463939
207,12.239691851696737,82.00216638027801,46.13256945876157
208,5.858710721174678,73.21913736908553,55.73723290872544
209,21.747525790309393,78.3213548775283,57.73070502411339
210,11.712241229070209,91.20690982600189,57.45981232743916
211,5.268628234434032,75.29907840303031,49.86254877588125
212,6.847482161633401,77.02525624086852,54.87275784879862
213,13.961438877032274,83.89099585106855,56.65640285323348
214,29.344632561856578,95.76501982128099,12.315561665362987
215,-1.8390967792068436,70.78182736516948,54.25772481601679
216,8.70934796739239,67.62741280218194,52.26804959045512
217,16.616029938157446,95.49774516838943,53.64322081809597
218,3.655330338764712,60.87914806488523,42.601954591819414
219,19.372542959747935,72.55995833203366,43.35791046665859
220,2.023931049398018,70.22442819580506,51.520220774859226
221,6.281817063140174,93.24216986154386,55.182235297900576
222,4.524355673327909,69.78960219918325,43.78068407765803
223,20.316983047951478,79.478287290789,54.06672234266011
224,16.381931536217003,78.2088467445942,20.059083555022514
225,4.803253764530155,76.08993460307197,50.917535686065115
226,20.1839107580994,89.97561335538485,46.64084139390869
227,15.129855477865298,77.3383862490485,53.862085555476085
228,27.6809957100661,74.17843687459505,57.114137722944605
229,13.746144139676032,95.59241659241691,56.85383137491882
230,9.32465856395069,90.73314137213897,45.321362651065385
231,4.011555326765178,66.61295500478549,55.82515838407308
232,-5.236168163639414,76.60759357735039,42.686264536658
233,1.6451467102707915,64.74770310101883,55.91315698284412
234,7.284392678488258,69.03507000186168,57.84929515010214
235,5.823875557112685,72.69273378205806,56.42454907561037
236,-3.7335961564876343,80.88803563840796,48.15889442298647
237,13.940872522206936,71.30485324151853,12.641639127731743
238,-0.4591118633446336,71.68586101147515,55.82900057876455
239,-0.7818949495571932,74.30293292841253,53.6547628825347
240,-3.212826886425766,78.87004633971009,50.96130735254204
241,-5.0050279596485465,60.584953915165705,45.04668787742972
242,15.391157603136326,77.17796463270734,53.92089877335425
243,-2.302533202299253,74.32848757709972,52.19069030798682
244,7.488475515766279,80.10372647026837,31.500537363181834
245,8.052171782328399,69.48444117118679,56.25360181427294
246,0.8323372319202692,73.58166874442709,35.753615826287145
247,9.284458785167693,86.99393693805334,54.32825043430082
248,8.372348200348753,84.16939463431237,45.2182750881094
249,-8.56526777650589,76.93191956527093,42.896270284061096
250,4.31105832638219,84.52029288294531,52.095272966221756
251,2.1354322061942304,60.34092873046551,53.823472572646
252,12.725983092451765,87.85163111679779,46.77082388117802
253,1.544937662597269,85.2813726566589,55.396857236885715
254,14.5755305223627,82.29299305097332,56.45436720776009
255,2.237448496128986,75.12451967958926,37.51073077448982
256,3.3884819275056586,88.58048164340902,48.344253530775184
257,-0.650780103980082,67.58395341093923,50.79923186313796
258,8.386272255288258,82.09024052916038,56.619917858399376
259,10.287713397064127,77.56881047063884,45.87778409952011
260,-13.817769419717973,63.374891092902324,49.50938110605591
261,-4.827400145827297,73.56073942889411,44.678510821288604
262,13.029246944672122,91.06416526185258,46.243473095650764
263,2.600503008830919,69.6653214078794,54.29843816180312
264,-1.2497579801970937,81.30210736362764,55.93967262820618
265,14.977131111390703,68.061143799823,22.61291451646196
266,10.16909281862162,70.38162402496505,52.95327470446443
267,15.426786912458383,69.86731536275963,32.062697313920836
268,24.599708067585112,64.82754141614528,54.260504853721265
269,-7.717339863348585,48.42335770427718,53.171096451778446
270,16.996919197272668,78.11385682591717,52.206436307878285
271,4.818659664545388,63.4523115314098,28.454052627545092
272,6.025747324011293,91.93229028687847,51.08152404083374
273,11.073287299696442,76.14368978275037,34.467979998237105
274,14.369502344845866,62.149393271461776,39.727314206132
275,2.6896115049650113,79.55369119956609,56.67338131845691
276,-7.666711532202674,65.9416519592449,42.42820456134511
277,4.600971350814007,72.94271528673534,32.98320634697544
278,-4.91528743406519,67.88564409090223,54.313158777223215
279,0.3111190968232418,79.23433775872209,52.524783519602934
280,-0.6879656588522937,68.32896810280995,53.73106380273877
281,11.986649658251421,92.93818741866234,56.76495551395876
282,-6.740993237765366,66.90533941798452,48.24815404464843
283,4.844908186405995,77.00872653791335,57.460527967073
284,-4.136348357374686,54.28753407715813,53.61497214528271
285,16.458924840824647,82.42366293338175,57.46252625889437
286,8.522298488100647,73.90755380855902,46.51036228531348
287,-1.117131542522534,49.97200476552758,56.67451390875841
288,6.861068335877618,81.80100697741662,48.99615757732884
289,23.13240423447107,69.55722805277298,23.595576940814674
290,-0.6988384388998354,71.03421028491357,41.17780835699033
291,-3.0060588609916863,71.16239602960601,51.34957809308119
292,2.079649650585058,85.88731225730197,47.43372599611092
293,12.407351488309715,66.03944047468559,55.37747330653413
294,10.869541281539112,73.78001535255886,54.83065557875283
295,5.687407436300151,72.18824182185527,51.88509830892243
296,-2.272904670829071,69.29070982995759,46.1073399388147
297,-0.8207213875652393,86.50569245139856,52.318310676618765
298,3.0351256889063327,61.435756178813655,57.00582781283089
299,38.343461242475065,65.8444803931173,28.02138076813338
300,20.55819979543386,87.36829196979534,41.93167190724296
301,5.658103194271767,68.96527280206351,55.30350002091867
302,10.035709875306628,73.05073908994335,57.858745043524394
303,10.216280614960032,66.28284051667764,43.95228944186917
304,3.7359289242687823,83.36991805747292,56.90862093540413
305,7.140959148889626,56.02086682966606,54.63713356591956
306,-1.2779176625914865,77.27966428933631,57.41819481117534
307,2.014171918130696,71.7454733829979,52.02394039373716
308,0.5197526108444787,60.50167834009083,54.18208889631422
309,-0.6639991506940142,66.88657026165149,54.91534212019734
310,15.161721724262577,78.65772805708825,44.43376349006367
311,1.398017203858262,71.60905372817777,51.97736767106883
312,2.3067583598092964,67.36325048581206,48.85410445784588
313,18.571895230004767,77.19084523322192,36.29273487539006
314,11.691766124500676,83.67117111287514,56.98876883521853
315,14.356119765654237,68.47316863062775,55.69607569254813
316,9.938083609972008,54.914457995164376,52.666203638995476
317,20.892753854068147,69.27109349736274,52.57306123600872
318,-1.405577344260918,84.89795745417776,51.61933296337664
319,5.660649140721223,58.214727372895695,46.33228656524686
320,-3.6965857707230256,63.81074247914968,47.81618836385816
321,8.393096884111676,78.37203887877239,55.237243694543544
322,-2.9019553077681155,71.45358278964953,50.99842344351626
323,-2.720287315312266,61.75791844147663,52.37373779230345
324,10.962468820922759,60.41289572131639,55.85765543005342
325,20.398469088695947,63.212789295959794,57.73265149935457
326,-0.179933297295352,62.69962389750626,52.77321964368464
327,0.5508140617236901,80.8321318749505,56.33144533559531
328,4.593620685450883,81.17617648436588,53.101197650932114
329,-5.050641020291477,61.593337729931854,42.9731258767582
330,16.47947529688324,81.13713384037408,45.643412085882936
331,-5.138227134779649,71.23559178585711,38.285856308952084
332,1.2043404251330267,57.943589312540524,53.136201607722434
333,22.519400408991952,59.548044220269205,44.49612464275336
334,-4.2113706463725205,57.375504897314585,44.17240707210438
335,11.064854620460656,77.37889583459783,40.87907151357926
336,23.28116294498958,68.04496207706079,57.74574548880948
337,7.9403814052086465,75.60338887300796,57.49432847707575
338,-4.835866562196726,67.29354781875483,53.6519195018565
339,4.929440525229381,73.56301505583411,51.364442047915084
340,11.030634013816623,77.1086927911022,43.47255179006123
341,13.455405814125733,88.08920011862756,28.085078283382156
342,-1.28941494181859,80.39895739011061,50.763882922074615
343,5.602460948823229,64.96563233725786,53.1759018034146
