unit_id,CropYield,do_FertigationRate
0,-4.712081795725668,40.0
1,1.3041735903471947,40.0
2,-4.526698072972503,40.0
3,3.7726447014095283,40.0
4,8.313783889159948,40.0
5,23.026061675725927,40.0
6,-2.025492744678453,40.0
7,-11.525676062139922,40.0
8,9.930662077239667,40.0
9,14.987750024253808,40.0
10,13.05104254042807,40.0
11,-4.257836436934792,40.0
12,-6.288314774296231,40.0
13,4.133265252654129,40.0
14,3.726085906550887,40.0
15,10.135687335526832,40.0
16,1.5953094342262548,40.0
17,21.528861830142514,40.0
18,-0.22505356367353357,40.0
19,-1.6100477070668182,40.0
20,10.472556170898565,40.0
21,4.623864285348401,40.0
22,14.486817372351448,40.0
23,8.30762367487232,40.0
24,40.258030122470686,40.0
25,0.3747849083767898,40.0
26,23.25136427396291,40.0
27,-8.80104642764844,40.0
28,5.5655795861335235,40.0
29,-10.375754611341431,40.0
30,31.959659126868534,40.0
31,14.588068794629544,40.0
32,17.551009687974364,40.0
33,20.491979782928553,40.0
34,3.6568034200543655,40.0
35,16.42231686032909,40.0
36,40.52599607166442,40.0
37,19.503893046216447,40.0
38,1.9766610127275872,40.0
39,36.78986977487734,40.0
40,12.581143728392377,40.0
41,9.53051558426484,40.0
42,25.175665619244867,40.0
43,55.47128753326946,40.0
44,17.306596059022382,40.0
45,13.184291058064039,40.0
46,-4.480412906665719,40.0
47,29.008399042464006,40.0
48,39.10636393913522,40.0
49,14.585667399948786,40.0
50,13.37275486309818,40.0
51,36.60068572363299,40.0
52,11.354641792717914,40.0
53,2.5496455552246506,40.0
54,41.40151241850723,40.0
55,25.10089838651657,40.0
56,2.1281862185542066,40.0
57,14.623378537499285,40.0
58,10.779028103133268,40.0
59,29.375947977175326,40.0
60,12.983130909771873,40.0
61,10.641851153792588,40.0
62,-17.40641009796463,40.0
63,33.218480224868756,40.0
64,24.740889163881956,40.0
65,18.119726054721234,40.0
66,-1.853993984149076,40.0
67,2.41828481064068,40.0
68,35.42440523225796,40.0
69,12.051479755524914,40.0
70,14.06635791276894,40.0
71,44.096621984992,40.0
72,16.015003069507156,40.0
73,6.884026309235573,40.0
74,-0.7001692240475352,40.0
75,3.581447976639807,40.0
76,5.592308432736746,40.0
77,16.552914500534435,40.0
78,39.99172303924197,40.0
79,22.020063243386264,40.0
80,-21.550119100387274,40.0
81,24.32860914323881,40.0
