unit_id,CropYield,do_FertigationRate
0,56.67711150934199,0.0
1,60.98218240203151,0.0
2,51.530815896745835,0.0
3,37.10414237920322,0.0
4,54.96698048461309,0.0
5,63.57643892026816,0.0
6,53.07253752379017,0.0
7,50.53922738118084,0.0
8,44.876029800133786,0.0
9,35.40994424096544,0.0
10,56.440428704704445,0.0
11,52.45657129721954,0.0
12,51.806019206394026,0.0
13,63.77347655426696,0.0
14,69.9562922397378,0.0
15,53.11538839676601,0.0
16,50.001472485475254,0.0
17,45.62823516767975,0.0
18,43.01578076601296,0.0
19,55.092083805959035,0.0
20,53.082771903631944,0.0
21,41.88008677885673,0.0
22,44.39040375430242,0.0
23,45.77002571869254,0.0
24,40.84081532811241,0.0
25,57.30981417923605,0.0
26,43.35590519829366,0.0
27,45.11341680338761,0.0
28,55.579878263040484,0.0
29,46.86868658857162,0.0
30,52.5062539296406,0.0
31,51.66098982400011,0.0
32,52.087175335019886,0.0
33,47.33214652851572,0.0
34,34.800753629439434,0.0
35,52.11704867379341,0.0
36,52.55172765948056,0.0
37,36.79879334631367,0.0
38,49.69988416114091,0.0
39,43.2527564990322,0.0
40,72.17445507444792,0.0
41,65.06199230256367,0.0
42,51.03839536889151,0.0
43,44.464647201454774,0.0
44,42.11580482764077,0.0
45,38.67513416478381,0.0
46,58.79318672265656,0.0
47,40.98979563771581,0.0
48,50.52088074927957,0.0
49,50.3291854186998,0.0
50,44.77014721128688,0.0
51,56.533943895793904,0.0
52,55.06350617424563,0.0
53,55.187549225522,0.0
54,67.76475098102395,0.0
55,61.29600175024653,0.0
56,65.65624666253692,0.0
57,50.62514421442259,0.0
58,47.63873128699752,0.0
59,46.960989622908286,0.0
60,29.522333566298798,0.0
61,47.71776773962312,0.0
62,53.739211388682484,0.0
63,59.44346639263031,0.0
64,47.79602497678816,0.0
65,44.08002561499038,0.0
66,50.207148577348875,0.0
67,65.40752672681761,0.0
68,58.39693903659494,0.0
69,34.65821913603223,0.0
70,32.294585291229424,0.0
71,57.66981906437669,0.0
72,26.104973429680143,0.0
73,55.152433115068476,0.0
74,53.013083748069654,0.0
75,53.42714546188906,0.0
76,46.613168682462295,0.0
77,54.86670700200389,0.0
78,61.50948807965477,0.0
79,46.00062503264501,0.0
80,49.82181368232537,0.0
81,38.850754811924396,0.0
82,44.50584803650151,0.0
83,46.068138211549005,0.0
84,48.36940678148671,0.0
85,59.74430924608465,0.0
86,54.0486471136378,0.0
87,47.042540125354904,0.0
88,48.43611857908055,0.0
89,43.63697042943858,0.0
90,42.133711651018125,0.0
91,53.006879409482416,0.0
92,24.85913860572429,0.0
93,37.86609971564764,0.0
94,53.57716090676918,0.0
95,58.64315898300836,0.0
96,58.54607617668838,0.0
97,48.02118741867786,0.0
98,31.493150481900784,0.0
99,50.19874268475476,0.0
100,52.6020689546327,0.0
101,54.665479733468935,0.0
102,25.099480442254098,0.0
103,44.369727692152836,0.0
104,68.44385792152235,0.0
105,35.37879049750036,0.0
106,47.031154507795705,0.0
107,44.88937655721115,0.0
108,69.24014316220014,0.0
109,52.141985048751316,0.0
110,41.55579324577279,0.0
111,55.44780189540929,0.0
112,53.91513913473538,0.0
113,50.48724109375476,0.0
114,55.571786947849,0.0
115,90.94053440615458,0.0
116,53.73457183669114,0.0
117,56.863907262720204,0.0
118,75.29360526990037,0.0
119,50.681052235533535,0.0
120,67.04218993150901,0.0
121,46.82868516888616,0.0
122,64.77899263532906,0.0
123,58.84694980128233,0.0
124,49.27846023402484,0.0
125,41.81226905417605,0.0
126,57.722320629513675,0.0
127,52.45164995868288,0.0
128,58.03955685156803,0.0
129,61.379369781124225,0.0
130,55.7246942394867,0.0
131,42.51556245972447,0.0
132,47.77542666295547,0.0
133,50.47174131355188,0.0
134,55.91856895417554,0.0
135,38.175176058101385,0.0
136,59.91394217120024,0.0
137,53.845364981795065,0.0
138,58.507204658367314,0.0
139,44.32966714548785,0.0
140,51.38998353705809,0.0
141,57.87611599094459,0.0
142,59.849547823063,0.0
143,53.749748663969186,0.0
144,47.837070720111754,0.0
145,25.318732774126563,0.0
146,65.60786959071257,0.0
147,46.45516867013229,0.0
148,56.108188371931796,0.0
149,53.81553273787612,0.0
150,70.48369615544311,0.0
151,54.94176645629865,0.0
152,57.4146842937119,0.0
153,55.59807474679834,0.0
154,54.40967244894013,0.0
155,21.030245798708602,0.0
156,63.941917950197684,0.0
157,32.552719108643075,0.0
158,41.34533055136744,0.0
159,60.3134708048859,0.0
160,32.708189513156654,0.0
161,44.01835621117987,0.0
162,72.3790596485125,0.0
163,39.525321841329124,0.0
164,45.81150201237662,0.0
165,48.23658201847458,0.0
