unit_id,CropYield,do_FertigationRate
0,6.904980663956755,80.0
1,-0.061982714954299745,80.0
2,-3.4984715160429483,80.0
3,-7.127636792677685,80.0
4,7.636929951769129,80.0
5,8.602030975594142,80.0
6,-1.7095196606078753,80.0
7,3.0528540617013933,80.0
8,22.52448893083207,80.0
9,-7.714000413242981,80.0
10,13.896486045460076,80.0
11,15.501764692086702,80.0
12,0.0700900903973336,80.0
13,24.837321070707162,80.0
14,19.97784402572227,80.0
15,-20.949890288801267,80.0
16,22.19474501206166,80.0
17,-8.82507028248753,80.0
18,-1.830305668974133,80.0
19,8.279706822846883,80.0
20,10.422118571093243,80.0
21,-0.8351970281540442,80.0
22,19.62210230417205,80.0
23,-3.8682396179060805,80.0
24,-9.805149977014661,80.0
25,2.131183966146625,80.0
26,-28.016326890076492,80.0
27,5.552181426552316,80.0
28,0.8591072152570369,80.0
29,0.8087356542434332,80.0
30,11.769431153344101,80.0
31,-3.845279951334169,80.0
32,-1.58676686952984,80.0
33,-13.472951640580424,80.0
34,-10.362914205507911,80.0
35,11.130256071778955,80.0
36,1.034010441536834,80.0
37,13.776220428307452,80.0
38,-8.225376040575142,80.0
39,14.23412417239325,80.0
40,1.8285285261038058,80.0
41,24.15217221641575,80.0
42,0.9553815814157121,80.0
43,-8.035459491384,80.0
44,6.332441806002271,80.0
45,10.84960448479961,80.0
46,-30.156850702909303,80.0
47,-3.1820947690262327,80.0
48,1.9983931402487074,80.0
49,-8.352945087514055,80.0
50,12.728461713488162,80.0
51,-16.850591678764115,80.0
52,-1.114491251077206,80.0
53,4.667439287218002,80.0
54,19.914811571803046,80.0
55,31.573534355657365,80.0
56,26.20817327089089,80.0
57,-0.11306615567077394,80.0
58,-8.227157486015578,80.0
59,15.696257752275374,80.0
60,-6.276460838212627,80.0
61,-3.9669214451208994,80.0
62,-4.556713324960037,80.0
63,8.844637478305613,80.0
64,-0.6437130935603532,80.0
65,5.202642068132027,80.0
66,18.538091322451127,80.0
67,5.576072733399205,80.0
68,4.214951964809823,80.0
69,-3.111147278126431,80.0
70,4.929580272985257,80.0
71,2.583972297557364,80.0
72,-1.6255265087275381,80.0
73,-9.677022523044894,80.0
74,-3.3584713859709487,80.0
75,57.75986545670707,80.0
76,1.6207997965573053,80.0
77,-7.600823885957031,80.0
78,14.454173057575016,80.0
79,-5.3694380801243735,80.0
80,-0.28796724319369127,80.0
81,22.37558018158654,80.0
82,-3.4518114477178896,80.0
83,-8.556268734111445,80.0
84,-3.167334152709956,80.0
85,-7.028893726331507,80.0
86,-6.967001400938728,80.0
87,-7.320891588818744,80.0
88,4.140850772166453,80.0
89,0.5142507880442135,80.0
90,-2.0740364741057564,80.0
91,1.8279555773466862,80.0
92,27.433544627053713,80.0
93,-5.939978099474649,80.0
94,-13.488874184814048,80.0
95,-0.29786592028767256,80.0
