unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,FeedWaterFlowRate
0,3.8814418763368437,60.65325886138034,51.95191628827953,38.127496234684635,38.03297856751082
1,13.830534080702751,71.57124660256589,54.2502440670023,36.4939504648371,39.48377468234534
2,18.679013846326626,42.59911235507176,67.09544003550828,41.03556474344981,28.540650978735787
3,20.10874377087229,40.16475733928241,41.47051414551145,30.80529963342093,23.67889923196849
4,22.944700547023373,78.47327475844735,69.31225145117719,35.163251592812955,39.79657435873074
5,15.01114555983005,54.616218484108835,60.578927213173664,47.217491601817414,41.83114090358589
6,7.780239341540771,52.5377066854932,53.25306861353948,30.607728450328892,47.07238739283118
7,15.002347974108769,71.27000123939538,62.49655149573861,34.900399816083855,47.399220906114365
8,11.649252865464122,52.46841005601986,60.11320613117968,42.63752847743259,41.92763364368183
9,10.178242298463148,65.5860629357407,37.948555486121016,36.723157181112725,36.936444846703125
10,12.127550571174002,30.584588513375646,43.767729208785425,47.32133037692661,40.702850594276136
11,-1.2967056793116565,51.94007538242189,30.755457507410693,40.79668736953303,54.04047437222423
12,21.219918133135124,48.687664318523915,54.43965863162025,37.37466201468474,35.7322326782528
13,15.760049846119962,34.985302865451814,51.1131738567758,34.375169899473626,45.35043679489346
14,0.7596191892706079,37.48990872090236,46.27715962713546,46.47886795765355,47.69462755610504
15,8.00260519081089,50.45256372638838,50.00558783104474,39.62510525293473,47.34426655869255
16,11.832985815176002,61.88887201227758,40.582782989599316,34.15396064167992,46.65715673192567
17,13.590544041461156,43.790743955969255,56.965825907459646,34.53242243083397,41.66688012613388
18,48.2012271073843,37.491328337823816,45.02264512554202,36.38240104269969,30.372077416360792
19,17.968936547946345,60.05774291996775,71.44308191213631,38.23748175855468,33.63524317607501
20,17.588143680949447,46.08244649438696,60.76097109919175,36.56192742494776,37.552149067918876
21,11.86166120884226,66.26597239616729,60.579382503191745,37.29224719199486,42.60883175115086
22,48.419275754449295,2.9303958989825034,53.08334413033464,23.04517115931675,41.4362277689723
23,5.849849071379407,59.64305538458006,40.9669349049168,37.86794468583828,48.29422481847447
24,16.018495228205744,46.11240850774862,51.87898071338795,42.53893777489101,30.76396623437029
25,7.863357700605939,47.35529294438604,53.37301810129725,44.86294235376099,32.03729364670701
26,25.939773312459838,31.58805466993585,46.861144830931195,34.46120262373164,45.99724549728578
27,19.125957030935005,52.25581417399795,55.42077896499445,27.52933907624819,38.66057427096944
28,5.8897356545207575,34.107065972338944,44.27393276303856,47.11825780949703,39.200408059523625
29,22.704250520310055,46.84801834496828,71.94327138400263,40.697977283320775,38.30486277109853
30,14.418109024880753,66.32836267880793,58.89559075327785,42.61089702158744,45.690239174882784
31,28.29135083747528,21.315284240041976,51.64102565898462,35.11795422397005,45.52671576059725
32,9.247825213347618,46.89834268365596,57.275578911490854,25.037135247965733,45.53454098072481
33,22.231846003189517,36.13612922267871,56.97565160625843,38.878968686894076,56.606986389767776
34,28.486728037361353,61.46332013037243,58.261024361683326,34.392272164645746,45.22161307524737
35,23.93680162595975,51.87605710523638,75.72761793133998,50.37777668453572,36.17510187562253
36,28.377063874227105,36.73252456719919,68.38400436620799,28.95243476914493,42.873733226397974
37,13.018826693943575,51.563547383129865,52.14899364502489,28.288619382134335,52.92075793923772
38,11.071237991175748,53.37527657036884,56.34157367786433,36.93254051537221,31.524229608255755
39,-2.63907624398536,59.16172357139127,40.79606771165154,31.88786524769422,43.139472600731786
40,3.8990502313509907,46.389450158908666,46.27163114003401,31.53869067446595,34.60104739697919
41,18.47783446687069,38.8430349767168,35.74859728608741,32.08172532614052,30.68367747016568
42,45.4398979483753,23.604666132212955,63.674321705427715,34.55380537136205,33.820863968505854
43,20.052138506889865,58.580844649547714,65.66015499088671,26.983878878994155,38.79051455642005
44,17.697641614313476,72.15325566604423,51.77091905387708,30.910199221580058,47.67894403595823
45,17.73672866475571,63.812314505223924,39.80241101168032,42.534339060901885,35.67390711998446
46,17.573338405954846,69.65108041673521,56.537226517654624,35.56226969735316,50.167482982014725
47,29.641866914677564,29.230924330758956,58.09005290840147,41.09187482908589,40.283926777909635
48,5.305399662264396,44.90179217606824,38.69738090149287,34.67114709223461,47.581933066495644
49,31.47402774753708,40.05724320143726,64.84518012030189,43.32245208796754,39.66204000237064
50,9.372438987333759,40.546862118112365,38.290769718798295,26.190228230242333,33.83364580759616
51,5.746502011934425,79.8997323903028,45.20639163474757,30.270838031482324,49.87756544398457
52,16.22014571119182,29.386546720339542,47.24563810503081,35.57421006493756,34.801387208698856
53,43.62782838091508,17.83387195491635,61.825785790539776,39.955755051623115,39.819743066782564
54,2.1003139212546555,62.69318962030894,46.23102100205892,35.42931924679118,51.58930483548593
55,35.49926569904795,47.383557342472564,51.75544672229709,38.19144977326139,26.22322449610527
56,21.613024598201267,31.80148608762592,49.33484109817518,36.84451348054002,32.77410553974255
57,17.720053774884946,57.22927035351137,64.5864536432729,40.74446996431357,47.071201840385726
58,6.613267803002795,51.84942059907913,39.21696972668469,26.781593660451886,35.118722581898574
59,25.621124373906124,37.36303719329102,85.39513310930045,40.36747003544747,38.13949344243637
60,20.126517662568457,48.724410180290405,57.02577871326521,38.69559640825465,44.892688214452214
61,27.666268373052716,36.241419272959384,29.142997493481158,35.81166258664708,23.849159518877023
62,21.49163575347024,44.33570162625271,55.47275605697443,50.90996545550276,60.4206700937803
63,18.485763144772484,66.84662197643965,63.68794385854723,38.001830088807864,41.94665855611139
64,10.842356237687449,41.034437948622845,34.44485963112655,35.57410548721786,26.922192699042718
65,7.417459926865582,43.58896348008878,60.35075036820863,37.86872307052958,47.816276611216004
66,17.85246208269275,35.64556668923573,70.74208382555413,35.32499559456005,35.46089476301855
67,4.293025136974968,70.41257345447336,50.017387072352186,41.194098654831585,52.0202007906314
68,19.355157411997606,42.712995512207364,49.57292558923576,33.65976332226557,52.73268567436857
69,6.4891410607396045,20.5364749751935,47.56716626821868,40.26106665290264,36.7984839149983
70,18.12348511951663,22.418133761497934,64.94028426738855,40.31536172515055,35.88042187036299
71,21.44800606673745,56.43933985252359,59.17723178804934,31.910454845658222,28.286885098839065
72,13.703485373989768,60.30721252168101,52.552424098204625,42.31354652557107,46.649147904838486
73,9.220531167089067,35.817846107432246,51.99350298724284,37.324902254854784,33.25156425316809
74,13.3442836720528,50.17897038952398,55.30992174812289,37.61330711677274,41.197240406271646
75,6.349534282780144,68.6109795983093,50.43204718766768,32.43437988455121,38.65257959191676
76,12.802882737800724,72.02431877992197,61.40706121847141,47.29031807206088,42.50938555573993
77,6.886703147375892,57.655393707685654,54.81125483113935,42.4200463144636,35.27732349075367
78,16.699928977725577,45.73965661387133,55.810694835247695,30.61993174082219,39.672635445039205
79,23.754399835842243,36.305821899168,54.350828815647326,31.88452780809069,32.38808108430035
80,43.28987141042917,15.919700620996935,41.083976120801424,50.19383727249645,40.659466502161564
81,26.73415184290129,70.91239345753277,66.70099468051248,37.13788441841981,39.38731509859719
82,10.008310335906828,51.91600525962167,57.02534882660806,37.57301742583703,40.563400348966375
83,45.55226390615908,14.79206397602541,40.202807074560035,39.67275240481324,46.06886972709994
84,10.893571408313779,56.478183809832295,49.086985635025364,34.784387088599566,35.37682297008051
85,8.153229668258819,81.93838285552668,53.41328908570952,35.448373649566555,43.06316303381771
86,9.327171575417266,46.03796751403672,52.59366337572285,53.52986167448309,50.584702268876974
87,15.93890052696133,52.88077549320845,56.35398693953703,37.302717373065825,40.052592059762055
88,5.430078880094194,55.85478985110243,48.740799897610394,27.60862007116186,44.83588929739012
89,1.4811293128374994,53.33365175541877,44.44321294682392,24.101695048258133,53.585819911798076
90,37.01143815174825,28.343542800887164,59.87884637145462,40.49716530329421,39.74701261916443
91,14.388679200726546,56.31827778511898,32.58813791764359,56.474497535306135,44.825426200450025
92,19.289759812486793,41.12916662595486,60.97286018800058,33.2230763490895,42.585972665942705
93,13.31151662262206,47.63238772113006,62.72573333408395,27.12871153287825,53.296548608485416
94,41.912269805746625,47.13887647348096,54.13834601416984,40.38748974597674,29.480208216864014
95,36.81659782955939,26.145950631445732,55.374170370811164,31.43488833638949,37.78668633844559
96,17.71671233558478,51.09490144723555,58.97073616307922,33.86095963068961,38.17284956679266
97,24.96286424406842,31.12355467137409,52.965627760188006,25.236275526989402,37.27888587437439
98,18.553235388820106,55.35727139840189,41.59063248822628,32.41756174560493,42.23774011494322
99,40.70815621500317,36.475762854658484,60.566899048614964,40.71063179506588,44.0011430391104
100,20.364616449861,53.28573800881295,61.47675525941394,46.31803839595132,36.45001538636639
101,13.027719819925787,75.35308784920838,64.6008543876228,37.280720350049855,33.53674626135669
102,12.42705767360066,62.97183494408777,50.388317932779955,34.65942723203569,32.126273264066974
103,2.2140161929091446,59.63166690924177,44.6189438345206,34.55173033949326,50.79519094161386
104,8.531515527775676,33.017298872391265,42.99357305657812,29.956606581285303,42.5235101074175
105,18.60016076277701,58.92822368845113,46.99093964677464,32.41707667349828,43.418067708621614
106,1.54472850696333,55.96758554971376,44.40516163481469,30.019773057215108,46.64090310878215
107,20.857707300960968,73.20158194129722,58.72511271326076,40.61077085746129,43.473008822403344
108,17.386762562735136,44.93409099502132,52.581378454641886,26.0550031355379,38.783685575929916
109,1.0921927291901725,56.63413416712042,35.111213395261835,35.1266485490836,41.69273438032543
110,9.988757442785746,55.539630729032126,47.28101058062268,40.906389496317445,50.1009120773416
111,10.904738765163472,26.715099276023395,31.87506466071907,47.07642572088282,44.89311689906693
112,18.357369603235,20.523917212829325,48.30616080307996,40.14598877395518,41.41579912847602
113,33.0268421520363,32.68268028625043,54.34149355719566,34.48859691448644,36.33122846496043
114,24.164540558027355,60.44913164741958,57.482329211790756,37.752052741379,40.34295584406531
115,27.322904284811372,33.16296597856772,57.973355393509664,42.76639687467025,32.816522840176724
116,35.869353234890454,69.15440569689034,71.38069307734695,39.06147312387587,34.938679654724965
117,25.47359740596719,38.519235289668124,72.35875009196552,38.537596629702406,29.856280437564592
118,19.516616095672124,32.86652687089868,70.45834700029694,22.959175992444163,47.44451967837338
119,4.473048683947173,51.68900753241905,51.21843735426489,43.199373044988434,39.109023333789715
120,23.24492001118855,57.5495463263163,74.50454238831526,39.44786618275502,52.73772474687828
121,23.59979186434994,62.48216204688143,49.503094830683544,36.61174059156533,36.01894530782095
122,1.12533741233533,60.46187407612682,38.220232929071436,39.66997386099016,34.95936139196816
123,21.776789951368666,46.28161556465698,68.62067859529677,34.810529872501036,40.50952357896642
124,10.994834785794756,49.0378184918059,50.80703836692912,33.738333221797745,39.709139264456404
125,1.6441693022844257,58.107911552623776,37.83124088663675,33.72286338886359,35.87060507349808
