unit_id,CapacityRetention,ElectrolyteFillVolume,FormationCurrent
0,33.859593464258175,40.620228895168424,9.199214011906461
1,20.98346485145522,44.07247988000961,29.7531809479401
2,22.089903499464175,34.589359101450434,34.863333125761336
3,19.51581422970266,41.05288563812927,35.32675033063608
4,28.35144262213256,59.397867181575684,26.603825956364947
5,37.109943215244556,68.46067619954752,36.576050319363645
6,31.736217803221237,56.17122986673064,28.170949308229922
7,22.202057850951313,43.68179432945402,23.715462765036932
8,0.07674101296344293,54.261034022137196,70.29683186062229
9,26.740791895055857,55.964049328998584,44.76836106616635
10,-6.4369938958620665,48.43604173843867,59.10816946421478
11,42.99187955431185,50.160104314433674,34.4313965841394
12,21.603977570337868,51.49504253959087,52.33896595952245
13,25.279626571304405,43.668773538180204,56.797738328066785
14,35.13504249001552,57.13483390100922,56.24620715718642
15,16.241967838561695,56.52007377657638,46.97217732409417
16,16.563438231184602,49.77920870187697,26.485753470168326
17,19.261314272890054,53.161515220718734,65.30164555856578
18,8.445911103714135,47.788731937402986,50.87292514420083
19,26.125533805682483,62.552835655183486,60.799008045594405
20,35.74194139520295,41.699557240928435,10.92859490690202
21,18.643367367423828,52.82358411568938,33.892464306040935
22,26.739502056869185,65.51685000611549,41.89109836826444
23,10.081749114272071,66.97608091491622,51.064363100413296
24,30.458674092346275,75.03514778246952,35.394448462083965
25,22.175721900587057,44.31469096858606,42.38829959882885
26,32.329696312364526,49.7276214709472,36.81166341756481
27,25.607017633816426,47.9264156543379,24.053008804891704
28,21.655866604997527,46.25613450003807,41.917519722747016
29,4.6705123906264285,45.02040645143817,50.450611231033875
30,13.95022270171661,65.75064193046067,62.31251344490125
31,27.81674121388267,60.3589286788334,42.379234065530206
32,32.50335409763404,52.18822489111407,39.34023192090535
33,24.645683671865978,41.99345862822858,55.376663301856816
34,28.509492989869273,49.813877470223424,36.98014713688178
35,17.65380762693627,43.60417114771146,37.1350272789139
36,38.996378463121204,50.84506448149557,48.251624917787396
37,34.91135697975535,62.40899228000399,40.25113105787178
38,26.45819866888591,54.67298132370975,30.57549490129743
39,45.05662527888156,37.19094485785871,50.93151356021189
40,20.315680605355084,44.18438319868889,29.277910979183662
41,0.6475174810255977,38.433885116063664,54.913257740475274
42,1.4506282982178549,66.66293470318706,64.9500926975035
43,25.944700499751484,68.31434132982402,24.652258226480395
44,45.46094152811954,36.30579221121412,11.223982446612343
45,18.853475616811256,63.31501303343236,34.80804186245195
46,22.564224994557748,42.37134360114833,54.71209319845545
47,27.56007197209643,39.25574164421435,31.757032430095
48,23.5189553305171,52.21239841360093,36.672358520840774
49,1.8780304743698775,51.61252687019177,54.09863172993353
50,7.982878046972134,34.65225913990042,50.91745278777337
51,25.87258714746497,44.44979793865936,41.751276251910625
52,25.909388971765296,49.81897392064107,33.7868397191112
53,25.97128131861354,47.25201532345177,53.71658898544656
54,19.548408314953704,55.09177204495474,43.95535718510926
55,23.469626919416726,59.567868033662094,29.506537808134297
56,22.591147696334907,34.51795765563402,35.74536259691658
57,31.01214265147786,41.814733227472814,51.51986349113015
58,8.41979169788872,31.660296341871504,60.55309660081566
59,12.927917407996247,46.33506087478499,47.984756310142885
60,19.16852823603172,65.56777487497688,33.026278254013754
61,19.793214634014085,42.02888993397341,63.46850278572752
62,27.65060943468894,72.64086007241475,37.44965056169368
63,31.57562294162144,50.31832088908284,28.934301497427395
64,12.386017413425394,66.84302614599895,61.1353484882101
65,26.626958940531043,30.047498374208168,13.057418958810592
66,18.483658572743497,56.679427211275254,54.28021021291785
67,4.746572080145807,70.29806851976868,57.84981783294611
68,25.000168217343962,39.1707232910224,53.99253015155777
69,30.25098725724419,26.21841747565626,56.30388924611956
70,22.657043392797675,30.303029434288597,42.310322668630626
71,24.61796300628704,47.6160610492792,40.48459631052595
72,29.162959482421048,42.99020038115222,41.87716867182884
73,14.250419860286382,34.83135518658752,49.81052808769452
74,15.537646760294447,61.00916111585878,48.61970968801816
75,16.85406166209809,40.48017183626283,18.909643556046326
76,14.78727719563137,48.67342370510425,61.10424265777387
77,17.539145347835518,60.37343946825917,26.160078256610163
78,17.9022084719978,47.84626357014744,49.98954946552136
79,26.957875632687475,61.50662896626706,29.979762306493466
80,-5.874425729063306,55.49948395972196,58.340750694822866
81,10.230079602259835,51.99323623253522,53.70933991094226
82,-4.2538144645453615,52.85386534283619,70.25540329240776
83,17.41791983461508,54.47451277137003,60.71131238025971
84,21.36028073407856,63.417958869091635,33.232429864588134
85,35.420968878725006,57.61320448799509,44.88704813232224
86,17.950937474182407,49.466974576106516,50.74573349983415
87,14.36428022733387,44.6856135897706,45.91749964444296
88,25.507308952749135,63.139142161915395,47.479579964097766
89,-8.200588502479814,69.83997098491069,65.26268114922338
90,29.078674476156593,43.08552512543608,27.45423605635981
91,-0.41160676108521854,35.79939898539487,62.268218849213845
92,29.184237707763742,52.25865859870502,51.26367584992117
93,7.914805554635048,21.201060203224323,52.221718813459304
94,30.127707741666462,48.290346930144054,43.963827056704375
95,15.629164040534068,46.30319128298425,52.97419291944561
96,5.334557800073417,50.54854785387176,52.346954875862664
97,17.318886585559767,52.12202469965937,57.619967586873834
98,6.967769820732784,59.06926710110499,54.91384160294309
99,33.82304430780988,44.15557236107869,48.26527139140222
100,27.246149589361508,55.143275965800434,38.087106672526765
101,20.960449169977103,46.79594042286739,41.259496639573086
102,4.766243184596351,40.78895739785908,54.35037912756433
103,26.565493233931814,46.8083810798716,33.241447487988474
104,-7.5310351909100515,49.40422266752336,67.18372777595557
105,29.10884945655319,43.57684618152824,25.840969057223923
106,29.458899916175888,35.600816010047396,36.47963608529981
107,-1.2633974546410585,48.933363148748086,56.577660336720314
108,14.467536139033966,27.296442073717806,58.12162294280192
109,19.236747163975124,69.09302263671348,45.78314030293441
110,2.2818505616621425,47.804057869480644,70.13225252532786
111,6.95852550107274,55.950558709166515,48.17079003470306
112,29.98410969428867,56.978666349985474,57.169588412898264
113,14.75201947608357,52.827965919370854,45.702102779528424
114,13.763780143730871,47.70445497123884,51.842197504303506
115,37.12535358834062,62.598922177328255,32.148616374245954
116,22.844261102330623,39.16350147033748,19.700604711582997
117,33.022715686293814,39.53297092039923,40.47062370280196
118,34.53299319790061,50.73026592477279,49.3437503241622
119,-1.23568005092452,59.981990618284385,56.71730519240955
120,22.96091011435814,43.997770665581456,56.74710486900226
121,7.953156320773435,57.20578276015755,61.12334161784161
122,15.584048465119215,56.77172136979354,25.12676777760785
123,1.9504960339206638,51.16073169152385,50.34193858871956
124,39.29897555583134,63.33134085759691,40.5530400295451
125,17.91378494694881,60.12533611929047,49.280193998851004
126,20.944238992336967,55.446344205840475,47.10878157955848
127,37.64987354385045,89.84295793041099,43.366572893665676
128,33.89833496243317,52.56494802651558,50.066425096070496
129,14.959686472999827,42.86068419986906,25.452498135390634
130,32.46893857426009,39.36383299533487,36.67596652121423
131,0.16268629282315233,46.68649144451126,61.366323472319564
132,16.826325307317692,53.54583580060468,25.437992839817827
133,19.021778839971713,25.666497737176794,54.503807226117544
134,31.463538129868557,46.688177760212255,22.149769952407002
135,22.04838026971484,32.58944672801329,37.76939801486692
136,21.61021417740212,57.6401435456906,50.60683864989146
137,12.798713240202794,58.65783057846743,47.97986422813957
138,35.05787900345508,27.10956355725766,5.266651578758515
139,17.015338905028806,55.50982345292251,15.37786482580647
140,16.766590583642625,56.86513776189075,46.34753060091881
141,2.2794487131380237,73.11653590746883,62.344679143243646
142,39.34100861134673,24.86737663821412,46.91616678779192
143,20.44601933285202,44.10390150543979,39.81330348625773
144,29.353453147492427,39.44881950031785,53.94802368914104
145,20.98672037758773,46.236916247795165,63.879346289873524
146,9.959771264670083,54.788602510328715,61.47368044731827
147,34.362077886247846,60.35313515679519,48.497439866508664
148,33.73747963998242,44.94700380520409,25.63533871240908
149,8.166877509135261,74.58248977791533,43.871963445255105
150,31.772567944100054,30.51713839283438,36.44349292132514
151,21.707147305998966,70.80826023644403,51.19815286943316
152,14.479367481579505,67.10670756731834,50.94309191064022
153,8.152515391775834,44.871587456837275,56.640787837042
154,20.823525345153584,39.03383060802032,16.941868279088194
155,26.975148876972323,41.37302170347265,50.51783701383737
156,23.109559568255342,50.27428169581089,39.7463184767388
157,26.036880979454597,46.47823450457273,32.92156784710774
158,26.205416534781225,60.7479351856835,33.974545618813885
159,-1.0145868754818173,32.07477048352936,65.22457276633537
160,2.9721859306595713,40.5437436973752,66.39140047626897
161,26.87263938537437,38.39502899339309,49.49843226412158
162,24.04200508157496,44.45618520013518,23.208450525565485
163,25.177328221347114,49.81233943595891,38.77531548628002
164,37.88836797143693,62.42555880740334,50.82268577269999
165,25.77233159712491,43.28499982734942,52.15522624846474
166,19.482951079029746,46.87246455164252,45.50201894812821
167,15.947851475953469,72.19838993729506,20.643456284698367
168,19.50279916343191,60.571982825729926,44.0219571852069
