unit_id,ConversionEfficiency,EffluentByproduct,PressureDropBed,do_InletTemperature
0,29.79430071080626,12.574104834443832,27.39587525078082,5.0
1,33.9306499728057,11.366764846074215,39.65861154943123,5.0
2,28.39009230917481,17.987361212079453,60.20239500232649,5.0
3,47.36596448056898,15.956195820418598,58.78240100542359,5.0
4,71.91703063513657,9.609183094597686,65.85321683153651,5.0
5,38.63072704704992,15.073223777550142,60.21606390019219,5.0
6,40.7809557382768,12.180178060693356,51.03212037896639,5.0
7,30.123020246634418,11.911308260785253,44.769948732181426,5.0
8,51.9188610359141,13.539162758891717,53.37419675721359,5.0
9,27.93467718824737,10.264027150641496,44.519053665210315,5.0
10,44.125981753529345,10.765904125686554,57.25475722572042,5.0
11,24.86083551863639,11.355464646912237,46.85411574241483,5.0
12,32.94713758909212,10.414872042716196,48.94250456599164,5.0
13,38.01189033563845,10.56098440788668,49.964939030575536,5.0
14,37.089806965316335,14.451853067595366,53.74993450174677,5.0
15,34.698373125689145,12.827413865925722,56.42596712068778,5.0
16,18.5465881604641,13.30820938233514,55.89844715328074,5.0
17,35.760066754102134,15.61235398162931,49.71224963836939,5.0
18,39.48001182407476,13.339649455633872,39.950362360410004,5.0
19,38.89972039083024,10.745781707329067,38.76213093342251,5.0
20,35.413524557667195,12.006377442630086,26.083524093210727,5.0
21,29.23589757327038,15.562116283492676,51.131913391763185,5.0
22,33.24845838865415,12.42128174254747,42.63565230365813,5.0
23,40.39655127596025,10.827024763236983,20.43262771148852,5.0
24,35.76010810812245,10.88488638065755,52.14317782975653,5.0
25,38.52603456878452,10.779275443028515,54.331799142047565,5.0
26,31.30301502924271,13.145131713271535,46.215435831039066,5.0
27,30.799121623650915,10.098326409734113,42.87063191107228,5.0
28,25.745512851398068,12.466448444684424,49.60959423542828,5.0
29,30.195299731627316,11.11636785941062,52.767793080674636,5.0
30,41.3965109015354,14.045871953546438,48.574243116006286,5.0
31,55.95599869815477,10.046921836764277,34.47256317992464,5.0
32,44.80160489768993,15.263211197946006,63.94074844631557,5.0
33,40.14059629251241,10.20746242498228,41.05299285822645,5.0
34,25.10040634676693,16.554730226834792,51.78338356375084,5.0
35,51.372094074073445,12.191910317304751,47.77953928934014,5.0
36,33.48751936061569,14.107767528926207,27.48750232703299,5.0
37,37.348985411110974,10.627403342625806,60.710905380711885,5.0
38,23.93253037100548,11.593770255241111,47.63609392800021,5.0
39,26.337906181650524,11.517582359332874,50.01667271087569,5.0
40,42.090434468130056,14.142139150536632,68.55725290845716,5.0
41,35.70128443621843,14.12714325816368,64.94489834867738,5.0
42,48.519607664988136,11.331208133867964,80.64822379341815,5.0
43,21.697758818167067,11.385499586633426,46.76733603491654,5.0
44,63.15383384723373,13.224653527180307,50.31674241725411,5.0
45,28.23412585763112,13.210142259974347,56.377837255467085,5.0
46,44.73457249297006,13.610335887621654,56.62334216377093,5.0
47,26.88495600331424,10.727232736867997,83.96574037722587,5.0
48,51.40217795256381,11.030919525856197,41.507688385088976,5.0
49,56.191168914034705,11.236652910759668,36.325610167064816,5.0
50,33.39355227213663,10.783520853853002,45.72319630112663,5.0
51,15.571970804548544,11.93975491230439,46.65593480292223,5.0
52,51.83414812887641,12.208917621733239,42.25182523308597,5.0
53,28.48492546851108,16.32150354943034,44.468914193316316,5.0
54,42.92813963549532,12.825635940596145,32.847660311505436,5.0
55,37.47016902896234,10.669237305356651,47.581767001951455,5.0
56,34.50144076155143,10.589360183340604,44.97017303955046,5.0
57,29.052851446554847,14.133402205660014,33.50786854172658,5.0
58,24.164329511696707,12.418554003078121,61.06740580876451,5.0
59,44.216238659740235,10.851424394579633,55.62304277679615,5.0
60,38.50268287303642,11.559651782070578,30.926253240168503,5.0
61,34.08969219393508,11.385279843020266,44.021166059310175,5.0
62,45.177629834057875,13.411971203079712,36.423930725484034,5.0
63,32.932427572901965,13.248915710482107,58.40412603307676,5.0
64,35.19737830975422,14.213070085960366,77.77787358053283,5.0
65,48.76317971151472,9.66784594858111,55.430516889367944,5.0
66,48.35109313201963,14.677954741564891,52.6143846379909,5.0
67,28.368957073557258,10.091114811597308,48.91276707655677,5.0
68,48.39212960504013,13.792756842569196,56.84586488817282,5.0
69,39.473150671784204,15.752551776672338,57.37429764213009,5.0
70,54.157350554650705,11.43756998989576,61.92604298396932,5.0
71,60.282802003122995,11.36529929046365,38.05680151530236,5.0
72,33.64234147812517,10.196143741776385,54.085802438738234,5.0
73,35.533401747945625,12.318684107113208,48.94229290072485,5.0
74,50.09944862797785,12.76159601566335,66.32713515702171,5.0
75,45.971242081837254,10.663230533527765,54.439120035222636,5.0
76,54.83930985597986,14.336426370202462,36.13820289605599,5.0
77,27.583049313075115,15.351942162696588,56.39881297237001,5.0
78,33.77165432692338,15.305818386966816,56.286203450332295,5.0
79,48.978055937869215,10.932666725761667,35.01545133772959,5.0
80,41.765314971437014,10.501972688470454,53.92890183189382,5.0
81,35.17454193487216,13.47925006282185,15.468575923804853,5.0
82,40.887004711726476,13.271398977455306,46.416861019348815,5.0
83,49.22219725240335,9.384750946245372,46.785917771481856,5.0
84,12.523633233622014,14.07388369227133,50.37995879893587,5.0
85,36.13446365398177,12.141782828195637,41.37814160887457,5.0
86,42.203919309351804,14.550890260473217,46.72312204603977,5.0
87,38.21168816524303,14.496800576376035,41.72693478238372,5.0
88,38.70134869991356,11.628283410585396,49.35378862182228,5.0
89,32.43205422070456,15.245777142438723,47.90160172174085,5.0
90,54.941433670766905,12.434912997326789,49.55000711169518,5.0
91,24.876091635429002,14.464304938357404,48.98904881469224,5.0
92,38.378724239992955,10.659689967592612,68.46186262849959,5.0
93,21.571289282589053,16.551781586609305,73.4298276069471,5.0
94,44.17917808175216,12.938349056392589,77.04871006979313,5.0
95,35.26167075584276,11.076553304105099,45.717750692638404,5.0
96,32.92198223281231,12.282886334993014,58.561807856449725,5.0
97,42.18193789572497,13.999121688524362,67.55530759594014,5.0
98,50.05648853200706,12.165568344233089,42.9336999760886,5.0
99,27.45798587823908,14.24515640704024,27.506243263525032,5.0
100,29.84345356919672,14.334909213591198,59.9913358402217,5.0
101,44.44231262472407,13.989729033597692,71.62348596218574,5.0
102,36.80717714063955,11.513451545242754,27.285776377900532,5.0
103,28.638050722735393,13.40810664922883,50.00839285880612,5.0
104,62.76798861667505,13.698960366743062,33.71555519230243,5.0
105,61.80865976194992,12.324789969306766,52.756536102128344,5.0
106,38.10816855851534,12.235693970088004,46.181706295371356,5.0
107,25.603011442601467,18.666181497567315,61.788547259291356,5.0
108,42.860589128027925,11.808328668680746,46.524354429050405,5.0
109,38.46318383430241,13.54169764520825,58.33190737734045,5.0
110,38.28542404332816,15.299952774551878,48.37546223895497,5.0
111,48.36721528986172,12.235880749291344,56.917714949752536,5.0
112,41.060226634350066,14.228503291488341,44.99200627602893,5.0
113,30.082652262341913,13.047343486697308,41.44361356728284,5.0
114,56.915105213939505,10.92593599949236,40.93518298549449,5.0
115,30.90292954276637,15.626217517533822,79.0840762289151,5.0
116,30.21270526994438,14.260629417144214,60.36490425477089,5.0
117,10.430333545024968,11.765133026766325,50.96001012703844,5.0
118,47.927264966553444,13.827450990876764,59.4783469297179,5.0
119,31.044010457281356,9.339729318606121,72.80850060881183,5.0
120,34.966564345570404,16.6900499817546,35.78930497937176,5.0
121,49.61365125734682,12.509005989887818,49.40859988294308,5.0
122,27.22146287902254,14.260662387800977,35.660029817703524,5.0
123,44.03888263624951,14.965409875549254,39.200035339653134,5.0
124,29.6498355425975,13.202698763244463,60.99711001508689,5.0
125,21.53189198107554,13.932439836339599,35.13991975323796,5.0
126,40.604786129431474,9.749324216843348,38.562277987605825,5.0
127,38.78202670864286,21.014267664392175,56.34387858311831,5.0
128,40.337434839889376,14.328692641415657,68.67877720309052,5.0
129,48.54052842312559,13.90056344030648,40.252804885526814,5.0
130,26.252972504351412,13.355860764159543,55.22428972894589,5.0
131,59.5907512505799,10.98842511326756,65.62537637053859,5.0
132,56.540966007485416,13.492919178444101,87.84098805557362,5.0
133,34.81201621997999,14.361572960025708,63.30357787710333,5.0
134,20.903781928877265,16.527304059522425,14.239192909028423,5.0
135,40.10240370599412,11.695411404242439,47.839754755133136,5.0
136,56.36901215827357,14.89813503441538,50.5011727701595,5.0
137,37.725084024418635,11.45558871970648,36.17786380755966,5.0
138,41.92808778476996,12.738531680580587,51.91674398159875,5.0
139,33.007724860709246,12.363194974636485,29.946086843114337,5.0
140,33.7649446224262,12.488736788448202,43.21012390410162,5.0
141,24.28030955426098,13.977552565833314,77.89309091656675,5.0
142,37.848469451377085,10.412015644894806,65.87452176259707,5.0
143,34.289051922098814,11.665423125755227,26.33152425484051,5.0
144,29.112420853034234,15.189106028274553,39.76174689364223,5.0
145,51.5875813632267,13.063543150239308,68.91246437940738,5.0
146,56.59686569188973,15.140079215071681,59.452710635281726,5.0
147,53.19078813838814,11.644023873854279,50.20653527342835,5.0
148,61.31736556977888,13.973016055859562,42.945528944398745,5.0
149,49.0870723065673,10.536077798414647,48.8368936585534,5.0
150,44.56916347085304,12.036490434262948,42.40225664874225,5.0
151,29.898312916469962,11.792938294974448,67.11030935093314,5.0
152,30.47989633983283,14.843976250435725,58.26292584946911,5.0
153,23.72720297907231,12.779481940284493,53.37217839726213,5.0
154,40.658426786878124,11.262652013894863,33.23483350086959,5.0
155,50.30135612502439,11.173471668911777,60.5386554724477,5.0
156,39.059959809100334,13.793073894810398,61.624511060389395,5.0
157,8.927308818818211,10.870913615259724,45.31287540135148,5.0
158,27.45764520404528,11.968820964824761,30.221218860223992,5.0
159,40.628519723252964,13.479457096507268,71.6828108935967,5.0
160,57.960834483052516,10.721430465731244,38.40310847402513,5.0
161,37.76716392524549,14.090903858589664,42.119510462000335,5.0
162,50.208751867039844,14.334745854400465,36.43029596961339,5.0
163,34.600746143805814,11.663900551962124,36.19795969140675,5.0
164,31.75671785387848,15.716961771072517,63.126631296913715,5.0
165,45.57299210161065,12.626552366195229,54.73588948394961,5.0
166,41.57782003489297,11.362090420322254,60.259556714559004,5.0
167,33.71230047089003,15.32022879475754,56.59114421211418,5.0
168,36.333524993837685,11.863492349883483,73.84795719668048,5.0
169,33.24811743458473,11.051357659768513,37.544602909167715,5.0
170,30.851358891746898,13.432438689976806,57.49647003387542,5.0
171,26.098424167291853,12.492707791860452,37.093088013065184,5.0
172,53.61261500482532,12.426099169502987,35.859206883770256,5.0
173,65.0554054685581,13.369052195629662,73.03322223028994,5.0
174,37.91397332163468,16.34758189248957,38.86686659916342,5.0
175,29.507389282306917,16.354597497717815,53.4175158704771,5.0
176,40.18123433347305,12.183611825932642,50.07926428388459,5.0
177,55.86483684009498,11.163923189010687,33.28360832170006,5.0
178,41.10521062648713,14.770589778922869,57.5673557989229,5.0
179,36.552523093511795,9.393488688470871,45.448056860807824,5.0
180,46.14220082218896,13.063701618523842,46.34248601185173,5.0
181,41.95915994824465,11.19303206020251,45.964451411141475,5.0
182,22.69668200214531,15.970656029986264,45.34469972952465,5.0
183,28.433112372788354,9.874084612724221,78.74728800651067,5.0
184,8.764416102516057,13.789392967004874,8.94423580367338,5.0
185,28.288866622671602,17.60007920592116,65.01573130473496,5.0
186,55.26332280603428,11.816501933659152,43.03182755425565,5.0
187,24.657637298438868,13.18641308310244,47.31510763111791,5.0
188,22.388921936230656,14.106125458726792,53.72937044518697,5.0
189,49.049869456041634,10.849603767078756,62.867394884434354,5.0
190,37.22108591792609,19.053646418543764,49.12531873235361,5.0
191,46.75711594965605,14.057799172976921,51.82098489798651,5.0
192,48.48275333174733,10.74212399389838,37.68099633501043,5.0
193,49.22205642478462,15.572782590614853,50.34597158340295,5.0
194,53.06375147133549,14.265655907591867,35.350982431030715,5.0
195,18.881010160731105,13.178805675661666,37.438707283648625,5.0
196,33.374202648583314,11.174548123184122,45.92647103389267,5.0
197,35.115532195745025,12.856781420786723,71.75137676605307,5.0
198,28.129209730971166,11.620410468672597,69.78178259595134,5.0
199,31.548863997303748,12.564408509414301,38.98386615862479,5.0
200,30.73951074171105,12.266188797883867,18.414272511552976,5.0
201,28.048534014901065,15.2000653683587,56.2853660433932,5.0
202,29.402551112483444,11.627086740009979,39.019078243313835,5.0
203,60.12401352364065,10.177042505907021,50.37349599852149,5.0
204,27.570328201044326,12.245229293071574,50.5617741573779,5.0
205,56.600426716285504,13.226883941773764,70.17762484068179,5.0
206,54.808026551988505,11.272678455213667,39.03542258977178,5.0
207,47.76346472654349,11.565769457013216,20.458477766837575,5.0
208,41.263991501026005,14.336907999131707,40.48546535710054,5.0
209,30.519390379368353,11.282411098084257,57.50995255436914,5.0
210,28.76152625060138,13.399788183685928,41.58145456224821,5.0
211,51.99217330670522,11.340390526763846,49.40117841635607,5.0
212,29.264823069320794,14.560961155244442,50.57978937490307,5.0
213,30.72631674905731,14.309112074884077,61.5618932065913,5.0
214,41.15004951852389,11.053927692959048,36.68210501067308,5.0
215,36.26447541544128,14.074601763449458,61.59559298092213,5.0
216,38.83429791362043,8.849262404330892,42.64889639328059,5.0
217,22.415953386640762,11.616086222555799,53.169150168800066,5.0
218,42.61997887190206,12.158618649974652,66.18627077961662,5.0
219,59.308495754835,11.579297965132968,35.47911776703312,5.0
220,45.11431616019993,11.453621100136997,64.00063044352349,5.0
221,42.625665053394265,12.268853009292428,59.753078593084915,5.0
222,42.12307421461434,12.097322235172657,34.80359875303736,5.0
223,42.6802741496133,11.322742642642584,56.359277458392214,5.0
224,49.78870662965866,12.649333177263225,45.490309983159904,5.0
225,30.30630888965954,16.897973215168964,48.073985234105926,5.0
226,68.49640495199596,10.829519655357457,67.47594602440535,5.0
227,33.27886072487373,9.476084102245075,41.48130977510954,5.0
228,51.85640945056142,12.129245603094208,35.960987937015695,5.0
229,59.16266878573063,11.054630580281708,41.47750115039316,5.0
230,42.57228138559436,11.44914638270582,33.85699523212826,5.0
231,38.21678114610049,12.58897356848279,51.62541267982591,5.0
232,43.93721846217587,12.032959734686548,51.63168341125327,5.0
233,36.25535702887349,10.760244625004862,47.59662415908831,5.0
234,41.62197235730185,15.983660009937203,49.02779283205348,5.0
235,37.85950474166106,10.751946379649855,68.6274479892914,5.0
236,39.65873708805903,13.179267939351536,50.89398376968287,5.0
237,39.10885849079298,12.820992073957385,52.16224655472941,5.0
238,45.84371338572681,14.561421954948928,46.57379635752382,5.0
239,43.1842423663771,11.861114461732914,56.84477315103607,5.0
240,52.40922918886699,12.277100744623546,58.169833719590734,5.0
241,34.47450864706314,13.745342095760009,28.359115481643897,5.0
242,48.81804883890371,13.451167811207071,43.338680623570625,5.0
243,27.312839396317234,12.842071958461068,57.4323414246233,5.0
244,32.53128055877815,12.508810977138786,45.56403655002259,5.0
245,40.39465580339185,11.867526140248863,76.5006768680929,5.0
246,48.482681595840944,10.742879233373287,49.73805344723466,5.0
247,21.995843738749464,14.192200670865805,31.1413812585009,5.0
248,37.48606084081698,15.472956340038893,70.06540516449938,5.0
249,30.287945922459233,15.758600597781198,35.668206531235015,5.0
250,47.381486293478424,11.670755537746622,52.062188882904906,5.0
251,12.165107013474387,14.436217200003819,58.07077374654509,5.0
252,16.083514690931704,11.747372140359087,46.980683328253654,5.0
253,43.68769587762166,12.508376135526143,67.29657477232466,5.0
254,31.859549159036685,17.28129539709625,61.42393533597228,5.0
