unit_id,HarvestBiomass,PlasmaCortisol,do_FeedRate
0,27.27563129559853,7.4334445646628655,0.0
1,30.409292729385513,28.361214945928104,0.0
2,24.192558217248553,-3.1617745523398195,0.0
3,28.432518397047964,15.863872506005126,0.0
4,28.309682182826524,30.578406495576388,0.0
5,31.245911850829454,0.8483185679314289,0.0
6,35.69704107992454,-2.8929246981370103,0.0
7,28.384680524190838,-29.90798213401744,0.0
8,25.102361082240783,-3.536196559962878,0.0
9,27.80165158324887,19.993676740529907,0.0
10,15.153716265447462,24.964952736753496,0.0
11,28.370976651967617,-8.9974989491398,0.0
12,31.05847097641624,11.005668557869067,0.0
13,33.50862376741427,21.632281647286817,0.0
14,32.64986653636107,33.018222140925786,0.0
15,39.487900201679956,23.36887457213252,0.0
16,25.549294509653294,-6.986550424176983,0.0
17,28.191512135159854,-13.004515211380472,0.0
18,29.742836794238897,-5.506005518571948,0.0
19,31.629083181786903,38.19787683461284,0.0
20,32.72430339339937,7.616633494716713,0.0
21,26.8380991583414,5.891449490146732,0.0
22,34.30556633936783,31.47996741984705,0.0
23,37.201880006032226,-7.47477974919585,0.0
24,31.388336783040053,32.293500027195975,0.0
25,17.665912021321077,-2.276108128152382,0.0
26,40.1753897299603,11.969331612409949,0.0
27,28.964507595413757,30.607898800988,0.0
28,34.232719848275444,-13.989312928980493,0.0
29,30.316994942819168,14.302948048626298,0.0
30,26.247601150322186,7.259374653912722,0.0
31,29.231335645979968,-13.056564512388096,0.0
32,29.553444556807566,-27.092586625773688,0.0
33,33.444508675461186,12.139039282963763,0.0
34,22.515230360026464,8.782872467372412,0.0
35,29.36914809017073,2.837391502538237,0.0
36,30.38090665272047,13.307904395809393,0.0
37,33.839307461372876,19.547312999053702,0.0
38,16.00930073672744,5.454539241788016,0.0
39,35.1487825779969,-1.48482721300641,0.0
40,29.368022896240745,22.872219082871517,0.0
41,23.586825461531856,16.968323941830185,0.0
42,38.9089814929834,3.630159118230618,0.0
43,32.501163053742346,3.266545563543061,0.0
44,21.47627728928941,15.668690603154005,0.0
45,18.61908171853997,-6.888869134804104,0.0
46,32.447498613835,55.06341398472259,0.0
47,25.770127263139972,-2.222192969599231,0.0
48,29.086150038775216,-1.487118874647388,0.0
49,23.136024874214115,3.644211734605908,0.0
50,35.376837986659154,18.596909225907364,0.0
51,18.196290691082716,-9.885968690269834,0.0
52,33.66944922986046,3.4701114352724645,0.0
53,20.024871122500187,44.43301643428032,0.0
54,29.410598328103006,-19.994532358043077,0.0
55,33.527428706269866,24.08987158980209,0.0
56,21.818253410188046,-12.813961472141553,0.0
57,29.92117978327511,15.509965785668982,0.0
58,39.61472226718569,9.991170876582663,0.0
59,32.6084462180422,26.841011861332923,0.0
60,27.463171528186493,8.353389032001195,0.0
61,16.1894802408732,-33.828474253343316,0.0
62,33.430090348611266,33.27270137443974,0.0
63,38.22028840396243,13.617916802264435,0.0
64,34.390138408119626,26.36134919618452,0.0
65,16.071347892850948,21.083907788938788,0.0
66,21.079137694454563,15.341196725446046,0.0
67,31.267356761741866,4.558002072652055,0.0
68,28.99858245394882,-11.21459231476624,0.0
69,34.567018042183975,-24.999736727533747,0.0
70,30.33272711381822,13.820647011439153,0.0
71,15.719477907498911,20.721269773641126,0.0
72,29.281632370632458,-8.075110800959731,0.0
73,13.47164514416321,-0.07599102787235346,0.0
74,32.13602357931532,-0.2873226201187986,0.0
75,33.626846233253076,9.004634863374585,0.0
76,27.518380447883263,28.52685390372189,0.0
77,25.535786908865425,7.407720066400058,0.0
78,38.09128196722073,6.818833517285919,0.0
79,25.484819800797936,20.807537574021218,0.0
80,31.89612889500227,-7.813797203826713,0.0
81,34.39823251563441,15.159604728588679,0.0
82,40.21861396119549,-14.117873259287819,0.0
83,29.87198874195502,-1.0129217925625174,0.0
84,25.965051922220223,-20.33853398114351,0.0
85,26.284420924772682,40.2053565041275,0.0
86,29.320918311934793,-9.417439030263466,0.0
87,28.701039598886524,13.46702283560253,0.0
88,15.278103347684683,24.990618541701423,0.0
89,23.336219325352058,35.16300336876441,0.0
90,13.893594666262892,8.034464631116542,0.0
91,32.37644751673402,23.579439694749954,0.0
92,43.612219099564015,-2.8668241308434936,0.0
93,26.422429799604732,-12.121731126135629,0.0
94,34.105153033186234,5.348638834620947,0.0
95,37.40323526257425,-7.545782060161795,0.0
96,21.074047057469915,15.143963021205337,0.0
97,35.18796577277557,5.849382422607253,0.0
98,33.60867115288892,12.021622831195828,0.0
99,18.296036696019918,18.97153202117815,0.0
100,27.038876007305674,-12.15352867815681,0.0
101,42.39740643595934,14.200844248676635,0.0
102,28.899182695778244,4.1808610414176055,0.0
103,23.861821510532387,-4.300131071963126,0.0
104,26.6876260706282,-20.102665605841594,0.0
105,30.247454167998093,7.450470732179897,0.0
106,32.07613572631648,10.924005350756788,0.0
107,41.60899288860905,16.249251630598348,0.0
108,34.59030722592472,9.78951827758014,0.0
109,27.249126330566146,30.38577776096361,0.0
110,30.038183993623104,5.927162802388432,0.0
111,21.395259907622588,13.486882766061912,0.0
112,19.048536036341908,-6.599449030978871,0.0
113,37.09394536556975,7.093301615327705,0.0
114,37.75419099863728,5.8573285322797926,0.0
115,30.436676318380176,-6.342125763866102,0.0
116,38.30382318046533,-0.24576414979101102,0.0
117,28.34627592910383,-28.98876133218339,0.0
118,45.13839881877119,16.05564611371465,0.0
119,24.097054752420558,2.9555243166634693,0.0
120,20.142349742278974,1.6905568751108557,0.0
121,32.89575176955601,-19.077546547972677,0.0
122,25.39460414685231,56.6312361314191,0.0
123,22.53430936094219,-3.5058978693436966,0.0
124,30.612685673129963,16.506535341931404,0.0
125,24.9651116904519,27.089914821075784,0.0
126,38.7891324092469,-6.018194182446614,0.0
127,37.66048312754366,29.573167884798735,0.0
128,19.391083013432883,47.22010061497075,0.0
129,31.761783521997287,16.014887972207664,0.0
130,32.84243484932097,5.747008958041631,0.0
131,41.62644710586271,25.8232487788821,0.0
132,30.887024958291377,-13.60715075653172,0.0
133,31.806679038011097,12.633125633819352,0.0
134,23.152920035192096,16.348453494727924,0.0
135,35.317706611102075,-15.406194251116442,0.0
136,31.1672411429877,6.568177366210774,0.0
137,35.11964320584417,2.0320217399016505,0.0
138,39.43169586190751,11.267116516760922,0.0
139,38.15783069561064,17.07354776414878,0.0
140,37.231953424660794,13.279548839375135,0.0
141,32.42913113114991,-12.30504564377707,0.0
142,26.532289952641563,34.96272165684113,0.0
143,30.382496699091195,-10.247696661717764,0.0
144,32.457704471448736,4.080000537639816,0.0
145,32.06272275919124,21.491238014935675,0.0
146,40.02263802574547,22.86139645668768,0.0
147,23.77487783224689,1.7428103307275853,0.0
148,30.83618172380331,10.539478423811977,0.0
149,42.92908623028528,12.497624554349395,0.0
150,32.39529853557413,2.386570970844705,0.0
151,37.58742377905636,16.00283938169382,0.0
152,37.91308743869257,33.90756625671525,0.0
153,21.206786329762625,24.898776279864435,0.0
154,32.440533826241364,-6.735123466138695,0.0
155,25.340202146226392,20.072038489972822,0.0
156,15.150000804181657,-12.71978717818611,0.0
157,29.540547357492773,36.81692580575018,0.0
158,25.933134178330693,4.478559413769364,0.0
159,35.015553643077105,13.644746213723202,0.0
160,39.590289820230055,-11.610897553481724,0.0
161,26.615344594219483,9.09593127761056,0.0
162,31.56674617090998,6.814339984402983,0.0
163,34.81239352443799,-2.1258484279926595,0.0
164,32.584637486519966,7.402886339909237,0.0
165,25.297273570650265,0.2334227337626409,0.0
166,19.030248085008648,27.857510918194492,0.0
167,26.84126624198181,-0.41886554098263495,0.0
168,28.66782702182101,7.335053909641175,0.0
169,23.942580584283718,-1.6572235171948595,0.0
170,42.43631231649753,-10.297532699961618,0.0
171,30.383414640278257,-15.858531363130183,0.0
172,26.33894401789241,15.647622671236643,0.0
173,30.81290761077973,-3.7565177834444263,0.0
174,33.39709694914581,-0.9150393145444511,0.0
175,31.027036411795027,-14.814122719690822,0.0
176,32.11384394259031,13.30705442199762,0.0
177,19.559348464565524,1.0431759361260085,0.0
178,35.57934702843974,20.43160526840463,0.0
179,45.047741380790896,20.045985916416583,0.0
180,20.60669566373177,-0.35283939282578025,0.0
181,35.55274351421683,20.927381023234965,0.0
182,30.701978063200894,-1.420446706654026,0.0
183,30.197945610358296,27.239654131054838,0.0
184,35.428746291044725,33.3573827856129,0.0
185,25.8505536467588,4.502721507716464,0.0
186,36.2229042566926,-1.6855369272523308,0.0
187,25.6336942634734,7.724487763321878,0.0
188,26.764502114501724,-15.41234183453647,0.0
189,32.08333762680931,20.950827011364957,0.0
190,26.43105715052689,13.627397042939682,0.0
191,37.028137032011685,6.603949006602373,0.0
192,14.059416134372277,-12.928290620561295,0.0
193,30.94355970803661,29.19607629562604,0.0
194,47.36631291721527,9.14956614384227,0.0
195,23.792038939293796,23.269203062177873,0.0
196,41.70310450559687,1.7893676848573037,0.0
197,23.132459809385068,4.25298211242887,0.0
198,22.208899640536963,31.352261267601687,0.0
199,26.125677148092894,21.240342613297244,0.0
200,34.12566750220777,23.862333781500034,0.0
201,26.59353458575068,13.297364672460201,0.0
202,30.639924091852645,12.154951465294431,0.0
203,18.861536552468355,16.316607618274613,0.0
204,31.648908720034488,0.7533712705935223,0.0
205,42.46709420188945,-0.6401249376391593,0.0
206,34.14170516149553,0.2790073913212634,0.0
207,22.08883982778861,14.905841316141107,0.0
208,26.404921698086326,15.625620472107979,0.0
209,23.788451096123165,5.805536483074034,0.0
210,26.029327559857443,17.19296234000689,0.0
211,23.283761874118746,15.382759148740346,0.0
212,30.876417795450813,-44.206787761158964,0.0
213,33.53492864793216,30.566181462595928,0.0
214,29.312435804810825,28.431618763474425,0.0
215,22.992091066419093,17.409213822482698,0.0
216,34.189312818345456,-1.5181858335786416,0.0
217,48.84270859730401,-4.796551174456566,0.0
218,30.660595206533444,-9.781128087531823,0.0
219,22.676463884041894,-6.098854155146309,0.0
220,23.957608001583395,-12.979879027798685,0.0
221,31.685553619123027,10.305980775818103,0.0
222,43.65959208336212,19.936748660170572,0.0
223,35.93941133746266,-0.15370522363084582,0.0
224,20.77167108768642,22.698615055194786,0.0
225,33.990843506424056,1.0260999258726837,0.0
226,31.61325023403924,21.599698831651082,0.0
227,24.313351459854903,13.849331716736424,0.0
228,38.359735209725926,17.30091522738765,0.0
229,36.92623470845692,-2.738284047596279,0.0
230,40.483679081009676,33.849047094302534,0.0
231,22.737110829631252,-19.08151386833506,0.0
232,27.840455517666268,12.070600871533959,0.0
