unit_id,CapacityRetention,CoulombicEfficiency
0,5.3766502946164465,26.444633353939928
1,17.243678225535756,24.521325758585352
2,11.952887580823294,7.6800038273559945
3,5.190349033367735,15.780434354436458
4,19.512928956807503,27.2615262869077
5,17.812276761062346,14.24490789492933
6,16.246414397274282,10.658889026174442
7,16.729238442387665,23.279433509935238
8,10.883123358010314,20.09086443909539
9,6.157407069320601,33.103013776494734
10,11.073915142130655,1.8438185172371497
11,9.167517825865358,21.242096564198743
12,8.20872248182997,16.31152370537
13,17.620424754512015,5.3138343614749814
14,14.360007787083404,4.982386234285292
15,16.841657960231306,12.957356067181877
16,17.733242011376724,21.747067764293234
17,19.58587108866453,5.05025067915267
18,10.514121135528027,23.745721275002673
19,14.121618435548925,17.358365027669315
20,8.297583442260525,18.726639582058322
21,3.6208229842343553,32.02078952026474
22,7.1046377863982,2.5579836309723873
23,16.861729482916008,17.372982429713115
24,7.32016058419076,25.409010391712936
25,8.919949879402271,11.918402072596834
26,-1.9717342129003794,24.810718443971147
27,14.782803020569261,12.770512277137417
28,17.916634459117947,3.067878182002133
29,15.05870400025079,8.208618329740482
30,15.161416304125709,22.425686818984655
31,16.067120803869653,-0.426552611860032
32,14.783452547650473,11.889303959692164
33,13.524648574784068,6.745571471077489
34,21.887624861971766,19.45911001421802
35,16.701641094209705,11.905948290631832
36,14.945582311114935,6.257557642297913
37,16.116616217759116,13.094853770117627
38,15.171470906706977,14.665935718473273
39,12.953187620896024,18.29909397021442
40,11.658587526517003,9.119402088053164
41,5.679696631708739,15.844074293497432
42,11.764108157595471,7.8006231368766885
43,14.374843130655403,16.61213896502227
44,23.524299192906753,23.520682380830806
45,15.488136601189014,23.937701028149828
46,19.070386158054728,23.303443278325233
47,10.08775851225671,7.122126548465614
48,19.969572361147925,6.412506717922549
49,15.176901641411739,11.903045987708607
50,-14.194041435980235,41.15617403989624
51,24.829500063986966,27.52341070234252
52,13.93524410810576,2.5771356196134505
53,5.887997841391071,6.766124590395546
54,21.00058515190149,16.780993329195887
55,6.007992249497482,24.583604559184373
56,10.713438153471031,8.323427506256813
57,21.766535514265513,14.704342688027632
58,21.210735062919365,10.982425028552216
59,15.876827420259756,1.4019560504463975
60,17.275614103226854,12.188942525839371
61,8.1048387043159,19.47765145529562
62,11.382940814431397,15.63829161143342
