unit_id,CropYield
0,13.297601101425649
1,19.382626527520156
2,18.121976686404672
3,12.410988312215103
4,21.4115127817453
5,21.273630477941644
6,9.193310024715416
7,12.105198999729753
8,19.984644425379592
9,17.6658366053947
10,14.514684949049947
11,-20.775257546561097
12,11.411813881575133
13,16.604628985573818
14,3.830793064950968
15,2.3517463396336487
16,8.103786265830225
17,21.95900540757477
18,15.833653559178373
19,18.38910905707367
20,18.5404546157189
21,14.398647712938416
22,7.230625799765345
23,0.06786268526080341
24,26.574081470208938
25,15.112555742786355
26,-5.825678170028911
27,16.68068004767879
28,21.65093984122142
29,17.993468083497923
30,10.614716147147291
31,10.333263691779623
32,15.768232569720997
33,-13.886286143223916
34,19.366664130105057
35,21.415272870722042
36,15.930251399487375
37,-11.648360648067625
38,19.612381158578653
39,-0.011570683045698082
40,14.58121914547348
41,10.264214457853004
42,15.748092665073237
43,16.772554583892127
44,12.520938551038551
45,19.82111954909615
46,4.934675008811171
47,13.021078080908756
48,4.094527834814359
49,18.569856353432154
50,15.578601188115062
51,-0.7815750269983117
52,17.731776392546163
53,9.322292015055458
54,-2.373785530917382
55,13.090164001293498
56,15.735527439304798
57,17.882444440022645
58,23.994272941579485
59,19.437609702026446
60,15.12032994855726
61,17.390489835632764
62,-21.863243253913488
63,21.09212591809268
64,18.912536669421225
65,7.8929234982679075
66,17.66098759067974
67,-2.1251894978584764
68,-8.1500324239419
69,14.970420258806229
70,21.643581067696303
71,13.63003814743984
72,12.42168653391052
73,19.761953025081755
74,22.52661045050315
75,10.59858190206813
76,19.86313699921797
77,24.33182169806708
78,25.592822305904292
79,13.066577553673573
80,10.007332802459384
81,17.45918499970925
82,17.80339267321865
83,-9.559896483966542
84,21.255020253647213
85,17.543299605498273
86,0.48747960362035236
87,14.581241868544428
88,12.214244953696564
89,-14.555479730941142
90,14.045042631594898
91,11.766756141009976
92,24.554493831505905
93,1.2967883845957362
94,12.243006071540538
95,9.315996580861789
96,27.638633834702112
97,13.92067295869152
98,11.340777881356356
99,10.997170322983063
100,17.430256735822717
101,21.267971968752242
102,24.147677843978386
103,-1.2607098506249672
104,12.586807804749995
105,22.329374235891176
106,-0.8826366736706648
107,13.13474120840717
108,12.346532708405972
109,10.72437169215624
110,3.98719565872077
111,-0.7234254155684932
112,11.018719337685898
113,11.239650423803646
114,29.369320866412806
115,16.125755417952142
116,24.352457058905962
117,21.837884031705464
118,15.924439694547933
119,11.573190587344559
120,11.938196726472805
