unit_id,CropYield,TissueNutrientAssay,do_SoilAcidifier
0,8.442225741232638,9.370973445313783,50.0
1,27.655289731544066,14.961697494814569,50.0
2,14.859617071248168,11.933095904163455,50.0
3,20.112855613768176,23.640957878036886,50.0
4,14.859040231683947,6.221181911234136,50.0
5,13.625534241501281,4.036400577041192,50.0
6,17.191261979835424,22.794913079300674,50.0
7,27.566177664599874,6.708535564426695,50.0
8,18.20787813939267,6.900480440521786,50.0
9,14.790619146198557,0.794976965632376,50.0
10,17.52050329121877,4.894292261001802,50.0
11,22.81635322599567,6.533064239540906,50.0
12,17.77957541584431,-0.8698006134849017,50.0
13,19.986782086545748,7.930281117326934,50.0
14,17.755323484741226,7.726226840609167,50.0
15,15.139368479271463,1.3433575490217127,50.0
16,17.845805867026645,18.07187097496349,50.0
17,21.287950982661737,21.828950300355217,50.0
18,18.927190070427017,20.958343328570788,50.0
19,17.846342122695447,13.383433547935862,50.0
20,21.917055437605793,13.226894427927302,50.0
21,18.424023080605725,12.192961771401764,50.0
22,17.482336521829115,13.478504381007987,50.0
23,23.570792165040153,11.654745207567323,50.0
24,23.903359375029815,15.220227324246029,50.0
25,23.131698889274336,6.032696443459151,50.0
26,20.2312171654056,21.863678006289817,50.0
27,23.050572834245735,17.206503236578904,50.0
28,13.172176880647227,14.539920103190486,50.0
29,24.022659184296142,5.833112713558453,50.0
30,25.100059686280947,4.666740939443821,50.0
31,22.72132256583785,9.284413164737396,50.0
32,23.79080961125261,0.2328726260461096,50.0
33,12.775411825438507,23.980834424148433,50.0
34,14.241018030597456,17.863121811641754,50.0
35,23.615125972889256,5.823806502815545,50.0
36,22.809449962952655,8.576054912918064,50.0
37,18.373167293236776,15.017743004067611,50.0
38,20.77815864641723,19.188806810623838,50.0
39,24.534783758586784,-1.381329607674397,50.0
40,20.985170416631092,15.987821870072445,50.0
41,25.04701221708403,10.479434654043246,50.0
42,21.87500864908728,18.995708366647733,50.0
43,17.032608490617072,1.1612247485219775,50.0
44,21.521833463196796,13.12299829906594,50.0
45,24.03313035268104,22.761563541570453,50.0
46,26.42738117636391,10.102724046593588,50.0
47,17.60520127444447,-0.6901836130321168,50.0
48,23.752798197459658,-3.453971625737111,50.0
49,20.622140858788708,17.28292919253316,50.0
50,24.75535978078218,19.933797852098024,50.0
51,27.927171878540598,5.5282036269577395,50.0
52,18.656047646396235,0.5092229944254552,50.0
53,17.836064758084767,14.384645474093132,50.0
54,17.90299801128479,7.044386747167065,50.0
55,19.43567465981274,8.284469214901675,50.0
56,15.383893703578796,15.227794348954442,50.0
57,17.405870231072,14.038247609102344,50.0
58,13.576751348607305,15.123543195501417,50.0
59,21.71806364081968,3.4686801764741615,50.0
60,24.383181428084946,-4.524449234523955,50.0
61,21.764842275978555,12.95372646721917,50.0
62,28.41758805947137,11.409802893296842,50.0
63,21.94226307134565,-4.030062279971801,50.0
64,20.233560658488052,4.381916515772882,50.0
65,18.786417294031093,10.315769900988718,50.0
66,16.44026191107909,20.65763720553933,50.0
67,23.548548873882716,16.911632196455578,50.0
68,14.736520855438574,5.120372375464859,50.0
69,8.681707557648693,16.61495651482051,50.0
70,21.413915864750145,9.692849809903496,50.0
71,15.817036661691917,13.117900556265234,50.0
72,12.22546920225,23.662756991796286,50.0
73,15.76445184361399,15.965151281337839,50.0
74,23.26355078097877,12.949902409038568,50.0
75,25.253357582904535,18.531994561614972,50.0
76,15.811416149870064,17.17266338433049,50.0
77,16.17723892662424,0.6116576123264093,50.0
78,14.502183119402481,-3.4636544982933657,50.0
79,22.762050550792452,13.824876853674937,50.0
80,10.818590593552123,15.103274815624964,50.0
81,23.06283819532306,14.706042981757438,50.0
82,22.92752344595171,-9.632958873001932,50.0
83,19.687349577798816,2.265115766710082,50.0
84,22.703418106175995,15.523555180683474,50.0
85,19.030025329921028,20.864917437877708,50.0
86,27.537443555916578,8.91033565064246,50.0
87,26.501808952858198,-13.752055297424093,50.0
88,14.788926367863102,28.397778755443987,50.0
89,19.904688228763817,5.058407888581159,50.0
90,15.311047470037419,22.976628757204193,50.0
91,24.975929298016297,16.19314015403875,50.0
92,20.35048728518587,26.353084204443576,50.0
93,18.2040301362208,21.420502965052776,50.0
94,25.12427530505266,-6.0503503519940836,50.0
95,15.565571331581948,18.02370817151689,50.0
96,17.90472759526669,4.5547187112477605,50.0
97,19.577164479924402,1.2863643625126402,50.0
98,21.42316053048738,22.696087093095425,50.0
99,18.92029231019841,2.923883571851091,50.0
100,27.513380372468724,9.048902838206194,50.0
101,17.94981171635389,5.34771597229044,50.0
102,16.154885819438963,17.913016638531573,50.0
103,11.911101188257353,4.13456563253412,50.0
104,24.299952808981484,21.05867421275744,50.0
105,16.778373732490458,4.964328037399486,50.0
106,30.729247363348648,6.816321282071384,50.0
107,15.129221189147806,7.018207531217119,50.0
108,12.314019983772262,12.83695759826663,50.0
109,18.08142192230507,11.838731602798921,50.0
110,21.413275183943774,15.359865442417835,50.0
111,21.961528023904386,10.956250012495355,50.0
112,15.299253902200643,3.7035151445353707,50.0
113,14.949953005339328,11.826666005795733,50.0
114,20.981252288086935,29.694203660908364,50.0
115,24.55629597058448,23.117547733546196,50.0
116,18.605937671066265,6.485157750536025,50.0
117,19.79898549355571,12.494439629774387,50.0
118,20.713914451973817,8.902356117175287,50.0
119,21.3605852284405,27.492153611647915,50.0
120,26.105249259150074,14.553630696097,50.0
121,13.283146004867827,14.358583628025757,50.0
122,18.954667474795237,11.909777647036691,50.0
123,21.71585226479532,3.6378349194341224,50.0
124,28.98590514365338,-6.479750319815185,50.0
125,19.57886014701849,18.291491941514828,50.0
126,17.22058050913344,15.5877368331738,50.0
127,17.321430183786603,17.185551635352738,50.0
128,21.089505482143757,-4.190946717955772,50.0
129,17.940455426383927,-5.6331638118004435,50.0
130,21.49935088908339,8.565019330926802,50.0
131,26.818234093040985,13.934842785357048,50.0
132,12.27949470915621,12.399148997542666,50.0
133,14.280515907900309,6.609841477644882,50.0
134,15.820474284436381,16.80222467131644,50.0
135,20.700897398205974,12.33458305375084,50.0
136,17.904881479241443,1.6867665755476606,50.0
137,15.132367240419123,-4.536716738983294,50.0
138,23.87318982949736,7.689295916585027,50.0
139,20.48391661532381,10.924583143230539,50.0
140,18.57492613601499,3.1617253558969667,50.0
141,25.889448063007208,12.816943709963155,50.0
142,11.034649525955135,10.830156978500206,50.0
143,23.593750721487968,-2.0753038207242867,50.0
144,22.005112563179573,15.602393701193545,50.0
145,22.159300570851357,11.63701404975874,50.0
146,19.869301460639033,16.95653046489717,50.0
147,14.55318496916627,18.70024159602108,50.0
148,18.31546550161608,9.287084663170832,50.0
149,16.454363555039865,-1.4470847027524858,50.0
150,20.080359552699743,10.77661394448967,50.0
151,18.241173721398138,6.53946343189335,50.0
152,22.76687613130781,-4.909700219917861,50.0
153,25.7048800042551,14.249690206810502,50.0
154,28.637548224074408,26.98221430183341,50.0
155,17.30171504179192,9.192975535255805,50.0
156,23.74355684519093,4.6984334918914685,50.0
157,13.871944407706227,-7.546686432159621,50.0
158,21.14945857966494,15.986610446167616,50.0
159,22.25145413865033,3.2364782221903132,50.0
160,15.519959211013438,4.644507266368911,50.0
161,25.36209629305968,22.356513803805754,50.0
162,14.16621481582291,2.975355631604687,50.0
163,24.580892401994998,9.918996549219623,50.0
164,19.95986224851915,2.8029081576747448,50.0
165,22.215889844702915,24.873342960500445,50.0
166,28.514298236723807,-11.234393995965107,50.0
167,25.695685177062753,8.35436856382165,50.0
168,19.64770779456476,-1.231690217995924,50.0
169,17.702866233864558,16.20673012347218,50.0
170,18.081230874583426,15.594470827962152,50.0
171,11.845591155859076,-3.4786145437867884,50.0
172,18.12671430683181,4.2481636306955375,50.0
173,21.60300187400142,16.271288374673208,50.0
174,15.05895842538575,11.04830713318814,50.0
175,9.741540799622424,14.749555980715556,50.0
176,21.390114400462867,17.608443594961763,50.0
177,13.333003218726267,11.43680495322882,50.0
178,19.136175305508655,14.549900129307224,50.0
