unit_id,WaterClarityScore,ResidualChlorine,UVDose,LineFlushRate,WaterTemp,do_LineFlushRate
0,16.277650009963153,73.45526296540878,64.90622363103813,0.05660290540949822,4.188277545510542,0.0
1,19.832259349214127,58.53243750038425,69.06309482954146,-0.35256419129700384,4.804453808294361,0.0
2,16.137146838228492,63.904698807419805,33.86939742422161,-2.87369589234369,2.7376287142946647,0.0
3,10.51208341082911,63.30340168206772,58.76826023568659,2.3525765062988135,4.427519305722386,0.0
4,22.615927380877206,63.49626957003873,66.23251313206886,3.6397688913604194,4.140047857860628,0.0
5,21.24472566150947,66.97686377675917,63.69767523354579,-6.080315016469096,4.342194715255713,0.0
6,19.04310811043506,75.12284941433353,67.31382256073768,-1.2575258098995108,4.366484346812378,0.0
7,15.452514360152218,82.76337465329243,40.348283641532156,0.940059884016534,3.2069613482050126,0.0
8,24.33701382524344,76.24717444602541,26.218027123341294,4.866878649616872,1.4948928855385233,0.0
9,18.155867001770005,76.04287670330258,54.23276531107253,-1.0472298220134293,3.733652010153046,0.0
10,16.7157669587735,61.288853671881796,58.84599366470908,3.5579737839445382,3.9223898652939995,0.0
11,28.02787673592426,92.29341713953282,40.44830330232126,-2.2130337037171475,2.835585575213018,0.0
12,19.19432689837038,72.22205249691304,51.146283853378634,-1.6744704416439489,3.669069863961835,0.0
13,22.6013922923986,84.68561845901249,58.96405107197171,-0.5904566306221254,3.80265663030342,0.0
14,19.0745821272311,63.84693867769342,43.17558506383816,-4.938495383662437,3.3578687126899385,0.0
15,13.090517799164815,54.42765120170801,47.00462842789041,-2.642182391902112,3.684958853138419,0.0
16,20.096858779948583,67.61287700188262,52.79982053507426,0.34592385414392324,3.789554407983293,0.0
17,15.539709549520708,65.95684467652694,79.98089308750085,0.6128391053006872,5.051637347059108,0.0
18,15.726294024163014,72.19956341653467,33.2188219851943,5.340383231813109,2.3646165525154514,0.0
19,17.468827978754142,63.501887645905484,51.37582301558433,0.045687887413763215,4.002472167227569,0.0
20,20.98837020745269,76.54388125227909,48.404690528330654,-2.4899785109258112,3.564324937194841,0.0
21,16.9214575191103,58.60259452290816,42.25393800847674,9.213108652627437,2.9606320762053033,0.0
22,15.885460214249829,85.26411429096369,55.115602401707136,-3.268436117402238,4.216024372381526,0.0
23,18.93781549283897,79.09504428463678,27.653889690043766,0.7315014700616402,1.802156844745964,0.0
24,21.395963573794486,74.40854848594915,65.10336968537253,4.699615252570433,4.5462376828524285,0.0
25,25.896417057275066,83.9719070875073,36.10412406572213,-0.4477127096000054,2.8403191312957192,0.0
26,15.730780062112135,63.65920123859238,69.01485517066973,3.0215674089638167,4.88382139576873,0.0
27,18.775697407768227,61.82253406537914,54.56998848626101,3.73372724814614,3.84574383628629,0.0
28,23.47450294681869,78.55384824091075,68.79125394556623,1.811106647127302,4.021046651662528,0.0
29,15.559328710979939,72.20018586058868,61.375932004357495,0.32576784135895087,4.020045353341274,0.0
30,25.05840001529002,85.43492019138168,51.436846929709,6.792728588129497,3.5418770774900388,0.0
31,25.3434730131541,84.90771316863326,70.72109934584729,-1.429510590315604,5.014176558367844,0.0
32,23.10185765397785,79.9686252838767,34.20455444967976,0.6713521528694504,2.300689338426595,0.0
33,19.36476370486041,86.23999301730498,28.06605513973348,-0.49386239933502263,1.8359158286212867,0.0
34,14.883014129879845,74.80586137079965,48.77164631632577,4.2541758744224225,3.411523102144242,0.0
35,24.66923178057431,93.59064559973106,33.35484149009399,-1.4870100131356574,2.6447294239018406,0.0
36,23.731171305863704,63.5443021718801,36.970483681929764,-0.46044397536450343,2.872404774507689,0.0
37,20.352085904247822,82.862333822603,78.6502514893357,-2.1343686448925814,5.187832529418044,0.0
38,16.377345742244298,74.31238870021389,39.96886760466797,2.6199802668914614,2.8601161552209216,0.0
39,28.440081401500223,100.49181885756973,65.19543509643364,-2.222552554191917,4.470043548954438,0.0
40,22.799050064362042,76.33728457011337,18.319106169365426,5.748483617975127,1.4123098678919628,0.0
41,22.61121443568203,65.58784302361916,3.444988050609995,0.3679617860412007,0.6740309536079347,0.0
42,20.150482512227928,78.32707064465228,64.18989434863221,3.7676196509273967,4.195707641089557,0.0
43,19.14904046492676,68.03307864425074,61.43100814289514,-3.00010649219817,4.222891510959645,0.0
44,21.16304096696233,69.85343640235703,49.14252025672187,-1.2833005584040933,3.5559145133414676,0.0
45,26.253221781444662,69.87941972753144,43.12854990033933,-2.9988021169326755,2.6254381430036755,0.0
46,11.271764382801988,66.67268387960145,68.45246848683685,-0.22149175527225148,5.018813255875412,0.0
47,11.367043458451093,44.867854655622125,41.991296278988465,2.3255370573859606,2.7165346719711114,0.0
48,22.83952745280872,89.90849183879747,35.41152746616615,-2.2416924850983744,2.7845394017435097,0.0
49,17.282039669733564,63.562291311852015,53.018387310411995,-3.2454464491327926,4.0842454594701545,0.0
50,17.50951496402124,59.34094016634574,58.23181400069279,-6.4605543070691205,4.227304459389283,0.0
51,12.079458871327333,61.71866680531879,61.67751969157982,1.541780195938323,4.090150560063155,0.0
52,19.991626227752192,81.7696775235612,50.0974469662634,-3.857964634403843,3.509426364856675,0.0
53,25.323952477882862,84.8039611365584,54.467163186877784,-0.6580898759568877,3.789504767173232,0.0
54,25.821132031608816,86.55247504024388,61.20981569171545,-6.216835043615452,4.774713528386881,0.0
55,23.123162703890998,84.88544608209568,43.42132429648816,-0.31235344005427373,3.593559568135702,0.0
56,22.35954329045903,97.89979350130571,59.52207129643288,1.0457523320973552,3.8935895791103556,0.0
57,17.925902281835675,82.77056624935611,36.77073370764831,-5.77949280832462,2.5704771963174595,0.0
58,26.268285222949707,96.78000952650133,24.862470434526983,-3.7402106062768925,2.1902933220903633,0.0
59,19.18966665018665,77.41599516927974,51.17961842010562,-0.20861057461638238,3.5903589326717844,0.0
60,19.7743854582058,76.9255872670094,42.91203964339924,-2.4008662610073976,3.0551491503868813,0.0
61,22.444104795098667,74.62946271887617,46.66361735069806,1.6571585975540168,3.464516806096882,0.0
62,13.548240118647835,55.4830232029923,39.91150927081222,0.6774811699496137,2.75489304893389,0.0
63,23.738356333156123,93.4006749694235,48.92313879226785,2.0112887177605003,3.3062949270761015,0.0
64,22.959379826670855,74.32285443464555,52.33979351063996,-3.0633949905568585,3.8563931397381612,0.0
65,24.302542521150443,76.6259574760675,47.35502647597372,0.30245943164863676,3.914825118033579,0.0
66,27.113135996119322,80.97548837621521,24.26285946042975,-0.33026501325954694,1.7591402958086348,0.0
67,27.836059325961244,97.54793178364432,65.14537139170032,0.41584190328392123,4.6325129153665,0.0
68,18.563895263521115,68.8839051949768,60.10642811767221,-6.326101208646553,4.495790977749197,0.0
69,23.288067300752537,75.1977781745446,44.37696879568146,-3.41080000480467,2.900361643714298,0.0
70,20.216649707999558,73.50537387402989,38.021830599042566,-0.808970822175099,2.825850764682752,0.0
71,18.33524248381868,70.39581788815069,45.07445047853556,2.5414731023582777,2.9131269122330483,0.0
72,23.783157853468314,87.80071473273358,66.56463354456541,-0.6925401956594143,4.487770015255862,0.0
73,17.278649914193704,77.907901005092,58.56014001888088,-1.3700240211634027,4.0110611281142265,0.0
74,21.632793493897825,79.85207266024477,14.013063108924992,-2.755444362976375,1.2129463142936618,0.0
75,22.111292016014648,74.05112263523094,39.28572742949136,-6.022322578169403,2.8779990112237437,0.0
76,26.106948614570562,83.78659173637318,55.28284836325194,-1.7321556381184684,3.9599526226619455,0.0
77,14.318235350149305,63.08545715780508,48.29400211953448,-1.3258017388734085,3.390988940447639,0.0
78,24.446298354591168,108.99883841934593,65.92999128860697,-3.462748787933972,5.078013459658897,0.0
79,13.837443882126435,61.65612625408022,62.89224202214231,-1.9695987122473713,4.914401818654864,0.0
80,17.012149648170343,69.93406857839737,38.77165713354413,-1.2087653983013413,2.724292120826379,0.0
81,15.313363517834334,66.46317153201942,55.27041794769632,1.9863725562427843,3.953182075117707,0.0
82,15.152882435244276,66.48229254716537,43.52643491789712,-1.9737621850784093,2.5347045439344162,0.0
83,24.25879672761171,76.31893597594171,45.61488129383804,2.2204724065909542,2.9412351913331896,0.0
84,21.123054162243424,77.12569842683106,36.726246409158605,1.9865886512451874,2.7466767715035107,0.0
85,21.82042688457107,85.75603562987494,60.56456606426185,7.824777508942956,4.7993234342023054,0.0
86,17.070499229672055,55.97358477587797,49.634112712791506,1.0859028110899076,3.7045273915132952,0.0
87,21.981592803332838,78.49292532244017,79.0300167585372,1.0765135791474463,5.5113640923006155,0.0
88,17.569553148201344,68.13794062368434,53.16392912853497,-0.4941823892308629,4.011831537886257,0.0
89,20.121063277382035,64.19505534563643,41.08939399622742,-0.09246198331491273,3.0974844800995354,0.0
90,17.48491147549239,74.60129281285616,53.56281537639797,-4.148034997526364,3.706215209166738,0.0
91,21.801791299550345,80.104054714402,39.625530625709004,-1.1384711055831147,2.9020412312561583,0.0
