unit_id,CropYield,TissueNutrientAssay,do_FertigationRate
0,-21.010312212167314,27.739146597417935,75.0
1,-27.22072111416747,50.08830771533466,75.0
2,-21.829070282734907,45.09868078892146,75.0
3,-14.356145117050357,38.5452735319915,75.0
4,-24.106351063741897,42.81033323953727,75.0
5,-20.560979183686392,50.14331364283038,75.0
6,-22.382422311443918,43.58967112133755,75.0
7,-30.015040099242036,62.15681331169138,75.0
8,-13.211483358585422,40.29564621124267,75.0
9,-15.069573758997242,43.12114259490946,75.0
10,-22.222523476690366,44.68037809655145,75.0
11,-18.033286092344472,43.81852740534614,75.0
12,-14.293338587612663,52.70259996372242,75.0
13,-15.965308852232937,44.69949747233259,75.0
14,-18.522145043976664,39.79675125929876,75.0
15,-20.159924108169136,34.14520891157113,75.0
16,-15.744290600365513,41.336159916721144,75.0
17,-1.378324810756037,17.390512838259497,75.0
18,-21.883974391541077,53.591847305267486,75.0
19,-8.982899692035616,22.393100038443144,75.0
20,-9.23347574904763,35.45716424002821,75.0
21,-15.002888868572729,48.999107466259325,75.0
22,-12.487898917545225,27.911046121108892,75.0
23,-11.595714903950038,53.29442720927818,75.0
24,3.1987089256475443,41.68311145221707,75.0
25,-24.25536275053689,58.00684016616185,75.0
26,-13.244629734631129,22.320396439607155,75.0
27,-25.873512812446048,70.08420397144879,75.0
28,-20.970605977363014,44.603751668593944,75.0
29,-23.627693853197915,54.60842877440785,75.0
30,0.2628735730041545,25.868973911248517,75.0
31,-16.905136173110446,35.7274971619445,75.0
32,-13.033933109830436,51.20597589093224,75.0
33,-7.300923026273123,36.08110449036491,75.0
34,-28.377535171289374,43.60624411892137,75.0
35,-22.46298231612831,48.179895241705616,75.0
36,-3.7337645642456714,21.87501639992068,75.0
37,-21.207173375669306,35.39976869831617,75.0
38,-26.10328328947256,43.866432831343,75.0
39,2.8264857133453845,23.664757863999384,75.0
40,-26.431135789547447,51.00182541312877,75.0
41,-22.477702798774168,43.345274718646664,75.0
42,-9.376179674471606,18.371546668395258,75.0
43,10.807314182585973,10.91030686817961,75.0
44,-17.249969904176858,46.77571621346731,75.0
45,-11.50000312845432,37.533917035952385,75.0
46,-13.833926353271856,43.38967507939406,75.0
47,-6.798871698754574,28.40626756777084,75.0
48,3.0347107823371786,20.116732088242372,75.0
49,-17.123971053461894,55.08990203553061,75.0
50,-6.437337889773137,38.20238561529831,75.0
51,2.4370651702709756,22.88963135830454,75.0
52,-13.546415674717394,34.3563609053253,75.0
53,-15.473290066027808,33.037791662133024,75.0
54,2.435436168120728,24.186894400088935,75.0
55,-8.177856403544533,33.45813485565676,75.0
56,-21.523168923481194,47.69037858231045,75.0
57,-20.092833100673715,47.26602954560752,75.0
58,-20.01843970208863,42.95195387419042,75.0
59,-0.2491241940034643,23.13662341376242,75.0
