unit_id,CropYield,TissueNutrientAssay,do_FertigationRate
0,11.77220852865932,16.457111106602333,40.0
1,10.875411215097525,15.5219465439639,40.0
2,14.841912643477349,11.807117625588592,40.0
3,13.197425573216323,6.461713582621614,40.0
4,8.878019429562322,29.527778074518515,40.0
5,16.22526897558977,14.274985873597373,40.0
6,9.615476569865384,-1.2502183999288565,40.0
7,6.325052731889111,14.364092732964274,40.0
8,9.112532202645768,19.15616517677332,40.0
9,8.294553447897929,17.64006925963054,40.0
10,10.966708897311166,11.63050610090324,40.0
11,22.17641366125096,5.17548058701069,40.0
12,9.572736596146305,21.08845483110825,40.0
13,13.40783322085963,-6.17171843222444,40.0
14,6.423859267752432,5.165857328869845,40.0
15,0.29543022493213833,10.858650992958353,40.0
16,5.786626417694582,5.82449362488094,40.0
17,0.4361646355256106,14.631619475882324,40.0
18,4.125544865753909,29.56593891413008,40.0
19,14.400785271304175,3.955159411390575,40.0
20,10.972715882368593,10.493652490532686,40.0
21,2.6500723411395644,19.17865455879945,40.0
22,14.041082687763678,5.498126515395335,40.0
23,8.97077272532603,10.231941364560111,40.0
24,9.852164450701977,20.891643516717416,40.0
25,9.259012637128372,7.839288471893324,40.0
26,9.294257396562804,17.457728748861978,40.0
27,14.060909177935166,15.213013815986347,40.0
28,5.87026191641147,16.459115630443893,40.0
29,12.165125890727884,14.356700248074116,40.0
30,12.744110053634902,18.322828844474753,40.0
31,16.682656293039866,12.531559435250777,40.0
32,11.104856605457579,17.330589973342676,40.0
33,4.241717843197274,19.437513194113464,40.0
34,13.736217284049323,8.777304102349447,40.0
35,8.302195536993741,-5.0811424502506295,40.0
36,2.0829517312773014,17.565969945876052,40.0
37,13.887951030012138,3.0632813907671093,40.0
38,13.994560753358112,21.302665616274105,40.0
39,11.446537715590702,17.409149120980985,40.0
40,12.546384693090879,7.326883045104625,40.0
41,14.639250170615437,22.130662347757124,40.0
42,14.995961507312847,0.8409662317940807,40.0
43,7.708002147247887,1.551403554536197,40.0
44,4.893871896879432,12.958213590367572,40.0
45,10.924008100986132,4.546781304179158,40.0
46,12.854814102674098,27.049972357086506,40.0
47,20.401451700194936,18.448692454752205,40.0
48,2.3134207499701502,17.732604966313318,40.0
49,5.710126998861703,16.209812292257734,40.0
50,14.952063267384082,8.515105799423988,40.0
51,5.630902471711812,19.58113574014626,40.0
52,7.858501740524645,20.72215250616826,40.0
53,15.449148477412892,8.460135673599595,40.0
54,9.83324998330002,3.416337800736528,40.0
55,17.66910334158134,16.992180752489396,40.0
56,5.435514092359049,19.935375698442392,40.0
57,15.210047999072486,15.370401222370955,40.0
58,10.675088074663067,2.7379222678039534,40.0
59,7.509810083796481,9.595437202821333,40.0
60,20.482371138231684,12.828441708293795,40.0
61,5.18782503858042,11.444130818089718,40.0
62,6.861709895859793,-0.39949097432836744,40.0
63,12.07060684833776,1.33534503718999,40.0
64,10.214997680454186,10.813136557157781,40.0
65,1.565085479615262,22.401837506451123,40.0
66,8.331637109616329,7.287642808384967,40.0
67,3.3668915113389675,25.46614754932179,40.0
68,7.0209177419586775,3.650587976982335,40.0
69,9.799371261651572,9.147544006121183,40.0
70,15.020054114499583,-6.047561813129681,40.0
71,9.743957416673265,6.35872660983317,40.0
72,11.901935856192356,16.018599507740674,40.0
73,8.453401531713004,5.265769069486554,40.0
74,10.122830635334111,-2.0816954044505316,40.0
75,6.053909253991001,31.36780370567108,40.0
76,2.9799256719013254,9.740376065731622,40.0
77,8.506495484806123,8.255423170884097,40.0
78,12.410247908347754,0.003070776301743905,40.0
79,8.727966437837917,-15.811102117957995,40.0
80,6.384630206794238,16.46766013598242,40.0
81,8.040019287402759,8.487171899336655,40.0
82,7.995955278065372,23.363906029228787,40.0
83,9.633530960578048,10.32424904389193,40.0
84,5.224419439759496,20.010403722859394,40.0
85,5.356268122402656,17.577342433096085,40.0
86,21.073361531277364,16.74380969190341,40.0
87,14.455597626360397,2.900261657446803,40.0
88,11.104127122979017,18.172634516478183,40.0
89,9.181304809293339,22.582827690379382,40.0
90,13.603956936810745,18.83189992022797,40.0
91,10.023033856182533,8.60308220645045,40.0
92,2.911672227120298,18.9277873550728,40.0
93,7.740642941990644,19.596103333286496,40.0
94,13.861427085712693,10.410285662827674,40.0
95,6.890330071213789,7.107663416353687,40.0
96,7.874667605143205,13.732197610214836,40.0
97,10.490112778408925,8.928652500141029,40.0
98,14.098651126054254,2.221042638406024,40.0
99,9.043049358727185,1.2125737813475386,40.0
100,20.51830645510134,30.80488722384632,40.0
101,12.128845602410502,18.06942231292079,40.0
102,6.037906794988066,17.24983758243343,40.0
103,6.654803785421717,15.199701726615801,40.0
104,13.338055282385172,5.68117610980517,40.0
105,10.084669651119775,11.384088098874768,40.0
106,11.933808618600764,14.116193100220997,40.0
107,4.113723350465675,1.1322569316672588,40.0
108,12.396638254975844,18.086701321348045,40.0
109,6.215759690557515,1.3615734486612112,40.0
110,10.778845149688205,5.512208068263384,40.0
111,8.54215820509749,-1.5962110144324857,40.0
112,15.399263150321712,4.753957741446896,40.0
113,13.369099624871211,3.137944814294599,40.0
114,15.591403827402353,10.867034675438115,40.0
115,9.972815486277206,7.571047505800076,40.0
116,16.791672129686,13.775256621097174,40.0
117,11.385316105571171,8.618553129811296,40.0
118,1.0595465458166267,24.315325615545508,40.0
119,9.273263926887976,11.478585596766928,40.0
120,10.351102066399122,27.387744974205447,40.0
121,7.1142920142396315,16.373258715929374,40.0
122,6.487188941931105,9.09512154537319,40.0
123,9.616962374037481,-1.9210771423838935,40.0
124,11.969778756561082,4.368277272712016,40.0
125,6.233486767208817,6.647066550542395,40.0
126,7.257432771393645,11.598890510011108,40.0
127,8.824933583841672,7.666646277224434,40.0
128,14.099661173449544,14.520557564511188,40.0
129,6.8267635110867095,22.519706722911184,40.0
130,15.782119460595748,15.92285857701196,40.0
131,2.4981781388785107,14.326500761577758,40.0
132,13.250775518878305,27.146676394464954,40.0
133,11.519257063302172,7.9683624002382984,40.0
134,12.726806240259986,16.248923704614075,40.0
135,11.678555975868989,4.773297557357833,40.0
136,5.213011270257734,26.068891346884797,40.0
137,7.434936240663796,-4.183514787898879,40.0
138,11.356141677098067,-3.3143564106327776,40.0
139,5.611285401319501,19.327253673692123,40.0
140,14.371137573410518,20.365401277469953,40.0
141,4.316670200953032,25.06098129478416,40.0
142,7.308518243520106,1.983991266570456,40.0
143,1.2827406341109047,27.562915977061955,40.0
144,4.177687214071331,0.4167672556321165,40.0
145,6.756005929509665,7.356388969361958,40.0
146,12.0734683051334,13.14209653603865,40.0
147,7.58868136952453,10.069544394027725,40.0
148,5.392233921591541,22.881640973008036,40.0
149,13.769024766907414,22.030219655428613,40.0
150,3.9470563198198403,25.66775120370366,40.0
151,8.911616980756394,17.46182184940066,40.0
152,7.707145604269492,27.50704557479088,40.0
153,12.982887996501152,18.22209587649306,40.0
154,9.164577420269083,12.005552238285082,40.0
155,18.69001132124042,20.570599982129803,40.0
156,5.211280083346803,4.748921596204442,40.0
157,2.2525469825048603,6.978214122448471,40.0
158,6.009270801763321,23.446770064682283,40.0
159,9.29651403726876,12.240300099978658,40.0
160,12.454890981654051,22.46488250401709,40.0
161,7.348526902945784,-2.8011082159189247,40.0
162,14.320209541326296,-0.6214443285830011,40.0
163,12.214344221062065,0.8848692223203418,40.0
164,20.160233502234753,16.30659912402853,40.0
165,10.493564923440008,19.06039224618706,40.0
166,18.1487362195025,4.773023261658957,40.0
167,6.322491931664241,8.599642646576827,40.0
168,13.273739016383441,14.804756877595072,40.0
169,3.148307871049477,4.815145705172871,40.0
170,15.822074663772108,23.819012122148706,40.0
171,11.324701062331794,23.522369596035524,40.0
172,1.6355472924040333,12.075114965409167,40.0
173,4.7371580436724825,17.69617435322948,40.0
174,10.996747441739462,10.159598351508166,40.0
175,12.373035284665278,16.96320488557459,40.0
176,14.615329925325558,17.667300331115257,40.0
177,5.1726158025480276,13.053309506255742,40.0
178,8.569587728979368,-2.8927792535418497,40.0
179,17.207654564608166,8.965476576765438,40.0
180,15.5662696390191,16.50865775179325,40.0
181,16.03284000499721,18.905002482767898,40.0
182,16.729296749966398,-0.5019491576589612,40.0
183,8.558206528955266,19.9463050469317,40.0
184,10.558889664510122,13.172428690972161,40.0
185,10.152153653621491,10.114042715116232,40.0
186,6.5163748353781,15.179133801931883,40.0
187,16.213112308395612,-7.837862826212689,40.0
188,10.738418649763432,8.368575229559415,40.0
189,14.062369608416848,6.898637333836806,40.0
190,2.5156756641931075,19.02261737504545,40.0
191,7.903413915562341,21.339711038998736,40.0
192,13.103235141766348,6.659845262258528,40.0
193,16.973675036399847,14.53280382477541,40.0
194,8.971097561483075,-4.96865543643942,40.0
195,13.096153810998175,10.398793747537344,40.0
196,13.6938038916138,6.2192259531585625,40.0
197,3.0545436026637347,5.253832440153692,40.0
198,12.772381561292725,1.144435822461677,40.0
199,6.9872555539106465,13.25639568857887,40.0
200,9.657178502379022,9.902041235691966,40.0
201,5.130731825872703,5.35803843017579,40.0
202,18.20590423463872,7.662697373311691,40.0
203,11.585625822106957,14.234453045236418,40.0
204,7.720625888976394,5.530300196040341,40.0
205,9.836719602179345,1.6996916543379186,40.0
206,8.76639044509796,12.174017793300878,40.0
207,13.679440759739496,2.9144023830387606,40.0
208,12.777360906283846,11.865097386129063,40.0
209,15.382200116070718,7.317189950072613,40.0
210,10.95602325362647,28.63480563362415,40.0
211,1.520058318556865,6.129827952887995,40.0
212,9.249903610955656,18.349698754010046,40.0
213,6.292006360750742,8.787467187044019,40.0
214,0.4418754116045469,3.6829407328360624,40.0
215,16.783350362904876,25.970141782872545,40.0
216,15.77187480602539,9.588498662730856,40.0
217,9.650945397806712,16.25482598307825,40.0
218,12.61841621121669,7.326642924999201,40.0
219,1.7014376939528457,7.109009649266603,40.0
220,7.526305196046254,16.705461203688213,40.0
