unit_id,CropYield,LeafGreenness,CanopyTemp,do_ChelatedMicronutrient
0,-15.42722288410866,12.33572298882082,91.52900573859833,90.0
1,13.564466819073353,0.8077011703756618,78.4278638259555,90.0
2,18.21342035463962,5.220237716988312,70.29137092815407,90.0
3,0.3880705606690631,18.055136818318474,77.5373543318154,90.0
4,15.216578233947292,-3.416988063915033,93.86990359916672,90.0
5,4.434191127999176,15.61846242939352,83.36832271068428,90.0
6,1.7090772873449636,17.163867007221818,78.88971329696268,90.0
7,6.361962881910835,17.333485182894737,85.61722803869819,90.0
8,7.0211088136765625,-0.6818153685978547,74.31221602318193,90.0
9,12.902215790126636,11.375529288306367,66.52708546560287,90.0
10,8.674792770093323,7.234657346349492,105.60329261584455,90.0
11,15.134794770113256,-3.310160133915467,83.70455075547804,90.0
12,1.572701076667113,-3.3908687626899994,74.54939653691488,90.0
13,17.444291549515555,-3.426464001576921,90.87644971294846,90.0
14,15.158386476742276,10.740790304659708,73.00346906502871,90.0
15,8.987338334918913,5.45862637925123,58.50072880204624,90.0
16,31.835499415814013,7.59658763132166,105.87151074636688,90.0
17,18.70935205325972,-0.5154376088934836,83.11955199140361,90.0
18,3.72957257881425,24.423559696612415,76.69876627242765,90.0
19,-12.517086881938411,0.7214082867366507,70.76559691946541,90.0
20,8.610662044004862,-0.7363063661444453,86.6954551141553,90.0
21,21.5991821484514,-4.2138166982461485,83.8903956910187,90.0
22,-3.1687468245000936,4.684398597167321,76.97663760805258,90.0
23,-10.425809248815508,15.406823862037438,76.55718634041312,90.0
24,-7.704397506218602,14.1423109729237,61.943980325871586,90.0
25,21.738915898719625,-5.4005019952493125,72.5839538231899,90.0
26,-8.785659596238908,5.487450014670085,51.20208902259413,90.0
27,15.127299625080258,2.31613658061376,86.93212888770425,90.0
28,7.196322133340821,-2.7443437145128318,83.98828018205987,90.0
29,9.45832774702996,1.6732512706866762,87.72281864731562,90.0
30,4.7498117036366745,-14.00050490079579,81.59256356402513,90.0
31,10.73416356760256,5.719493804043095,67.97623923920627,90.0
32,12.934113156418295,10.03546081171068,77.08829330856565,90.0
33,-27.176451542810796,42.358089829265076,64.74116170437813,90.0
34,0.7216319539034455,10.745439937438277,71.10736433306985,90.0
35,15.777925816333845,18.928685932616304,82.56422155582393,90.0
36,32.82735255283528,3.7681933468560924,76.24203710113125,90.0
37,30.927447044390192,13.15830208731988,101.11471076234673,90.0
38,-4.616376945212597,9.061477810163879,73.93192328805168,90.0
39,2.4667918252615815,5.495866392919511,66.42163317894425,90.0
40,18.04980504472667,-5.64609737170187,78.22808902126641,90.0
41,23.54641784256905,15.945416260197842,73.30223182111052,90.0
42,15.154046039764673,8.614487625884452,81.66601465881924,90.0
43,14.722187432715558,14.452951584958099,73.52206393251772,90.0
44,33.33066393029653,9.292859871656068,81.64775389032326,90.0
45,23.628820083575242,-6.188910736136378,88.35137941633194,90.0
46,1.7300768487095084,14.858345698843092,50.9947817088588,90.0
47,15.587143220417008,8.818897646060444,88.19932166512851,90.0
48,3.7044934070659132,10.232574295808057,71.28247803650977,90.0
49,17.84536537910026,-7.589442578470457,69.33912880007057,90.0
50,16.929483446372814,9.476145575385365,86.72289360201134,90.0
51,-4.494575786679689,0.21257591328620862,68.16667957494732,90.0
52,2.0498017994301048,15.471697427736693,78.88439925210685,90.0
53,16.19215260351779,10.978420117623346,79.0524259144089,90.0
54,25.750129078266205,-0.9010156578669015,85.31878764623505,90.0
55,36.25894080940059,23.576529465572868,105.84774936312742,90.0
56,32.57795706890278,19.786780219624383,104.67765857468981,90.0
57,7.125734798143286,2.8871700128707083,74.57992673643038,90.0
58,12.381083592899973,11.437262162509207,56.99903500659408,90.0
59,22.96311614094216,3.772521884880594,91.10124872804397,90.0
60,3.3136991109257026,13.577456942999433,66.48024578541353,90.0
61,11.91385702819386,12.66846412276108,66.81415502271346,90.0
62,-8.686650738610433,19.987533018328875,82.66911620124205,90.0
63,16.262546031612853,14.853545481375091,83.6143317420669,90.0
64,-2.486900987878175,5.432082919815702,73.67187113580277,90.0
65,1.8935921272755096,-0.1587302733220941,73.13375134963526,90.0
66,43.84115740714091,4.402128578323343,92.98361095707423,90.0
67,-2.251197643912678,13.166703490246931,70.44763342920105,90.0
68,15.583668796862922,3.0141188005041295,79.91957189676388,90.0
69,12.05234936713395,10.566324514406947,70.33058336924796,90.0
70,18.76941488791423,23.415138532643724,79.62825311845998,90.0
71,-5.93658156532351,-0.4210647667258183,79.20713163879765,90.0
72,9.685563606807278,-4.728544814105099,75.63801899135227,90.0
73,8.834772347281945,17.824405051159097,71.36976812364158,90.0
74,-2.4230009102262264,10.249473464178138,65.85447834480419,90.0
75,20.62127022879387,12.005973025802792,82.44026974216334,90.0
76,12.398895322538374,20.464281099632966,65.69929333079415,90.0
77,-2.884362983211216,-3.3864474696478553,78.54516100593484,90.0
78,19.749290453115737,34.315922562535334,83.82731617173768,90.0
79,-7.460947500227812,-2.832706285463786,64.85435906659166,90.0
80,9.841255903722733,12.15301035767722,75.75476379131054,90.0
81,9.938217933380157,16.83423816712522,101.26294838796211,90.0
