unit_id,WaferYield,LeakageCurrent,do_DepositionRate
0,50.86583607660556,9.303027661754932,0.0
1,61.267446593981354,10.001551372745093,0.0
2,53.345230270413914,8.949382163857646,0.0
3,59.16294527000206,9.584417112400534,0.0
4,68.51605853526017,10.075556431144568,0.0
5,57.173488944951266,9.083230398846673,0.0
6,55.32347089541739,8.95835579049993,0.0
7,66.19443236252232,8.056651603721544,0.0
8,66.92921502833977,8.936884767074499,0.0
9,51.09397258906983,9.722261045462108,0.0
10,37.31487598849054,9.88819148592351,0.0
11,53.742407980272944,8.754598305486486,0.0
12,62.15431242474334,9.422260772342588,0.0
13,52.39224592513071,9.776954133137574,0.0
14,51.93211856991741,10.156992200348487,0.0
15,40.28543799141846,9.83491784892014,0.0
16,54.12115446822098,8.821719417801665,0.0
17,65.37035777275956,8.620852769363632,0.0
18,33.86958218690537,8.871136804504104,0.0
19,48.50877483200661,10.3298778710323,0.0
20,42.29741193517969,9.309142112023752,0.0
21,65.2019295793339,9.251559201323818,0.0
22,36.32574213462199,10.105648584825165,0.0
23,54.49677918438782,8.805423378915856,0.0
24,58.96229441121498,10.132802543681938,0.0
25,41.690229569908425,8.978943793503422,0.0
26,44.65670777088371,9.45442576081191,0.0
27,50.118292596913584,10.076540820510777,0.0
28,51.84920201471518,8.587982351553217,0.0
29,46.62296069022175,9.53231683011152,0.0
30,33.451479698175014,9.29721758462709,0.0
31,65.19352695501031,8.61911547627259,0.0
32,50.46844682796808,8.150623416413257,0.0
33,55.06021497524037,9.460090235797017,0.0
34,61.16394526148587,9.348068646491566,0.0
35,49.488915999708354,9.149621351270131,0.0
36,48.63450441110874,9.499104425144335,0.0
37,63.0074545459903,9.707362389204558,0.0
38,66.69599443688259,9.236976082219723,0.0
39,55.23996723383555,9.005355039002286,0.0
40,58.93000001007102,9.818340562896742,0.0
41,22.835920935746284,9.621281312528208,0.0
42,51.88487614653781,9.176082219617674,0.0
43,62.09282792408409,9.163945585616085,0.0
44,49.661703396858464,9.577902362639149,0.0
45,30.27584356212086,8.82497980796765,0.0
46,60.60652232454832,10.892813022905123,0.0
47,39.83135250005845,8.9807433648837,0.0
48,55.483185081909426,9.005278548293308,0.0
49,34.03971681628963,9.176551265558103,0.0
50,51.07922474783161,9.675639966869902,0.0
51,60.68699101295923,8.724943107184414,0.0
52,42.30845852657056,9.17074017412508,0.0
53,19.929694494572303,10.53799334498649,0.0
54,40.53016677084685,8.387541115603199,0.0
55,53.09318621640357,9.858983169937149,0.0
56,39.21749884055548,8.627213041033823,0.0
57,62.391361755290305,9.572604471534842,0.0
58,61.41575061703657,9.388399033981894,0.0
59,47.607099448923655,9.950810281804,0.0
60,62.36043109198637,9.333733418341659,0.0
61,55.5688595526387,7.925794056347516,0.0
62,55.83182557604363,10.16548616675416,0.0
63,43.419458570084224,9.509451968750978,0.0
64,49.78864841314271,9.934800179495975,0.0
65,34.97011235885954,9.758650599814876,0.0
66,39.60767780386561,9.566971325332474,0.0
67,57.75120502198073,9.207051610619724,0.0
68,40.34826845802328,8.680596524257298,0.0
69,69.97235687815805,8.22047821942527,0.0
70,46.208048641788125,9.516218664651337,0.0
71,47.84233256319909,9.746546527208144,0.0
72,57.381710977440775,8.78538562685431,0.0
73,55.02675806499567,9.052378943713036,0.0
74,65.36386050447929,9.045325152249536,0.0
75,65.33333817354247,9.355470595623814,0.0
76,27.30881632699825,10.007080042898423,0.0
77,44.51218563571394,9.30216903364202,0.0
78,46.262432867808414,9.282513274325794,0.0
79,41.41523443618093,9.7494259597976,0.0
80,62.338558152646364,8.794107709535654,0.0
81,61.60411012318258,9.560910177239771,0.0
82,54.02662133310217,8.583691285788621,0.0
83,38.70365702306257,9.021106221260093,0.0
84,50.2411982674922,8.376059085459659,0.0
85,54.611320467739716,10.396883200455353,0.0
86,51.95268993945723,8.740581613860193,0.0
87,25.97116327950937,9.504415454509926,0.0
88,53.99341187215813,9.889048154980518,0.0
89,38.309708553452914,10.228580358821072,0.0
90,45.471468150776126,9.323088411636563,0.0
91,54.48099102082549,9.841946057285208,0.0
92,45.29098902087271,8.959226970983691,0.0
93,54.17829587433138,8.650318192769667,0.0
94,52.631845154818464,9.233441355678766,0.0
95,53.20644603726823,8.803053475345564,0.0
96,45.89960870968228,9.560388090878511,0.0
97,57.85694454619463,9.250155093595533,0.0
