unit_id,CropYield,LeafGreennessIndex,CanopyTemp,do_iron_fertigation
0,18.630712806460796,7.403773974706464,48.08644017734787,25.0
1,19.15615068118296,8.059505722255647,35.40312954746484,25.0
2,23.1706578226446,7.009305088286201,66.71052176462027,25.0
3,23.91639546450198,7.678084134808334,56.678402372270426,25.0
4,17.259743675510293,8.13563221316938,39.53031395986142,25.0
5,17.90871870630923,7.178748783037315,66.82031857411644,25.0
6,22.822409995432903,7.0087099549084435,52.86073797564399,25.0
7,20.93136931640107,6.108201016557493,34.43539406187799,25.0
8,18.24266404275346,7.000720087422126,55.84251322775387,25.0
9,23.32496897058484,7.768263247378575,42.2966462268494,25.0
10,13.562505227258269,7.949262366056242,43.49662946717484,25.0
11,18.067106662572613,6.8482478572027405,57.94620474243944,25.0
12,19.214809825552216,7.496849089293563,36.97725753425532,25.0
13,16.699209040521467,7.835878499248895,37.8270588150656,25.0
14,22.33694743350323,8.218684946089901,45.09113334243334,25.0
15,21.438734045359567,7.892816778692517,47.99371212091179,25.0
16,19.22625291484955,6.879921027666738,52.59728817608337,25.0
17,20.019963014822622,6.672087595827344,44.501644207458604,25.0
18,18.7961376729761,6.9393489849129475,49.768684964147326,25.0
19,15.362061427502965,8.38008737099224,58.62936923052471,25.0
20,17.918954484298464,7.36600425846186,51.456170883100626,25.0
21,17.951832667899424,7.340519364542481,49.622027390263774,25.0
22,17.15366907544403,8.158854570389277,22.920575327176394,25.0
23,19.532490560412434,6.878898409007216,48.80038329126256,25.0
24,14.142728236783094,8.190963555782586,39.2412142847262,25.0
25,15.812778828580468,7.0306168850599535,35.06064161953973,25.0
26,18.46836253902148,7.506346513296197,53.0888033519111,25.0
27,17.219731279627627,8.156707016946774,42.2915871719915,25.0
28,19.818756560193968,6.6367353845965065,52.18286340902691,25.0
29,24.5517715272346,7.582654638696272,71.46188042313945,25.0
30,20.759743697250304,7.35381708707869,63.22246699707065,25.0
31,16.026226218877667,6.67929172279214,43.51006283419472,25.0
32,20.651013345681207,6.20478650776761,51.51934431069314,25.0
33,18.250695956621865,7.587230541683174,48.481239874761776,25.0
34,20.108039038498553,7.482699712620432,49.21328862251676,25.0
35,18.63276060749652,7.208374153348189,58.73779479936213,25.0
36,15.394654350191994,7.565542132060129,45.415770769835525,25.0
37,12.831391612082065,7.802341253418828,39.78124340733342,25.0
38,19.710119091724167,7.325942086158282,45.06101222758246,25.0
39,20.10208315128553,7.107794278797915,64.37814765933169,25.0
40,17.767394425926256,7.871152400613565,58.184791982158316,25.0
41,19.710128160178815,7.670404638507629,43.97290439326564,25.0
42,24.504506755880012,7.26685575943021,53.724259691936226,25.0
43,24.905731608463647,7.228736134532263,43.56615396145945,25.0
44,20.51198618798804,7.675450161092028,55.391060682648614,25.0
45,10.0009353544832,6.886464771810303,41.848245276282945,25.0
46,24.226759488370906,8.9691036829158,57.73473496586618,25.0
47,17.859748435058965,7.049339749012427,48.517826981869945,25.0
48,16.437406055319123,7.095704985016568,46.98793408857933,25.0
49,17.02022476921439,7.233562875103725,50.70315661506093,25.0
50,19.052236937180556,7.723459785934666,48.64110414971613,25.0
51,21.156300929201826,6.807360055831335,57.98941088018836,25.0
52,20.209577983131133,7.220177530389374,39.43523465416831,25.0
53,9.384954814313044,8.602382865366181,39.248380931080845,25.0
54,17.04593645199157,6.44036198168368,47.73395561668654,25.0
55,18.30786586438314,7.9244908133144225,45.84773264795619,25.0
56,16.44932331453168,6.676032766866049,45.516749088480296,25.0
57,22.90469014322999,7.658291053397009,57.7264911673325,25.0
58,19.18550324435918,7.437788258764893,42.77133423679906,25.0
59,14.277235198234411,8.042960739572273,49.78329636748941,25.0
60,16.209034134961616,7.404592146078262,52.46548906825849,25.0
61,18.096395426779573,6.0147277329728555,59.837725744864464,25.0
62,21.043023671239993,8.229735046139977,38.40424910006095,25.0
63,23.379613783473342,7.5614513139078685,55.40063340356024,25.0
64,24.36068538581052,7.987250664697148,56.590477533115426,25.0
65,18.264616244466705,7.823034996155996,56.56498611384923,25.0
66,18.200564168935564,7.615479907942815,51.463208722739914,25.0
67,15.583697227971719,7.292989970157087,34.57439487923377,25.0
68,15.923863728920896,6.734940987248142,46.029495530432285,25.0
69,19.884194002996608,6.2958389126715675,50.75484079828122,25.0
70,19.485660547851914,7.602014907618127,50.73987649210482,25.0
71,18.10032086781356,7.795070645685982,44.240000149705075,25.0
72,18.509631516295613,6.838536081512341,43.560701033430476,25.0
73,12.624779019870074,7.108760953688902,37.93045503786375,25.0
74,15.843297537108786,7.1271592077458195,41.06789291920215,25.0
75,24.34220974597344,7.428509350559974,64.97246866310859,25.0
76,19.953340711298697,8.054369106576946,62.104702663195134,25.0
77,18.928167133381788,7.358136694327015,59.12555781974315,25.0
78,20.020179145007976,7.3401447672986855,53.33171917165876,25.0
79,16.10838729764341,7.804616991391909,56.95636464853027,25.0
80,21.06322592053546,6.852543061854307,56.70859651034327,25.0
81,27.841837439204305,7.627702984424647,55.44983543570325,25.0
82,26.440819664136534,6.649682758142835,55.14971793197366,25.0
83,23.03562099652781,7.069424140025353,58.10229893450601,25.0
84,18.49575106259646,6.457070526818821,48.12043786008292,25.0
85,16.218238853943102,8.476578181756112,44.132792687553945,25.0
86,16.463281072541896,6.8170610502325895,32.155740613026694,25.0
87,9.742933826597687,7.571778236818527,42.55067178768231,25.0
88,14.786778384945608,7.942492857760364,45.06751796962527,25.0
89,18.85328031816153,8.289667166403381,56.69510898467479,25.0
90,21.595472753401868,7.377924638179994,62.21185557945748,25.0
91,16.562247467801647,7.946714826361115,50.366700009646635,25.0
92,24.073573881175374,7.007982215503603,71.06919224059034,25.0
93,21.739454825207606,6.730218810660843,48.136298916026135,25.0
94,23.006772735388825,7.30878427378243,57.71694349346167,25.0
95,12.440292278370073,6.903243418527422,35.73146425820564,25.0
96,17.038147734031636,7.62592686149573,40.51325534653158,25.0
97,22.882676359383595,7.316517270584598,51.73949134045236,25.0
98,22.275690584368395,7.5261905394147295,59.901975621440194,25.0
99,16.119936357326125,7.768826529848402,56.48611356946718,25.0
100,16.620585458872007,6.749183407455367,45.37204167809281,25.0
101,20.55879282860828,7.604026228054668,57.02432634095136,25.0
102,23.14488267025467,7.2383470900771965,69.80017519031072,25.0
103,16.006599009345894,6.980476522036633,43.781038529005606,25.0
104,16.243631643915613,6.454754530907313,31.224018902446122,25.0
105,16.721711325258028,7.367962027197944,55.81995578704998,25.0
106,20.910562297962905,7.477086632004548,50.64137912480759,25.0
107,19.776549333146587,7.668515074522891,43.10914863114592,25.0
108,20.550736949841003,7.451044020246706,48.316930870858535,25.0
109,20.162067493040876,8.138011946613364,57.673673320345166,25.0
110,23.41482087107273,7.357095865142067,55.2810024483768,25.0
111,12.023894674698932,7.563267476958245,47.839839201894655,25.0
112,19.018830170451892,6.898219898456591,61.7722559533116,25.0
113,16.309592370318846,7.343063742346478,27.40387290225627,25.0
114,23.8034236311233,7.312078456472406,54.225981885950155,25.0
115,16.031214357394955,6.900133682563546,45.55454691764617,25.0
116,18.624746740577635,7.109297139541779,42.8365866791388,25.0
117,18.87111455019259,6.153397626949998,40.31486291890716,25.0
118,21.72919811920154,7.669603488943022,44.590422334297486,25.0
119,18.66947678058562,7.2356990583539424,46.001883993282675,25.0
120,17.68737126516507,7.156454823928519,52.42462918574239,25.0
121,23.99626383520841,6.4846643350856485,48.637588998600236,25.0
122,23.080866285834635,8.993912560857668,50.61753297823524,25.0
123,21.52602727647733,6.98546394230493,52.361396621738464,25.0
124,17.573569053116284,7.667272941302095,43.93502296512814,25.0
125,16.590753768718145,8.027018231148688,52.23227172503689,25.0
126,22.573739721657184,6.919113627802683,45.35879489763091,25.0
127,23.073240818802997,8.09872783855663,35.17568977502254,25.0
128,12.370113099412734,8.68073987433476,35.50740264479708,25.0
129,25.67648254021006,7.64389612959783,54.56925586692701,25.0
130,19.17162908737388,7.306345478514323,43.70841785881979,25.0
131,24.585893373164634,7.965138430511741,52.526902391762576,25.0
132,18.695411709897126,6.650660596005515,54.267693143130316,25.0
133,24.100228989277177,7.5379371919952955,48.49011312377405,25.0
134,16.107758641658165,7.667325786207999,41.98788952335607,25.0
135,24.508575977422183,6.596224866458659,49.8574263245556,25.0
136,15.396099549144466,7.337341649274335,44.16070157908886,25.0
137,18.79767421572032,7.200407037900953,44.083278015087394,25.0
138,20.626293763301824,7.501569656214588,47.361474157219135,25.0
139,22.689466916379367,7.692914884533913,61.242832364408976,25.0
140,22.258935551904578,7.550294276145621,51.76502572579043,25.0
141,20.596330066244597,6.710066290608418,46.355887150059814,25.0
142,19.453771434818016,8.27604171344395,57.548100220802354,25.0
143,18.163004860194103,6.7777631778634575,51.62023546617961,25.0
144,25.068764759335323,7.295383437758605,56.98664609017074,25.0
145,18.775599196942593,7.829469848044933,45.88181064758563,25.0
146,24.245070141523293,7.897314078053096,64.07257841480073,25.0
147,19.46067079233005,7.169010097063494,36.17556337916076,25.0
148,23.869061332793002,7.470012282029117,57.61495165805965,25.0
149,19.4982458919201,7.528646850443713,40.21746412708592,25.0
150,20.93261354381377,7.17829555542108,61.962216445179685,25.0
151,19.051823536999397,7.644387724438891,40.761465620934835,25.0
152,19.49263262510931,8.259861955910585,54.63336807840838,25.0
153,16.704302044570785,7.959484818206118,38.46559944766585,25.0
154,20.623007601831514,6.89251966962466,39.81876047982811,25.0
155,20.783081102532666,7.781628265495878,56.21131459961733,25.0
156,18.308550977171766,6.712836527646987,66.35366970059006,25.0
157,19.79964480905483,8.343409438825766,51.03035531247724,25.0
158,18.31001740112992,7.284203972884386,39.40893738469068,25.0
159,20.794607723985827,7.598587441388249,33.84652182459895,25.0
160,25.43425114298222,6.746209080462934,41.018026608167595,25.0
161,16.989017141966222,7.412352832838758,48.04352059741196,25.0
162,19.245527934115177,7.344910055833066,53.6633295513299,25.0
163,20.556365694303405,7.037841801741615,35.80401908801069,25.0
164,15.001289616125597,7.380211191990116,39.343967721481654,25.0
165,21.06475981880141,7.108311658025475,59.35635996185914,25.0
166,17.90993448439318,8.053019578409637,49.51779181108988,25.0
167,21.23923810037444,7.0947290007323405,46.205736654093386,25.0
168,19.69043120415517,7.348242662747473,35.9805928254078,25.0
169,19.276926624381648,7.051427153787051,54.03643232388772,25.0
170,21.372436335576698,6.767375362783282,41.63362563664927,25.0
171,20.117119751617718,6.587557153394227,41.27664970625788,25.0
172,24.689734243789616,7.6322567816675315,47.526430950977385,25.0
173,17.932011255623184,7.0060109886258655,47.09866887960216,25.0
174,22.76818577693546,7.10382050816045,46.671618124121295,25.0
175,19.801982943221088,6.635288275811331,52.22430184852895,25.0
176,21.290313993619392,7.579283413976686,52.35188522294433,25.0
177,20.54121188159067,7.1407246138002325,49.20490024736966,25.0
178,14.87144765145548,7.78596950687,50.220169279964864,25.0
179,20.09268656255741,7.7922968586799515,39.86269556164392,25.0
180,14.13834958692085,7.160740837411926,31.00527539869159,25.0
181,21.070759866711086,7.807241942011225,54.96626418790619,25.0
182,16.70410181650045,7.097156423962653,54.67256615080373,25.0
183,17.389649169595337,8.040289922391908,57.45202059194146,25.0
184,21.3923551119087,8.23100677776142,49.35599373200572,25.0
185,17.29107037167491,7.253898220890074,44.17813866416669,25.0
186,19.408586763387458,7.0643899812361415,28.93918530940189,25.0
187,19.19367467803506,7.373812786523979,55.62452514074615,25.0
188,24.648933227043624,6.598351100438376,60.97694068014517,25.0
189,23.25980138291648,7.848311653549869,73.4334895134714,25.0
190,15.136839631697526,7.560661652618782,45.25789227284782,25.0
191,27.188955958586657,7.374637342111963,57.58512497312651,25.0
192,22.644992942406436,6.6826499226723755,55.00260315203036,25.0
193,16.20355938574434,8.116979098149807,35.90634865853777,25.0
194,23.917216249408575,7.419169589386619,52.62694795412665,25.0
195,12.963306448881406,7.889792522685832,46.73033043338613,25.0
196,19.25391152915331,7.178678751710709,39.86666457239433,25.0
197,17.229154760500602,7.259082840251647,55.44743745783336,25.0
198,19.277042774001576,8.14793404670399,66.33349542477514,25.0
199,17.37885012540179,7.812686538456774,43.10322960923624,25.0
200,20.4095588628818,7.988539685075408,49.5598449116043,25.0
201,18.684728667069958,7.569125386452688,41.92040118559468,25.0
202,17.280322598002183,7.5272364945069565,40.025044362459674,25.0
203,19.245422551323372,7.6731594313866385,46.89959330877953,25.0
204,27.840981041494874,7.188005513081727,51.03904673720255,25.0
205,21.14310745012498,7.091867828801914,32.29594071964845,25.0
206,20.765345028759356,7.124844777914932,40.83044421776399,25.0
207,14.131138479922601,7.609685211104407,54.858102764263364,25.0
208,20.575627669575255,7.6385893487718866,58.31011267560309,25.0
209,15.093136789094665,7.339914903815068,49.1646062060946,25.0
210,18.347102654282374,7.691932231887804,47.2684734466477,25.0
211,21.710492536485773,7.640469641087966,46.31706244822451,25.0
212,20.944599459659585,5.628577413910939,61.011319894586165,25.0
213,23.27786822635905,8.153207146309095,59.45657101088053,25.0
214,21.902629700114908,8.099912554565421,49.06222936094746,25.0
215,15.641994114763847,7.7119400742261455,48.87839520835317,25.0
216,17.249406883562997,7.049863660882928,34.683749560189355,25.0
217,20.30229666544065,6.9535999694560084,39.29330153482748,25.0
218,23.610338765575232,6.773265207766093,46.48250836385302,25.0
219,16.481828396003806,6.900692936277098,40.329268695266755,25.0
220,18.87889996279491,6.695669532002361,46.04090800676884,25.0
221,22.276751774758566,7.478518877981696,40.04050958811665,25.0
222,20.334135014359962,7.766914931956591,39.671876171311055,25.0
223,19.168696626566263,7.106928314058204,46.11441231489314,25.0
224,13.8665257887637,7.873869413966535,41.86770941097657,25.0
225,17.45165116493453,7.142434572279684,58.470464635366355,25.0
226,19.084472245959738,7.828135842491419,42.03246474796507,25.0
227,14.522662919144981,7.582998298972175,41.84000155025527,25.0
228,17.81628760854081,7.681614026330666,50.43691044468316,25.0
229,23.199804193030783,7.051085948274083,60.03916591882203,25.0
230,20.412836388852973,8.23954558046184,55.308688719816935,25.0
231,19.28354610386052,6.475668434988787,63.21480695090364,25.0
232,19.140284493771166,7.527036220728783,53.6507091801601,25.0
233,17.907056765194643,7.010133281210708,42.79216964608749,25.0
234,21.045600344124207,7.890954958371877,60.41979443566406,25.0
235,19.075786190441157,7.470614854083252,44.653497760895874,25.0
236,22.50059648931524,8.153775882307844,58.40778813876159,25.0
237,22.02560287932648,7.7965909811063465,63.34562827132347,25.0
238,22.376440562481275,7.793214418828059,63.66643913451374,25.0
239,16.195313901523818,7.043284723236969,53.49176642446115,25.0
240,17.704630404103053,6.617442220066226,51.057670114945005,25.0
241,19.191950105209678,7.5894055034906005,70.72751243001333,25.0
