unit_id,JobThroughput,NicErrorCounter
0,13.297601101425649,20.606706475960785
1,19.382626527520156,26.010289069060708
2,18.121976686404672,6.246674239889533
3,12.410988312215103,15.098082941904362
4,21.4115127817453,29.630903577589393
5,21.273630477941644,12.729153865585376
6,9.193310024715416,17.679168026840504
7,12.105198999729753,29.514493382759884
8,19.984644425379592,11.809076615624274
9,17.6658366053947,24.125015462086004
10,14.514684949049947,-1.113319732504257
11,-20.775257546561097,45.02659379955874
12,11.411813881575133,16.67656584938459
13,16.604628985573818,4.79590057699215
14,3.830793064950968,12.965532692017865
15,2.3517463396336487,25.73574754099116
16,8.103786265830225,31.71812714985431
17,21.95900540757477,4.071120711294731
18,15.833653559178373,23.98898574142602
19,18.38910905707367,17.75055102526968
20,18.5404546157189,9.88791113908755
21,14.398647712938416,22.717485040153655
22,7.230625799765345,3.4840699690456844
23,0.06786268526080341,33.00614175868836
24,26.574081470208938,7.867803325358776
25,15.112555742786355,9.222611706978324
26,-5.825678170028911,25.496613847829085
27,16.68068004767879,13.812585813481133
28,21.65093984122142,-0.14346470477599382
29,17.993468083497923,7.4565740285821445
30,10.614716147147291,28.066829900731506
31,10.333263691779623,3.9536117669971667
32,15.768232569720997,10.459154474753642
33,-13.886286143223916,28.89125964161824
34,19.366664130105057,23.594965119598164
35,21.415272870722042,10.438533993146155
36,15.930251399487375,6.87983129832801
37,-11.648360648067625,37.36408836651734
38,19.612381158578653,14.27335628761515
39,-0.011570683045698082,30.509616266836275
40,14.58121914547348,8.979816824675163
41,10.264214457853004,15.540865974724388
42,15.748092665073237,7.245477533663368
43,16.772554583892127,17.793620255359365
44,12.520938551038551,35.09631079639766
45,19.82111954909615,23.917829037210723
46,4.934675008811171,37.197844846567534
47,13.021078080908756,5.9256806525497545
48,4.094527834814359,20.102453734945104
49,18.569856353432154,10.774513006945279
50,15.578601188115062,10.70934333558088
51,-0.7815750269983117,51.553155554659284
52,17.731776392546163,0.473749998006344
53,9.322292015055458,5.380602683359783
54,-2.373785530917382,37.45803511460989
55,13.090164001293498,24.416400975210877
56,15.735527439304798,6.877146844434462
57,17.882444440022645,19.070720708811553
58,23.994272941579485,11.523999543621404
59,19.437609702026446,-0.22716794290075804
60,15.12032994855726,15.008806539024318
61,17.390489835632764,15.79905923207243
62,-21.863243253913488,42.74814807918167
63,21.09212591809268,23.133382776614173
64,18.912536669421225,9.430079791160614
65,7.8929234982679075,15.338446967845437
66,17.66098759067974,1.9580070807031564
67,-2.1251894978584764,42.893257778957555
68,-8.1500324239419,30.585228648154036
69,14.970420258806229,-9.235130119745754
70,21.643581067696303,-9.119351055112249
71,13.63003814743984,21.114637816354037
72,12.42168653391052,21.741719841691147
73,19.761953025081755,2.1495303495946754
74,22.52661045050315,8.85078565397343
75,10.59858190206813,24.129822680244693
76,19.86313699921797,26.70007620023288
77,24.33182169806708,13.828779877596919
78,25.592822305904292,8.301972758289637
79,13.066577553673573,9.948607160562165
80,10.007332802459384,9.548635770757052
81,17.45918499970925,28.905121361422623
82,17.80339267321865,10.433840082324322
83,-9.559896483966542,26.388344759272933
84,21.255020253647213,15.156074325607905
85,17.543299605498273,33.7477769558111
86,0.48747960362035236,19.870993977103414
87,14.581241868544428,15.617927142298312
88,12.214244953696564,18.53629266906173
89,-14.555479730941142,41.944927080702385
90,14.045042631594898,7.410627519836174
91,11.766756141009976,23.541309742089187
92,24.554493831505905,2.0886687307806895
93,1.2967883845957362,22.13839441097383
94,12.243006071540538,28.616410866108062
95,9.315996580861789,10.896392278564125
96,27.638633834702112,8.889219595091495
97,13.92067295869152,6.300632177791432
98,11.340777881356356,25.51610883971734
99,10.997170322983063,15.95336808644577
100,17.430256735822717,13.76188663460297
101,21.267971968752242,27.09044787192061
102,24.147677843978386,19.558191146252767
103,-1.2607098506249672,33.84810081562207
104,12.586807804749995,2.8218643947744013
105,22.329374235891176,22.02538170863818
106,-0.8826366736706648,28.4510560666308
107,13.13474120840717,32.48746278006813
108,12.346532708405972,13.368736650820182
109,10.72437169215624,20.516108586478367
110,3.98719565872077,29.986623924604753
111,-0.7234254155684932,15.788703529040612
112,11.018719337685898,-1.2369996774940386
113,11.239650423803646,10.461586637150317
114,29.369320866412806,17.1918854885091
115,16.125755417952142,7.563364130721583
