unit_id,ProductTiter,DissolvedOxygen
0,16.488663716861236,76.58690495675363
1,10.990628740965676,52.78832641166384
2,17.024910619962306,67.65522902262671
3,17.106137442963636,65.10559471340378
4,15.657147877570383,64.74002326836695
5,18.49429662929332,80.49983227613957
6,17.133235218548236,83.71425321713703
7,16.586666608075085,84.60247506101395
8,22.304249643805402,93.00622682621716
9,12.08807671920476,51.764326339878025
10,11.546399643988835,70.2527593141505
11,15.223946940950018,71.81404046665142
12,18.622681418710314,77.68511845952568
13,23.967085303820337,86.33250108107859
14,24.555017965606012,86.31531768416184
15,14.108565182255354,58.37891440549484
16,11.421199943427265,66.40043011491697
17,16.869000868230195,66.7465248437596
18,20.685518104741334,73.78922871048813
19,13.281428782237892,63.43680559968927
20,27.473696889456498,92.69084136271853
21,10.721990912009378,49.90354898741838
22,16.90530195792232,78.15892111568905
23,20.002943279685883,93.95000977186331
24,13.781204118825038,73.00730019277718
25,14.170411139266577,57.1829693953083
26,21.059970072953114,76.08494843993687
27,10.834944905616387,72.44208521770538
28,16.32273922433307,79.5603616205297
29,17.22077701256107,72.31389839539528
30,17.81471225507056,88.34921012877744
31,14.061669551080595,62.50852164086392
32,20.683033704480707,66.18817652430579
33,23.372667826477237,70.91145435671584
34,18.975061952054638,61.59733821720693
35,13.80055565774569,77.25977094345822
36,24.306859561310368,64.51905756572401
37,17.302682362062935,71.37936390988456
38,16.304916769285782,71.43687135668581
39,20.503036828316233,82.85793102553104
40,17.05529423497639,58.61860416279742
41,15.791031308536436,73.67936576376198
42,16.168558025469846,70.66023762039599
43,18.43950152171985,76.88224881199892
44,19.680516329703597,74.74913561616216
45,16.743576068887243,62.2264524131131
46,21.94362380660199,91.96545618924576
47,18.052243641673233,84.2899220432859
48,17.99111642537379,68.3833113126771
49,14.317236196755678,72.187321189902
50,15.439589989554582,87.95370705416201
51,16.60519395088904,89.47459122856681
52,18.073851687748466,80.1751961999928
53,16.71468857270204,57.468973737932494
54,15.174703670418314,65.73138348374738
55,13.180283106785268,84.48566455333115
56,14.300317877680513,86.02927072387214
57,17.80746209667248,77.17444697426788
58,21.63598097259874,88.92076295475329
59,17.97645499977499,92.49554045540233
60,18.696184314299025,58.47646687611554
61,21.444441079323944,58.14116840917441
62,21.636871346834035,77.147251256542
63,19.245423395583494,76.95894533796968
64,21.194526674908467,78.42555100939151
65,18.234430646680376,77.67531334696136
66,20.27991183070889,90.11192868151107
67,18.555771792630768,87.52606001288461
68,16.19339686920814,63.001113203875796
69,17.711040102229465,76.95656078781357
70,15.544146848908822,78.99964927256497
71,20.167988295514384,77.10160511336274
72,17.22169426331817,71.92435348422651
73,15.377865672308449,76.99976796371455
74,16.299305220138333,76.73304617809612
75,17.730860210566764,72.0190073955927
76,12.339843543428048,77.61921790276693
77,11.31893636787364,47.61741972147474
78,21.863989146000748,69.1211806786417
79,21.132393014681696,72.59670241392386
80,15.671616326513627,83.97926458570693
81,15.432964842838523,74.41486255271535
82,11.901572051346768,57.68880381691274
83,14.388145558884895,69.80138864155956
84,17.296183276552327,66.25245433822634
85,18.823668598808112,66.84887377517016
86,14.545135991376231,60.975691464959034
87,15.916785720430319,66.71267274945556
88,17.958544670312563,83.99194846675498
89,18.7927330736243,74.54434121182403
90,14.349689910611433,85.41900976342298
91,15.227296585965645,65.3526735847903
92,17.40914295387932,85.93048881838963
93,13.50400996533877,68.40395909351419
94,18.240233098735985,83.22953745334164
95,11.69705959790361,65.76151097576685
96,15.964493037215252,75.30664874230807
97,15.61343238547136,66.80169390299501
98,10.651752425119813,74.54971117523945
99,19.7743691128247,83.99048596424616
100,20.157205899789375,71.97900073492836
101,18.782282188504933,84.1797426087689
102,11.532041188246698,62.8769859858271
103,13.83561801899058,57.31440072488319
104,19.113810178370212,73.30289499272743
105,19.858290351101896,83.98718254560004
106,16.31767658614247,76.78627689465365
107,12.489683160802997,64.60105105550856
108,14.9970897276509,98.13968838878684
109,19.899526880910724,69.52335599717576
110,20.57959991066911,71.75487647214739
111,15.167287898404318,59.53894245583323
112,15.462814186223397,69.18745026103275
113,13.81850056849463,57.531441033866344
114,20.78747977254847,92.39821556595737
115,15.403825113401433,52.13222136293377
116,15.628385578169276,67.20335259560153
117,17.131686811838787,74.77696765341786
118,28.52877391025671,81.31239097731523
119,12.872373080740251,82.29175180175285
120,16.015558731737716,63.22864698880222
121,23.34415904936213,86.53258889624172
122,20.12750692467264,68.23949164222927
123,11.169836956792611,58.543854230517745
124,16.931575284317024,49.08727731755226
125,21.273712178472994,62.55935487589178
126,18.532976255786803,49.26593572375018
127,23.96303673868379,86.99544616210332
128,24.884855926114298,77.03824844519896
129,11.59072386601398,54.671547460195306
130,20.84340865615417,67.36294851853894
131,19.385637180944244,86.79705225725769
132,12.742782041753099,85.88237425053264
133,17.29779893956351,82.49058595109334
134,17.943817560558774,86.05049500326484
135,17.009946549193057,79.3938900746931
136,17.03704159649435,82.86482635598625
137,13.012905110932934,85.61123480652617
138,18.06345468033911,80.01520679159756
139,13.611818170748696,65.23514306850119
140,17.519382586525477,84.88686340712037
141,11.93971524231133,89.90543843037086
142,16.677889602959162,65.66434826910857
143,18.15499224207546,72.42179117415706
144,16.71428132347125,72.49271601658404
145,20.753302561588086,68.34331307940134
146,19.367140397558277,74.8093529041132
147,18.63200912281136,71.75961389679873
148,20.401734904294575,79.13217748268593
149,16.032246446047573,75.83296333288587
150,14.239374773572553,64.606226358653
151,20.817477435827303,95.04943911966726
152,17.836038494085333,71.78102551345799
153,17.33819787737409,76.93955538253161
154,14.217881329148478,72.5064040809446
155,21.401820204898428,70.50272909598688
156,18.597565741709957,61.08813874679276
157,19.409938938372992,64.61263698007123
158,14.187452408813098,63.90974251040847
159,12.89942158253491,57.7201547689618
160,18.62464000310363,78.86419183102774
161,15.187934267227998,65.08714767020767
162,20.367952502524663,95.42962251795844
163,19.517273703992405,109.81868259114425
164,16.877120282104926,77.2574002906188
165,20.11700209193668,100.79977395392531
166,14.638010532055237,55.03350814353587
167,10.681468070594018,59.86345794682206
168,14.784055636738271,98.7243272700743
169,23.912719101900734,82.34934837040255
170,15.7956871056482,69.26724086435772
171,19.088925862222855,76.9620893094261
172,22.486296059893668,77.94082435853392
173,19.678597267627012,92.17010967940078
174,22.628668444165903,84.7877572217091
175,15.687562961013734,79.37356701157324
176,19.898706673443343,73.44838003074838
177,16.834698733828713,85.43806678217041
178,19.433698546579503,83.90422739272202
179,13.646148163280829,81.28467512671693
180,23.804653312668755,72.91354594927249
181,21.850950857149453,74.28400473139835
182,20.54659712509316,63.10491583248491
183,16.587315398656617,67.31274187748765
184,23.038800627078082,78.24950217602789
185,19.671166321795766,77.15568826684436
186,16.52098615947142,66.44922576830629
187,20.388370105944908,51.28849333993475
188,16.17218665521963,67.15708603105752
189,18.163481367912404,66.8806752181095
190,22.011773436702114,79.34114832471388
191,18.1222989789064,68.0390192760246
192,19.56969250614544,96.04276254105059
193,19.6466655725417,71.36227438277228
194,22.655057862898143,86.20232941318874
195,17.239611794775964,64.63556889211
196,10.87350760224517,47.99108352703554
197,18.520286301781923,72.6343310262697
198,18.411314513815537,83.02405941973494
199,15.672838638514587,71.52562504154054
200,24.155380586757907,85.34444937574793
201,20.048564637333666,79.96057087784122
