unit_id,ChamberFlowUniformity
0,34.44916108327081
1,63.43384256399547
2,52.59746717662986
3,53.3823261007411
4,52.5998332338412
5,35.76400830435719
6,53.39594280813772
7,42.88136891557825
8,70.7556337798483
9,57.69253127564466
10,53.78369845958582
11,47.607029514047284
12,65.07540360087077
13,51.25490194707388
14,44.16257746615993
15,39.117304819568126
16,29.13180788916174
17,45.79619192047235
18,53.575958288502385
19,36.12948476895985
20,59.9810810148815
21,49.073464947155834
22,50.32475528077615
23,49.01138304906824
24,45.71310143847568
25,52.30400733937927
26,45.34000350157541
27,69.35201944728986
28,32.365854833989786
29,54.88404446198868
30,50.2829903708747
31,54.320310191947236
32,47.20670386628674
33,41.805295524793316
34,41.3955380499289
35,43.98925227931107
36,52.063783535623436
37,46.76727965073265
38,34.80081151524259
39,41.10442443620576
40,52.262057917774754
41,48.4866145241223
42,48.34566176117024
43,54.44962593000699
44,55.07874198919017
45,41.415516436472686
46,59.543276437700555
47,47.73858464363304
48,22.901299668194618
49,56.871499883231415
50,33.05564562415637
51,31.889668102037515
52,60.41001056508101
53,37.66050778925223
54,39.359290596262284
55,56.39215068115795
56,50.144409433328626
57,70.5604032856234
58,37.01741419628671
59,24.399955736075523
60,55.1921564629577
61,40.30081781855678
62,61.851947978345436
63,51.22861933619031
64,71.05966190734247
65,43.12597185993533
66,72.2078578804047
67,49.595217015858765
68,37.60895396941791
69,23.139948861176055
70,63.11463727960359
71,56.73271399084456
72,28.17790932137979
73,81.19824765694192
74,28.92799183417764
75,43.878080514147484
76,58.000541128111166
77,36.11830030591787
78,48.36326631339053
79,66.33839014890246
80,48.318162756581266
81,66.33831581548034
82,27.75648070828229
83,55.31632536539869
84,38.068239643706654
85,45.371050535757234
86,56.68301570008663
87,26.453129558800946
88,49.215240394660746
89,62.11330074797739
90,46.368070970705396
91,51.96175064336806
92,54.27291331652421
93,55.24610836886234
94,39.769110596226234
95,49.581097835511216
96,31.912135048727563
97,51.17558521575509
98,45.95562571156506
99,46.15148475841578
100,44.77674711477352
101,66.09174918314346
102,37.065367148432536
103,43.78075324424625
104,25.76566502738705
105,50.3699300389279
106,41.23262283350321
107,61.154952180990456
108,48.90016276478516
109,50.55611044655767
110,60.158041355517085
111,47.055686906895765
112,34.75810456885575
113,50.36886602350641
114,49.458500104305486
115,39.28887664641234
116,43.07577833792794
117,65.41586006392316
118,64.17632455945582
119,67.33618970417359
120,43.4128841784277
121,60.38498965626215
122,49.55533953242292
123,49.377702019738756
124,47.65867932352679
125,56.39385185775457
126,48.23457170804717
127,57.58781280191437
128,17.254246096366238
129,65.10602105111153
130,63.40763201408544
131,24.812148349859093
132,36.387186925383446
133,47.38288054631721
134,63.649846598287056
135,59.846108029302364
136,46.682257843438535
137,47.06017747309192
138,62.33484581277761
139,46.82892475735785
140,60.48155082945338
141,51.513308640978494
142,50.530207035474575
143,55.40161101166146
144,47.20878009626103
145,61.10860142490968
146,84.77469150757558
147,35.119942043658625
148,44.81829715789079
149,50.402269022387244
150,56.052534831987224
151,42.132273280041765
152,49.588080509220994
153,51.066117828396735
154,48.59389454065014
155,50.32261901724749
156,29.36603823466312
157,55.762585742479914
158,32.85712565377898
159,38.923482605915346
160,59.93666286379457
161,53.36134345345442
162,47.98243186926286
163,54.16085361235106
164,47.426426420768905
165,45.47105898480798
166,33.5987282655501
167,47.13492832453803
168,26.260167964811988
169,44.21530323901548
170,68.056892706913
171,49.47633076007907
172,66.66032399464186
173,62.76704613296915
174,42.567170698512975
175,37.13352496542227
176,44.44014497176509
177,49.36887663306005
178,47.08568237363068
179,58.7575731069297
180,41.86436188840298
181,50.01579426580119
182,32.02691445423748
183,33.49063285004058
184,61.199334536879384
185,58.66902201955304
186,47.480078555239515
187,29.999240140456855
188,40.12166395455914
189,48.050529705498356
190,55.63420420099762
191,57.92452551476457
192,61.51850421189221
193,46.37113371610159
194,57.067741958398514
195,55.065766784416056
196,43.550254466484404
197,37.10892892633866
198,46.857077967657396
199,79.33163927380546
200,49.70653914299959
201,50.2154169147202
202,64.06576158648825
203,61.5979533805318
204,44.229889958818184
205,54.618881350731904
206,67.76681190461873
207,49.419486960005166
208,63.55278245487005
209,25.48760186873509
210,61.20002957637248
211,50.618584193008445
212,74.89850556426417
213,51.47154172638043
214,47.4918938373594
215,57.704924083864505
216,47.72496232819533
217,65.76315399684934
218,45.18725215243791
219,37.31278999018578
220,49.76257379452402
221,55.20912934851634
222,50.79832264304184
223,73.86388929716867
224,37.84032301909919
225,43.45484660769378
226,39.34623794180067
227,30.146228743013477
228,63.58249002988407
229,67.4253055746824
230,55.905133162090316
231,68.27642287787934
232,46.35856358217459
233,41.395738947436776
234,44.181628938817155
235,49.78765107811602
236,47.7754402792106
237,42.72326096443552
238,57.50856463462523
239,48.94248634210818
240,57.88005964994077
241,48.218817005183226
242,37.78826251657853
243,78.93751754084776
244,47.60260968678372
245,49.798890796603914
246,35.545137744507194
247,30.249426406065318
248,58.80342598943464
249,58.7689142924517
250,60.03238551838472
251,68.45944472047938
252,46.05312864413547
253,54.81404898236673
254,73.06238565113304
255,79.09848807798343
256,46.17134844702439
257,43.832908767955225
258,46.76083974649035
259,59.90314898830903
260,73.76655872495876
261,51.49903994284197
262,52.67650670366234
263,46.84500797768569
264,47.32501504165241
265,37.76483324618113
266,56.31597338373437
267,21.447774477201392
268,51.1785024979348
269,41.34203299970535
270,46.70300075712551
271,44.92485547059625
272,90.26241912401595
273,38.959392572390755
274,71.11501144527907
275,51.52383958071639
276,51.468188046887484
277,47.459499286356476
278,32.599229490388495
279,38.161185942290295
280,33.09375633152604
281,46.84948950277563
282,62.33446816484246
283,54.67508156713192
284,68.49619387902779
285,57.157862220781155
286,53.302439191359774
287,53.77040755001988
288,45.640035100607605
289,71.99823068294945
290,53.04528733871292
291,39.246274548620036
292,23.518907211822608
293,53.02329755890914
294,26.122918321361304
295,67.74809128402109
296,74.7140935122859
297,50.90361257170189
298,42.29186503526795
299,47.69220296576966
300,61.96983475070861
301,57.198970244612205
302,45.28534332173906
303,66.78255134549555
304,43.0263332420717
305,49.66707165900676
306,58.110030987953735
307,43.884623942301495
308,58.266046466470726
309,41.838909198131084
310,54.624687440657894
311,34.28205085718101
312,45.53110199783556
313,57.05825422855694
314,41.7872802308328
315,29.79123184170429
316,41.755362708383664
317,14.369327414064298
318,44.650448168593506
319,50.041225505508486
320,42.672134537572475
321,35.96139112633022
322,38.103393887955264
323,64.2659961695185
324,32.583096949141826
325,60.47462274606812
326,60.25028388590841
327,65.59065210736655
328,53.960855189976016
329,59.13244324429258
330,44.64589271753624
331,45.74462510878117
332,50.7293192595375
333,56.50787337453569
334,60.14457601120311
335,64.68906184727719
336,43.02569295277386
