unit_id,CropYield,LeafGreenness,SoilMoisture,do_FoliarGreeningSpray
0,18.51619027605132,21.471770944221603,66.36110885058353,50.0
1,12.400898296301397,10.854454978799875,78.73338900504821,50.0
2,21.859284645000027,8.441306679596567,91.64340960623404,50.0
3,19.726067867058863,2.1106684096443464,75.3444035111824,50.0
4,18.339676190124006,19.938724418788603,91.06205063711069,50.0
5,3.1716625096289586,22.904816365985553,79.35751531644897,50.0
6,19.087478191571307,9.261823663857893,63.09192921185966,50.0
7,11.800629153787042,13.24289719845138,72.1202246745795,50.0
8,11.31661911590484,13.345019601778233,64.84945579316884,50.0
9,12.588864268320261,0.0186256525826618,75.45896223877735,50.0
10,12.599048483398064,2.611424235757152,79.47041918789212,50.0
11,15.983418670685618,8.013722130869516,82.22157349514767,50.0
12,8.198716281126757,15.368374316475869,42.90012133795899,50.0
13,11.245918387556976,12.397634077424796,74.67406937821977,50.0
14,-10.964728848478352,42.31381394144229,64.41959460857176,50.0
15,14.876580061196254,13.712373901046545,82.99803935313898,50.0
16,13.916642649707866,8.147693006201244,76.35635736739593,50.0
17,13.474409058133805,9.592569890965033,61.28466400475947,50.0
18,14.162658503864781,3.2967540718850605,66.42034533522467,50.0
19,16.56463402552415,6.552694110311215,78.20583052971723,50.0
20,0.6490490171293799,24.04141004284228,62.566395488182856,50.0
21,15.348810895021803,19.70949515508369,76.36681334263565,50.0
22,11.374954659612635,27.834573928361657,65.35692493901338,50.0
23,10.508941616124783,2.1430588932257972,69.18134714975533,50.0
24,9.43401621448141,11.69493521948528,90.10604863740849,50.0
25,14.047549192413959,27.300891928576668,79.86784482568196,50.0
26,10.738660575117096,2.4841884626912396,60.343065306621256,50.0
27,10.276306554021188,8.37486509510357,74.25388039975113,50.0
28,-2.270559540635902,19.632123613464355,59.36911219563967,50.0
29,10.78516806830904,18.349835718513674,73.24758176126956,50.0
30,13.905265279148628,6.178754737411182,80.5231856088179,50.0
31,15.053286349984258,21.793642105171056,79.68441620287301,50.0
32,5.41736115107333,13.66440939253831,61.82478060608484,50.0
33,9.54413778669943,15.76634032897369,59.45632998339466,50.0
34,6.49654428391362,4.131212222198712,46.851907932721645,50.0
35,7.645485192510715,-0.36135432798550937,76.10183605901909,50.0
36,17.475670445276325,8.24931336257058,72.74383761013918,50.0
37,20.013534995408065,7.480431474360067,76.96522923784318,50.0
38,10.875265639278558,8.851687104172576,73.7141670473911,50.0
39,15.450591348920398,23.7225410270506,71.68262502331771,50.0
40,5.952027780235834,18.984318532991452,80.2697113983757,50.0
41,2.3387321302459108,15.391930679382194,71.81372593872179,50.0
