unit_id,CropYield,LeafGreenness,SoilMoisture,do_FertigationRate
0,-6.314361977586206,18.43370696789133,57.072764502378014,50.0
1,18.521566232200882,16.140556968081903,89.5690835895432,50.0
2,-3.3088941635750757,23.329772350920695,67.20420891155527,50.0
3,-1.519562720781705,38.051002560951396,67.31256543408466,50.0
4,0.10951221930459143,14.947918163420775,50.75822607847725,50.0
5,-6.783709838261632,18.448990715548156,56.38953850920595,50.0
6,3.7682454468988844,28.17833697690913,76.27684560080759,50.0
7,18.226247628919097,8.749497759061502,87.11293239079001,50.0
8,6.523996387438636,12.019302309103551,75.24837102618696,50.0
9,-5.45927777798372,15.265128339350321,65.81695692294886,50.0
10,-2.7896268427838478,19.095843736240198,70.3188592908564,50.0
11,8.867429317696098,13.590827641097029,83.38202698131774,50.0
12,7.91090690278664,2.28618970692275,68.540298350799,50.0
13,0.48600398606255024,21.038687807558027,78.01154745125065,50.0
14,5.813705366786978,12.681039095908845,80.17475369958382,50.0
15,-0.2589117541604735,10.493919271168915,63.6733621406166,50.0
16,4.21140539172521,24.00757182624131,63.028176052723445,50.0
17,5.82691319243799,29.497175169028544,78.49567939239213,50.0
18,1.3912395877923576,30.986731584315592,76.88928178323663,50.0
19,4.755591766157233,19.040940232698325,62.17212594260709,50.0
20,9.085061217965908,19.086355177923842,74.13128848282926,50.0
21,4.909292273776878,18.421712696698055,67.16705859468516,50.0
22,-0.4847660433758505,25.089425017895476,75.43794667404835,50.0
23,14.913346238938969,12.539504446723708,63.73818685154688,50.0
24,9.125382095653796,22.684954925193914,101.29980722413106,50.0
25,8.466232045598423,13.97700562073246,83.5572263594916,50.0
26,6.841964738281843,27.491049560727205,66.10924395780994,50.0
27,5.942893532571898,27.049520982647454,83.59632889014364,50.0
28,1.3926338085341299,18.927244447874717,58.52099761603046,50.0
29,10.693831374899581,12.261800441071921,83.89756026346598,50.0
30,12.581098636776566,10.292341887510554,88.25362383990837,50.0
31,11.836781308533332,13.084598302773765,83.23940431321284,50.0
32,10.188479395643006,7.398476464202378,81.04405527022062,50.0
33,-1.6363690022023523,30.359353068270146,73.73012189271941,50.0
34,-2.1738489616483223,27.388323695424,68.72060625204605,50.0
35,11.58220950431277,10.830946083096192,70.86702071896087,50.0
36,10.313913163465406,14.38698589112783,91.1691540969329,50.0
37,3.2222570278396834,22.820323927924246,69.58226175309646,50.0
38,8.999691295125661,22.99299703762501,72.99014292511607,50.0
39,10.182033649590956,6.816901543301853,77.08227215301767,50.0
40,6.145976681230549,23.39616296693931,83.44323307223864,50.0
41,9.105107480538273,19.477812682994532,87.69619970355895,50.0
42,6.571314093734507,26.69727560030186,91.5611692270148,50.0
43,-0.016449479063808503,12.100516260103419,62.344894512973184,50.0
44,7.12032450944811,20.213098000506267,73.81340668037957,50.0
45,8.015237793666245,31.026844326232947,81.02311178916224,50.0
46,8.039265580597004,21.856958979345446,84.33068388707066,50.0
47,3.5476163584558855,7.013730777455194,74.21768199375246,50.0
48,6.021285935380446,8.47224235647589,90.14771954864219,50.0
49,9.43545829353057,20.557309728692996,67.5541457358363,50.0
50,10.117375632888155,26.8205474403998,88.57993585210299,50.0
51,14.472035480639313,12.101168241791894,86.62052458869884,50.0
52,3.7232032625053555,9.445341831174366,60.992236334836974,50.0
53,6.822140186945328,17.700496230167413,72.2622786129016,50.0
54,3.6324728382338916,14.458957442500376,71.65370580651833,50.0
55,1.1568739615010273,20.711778231331788,73.65923586186004,50.0
56,-6.547007029133282,30.50005204834726,57.270882734989094,50.0
57,-2.088996300558833,26.7690541732335,53.399950355770244,50.0
58,-0.7323704117425418,21.99730703159588,71.53590766235737,50.0
59,8.298593401232004,10.17270901797978,86.34574863663644,50.0
60,2.2701422403987728,12.401398203365085,73.01536802070453,50.0
61,9.264833961851709,18.32006642994262,86.34235163373376,50.0
62,14.823431404134498,17.81376596955675,95.14016215022544,50.0
63,7.588869452027267,4.2149296894912425,86.81666524340737,50.0
64,2.6028576143052717,15.673874936187625,76.28402115262806,50.0
65,-0.37438859926347556,22.943997790816955,70.57290610824094,50.0
66,2.772290019801801,26.436331399748568,72.72428621332921,50.0
67,7.26281672996652,25.88790129725334,87.06748666609734,50.0
68,-3.160323993077245,16.66366421754947,68.57435866208863,50.0
69,-11.097506906122753,29.418658652899914,53.46014191889652,50.0
70,5.968664238323482,18.65848403267277,72.33607818878198,50.0
71,1.2991224745812227,20.377622135586165,53.95377395063153,50.0
72,-1.347759860888206,29.108656166583643,61.127176744584865,50.0
73,2.626178806525977,21.51437659614951,79.39594141505115,50.0
74,4.181380943621864,25.615510986739217,82.50586445463631,50.0
75,14.61623071012927,21.244550768149402,78.39630438597482,50.0
76,3.580391635653689,21.645108996988068,71.13048788824182,50.0
77,3.0338591556103065,7.230914042389424,79.85733912377515,50.0
78,-1.01803877265387,6.0591344425038915,57.95299890678548,50.0
79,14.18988425351027,14.474480308483507,78.56730624025288,50.0
80,-0.3396798804308121,19.179409217992784,59.475108641168276,50.0
81,5.364280573393354,25.66499861883136,75.29880211440575,50.0
82,4.145796395469433,3.893722337790063,72.47720938374108,50.0
83,3.90052558626392,11.94159480140959,73.63090167977509,50.0
84,10.120237198729487,20.46636246597229,81.45405721397731,50.0
85,6.538910967343748,25.328234631243028,62.09418920534574,50.0
86,16.688906632288443,12.399295242307966,98.67215112256356,50.0
87,17.87607368555749,-11.129659786603533,72.68987054277804,50.0
88,2.372365676115306,32.277538514158195,54.04064446091889,50.0
89,8.326886785015041,10.028460413106483,93.11520269642736,50.0
90,5.000112221182112,24.889286027097803,66.00109666139599,50.0
91,13.476348272040486,19.95440288962619,104.3235068115488,50.0
92,9.085114576212936,29.081088670487976,64.04534063780235,50.0
93,5.905367360672655,26.55818503354306,71.20236192481875,50.0
94,13.568962352360531,-0.7382880206132416,97.40710036019703,50.0
95,1.6419016221990177,24.25701597126237,65.64288506012038,50.0
96,6.141413984920929,9.555680881019807,64.2599534732481,50.0
97,4.808026913762677,9.647577817113419,67.58676239492947,50.0
98,10.466263146144351,25.35276919836999,78.17907144575615,50.0
99,5.192605409743152,9.99693413879467,83.45500736119556,50.0
100,7.850030829856627,22.28934348438779,87.85427104111612,50.0
101,5.637777363020623,10.704708533287477,61.74113873691915,50.0
102,4.0996721243719,22.09399621082241,52.227141151020604,50.0
103,-9.32339523198674,19.4169377288328,61.1082568026006,50.0
104,9.465316582074006,28.131217741399855,77.65301231454168,50.0
105,6.869272820963254,7.685726685186657,72.21411015795557,50.0
106,18.144395736496467,12.368495081583834,93.9808138715053,50.0
107,6.573550850874988,8.113767792675754,61.572424995007104,50.0
108,-5.158451612587391,24.49207787897208,80.44432724856027,50.0
109,8.255737051410735,13.989078763985503,61.461109190788314,50.0
110,6.744602598072696,22.618393389747627,73.41647084982577,50.0
111,9.864321398913791,15.706430506527044,89.74203230434611,50.0
112,-0.8013437828884333,13.55468512614087,72.15842359584019,50.0
113,1.327439986566234,18.466136870051933,62.55780281337813,50.0
114,4.237929664731629,38.23055957963312,93.7631665713971,50.0
115,10.837669722658275,28.79129240630335,85.9755394019745,50.0
116,7.117808873922558,10.844517510171757,66.22262811318849,50.0
117,7.7616023384433,17.043971765221187,85.60451728158372,50.0
118,4.848948786371808,18.319294724690224,72.82049867859004,50.0
119,1.6845350009078017,39.468616907785375,74.01676695673845,50.0
120,8.069332494350821,25.622902590808884,90.62509536375251,50.0
121,3.0721205176218165,16.807458582709927,64.84847684246247,50.0
122,5.7969881725413686,17.93717153230143,79.94952728990951,50.0
123,8.089539313442051,10.553662813721548,84.36284913050865,50.0
124,11.123021642992697,5.8403942164091625,86.19934466890213,50.0
125,9.852215962407742,19.905416820293016,82.61165495237053,50.0
126,0.4236899730670247,25.188648806131003,82.62332752776865,50.0
127,0.4518983789041737,26.768479768754652,76.00405380746041,50.0
128,6.670728243903513,4.151650108372859,84.58480763257818,50.0
129,5.885811118545061,0.32798884796614125,66.22577247384251,50.0
130,10.454881155273737,12.305942039625291,78.59015001219113,50.0
131,15.230738238941475,17.897950944090752,91.9956593422452,50.0
132,-1.6948374781329179,19.132185535119614,56.758921190407804,50.0
133,2.081054072921207,12.886342051588013,72.67086551545036,50.0
134,-1.7397193811140177,27.13114045513845,66.15851528895833,50.0
135,2.7407860988326336,23.42040322731587,80.54093814794398,50.0
136,-6.18430015120034,20.26269943427526,76.51142593267431,50.0
137,-5.776274962792801,11.033180546827362,70.42903560908047,50.0
138,12.143863584455517,12.24940435526317,66.07559852137169,50.0
139,5.1401022111127075,19.21209388566899,71.28442951639042,50.0
140,8.057983512094513,6.676606048950238,79.03035363872856,50.0
141,9.334791948706929,22.318659354938017,92.07232648217479,50.0
142,-4.052743446012836,19.39254725021941,56.79718914829713,50.0
143,12.270432725170956,2.8434078045206483,79.63909934170877,50.0
144,6.3431923280847595,24.340776143983447,79.23116410060909,50.0
145,12.364316499439765,13.778832064305043,87.5944579131589,50.0
146,8.652600346437746,20.29065185901451,73.99895896498789,50.0
147,2.0257236279645605,23.476713243901003,64.83349672067921,50.0
148,7.10916572444925,13.16381694732632,67.83945282661725,50.0
149,-4.114315772351647,13.645921983540052,74.25889003955928,50.0
150,4.513557448070948,19.380463256820267,80.48994472261025,50.0
151,4.038537386710481,13.902410032219072,59.41241180759871,50.0
152,9.028491383842978,2.7234289480074683,70.94934593174123,50.0
153,12.503816909620177,20.085949705076988,100.49653046047789,50.0
154,7.679278115809398,40.39471884735197,97.25613233586158,50.0
155,1.1401007598769501,18.544293457977357,77.90018526028119,50.0
156,7.503250283773807,14.482412932542452,78.67899228394448,50.0
157,-8.688075568623296,10.083797008896706,84.88886722518524,50.0
158,9.752854268469516,19.600574222596084,72.51117291295643,50.0
159,8.301527346551556,10.555026737791353,82.43437674951173,50.0
160,-0.3317941535718021,13.943966649840792,47.76641436769274,50.0
161,11.275695818809297,28.468971928583308,88.39704189593536,50.0
162,-3.3111411468229135,14.247706744804198,59.301753569827554,50.0
163,8.322259537627211,19.307701523347248,73.80376641768143,50.0
164,2.5052487989950603,13.980502407030803,75.1730503571162,50.0
165,7.514899192989458,31.508884018948848,85.59517228744045,50.0
166,11.685410695734909,0.2420350523001673,88.887818258897,50.0
167,0.48389177560386454,27.71393034806983,98.7607473165503,50.0
168,10.209995452889608,1.4198668655134306,68.78566212596512,50.0
169,9.294941401532572,16.488907186819432,51.04230325159304,50.0
170,7.451360114274481,18.378366172494204,80.41413059638248,50.0
171,2.158511125018001,-0.17600135896929636,66.16191777237083,50.0
172,6.604818173208704,8.83882569856578,71.84704610312455,50.0
173,2.935444693641487,27.88539313254209,102.0666852777917,50.0
174,3.061682023123727,15.80351891954997,69.23501414259454,50.0
175,-5.030812849271754,22.18537035064053,52.04174275278244,50.0
176,4.282731427804929,27.891874363902428,80.65603383618978,50.0
177,-0.36339074174703434,17.90010879673082,57.079501164573784,50.0
178,7.253558720552588,18.768719607219214,73.88427545905668,50.0
179,14.090448181086881,32.38581606021987,95.93958435680442,50.0
180,9.310268766410207,23.56243847710372,91.36264340483213,50.0
181,3.3430413884123054,3.7718148687567083,59.936444895721074,50.0
182,-5.603613093200293,34.22477227667379,71.94298171366151,50.0
183,6.223250720001898,21.798585302252913,94.96040240071619,50.0
184,-2.3047020035074226,13.92133205155822,68.04922936860592,50.0
185,15.444544348948769,7.174832102992606,84.25119391950767,50.0
186,2.2728550362646667,25.650729125838197,80.02815922247281,50.0
187,10.00849165038414,19.87166254606587,69.09086873329862,50.0
188,8.68022751954567,14.247742680212738,80.82228886285048,50.0
189,1.6895709870787172,20.123209335788435,66.29226000740603,50.0
190,11.838923314491486,6.715960980185644,86.67993181015137,50.0
191,8.05261035588449,22.4284878067337,76.66230450761773,50.0
192,8.41687834566475,16.787199085102756,97.84701587576994,50.0
193,3.098940803788231,10.99115316310795,64.86234965726915,50.0
194,5.721167281666574,20.432003494001258,81.34539450999355,50.0
195,12.57895677803998,5.002279161564174,71.40651384224941,50.0
196,7.630291905100411,7.470888989126902,65.97129703201945,50.0
197,0.12845957036678102,17.439876407413333,86.96593161115206,50.0
198,2.97551058980247,18.683147381383822,69.31306235215271,50.0
199,6.662631184497696,24.03071176149431,61.66921735851101,50.0
200,10.152583772958174,1.6221731862115423,90.85933576163605,50.0
201,7.019678061620312,16.262849271340677,75.69099368588073,50.0
202,17.99496508380721,10.037054785928234,88.96744482563967,50.0
203,4.724857718651645,8.63962977334665,65.70714966677886,50.0
204,6.7238384372043,13.095712490218041,73.56226958646293,50.0
205,1.6792638210274293,21.71384567252403,79.81210517468438,50.0
206,2.098105871138938,18.666735201557838,51.7243264458988,50.0
207,-5.30874584750205,15.410353737201142,53.32007945749945,50.0
208,5.625891785700378,15.197242904892326,64.16706216725743,50.0
209,12.062486328762185,19.231920332645217,86.71325586181032,50.0
