unit_id,CapacityRetention,ImpedanceSpectrum,do_set_CyclingTemperature
0,15.665902184159979,9.768382789342011,25.0
1,19.799317519702615,9.546911457628905,25.0
2,23.950025315929242,10.941794861781206,25.0
3,21.414393032438127,9.184083034013023,25.0
4,17.137488172578575,10.456642694951926,25.0
5,22.693027517378916,10.119805580351958,25.0
6,18.329283190153323,8.687841680955213,25.0
7,16.351934426913324,9.413140894099573,25.0
8,15.895201636524812,9.916741169460256,25.0
9,18.48087967261555,9.899361766587935,25.0
10,18.84348929830641,9.370687612438052,25.0
11,28.658491172080033,10.294914171584804,25.0
12,17.472777554839695,10.075694423671878,25.0
13,18.92050436914108,8.360717034726543,25.0
14,15.709847604700135,9.05470271222375,25.0
15,12.463712750242824,9.17635507016044,25.0
16,14.402665100753733,9.065024178970024,25.0
17,10.515183631123339,9.455170185244993,25.0
18,16.99960922739109,10.435081015064977,25.0
19,19.74081919195424,8.932461952267989,25.0
20,20.527109320863648,10.048048749964813,25.0
21,12.85228270746467,9.848715839212772,25.0
22,18.961020114611856,9.583417439087212,25.0
23,17.291078098403094,9.307292424349495,25.0
24,16.96194354995208,10.0318504254131,25.0
25,16.731231134164524,9.465001601986394,25.0
26,17.48386201298857,9.71194872675507,25.0
27,20.183691743915304,9.667230127898858,25.0
28,13.392489503406484,9.760877361076599,25.0
29,18.264870594559483,10.01152161115596,25.0
30,20.677286767104054,9.734585163398021,25.0
31,23.40516008638899,9.58053228487447,25.0
32,19.097471396273967,9.716909166522933,25.0
33,14.47918742418052,9.772242372978162,25.0
34,19.140259723276333,9.248360262489633,25.0
35,17.70008614817085,8.356098094235456,25.0
36,14.67834839924298,9.734753088274136,25.0
37,20.457671572100992,8.833202297856442,25.0
38,21.978380528968074,10.505627422980638,25.0
39,18.875048218495852,9.78173102785423,25.0
40,19.744949429439874,9.198033965328877,25.0
41,21.356588128835316,10.216559518868722,25.0
42,20.963948456065115,9.919772028557643,25.0
43,14.471037113526753,8.717728297957423,25.0
44,16.678467342770155,9.670158860210847,25.0
45,18.739070555205338,8.911786328882343,25.0
46,17.487190629080224,10.393015889081633,25.0
47,23.602662916013003,10.59779007147522,25.0
48,13.99757011410152,9.975399766139363,25.0
49,14.383673640865373,9.756029335524248,25.0
50,21.49666488799213,9.311103931775023,25.0
51,15.342268984228763,10.423014538669529,25.0
52,17.115613262682917,9.938033826805249,25.0
53,22.03277978399273,9.158791869993246,25.0
54,17.169360254825072,9.03341528315156,25.0
55,23.87830660135492,9.78370544592131,25.0
56,12.574065523190988,10.016468671605256,25.0
57,23.578182091329253,10.259425542977132,25.0
58,16.536107751930494,8.93282041285131,25.0
59,14.421912501936209,9.310623369933976,25.0
60,27.203880697995736,10.322104989518222,25.0
61,13.900782332072257,9.373086024629623,25.0
62,16.10197887766516,9.3271730928375,25.0
63,20.012605558098407,8.862270555472268,25.0
64,16.404297487398402,9.436732579266492,25.0
65,12.813922921233289,10.23467964880832,25.0
66,17.05759888172409,9.19949446255553,25.0
67,12.923799082092835,10.255074167036897,25.0
68,17.154757036489777,8.766871078884632,25.0
69,19.766141086242463,9.262786945348596,25.0
70,22.1225537804646,8.701279370030404,25.0
71,19.031293107976975,8.890170727874379,25.0
72,20.901972296363763,9.628565526531213,25.0
73,18.14522664646626,8.904984769166857,25.0
74,18.004177561455172,8.67307799249358,25.0
75,15.0816930058681,10.675169443924139,25.0
76,12.947583288416364,9.195379548393754,25.0
77,20.090669987819407,9.16306077007302,25.0
78,19.162143862399972,8.751358631455144,25.0
79,16.52860109933039,7.757451314995783,25.0
80,15.951807957549997,9.985467410360236,25.0
81,17.01750166433002,9.116380178395696,25.0
82,16.382406683957115,10.071038059122124,25.0
83,18.886853632856056,9.254186543133871,25.0
84,15.341669551233867,10.121809721673634,25.0
85,15.941721396340185,9.672250428231841,25.0
86,25.080950105475672,9.751440980449193,25.0
87,23.842495993936254,8.951567878736345,25.0
88,19.652449605710487,10.27768264481783,25.0
89,16.897690528576494,10.047530897568887,25.0
90,21.90993407925064,10.533458166079297,25.0
91,20.350394539483062,12.078025321600299,25.0
92,11.676903340827579,9.894761408013533,25.0
93,15.657515135241582,10.086610214078279,25.0
94,21.390863942196518,9.357124637479611,25.0
95,15.417590157249267,9.14956054334428,25.0
96,15.308067944944426,9.549676479443027,25.0
97,20.02994524275888,9.32036517716954,25.0
98,22.895987402726924,8.95143600393698,25.0
99,19.25415772880542,8.792801501912775,25.0
100,27.283696422359405,10.628550968190142,25.0
101,19.105281227483218,9.781465521781262,25.0
102,16.593589640334255,9.680509262514796,25.0
103,16.481918448488205,10.017093482691022,25.0
104,20.142095545139952,9.087923885947472,25.0
105,19.187512286948767,9.29800994574616,25.0
106,20.421859822083555,9.521952309610853,25.0
107,12.908568695558557,8.814033987014595,25.0
108,19.940708085837258,9.712844406141565,25.0
109,16.138943235425096,8.7638540587901,25.0
110,18.61774956695751,8.97762099206204,25.0
111,15.62946166344836,8.516596046496725,25.0
112,23.531517817363177,9.530692679724167,25.0
113,22.19374619178529,8.751739468152724,25.0
114,21.74696703630843,9.343646162618407,25.0
115,18.434042087232207,9.719629820766832,25.0
116,24.49227965420374,9.382825086517684,25.0
117,17.861818631004905,9.186386806211045,25.0
118,9.899824550410761,10.226427278624902,25.0
119,16.525742412847617,9.467611321898332,25.0
120,18.338069754479648,10.370008087152753,25.0
121,15.61264021318405,9.81620839248274,25.0
122,15.155741506711449,10.371905786499095,25.0
123,18.940235361947458,8.519917430271791,25.0
124,18.614441447991286,8.920216725958737,25.0
125,15.395150113391402,9.053429278166922,25.0
126,14.51524984089885,9.44921128363628,25.0
127,16.063006636931462,9.188596108222312,25.0
128,20.691555116374953,9.729624748266957,25.0
129,14.753812461233967,10.493901545936808,25.0
130,22.793466625340287,9.642300565623534,25.0
131,10.614373712355523,9.906215200826267,25.0
132,22.981561659836707,10.228298919062093,25.0
133,19.328167804916525,9.317458468189615,25.0
134,20.887774304160274,9.898998509257574,25.0
135,18.81085779340673,9.205171213962302,25.0
136,15.201885128258567,10.12004387354075,25.0
137,16.0946937895931,8.41564204302803,25.0
138,19.055491442359436,8.511822983374294,25.0
139,16.99299823874477,9.826287271801268,25.0
140,21.771436584957755,9.89104096966788,25.0
141,15.21378203750008,10.257677547489815,25.0
142,14.812064643736008,8.701005764448826,25.0
143,12.597884426169017,10.36348286663211,25.0
144,15.077643292489588,8.634797804033031,25.0
145,16.897056146156174,8.959627955387601,25.0
146,19.400838551985558,9.647777797454449,25.0
147,14.771626703631274,9.238097438956236,25.0
148,13.978626490146862,10.093845589678102,25.0
149,19.27841245126608,10.074449135913882,25.0
150,15.078671638406579,10.838341084990143,25.0
151,15.598203855020534,9.761972526667522,25.0
152,14.992249871827045,10.402590825255352,25.0
153,18.35493834163894,10.275601719631542,25.0
154,16.818063291547606,9.957065585304003,25.0
155,27.392071858067247,9.87309212732667,25.0
156,13.99625337278017,9.042361918903863,25.0
157,10.831111473843883,9.26902290238186,25.0
158,13.382938969059527,10.180320804444479,25.0
159,17.653351623135137,9.470094299620834,25.0
160,20.9547637396438,10.102559780708136,25.0
161,15.20248476896969,9.018112987219782,25.0
162,22.454888436613174,11.191744158947454,25.0
163,20.13368114037683,8.655567932654598,25.0
164,26.19473311711768,9.657939980695277,25.0
165,19.538716764098226,10.069813327700924,25.0
166,24.05852701970421,8.927254443354538,25.0
167,17.36873282861913,9.103995227918945,25.0
168,19.90475246004285,9.556312619781409,25.0
169,11.278310102136183,9.009629918194898,25.0
170,24.12738911519196,9.956556018356544,25.0
171,18.67035756664193,10.076016079667285,25.0
172,11.421058977347993,9.251182563218679,25.0
173,15.637301330183018,9.680361055342399,25.0
174,18.139459192376755,9.124718892887694,25.0
175,21.461725377592213,10.68450824251018,25.0
176,19.870279714161725,9.909244671167636,25.0
177,16.283938412792526,9.360491242825335,25.0
178,15.545017900998278,8.74633872943323,25.0
