unit_id,CapacityRetention,ImpedanceSpectrum,FormationCurrent,CoatingThickness
0,12.84988513515895,9.233883740072582,62.735629706973036,64.38896729978438
1,23.444661776470642,9.809861735688509,48.37704813514862,61.76782964568781
2,13.307831731731666,9.621568334902165,25.464161769493078,67.09673354096444
3,19.45190560026317,10.358882329666397,41.89120073457551,30.680675686251334
4,18.940563963100253,9.756975118188134,53.8467805249913,42.5836879574856
5,14.39254678489349,9.117288136693936,24.143759132967297,22.783080176695066
6,15.320209265456805,10.233035868112367,28.462443139602804,52.04319281977428
7,23.661469085410907,9.617689359197147,54.65669775520665,77.97343940523666
8,20.36014289582279,10.465582368353843,65.56920906009253,61.67860857228236
9,14.383151263019451,8.955837662429472,24.85420416109931,57.73958075743661
10,15.285039194152942,9.134565923339704,28.446030309523216,56.164220960539275
11,19.3593243014543,9.23663535885416,36.00754231410806,54.156949819310604
12,16.648325042513907,9.260418086982495,53.86180826859349,54.28816990440073
13,17.415856283595364,9.316736781998532,29.495973857358344,58.46164878093723
14,15.314015893446747,9.566464244612455,52.850736511025794,53.687508751506776
15,14.562585682449646,9.014901187545256,48.06754847412287,50.23535974193063
16,17.788145872270402,9.98292449438317,41.73791427403419,41.49597212195733
17,17.83523015293418,10.120260962840597,26.42663258608039,57.643766146238924
18,16.247963990996965,10.081867450822733,31.828211591247644,54.18942909698102
19,16.50880571739709,9.678324830500259,40.300950250639886,45.41282721178626
20,22.498407640716355,10.351402335965808,60.3628198147866,40.32815825241601
21,17.115083329819495,9.74938076532026,46.64024428650148,57.85523964130796
22,17.724134846994787,9.884076365716705,52.96539188008807,45.8570700025118
23,22.92545833157994,9.640062273261758,41.76072928144782,37.69486197046169
24,19.268037756556577,9.793451950802261,51.242737956529695,50.791590988940534
25,20.62937489250741,9.383949841907246,32.950351120133895,59.60968783941434
26,19.18685271181046,10.119513800378478,53.43568455994543,47.3736917440648
27,18.86059955135576,9.910833997907417,33.10372838784905,64.95068660639183
28,15.589298574656473,11.36352207514392,54.94367173914019,55.09924683777301
29,19.95281651019852,9.198646697084953,35.48264658762197,64.7908500415634
30,20.174710936880864,9.127658827529194,23.750521822069107,66.275963874226
31,20.164988715623615,9.682170549570412,56.59908447834066,57.34128896649676
32,21.39924331896958,9.131137035000648,45.92264048053625,47.801068239304534
33,11.299042180573021,10.326268818280397,38.74185220677177,44.1565104675613
34,14.699539923809496,9.808109264034043,57.04645089772794,48.094370485423795
35,20.79958397243255,9.208415189324015,31.88836075118701,59.962886310572046
36,20.331663819913054,9.52702164223474,63.952443146958494,40.00583877403498
37,15.430009418705811,9.736079388682686,32.755275545040824,53.8317230219415
38,18.74118756592523,10.044426805986264,44.47472598226177,36.026207179148415
39,22.468262828096385,8.789798848654769,47.863737528867624,69.47220858735038
40,17.932098108766137,9.80626252635304,29.895205863170613,51.18437812113994
41,20.890453427930616,9.469984813046532,49.1897132428796,53.12458917256283
42,17.400168683613163,9.98696316725676,41.39182018921002,40.85952287517695
43,16.792500354020092,9.029646472884274,48.619404591175865,52.34562837693552
44,18.292155531731467,9.609778191282302,24.28943552286291,42.038376255380925
45,21.472488318497184,10.38882957997999,46.899883271514625,38.413065007896044
46,23.00921337484105,9.520031092240329,33.999937075522396,45.91508667738137
47,16.16869500120631,8.868320294782285,46.46690256293981,55.66249734195501
48,19.76244320594643,8.650646104725427,39.90500265298088,49.48316623671655
49,18.796879872864086,9.860757194886679,27.330071979383508,40.19685910354251
50,21.809816095878183,10.01866167931677,39.97082883342703,47.69505889276744
51,22.934316119992076,9.166220572314822,22.930602778030803,58.37266744373667
52,19.12844167690834,9.135976673742194,56.360472482369985,30.97500099267999
53,15.963085992430456,9.863345477196,49.828775554098385,39.911855240423805
54,16.545440309383025,9.402181678169063,45.78668601616975,65.47592592837621
55,20.39821697906924,9.220798049453688,57.71168100434729,35.89773249038304
56,15.191019725879125,9.737906637603912,36.871069313681886,52.2684954185959
57,18.53016760020953,9.91419281814966,34.83771978801174,58.0532446795841
58,11.99048263438892,9.759138336935795,35.93509489797742,47.28174437399666
59,18.57654603616461,9.085031375593852,36.94621922869059,57.99662604149991
60,22.853726412726125,8.801683039403995,33.28551365533471,56.23807845310946
61,19.202987326233774,10.046113179736752,57.30079835544238,60.85937980121215
62,23.761594066982568,9.566322180603088,50.8548076357076,60.727537393200805
63,17.58474443323406,8.614481539539392,24.005650795904625,56.21698780395973
64,17.240746939634732,9.109098563306905,26.531953208991144,40.95469018326306
65,17.657960225315414,9.553415611409804,41.91676215292538,51.863034071847224
66,14.061502241690325,10.075547314259394,43.69681320274292,19.735816120163918
67,19.97875680868692,10.029092983053847,39.092599663768425,62.46801574072201
68,14.005643780969834,9.172479838509231,29.84518133650882,54.10061944450377
69,9.743903108709777,9.834667293724257,40.08819150504211,43.0168082962744
70,21.134203963103868,9.401905840656829,59.97561372239532,50.37513167001665
71,15.664991137161728,9.634284899211496,22.282160834712045,47.70545597644222
72,11.657363289044078,10.226016570990831,37.115906094241325,65.39376484647269
73,12.669633200016516,9.957497761373395,42.58704634511177,54.35346676904245
74,22.723468802391146,10.101890303214164,54.63768852273722,61.549695226738535
75,22.14074752891122,10.36861069922593,48.11148270823519,34.95853489014234
76,15.212016589264403,10.003297411330351,32.8321159417618,49.60753518174283
77,13.042266601759367,9.04346034679529,36.207513878660556,69.48433787417261
78,14.161457483603932,8.71227112525678,41.09547967324555,42.07052519601908
79,20.718740929366128,9.885593844855256,52.61225705433401,57.80472951374701
80,12.578177453116687,9.753517386504427,63.92458709392793,55.933691688587636
81,21.847484441542612,9.74468306122038,52.51342290647417,39.712613498888594
82,21.034212086612104,8.29170081134162,32.431382326467926,41.10934265773041
83,17.732405705368677,9.080406150596737,57.88182085239495,48.400074445635134
84,19.08582951815405,9.811816613258683,45.29978421509504,57.722427020488865
85,18.62418528456273,10.065974344931496,20.6350750416842,42.7024437194792
86,21.210999928990656,9.381450410391988,30.55639010297017,47.76163431271642
87,23.63316024687825,8.083718998978135,24.08243856101275,47.79383029830981
88,15.531994869959323,10.588068974764811,47.342367061593,61.61285071117081
89,19.977427339990395,12.016733872681202,61.00233436866155,54.014442648620275
90,14.419343233586972,10.189539315181525,27.411164581277607,37.12330823106737
91,19.44543447244835,10.035854423067683,48.03836079488504,59.91880296236511
92,19.305539094438487,10.409420359649113,43.265282097122075,44.14965543570699
93,20.095887888626024,10.083931501842759,67.08801491673448,56.992410777347565
94,19.642052237293967,8.547962075352835,37.1711793707601,47.61654034174086
95,14.533730271025155,9.909719015821397,40.64368126085004,39.43921967189074
96,17.323901384260612,9.511087051310577,53.993017830340946,39.39503800665782
97,18.432977301865492,9.009368173407463,37.29193315909616,59.27539309172671
98,18.547192038558315,10.177295011889417,19.726704575675768,57.34850074889355
99,15.313237649789965,9.044637120874947,41.12291131201928,50.56218648119965
100,23.44357800742921,9.480101313803292,39.260740471819275,58.91207490498989
101,17.361619214123163,9.170037877925285,25.980649683173255,44.765672300222796
102,16.222728529635297,9.91096096570217,46.860334170138266,46.246754931173996
103,10.771446826700481,9.08587214845767,18.279071275077825,58.10314653948794
104,21.897387571702907,10.206757102506847,31.679345417329507,44.06731636051934
105,14.399623749653216,9.144869645759764,26.164508814795205,72.27679830050957
106,27.28501670642798,9.259240847608124,22.41636486627812,39.144935706483324
107,15.575712081149739,9.318669951729431,36.36030454740978,50.77079432286927
108,14.346265149015867,9.680346770943867,55.88932534201489,62.87357353069694
109,17.67324077486288,9.544648968030444,30.931192000463565,56.72243625639693
110,19.78714688663083,9.774626811716331,32.089738765520345,54.305090793609104
111,18.553526252369235,9.661275766467918,35.5813626928122,54.69706614658059
112,14.442654915264889,9.211162663023817,50.54751462478159,51.934286048581754
113,15.571695261981588,9.525885481377493,51.517647700894805,65.37935741492834
114,16.49182155807646,10.5944516528588,46.176779479600015,36.389720718176555
115,20.149419196133294,10.204954831834621,21.29405966975071,40.62474818670516
116,17.67904163987394,9.225153587109501,16.595946558257847,64.76393323912374
117,16.127871486652996,9.576954559234514,20.545633439647233,41.271326791942315
118,20.499648542033846,9.332117523729,54.68945263104805,48.776826638923254
119,19.56699336638903,10.548700181766048,29.871224560990107,41.44345900476344
120,22.55800360765305,9.791496896925894,32.39540469270944,36.05355139281103
121,12.802448138752204,9.739385505056326,51.58833032301693,54.856875865175994
122,18.21294580177005,9.997436075882739,47.99491366046928,39.7954544365396
123,17.937910695496818,9.080424366870302,34.06022942958812,53.3946087084675
124,25.01273992423659,8.498760578283292,24.83200460320289,54.17354205138421
125,16.271008039407754,9.995715113533572,52.54581923557027,47.2651852117666
126,13.751103331188563,9.790720739202882,29.22419724788574,61.45881781682768
127,14.522885314188756,9.99666744104149,44.1784607336997,71.89723244698408
128,17.912687043426004,8.623409687495657,24.266178082065522,62.17292504093207
129,17.552466139006853,8.850334656959715,50.89179480524747,59.30926069103184
130,18.52273048592299,9.460217961245064,36.89740652066373,42.61486693088571
131,22.28946648263478,9.712350689671304,37.23283297277469,62.13444401362608
132,12.518686943691332,9.62097587028561,42.330179149511025,38.49198564564698
133,18.37696032754852,10.744661886854821,67.81791292563645,63.0868567491245
134,13.69559005624093,9.820325886929618,17.081848791473547,41.609077392867086
135,16.87421539231534,9.570669816769403,29.10526740168431,59.966897416271166
136,15.503245094465246,8.933673398724203,17.714567585767256,53.07057787737218
137,13.56106949518882,8.689862277236738,35.75389474411018,56.81247873072611
138,21.964429908916596,9.448597003282616,42.698485216096415,34.16267823047228
139,18.59611421717063,9.483312405456903,36.1375065424257,53.23400734392034
140,15.266024104589711,9.058942609077635,43.980032507135284,48.90624711685793
141,21.242079294946148,9.598369981643621,32.98348686447414,48.38515436861759
142,13.746519351812271,9.461904135330727,59.727639735633076,39.08402932037516
143,21.078109751593413,9.072814769748893,51.679229901705696,80.25870101607794
144,21.70888648725924,10.234143391514536,49.87137078826564,67.37095131558499
145,17.233192203776728,9.611363541151796,40.12432459575976,39.65224006448023
146,17.40788967572791,9.870270295878104,41.17995143277265,60.33474576236839
147,14.721065676036625,9.975651681626527,50.97510467640102,32.21314966785821
148,16.68128631540528,9.599156687480061,45.823437879157105,49.68337861324042
149,14.894757052835457,8.994838498907251,48.09569584577632,63.081214808953916
150,18.117594663703944,9.485574602013504,48.44140672033608,46.73657603354985
151,17.641335198923795,9.260142344399,27.970391930822114,37.169127331556865
152,20.67170643027292,8.575764151766979,37.47736094802481,38.685866347211736
153,20.417145756147697,9.679247045094428,51.32240636042051,58.009877251317064
154,24.165635092597263,10.464147488456703,31.51125616301951,53.61562882300737
155,15.447506769037552,9.503362106858233,41.91704736243813,54.769817395296585
156,20.084485477333082,9.482104009240183,38.92914696748006,46.47759307579275
157,11.586828977614505,8.620014338494194,37.995568323822056,45.3356035990816
158,19.37837521547053,9.808581901028468,25.000260348312064,61.69947870355768
159,18.425369949058435,9.098616946668432,38.8287548184315,53.347136819099354
160,16.543186633078406,9.139964602538708,43.44171257080824,64.13647252678852
161,21.326387062472246,10.147911227355417,32.525124492543355,51.126311213593354
162,14.743352915314569,9.111159248240016,45.07428966189576,44.95173850236914
163,22.461951151438363,9.43534460626979,17.005487556766937,63.11132996090312
164,16.724172388463405,9.004744779112423,16.635113078113882,30.306219742789157
165,18.623527999675,10.305458956074707,23.680001609808603,54.017913649362
166,23.57937169545662,8.199578757844513,32.1194822977379,80.88679088969776
167,19.125718305210302,9.321169352559586,27.506020555020413,44.787256516747846
168,18.311368932133156,8.821607047731549,24.765000001610876,73.08713950936311
169,18.074980428825086,9.805859881269786,41.74191730981196,55.00427610252543
170,15.699623893916398,9.824572353133558,45.98423520243194,66.28351122165697
171,11.868692833431176,9.214589404483533,65.75132292444545,45.04149435241219
172,16.26224222252273,9.185769196646891,43.851104649381455,59.08321215179655
173,15.845112010774923,9.84924997326124,41.51634708356477,47.814305569773445
174,14.461590527040649,9.883269676229991,56.98022835399274,56.08354274508533
175,10.261099504387408,9.762138843640123,28.585576237623524,60.35813067502811
176,20.83593063476352,10.049110445911523,55.42919168525858,28.735248179848313
177,13.13165890998022,9.554199336830406,34.11207849637776,51.27002142799662
178,16.67068336925053,9.689617422323284,9.05225866662568,44.89500349937272
179,26.935810311552814,10.131628849098004,44.48538370498437,48.67727794949227
180,21.075230638154633,9.737160563573719,24.6058734236866,71.32643354006927
181,19.549398722449926,8.763892907846795,47.618029961633965,38.09774080649548
182,17.08809852739234,9.750077465785756,11.099517259891483,51.06226484237681
183,23.207227468363584,9.26906658514828,24.558510610006337,44.298772468517456
184,11.868543477896829,9.219843555968934,25.371646495818645,21.31288563908604
185,19.47962399599974,9.210729811724413,26.395987308929776,59.179679865537636
186,18.316152926916256,9.619130212876396,38.37479915129716,68.24542380267181
187,23.186617852449594,9.60816503347912,51.186589294840246,55.72412007956363
188,19.866686877844224,9.44383762190001,45.05784333633167,60.64271900663228
189,17.363056070545447,9.491349024231472,29.7423752731612,36.40520352494254
190,21.434585417630906,9.395666958001298,57.50962243088042,51.84236946862151
191,19.994192131741894,9.711120916527916,45.251355717517534,62.21863457323694
192,17.540977626579654,9.428380667135595,34.834028042268564,46.34328560362856
193,17.526066911994334,8.969033837644128,11.998951420228007,61.30545916998203
194,15.921063528855443,10.02679644353911,59.118171175866934,60.148842875413294
195,17.800613718584877,9.108284079364662,23.650108642589657,46.592591604030844
196,22.368613308617334,8.714555627840516,23.976288509431633,56.2673216208154
197,18.39628098287141,8.931934531025929,34.602013831766385,48.58036059221316
198,17.989385571453507,10.088791456092913,55.3276725592392,42.04898691973283
199,17.617662147785538,10.009002146038707,40.2545353224823,52.29804407365626
200,19.552932275668507,8.499810669979793,20.38054199509629,40.52341823080941
201,18.848747241239717,9.545255744807486,61.68457543912708,71.19015624894047
202,23.947533517601517,9.279053318721887,31.02789705755462,60.49585694020177
203,17.29689953650305,8.986445013431348,38.680910333101785,70.95442443871428
204,19.75221086392383,9.113561555969735,32.399189008062564,47.39705746635388
205,17.33820502558135,9.415376124051573,12.660451430238435,36.279312126562104
206,14.408498743413414,9.750097299236502,48.40837307368182,29.82909863968265
207,15.039201423384746,8.887218395283504,32.19499260961518,35.976469830463785
208,17.4544604600216,9.336493252684814,30.101382837541696,61.539334682077815
209,20.296589041073133,9.713396254933517,30.636062583136216,47.84833722737901
210,18.204748640434456,10.022227879890835,61.69998359303861,62.50682500821275
211,17.186779671680974,9.392084561443186,29.609646157424184,37.50743374614456
212,18.018751357403996,9.487964743375938,47.74561094871041,53.13832592048992
213,17.19956355422808,11.076112363030216,45.753724924352795,38.404320753037126
214,15.767968691814573,8.600437058601464,41.3506599662177,42.434035067854055
215,13.827623077177766,9.953464992355096,32.62153119289358,70.7296090168906
216,18.02877111979455,9.572658977198827,34.99471371223282,69.84812374343622
217,26.580485801600986,8.734388669039715,24.838050880868927,46.64024517338315
218,22.485937483121,10.24118750225101,25.586001331838972,44.37595594160164
219,15.990557341707097,10.348427806636877,38.798468376264154,66.82239689945044
220,18.174447017025447,9.57715766309787,49.52287303025005,68.87169150478992
221,24.039688081666004,8.896711002385457,48.75845803245943,27.262998409271834
222,11.447120415857912,9.502041962847686,36.476440176134346,41.225034661245886
223,21.18142552315636,9.099931131650354,36.23322155688905,42.92177464375604
224,14.801699220609596,9.955481483523867,28.185717510487294,45.764186340020835
225,17.382909633076974,9.620147837193512,63.88253612794424,81.52058171335979
226,23.355813257048517,10.458622897854532,45.0279383316179,41.512563679927496
227,17.512602800765976,9.991707232971972,65.59860143771589,47.77841459481697
228,12.179176430362984,9.56828661554967,55.85987133953134,55.37322778349834
229,14.199984286425071,8.941607209847794,18.07246130270687,52.52378047176849
230,16.196844332645334,10.12606445633222,56.32119148745545,46.284725853074036
231,21.812763459362216,8.759100587009158,39.92066107650341,35.040816274440076
232,17.407228957187925,9.949508034007545,31.47576597765907,57.44974047107952
233,16.003099817108804,9.892270579788647,39.74122763384905,66.32445345882404
234,18.217488545726674,9.919608059525588,52.582169690881884,40.90087485385396
235,20.334106423788594,9.163361465051365,31.595449643244077,63.30173998212815
236,21.75166939343486,10.058221575638461,27.54821627797972,47.32586700094765
237,14.667723933044233,9.65796906026455,41.98740140634368,48.48028985215338
238,21.001068032445406,10.434812222570816,38.42065078263024,54.928142017367044
239,22.30873295149016,8.862414904144973,20.338395426968106,56.125098924888256
240,18.757223976518265,9.116923902583604,29.871358376119094,45.97341120159425
241,13.577609481059437,9.053954677750776,27.882968246607312,68.89578079361634
242,24.819291786471553,9.296022467243096,24.10146437856794,31.254861458987797
243,14.095552268609143,9.11927415485977,32.45561875970881,59.7478895799826
244,18.465265905596368,9.285190506235278,14.15574908984622,44.08455429149143
245,21.48479519325445,8.832278260072501,14.50191423512497,39.93704849238327
246,16.191698529080888,9.789465532945224,41.03027099262993,19.452715017551245
247,20.643304600887213,10.21533606556961,45.44592550988318,53.28710775372227
248,20.093258725135513,9.268168188447639,13.373621639832178,30.75076350758836
249,18.758005734907577,9.105551232417579,29.617026512052114,32.173711883242916
250,19.148725636459094,10.001167949343218,27.14383378350805,57.64664735038552
251,15.28928078119219,9.643307452688601,45.798885321437844,42.480120119784175
252,23.70363522244396,9.453035416568579,32.27297067542457,40.581978100744976
253,15.36379487370682,10.083424139221373,31.744792196604187,39.48718473725582
254,17.329357246045028,10.753608642820277,59.80758193386496,41.0843270852598
255,17.17565948687841,9.60224536658037,51.286342650310665,50.633657696733174
256,22.743798832244167,9.333914132710307,29.940476022932913,42.08700630733464
257,13.855109113303069,9.704294670359225,8.592084307437295,65.84587462511122
258,21.738963452097874,8.76736632128334,53.50195404021246,49.384313518015446
259,13.810284376044722,8.7432035596782,32.5646121707584,38.590282383597724
260,16.424957571731255,10.523673772388522,39.04915854398291,50.68064476266303
261,14.880733685548693,9.894706853620749,18.1857178431422,56.26179606064035
262,18.304706477035143,9.199652801518699,43.34515401479153,48.82700437456711
263,18.125996911738536,9.297873738585716,50.560007496009305,46.49791374334131
264,19.5444063222017,10.104885522591916,37.339012740997504,51.74017063104199
265,22.484360800421,9.963076775391341,49.93368313959574,44.85994946725074
266,17.062219356940332,9.391632333305816,37.47039914031355,49.42188585319503
267,18.500560811383515,9.335043171091728,38.893794945213884,49.17310749663707
268,15.309918958073442,8.595566353500072,19.055391088476647,78.34553522034525
269,17.87297556233009,9.873669219118337,30.53905863752791,69.05526502033996
270,20.48973320329559,9.818031136165782,51.03948651091515,34.67165495233449
271,12.638404652883256,8.897310114050018,45.13321427256726,67.09855134393193
272,15.575889476078974,9.462830028283927,53.59849995053487,45.09374244791833
273,18.9307927672098,9.697459365162931,40.38684181591515,34.98725571569082
274,19.853870168967376,9.516087128498684,46.21464796543211,43.05988042453287
275,19.065960944504727,9.49353586874649,33.589161737097925,30.95854377487333
276,14.505977041530448,10.031178542237562,32.453257346047145,61.685360046269736
277,18.038899185397675,8.935632558062963,45.39025921706354,54.227323643046
278,24.62871478751059,9.416075858267147,42.76099097387247,60.490703057009334
279,13.597228887550743,9.252164996223131,14.897266770875639,47.67962754372976
280,20.264916147514576,9.139842709109356,42.62455151222417,33.76774993536833
281,18.850244679886586,9.322108157481422,18.341567539583217,51.03554366399669
282,17.381940131710948,9.856715354632643,25.253374556510657,69.78345455001121
283,21.122576327076562,9.372751723541137,33.63448331269248,64.19643345545799
284,16.08602004885118,10.692414505796666,41.80383726545797,38.067151449525085
285,13.046922843336965,9.107996345689639,21.942946888527388,26.902646545169908
286,19.30903329046349,9.676936655584619,27.98334537608205,42.59412955275122
287,16.243143442275265,9.052249428532704,69.29699645301345,39.51096882212915
288,15.002579895668767,9.881100933781156,37.72200279164305,52.57374259688003
289,16.113893774127806,8.967081370568243,39.56539353453662,65.3567920534932
290,22.430897284967397,10.299813548179559,49.00908688967894,25.44174414753359
291,18.51881787067678,10.390304316110214,49.80955710036971,65.41690631225191
292,23.23348752372432,9.301198874412137,38.42333500898368,35.01124016557849
293,16.036597580098604,8.87044095334796,36.73546601573465,41.91797441521745
294,19.16780265565775,9.8693025962109,33.88669699362891,59.02140400896276
295,19.3537752409635,8.860923141336505,51.82091635040612,55.043448352761125
296,15.686683481997314,9.837359705676837,51.50855206590071,36.33137930176745
