unit_id,CoatingThickness,ImpedanceSpectrum
0,26.819624933421053,9.719117425879277
1,61.70777242977669,9.090981492458823
2,55.0619600664119,9.32448023245433
3,54.321977322507166,9.948171885449733
4,59.36351191522357,9.136947623911459
5,47.608550650232075,9.775289298746134
6,41.96035370963982,9.832556425958309
7,43.76804936913161,10.00971367171384
8,43.57335908061238,8.921001133915883
9,55.753338113950385,9.512715418881973
10,38.86065837451403,10.109317818321017
11,58.455499239187034,8.84656638622898
12,45.43080981602357,8.847751366441683
13,40.90848819714625,8.900142978118716
14,59.53826764323735,9.708553377331201
15,59.093983298609295,9.258047448299399
16,36.40589705608273,9.573999352227377
17,49.54240243040114,9.061685224406796
18,71.70369594910304,10.265654809028451
19,40.405106372057176,9.003281853857656
20,62.90949217692012,9.18322208220923
21,53.054645252647084,8.790610186169754
22,29.76161670257864,9.245841255018213
23,45.93681560518797,9.727236782081905
24,55.044850270466966,9.650655548074452
25,61.69162495488065,8.736858459518619
26,61.31535606454436,9.19810754092882
27,70.40480231473393,9.386789956954544
28,36.31337712268389,8.939486056446285
29,54.984694247567276,9.065387364179868
30,35.884201607045206,8.280443601534124
31,54.3611294470386,9.230973954961812
32,45.528345198789296,9.490180142319605
33,72.5701096443303,11.053291976498787
34,35.61750154138006,9.494412023004264
35,44.93938472804407,9.885856702474705
36,65.73698370408664,9.148520584890411
37,30.694841894680074,10.079947643480068
38,38.77622674464843,9.737575281293664
39,56.14068352113905,9.23088547953657
40,41.43275914380246,8.71094517963157
41,70.18654486528303,9.746433190230173
42,73.95176465874198,9.480792005849237
43,50.11849862228862,9.7053368556742
44,65.82787547190928,9.515410151023106
45,54.196723698066776,8.740643480674482
46,32.58633763827871,9.667089869684714
47,29.511470085312087,9.564458803256631
48,31.66200277336016,9.643188771745733
49,68.95274039632413,8.630885668282595
50,14.696457440330143,9.665524093825422
51,53.604731007404126,8.960329441273597
52,59.91648880307131,9.747628425150438
53,55.129683779527255,10.127696434442566
54,64.5928301321671,8.987781533738842
55,51.61516243127758,10.666711911293632
56,46.10800996785292,10.1693396216765
57,51.46936538165996,9.158752433502237
58,35.509447761554746,9.517337936268873
59,62.52783882196086,9.86796486730946
60,48.61249235942721,9.603695836206521
61,72.51152079433508,9.574909907635073
62,59.777389884606706,10.198824698874716
63,39.185285993860276,9.808533804150578
64,75.28285005987657,9.33469997141498
65,28.775169181352087,9.079658326671508
66,72.84335743116385,9.179096106406545
67,38.38193542756161,9.701106562775568
68,51.227789318551466,9.338603482291987
69,50.5922261307057,9.456998003324466
70,61.78677346598559,10.113730301824852
71,47.119157213608226,9.464363256324726
72,51.10361231265926,8.920827884290304
73,72.13032775779125,9.870696384113945
74,47.03967468987434,9.444001363192935
75,48.28653909160731,9.621777710382593
76,39.17511562709103,9.94738694154424
77,47.34978125389997,8.845421064115069
78,33.41878843993494,11.006668875375007
79,48.94518757275344,8.842015636086863
80,64.98526440022145,9.640258656808852
81,38.93160794229263,9.802551360452807
82,19.388886590897375,9.325298984568565
83,41.63725859031035,9.525806525993804
84,46.9681479559862,9.850097798655309
85,48.38501786066024,9.917356827896686
86,61.27796723467259,9.561025695626181
87,56.080833947046415,9.45311261906935
88,50.234227470984514,9.54395068879192
89,45.114652058242555,9.231194939884478
90,49.680180474812175,9.923682403680965
91,54.68440450493082,9.452062964049224
92,77.73945183181073,9.792233918598226
93,29.46699527936662,9.208134971077673
94,59.864057789087234,9.009762383347136
95,55.58871951379687,9.109880660856037
96,50.01649700465505,9.937935431467107
97,33.80731278061629,9.555963570007712
98,26.301469293847834,9.08991149529693
99,48.81755972000405,9.636278145085193
100,22.648070976469143,10.33457277796672
101,34.26695236324163,10.160556324100012
102,30.629090444879342,9.482767392882161
103,84.39164663960497,8.894216888071382
104,56.12462747711809,11.082447123490047
105,54.29515377337757,9.459534542402908
106,55.52509862040923,9.87825548548483
107,49.250829511431455,9.758919951090743
108,57.835421308797315,9.240921345626141
109,60.073227749709176,9.838204735563743
110,60.18306436257135,9.095560215096263
111,68.87279899788045,9.549989938333836
112,42.78404745900565,9.92039017002257
113,69.96263031610623,9.761791206192056
114,56.1312943094227,9.352796836716339
115,64.95290260464066,9.363487392933624
116,56.729533764743955,9.472771688043737
117,44.94431727085542,9.612405789012973
118,51.86205633650891,9.960880033800008
119,34.15462994360826,9.549576273778326
120,67.28442929270993,9.731141588692408
121,50.2840564856262,9.202878557929829
122,45.31424850546155,9.693849092033755
123,65.27175512041435,9.675360396716323
124,49.38973426252287,10.095555290960185
125,59.11326257035869,10.076188746994276
126,69.74015866617312,10.246257449253504
127,38.28488068734784,9.838655696661768
128,73.34905886323371,11.807022312945495
129,37.770657636682216,10.018527708352329
130,55.405436422052155,9.139730380360811
131,64.58180713202503,9.268867161916157
132,43.29414329973299,9.726433175292458
133,51.32139232026016,10.214885801633812
134,60.89933778466366,9.81782452910623
135,61.10492094452577,9.460497654602015
136,54.43638786459971,8.815543233296875
137,64.46537969506157,10.443341959118976
138,47.081521957662595,8.903426519106857
139,50.12554781330017,9.284710031414132
140,49.03557905948824,9.101241340351239
141,42.23248695787351,10.226049392011886
142,59.00578966648142,9.526690504264034
143,64.67487985839661,9.509286008284235
144,53.486913906866214,9.417362083704255
145,68.44185606774882,9.589037715117323
146,40.91284690957508,9.972948617683333
147,71.02046386112285,8.740655449189905
148,39.249106184012675,9.839013107114406
149,53.22886719471632,8.836794567586772
150,64.64047875129631,8.455089418931049
151,58.04056278837965,9.276282956048009
152,84.66041120162762,8.951621064697035
153,39.727692214485536,9.617385922828502
154,31.625773107256,9.069130833486275
155,56.46697263710491,9.60581999181822
156,52.61245210723209,9.613757626142773
157,58.13512152656365,9.334198300460328
158,45.320090953621516,9.825430851076304
159,71.00298728350964,9.051970842639456
160,38.97917672823617,9.39325511420302
161,61.5902563497856,9.402894307271897
162,48.86220098420687,9.343187684279783
163,51.13217343991333,9.62784194510674
164,53.89180621475514,9.152261589372229
165,47.542392139075005,9.295343143663423
166,48.4419928478969,9.578885918719402
167,66.28129675802663,9.833168974357067
168,59.150150827741996,9.428702150809151
169,77.24919631399797,9.068170084411324
170,50.60749175240937,10.31401784985903
171,44.20720524999728,9.413637156005933
172,66.28134632697143,9.406507271513073
173,69.19262373484561,9.136366971347572
174,58.37935463679938,9.90661656357563
175,58.78641910977308,9.707485518761283
176,47.126114093903986,9.811409882615406
177,51.49380879297077,9.835771620925161
178,59.99323877189751,8.15520677607865
179,35.65777362217628,10.19916251526366
180,46.57849560466325,8.519409654840208
181,39.36085214463126,8.648771455663573
182,64.07817390327925,9.814533721444482
183,59.26024361082883,9.418776599692642
184,22.607483906259333,9.147851178191695
185,49.43011427401225,9.975279789179469
186,46.70686011540822,9.365275443399623
187,53.964557625686986,9.479504238255968
188,59.33308481559623,9.663502955580036
189,53.953183222141114,10.002539678795863
190,42.17288759779912,9.432488339950096
191,52.4543796564569,9.745148930238932
192,69.9022055611957,9.749803600067306
193,75.49723811607751,9.778454383066045
194,51.882737689289414,9.021115986087354
195,62.21815179882502,9.878868443179007
196,74.27064065663124,8.870663575693799
197,65.97095003792383,9.882130533002195
198,28.30295599848263,9.81012005108896
199,64.05635463819084,10.392610562002417
200,63.84806803183331,9.17470729866737
201,44.80644397172245,9.80943720650265
202,63.701038304508636,8.474811420953838
203,76.52169054080497,9.557112656546812
204,36.860320231291794,9.46537669871314
205,50.593033503561635,10.057579164420353
206,50.219054676907675,9.468781631990893
207,63.45958326769689,8.60704486613763
208,60.086539451543736,9.1495523480044
209,37.05848874131041,9.99879100366083
210,53.882762498780984,9.497936853807337
211,61.66056241519392,9.583081563383583
212,47.58277433779713,9.008029466367375
213,53.17493009308605,9.656040942837345
214,61.03869739791849,9.56817500817547
215,71.0860815914182,9.496646960845625
216,66.96795120606842,9.470457434842867
217,58.337240025976726,9.622662615249354
218,44.43512427526862,9.569123298256393
219,36.063755853708244,9.296347725960452
220,39.85585552614599,9.585318466293732
221,53.2253607379118,9.88594132670023
222,59.21181630648772,9.5241636920113
223,41.57901708684179,9.542395367845097
224,43.82345624961342,9.368451583699244
225,55.790669210824845,10.60047316580157
226,47.30426587411555,11.535171647630293
227,46.12557515088731,10.181578357141092
228,40.131179255985195,10.302514192527573
229,52.066539313871445,9.224503811148418
230,55.00775931174818,9.082967069782498
231,70.70881737420513,9.748165104810884
232,50.728353329424905,9.246627212474607
233,68.88160554857657,9.285239310725968
234,45.51895710244483,9.478902083897095
235,46.636793380403425,8.67760364436762
236,40.41259428167154,9.668057392250658
237,56.18259366707368,9.927440753584778
238,31.90604898485696,8.81429309926732
239,66.4644468743673,9.558087419975289
240,62.66110590817186,9.779212857870883
241,40.84337866639134,8.833251665470948
242,56.04208904570366,9.605871894525153
243,60.04837649470297,8.846721032892377
244,74.20617860635242,9.514866941648155
245,48.19712882057416,8.808092849100628
246,44.08841595042533,9.203160166746363
247,26.456221426475352,8.777868108736877
248,50.32748173181392,9.302576705387628
249,81.13989603624532,9.748826852745623
250,47.24250249089974,9.321119011095858
251,63.129255238232716,10.103684966887073
252,30.672370388923053,9.515763666235202
253,57.51139626818665,9.739504275516225
254,38.71080466843408,10.789977421259291
255,53.697039443984906,10.114006195896057
256,46.18434988095972,11.21199128584962
257,72.86734696468838,10.401180826172036
258,32.46529540929336,10.9349542821931
259,46.829904433503685,9.648031586831573
260,51.05405255748503,9.1338683523629
261,69.06064551628421,9.194444688481491
262,53.57892913071748,8.856886047974736
263,48.75524186387505,9.351312984297618
264,33.14588425671626,9.060380116856708
265,52.003737977473165,8.872657432818954
266,55.25424422234914,9.161383138691233
267,28.05100781048249,9.58373322206999
268,64.58039461531064,9.679158684256722
269,63.66177370601149,10.496242981745112
270,56.83770720527879,8.799128016342646
271,62.490495876249895,9.599401973781898
272,65.05904982510773,9.604837735622446
273,51.37728083966233,9.314428877608936
274,54.90859468322613,9.255955959859701
275,64.92762692732484,9.328611981169464
276,38.26124132530829,9.429466916151299
277,68.09165350452605,9.968943562643581
278,20.175156191281708,9.759466400638866
279,43.64557354504696,9.601445781366714
280,59.440680266224014,9.48589328254047
281,26.92177063644815,9.584900177715404
282,53.64872108892991,8.91942292401424
283,36.65867821273601,9.144335384987594
284,43.52371779407765,9.622917881825826
285,54.202717719920585,9.174170955453524
286,52.0082640965359,8.793813891355267
287,42.616886562033535,10.049775755241432
288,34.41717121483645,8.861203375311689
289,39.63510584638615,8.572347859551023
290,45.19920128793727,9.174855239813798
291,58.128114022178394,9.782895083986894
292,33.77266110103115,9.608020492592754
293,42.67446821517931,12.225606186502668
294,26.399313248736654,9.584585510731438
295,49.14441830408281,9.768164999162368
296,48.45253698582843,9.163880257592018
297,43.18986088158156,9.425759570546376
298,54.083590281039065,10.043510725367492
299,52.42635760200986,10.304947832776508
300,50.59087539570696,9.412467495653052
301,35.69895842241493,9.607874642626706
302,34.46082319622199,9.75350927563229
303,37.01603533319037,10.07838432239678
304,52.0255807788239,8.956392675365876
305,41.16460788497877,8.880412920633251
306,25.15890038390179,9.394283463161397
307,46.77365241311215,9.607683495148487
308,59.66329828610943,10.365537641003082
309,55.30072193845377,8.581013066424916
310,65.54753922659454,9.87602334477775
311,51.8380457961137,9.519938065510123
312,39.907084617440425,10.251608653437424
313,41.708445869666114,10.094808396013587
314,59.58805189526829,9.514888971234871
315,55.72196396025566,7.909165717500619
316,49.93945725905755,8.870100714439364
317,53.76215089601401,9.566606175505537
318,33.225305818126515,9.556655490806019
319,46.656106341954924,8.285593671569142
320,51.19590549111667,10.375865920610273
321,47.00594292450402,9.371172284346454
322,57.20336252302939,9.998757248524734
323,60.00705637749021,9.98424735147122
324,39.78103074373584,9.408596765639219
325,54.870129842084395,9.171587076264371
326,54.33264844692681,8.444990187438703
327,73.15439471372129,10.057212192181051
328,58.57827282158636,8.055814888454618
329,90.38491881908479,10.7959463953272
330,49.38721850719855,9.074210652216825
331,25.943973426636425,9.484519872037176
332,36.14146120056417,8.98553132442796
333,62.520478795790076,9.588816440445674
334,54.74589929810899,8.969593431350836
335,42.06306250469944,8.849328922694767
336,43.26586046080246,9.14052206132678
337,60.35116109086536,9.49726716744888
338,47.141168439358374,9.68208508816597
339,58.20466294050407,10.345265548738169
340,47.460919103750705,10.187189231335696
341,51.29046150225266,9.259622143687377
342,54.82384821724009,8.855455271175655
343,35.059861735604876,8.556367925865853
344,24.697105961900828,9.165037160174542
345,71.31222011136741,10.556578902867273
346,48.43894756718816,9.737231475730708
347,42.379884740012734,11.229919680796893
348,52.285223480377276,9.622108372115568
349,56.89143251905527,8.859145987643256
350,62.133125061819065,9.609301379098563
351,40.29052337042335,9.225455191564926
352,40.1874019762912,9.59819549399562
353,51.48821078237214,10.11400786300098
354,53.01077513156542,9.04374226481724
355,49.005322614669886,8.540310264867212
356,59.864922889958336,9.459559104981652
357,71.4690525107847,9.464033535813279
358,63.462502279033664,9.257182995181726
359,63.386865180526186,9.176231509229048
360,70.7239481842932,10.07658572213448
361,71.87924017504864,8.376601918270286
362,22.243350179827715,9.501280141645601
363,58.528646280828326,8.906163647268343
364,48.88210401669659,9.530607716797169
365,38.89520963632141,9.042057388623519
366,58.897595800680605,9.71154201885852
367,37.719610892560404,8.706136971756285
368,36.92417872440757,9.085064192371677
369,41.94254153140782,9.20675567679459
370,36.193891478859676,9.57541973030413
371,39.494200252230485,8.59497816963425
372,42.189924941025986,9.783262573588688
373,33.39356861421755,9.8169931436468
374,56.90636131259792,9.563499055782588
