unit_id,CapacityRetention,ImpedanceSpectrum,FormationCurrent,CoatingThickness,do_FormationCurrent
0,18.02206303664863,9.805181566042357,17.00415678224691,63.78165837403595,20.0
1,16.365472104978842,9.3035282465382,19.649081418134497,53.318138824311326,20.0
2,23.492536278580914,8.78322631647623,24.609812531612135,67.3161278551459,20.0
3,12.337781600675232,9.216891584522564,23.4089627332343,50.267454502237875,20.0
4,14.967765048456219,9.870918281287697,16.43435269228382,57.741245341376484,20.0
5,17.026743506711608,8.380200324002919,22.016362009224167,43.79736736384367,20.0
6,21.698650081766253,8.710467561917401,18.83166328093956,56.030199833642364,20.0
7,20.444950065087824,9.449880410110707,16.35089595284909,25.618157965521444,20.0
8,23.375714545651118,9.133520545404972,17.746981594005558,15.195436188046255,20.0
9,15.614839378825021,8.506297324061975,21.636204935376806,66.60345535575472,20.0
10,16.37584800715653,9.837895768627138,22.3093229162428,31.73719863013916,20.0
11,20.720609518921215,9.64880383337856,22.154497915246075,55.86471483270622,20.0
12,15.957579662972659,9.124645666542522,18.841032435585515,48.38181904116793,20.0
13,14.112929933692673,9.662062598684855,21.460994897025586,34.36002343753017,20.0
14,17.863043453788922,10.11373849853209,17.383732019764246,42.1732828552411,20.0
15,12.992581916477809,9.564013748709067,21.14740617937205,55.35281104642936,20.0
16,22.37736230016574,10.451741260372719,18.067002335300643,36.533463465673805,20.0
17,17.588191238954874,9.397720746096933,21.942748818140604,44.984297801571714,20.0
18,20.515962971262056,8.899520029255807,19.359791970034014,45.198739675617986,20.0
19,16.346752756858667,10.117785764008566,22.763261307311982,39.51861995463525,20.0
20,20.329972727538863,9.081508141240748,18.438854267202878,38.347658291285235,20.0
21,14.007309252002363,9.947354877186083,20.1927561915922,66.31833727022874,20.0
22,19.982296573100673,8.558708610259085,19.495683154303048,39.322912051493574,20.0
23,17.622796379402153,9.393953716929342,20.732717986306596,52.68362376666123,20.0
24,19.096768546599392,10.07594190874419,22.309460812315727,46.012888479918914,20.0
25,19.250153090804222,9.329877543072485,23.276391988521944,31.76659386531228,20.0
26,15.201004945661234,9.49004832804404,19.605765076135125,36.067603469824576,20.0
27,20.87921661453249,9.580952274345288,22.390596527257532,30.821647513921423,20.0
28,19.7939316771141,9.292800281740782,24.858392922887752,51.90010771380599,20.0
29,20.24344213549883,9.334201250489778,22.202536816996506,65.68515986384674,20.0
30,17.597821930926788,9.038567718557276,17.157297765332316,46.61636124083836,20.0
31,22.67205538105366,10.765938564415816,16.345446725607065,58.76694159408981,20.0
32,14.378226135402906,9.475486664465791,20.461294322951154,55.66764553628171,20.0
33,20.886709412533502,8.689771442686153,19.03004162978515,35.46401367784725,20.0
34,24.243734588879718,9.405060651850194,19.98674685769433,42.25043926383725,20.0
35,15.49039254783339,8.462766232542801,20.59415654936563,46.381445218558106,20.0
36,24.859159298940668,9.74960213290022,18.680861381382243,66.53531698270947,20.0
37,18.40201860948538,9.025068533193027,18.915801941186768,29.177892237804418,20.0
38,10.14063446762039,10.099566134051301,16.96500228692843,31.049393537399027,20.0
39,14.113266806251431,9.361991776796641,18.479371513956696,60.33570771254228,20.0
40,22.830811630830496,9.754002798514907,14.719785553854411,60.03310526434256,20.0
41,17.89172267518699,9.872259113004139,19.711039038323033,52.045142873498726,20.0
42,20.90190668398544,10.14140699082702,16.09695989769531,56.07494000246372,20.0
43,15.174621558061467,10.023272100004867,22.018017036017945,61.00263082083148,20.0
44,19.481172522328944,8.889482294002844,17.840399149671793,49.40789296354461,20.0
45,12.423606250171614,9.303474516335273,20.759504135032735,76.26137334776448,20.0
46,24.020393590002755,9.3723334735023,21.121093478609115,69.50417021784322,20.0
47,12.320313646931728,10.345721753686496,20.181247260845726,19.623624496436896,20.0
48,19.07246339275472,9.053575843500658,21.57201484803412,23.606989514637228,20.0
49,19.351862909410606,9.641027501622212,21.883720706799796,42.86350607154941,20.0
50,16.047419833506968,8.95124449628852,21.76759409835412,58.95654966509194,20.0
51,16.369008268176422,9.72683778224158,18.014722751732197,60.65346465916253,20.0
52,16.76519190290953,10.223398716027296,21.163849294006877,53.31220831365109,20.0
53,18.398950227138524,8.91199580361948,24.687959247382786,39.423371444571345,20.0
54,24.94080484729808,9.38972733405401,21.179727039976925,61.48212198330729,20.0
55,12.661159463361432,9.711869746275243,13.313849452527293,60.09600173422562,20.0
56,20.461681600165083,9.323811777867945,21.194990354799536,58.03943002470799,20.0
57,15.236879464315171,9.705945408997838,23.76374057923805,66.77465241899152,20.0
58,17.08046753764341,9.717776477126323,19.382139468964656,42.73259042446048,20.0
59,16.3555573293377,10.385175932502477,18.127982896973506,45.82718328409149,20.0
60,16.608088186934456,9.950242273433128,21.159368089082815,53.25628633050709,20.0
61,19.872191902052553,8.679840164678533,21.515786411127586,48.35994192194073,20.0
62,21.728748224004498,9.608225847111422,16.29496130318911,70.12877106430491,20.0
63,19.430655251893928,9.89246940276206,21.644343537650784,77.81321729854339,20.0
64,13.664851827033232,9.27903067295863,22.721241585059005,58.25616987220857,20.0
65,12.86105676445374,8.825901668706557,19.919703868127534,56.394619287554576,20.0
66,17.72918618732027,9.43393280369424,14.890499051123939,50.00332054418512,20.0
67,16.476789180015814,9.941701412205422,16.354485479627822,55.581236826181424,20.0
68,12.515717815570584,9.175349255908802,19.641403960037806,45.845841159096565,20.0
69,19.131614350619863,9.5402779933755,17.38063004509612,34.106596543529456,20.0
70,18.813730472770413,9.687661578102656,18.518590646757637,79.74280604094247,20.0
71,14.188239986345724,9.752343633032366,22.347783717277206,60.16879980471707,20.0
72,14.841342453224026,9.253285307910119,18.875582087830594,37.946390765716,20.0
73,13.314270233373627,9.8225328125183,19.327759450306804,59.05180399308616,20.0
74,15.382948505512752,10.038964156314396,14.151127880607735,57.8786150968118,20.0
75,20.355698138987773,9.8657198750307,18.55075302211596,62.83323735568482,20.0
76,20.131292164989816,8.551034163375196,14.853252295702571,39.984933270565264,20.0
77,18.673270393429448,9.806988413709627,20.747102327896272,64.71399706807202,20.0
78,21.740465707439267,9.659328364934007,17.958094190230074,39.32502398483455,20.0
79,18.68808399236819,10.044181267361877,18.15597534335424,40.55900769250906,20.0
80,19.676087077848766,9.259838227607714,22.624033740290784,40.144128561005424,20.0
81,18.287016470041255,8.60809745143057,22.81964973472928,40.793430852999876,20.0
82,24.67267815626308,9.450764581770272,16.138579806906982,25.00446073591763,20.0
83,16.154316346763306,9.26820060386308,21.45262275035028,35.16584178856588,20.0
84,16.020874391769787,9.059832811586826,18.54003404323281,46.84949167603163,20.0
85,13.287144819901595,10.782548818131575,21.064993186915476,31.73191167604563,20.0
86,22.612497885345718,10.18462535692325,21.062863086556366,52.198539948794874,20.0
87,13.022230048463113,9.309306451303891,19.30079744170575,55.932683282549405,20.0
88,13.125828809111681,8.97085557695882,19.91512965860815,34.18106331588011,20.0
89,17.50148179261028,9.070266486249057,21.01719830619399,61.67402626975069,20.0
90,17.771538519568587,8.979726494303813,20.682205875695484,55.45215581503521,20.0
91,15.640135488585164,9.50415917279307,18.49936022602519,60.13025059016744,20.0
92,20.90182517846138,9.7223608486646,19.53448335815812,47.21279615164628,20.0
93,18.70598003277442,9.266523586621053,17.78811179290505,63.40635903492741,20.0
94,16.442859241873286,9.711977805342414,23.370655390650334,46.410886573964945,20.0
95,18.594877030303067,9.822957057764107,23.758236437285717,47.44866612561347,20.0
96,18.09129245215163,9.51989074229239,19.025380753638522,35.0861136901746,20.0
97,9.538620882203553,10.179193075965769,19.78926359696586,48.126342447265436,20.0
98,20.411167148168918,9.562882369913188,18.304001189610045,48.914280324381764,20.0
99,19.13400201279936,9.694568845927412,19.378853809405218,42.20826022318281,20.0
100,23.285735491472597,9.274625872004355,16.859643707488203,38.310290322343704,20.0
101,11.758083808507573,9.288214634233134,16.427123005093964,49.139634130744554,20.0
102,8.68336643119332,9.613115367721903,20.503421516501028,29.96122316632399,20.0
103,19.176904080787207,8.863396544365928,19.601796474403876,66.85134295363872,20.0
104,22.01022569695285,9.439155843657204,18.106497462339913,39.50900612097684,20.0
105,11.968955931279515,9.141208522098376,19.576036965794852,43.88713705994959,20.0
106,19.158439929586265,9.026782333315115,22.529418699376325,33.03887339412413,20.0
107,18.0203426633332,9.248384179229046,18.72327767725248,49.905172419253724,20.0
108,10.364096164024161,9.804548336342728,20.688783763515005,45.98250377178734,20.0
109,19.9721831887157,9.723399047108943,22.124203245585594,42.47670599446728,20.0
110,18.610682003361934,10.152987045477976,19.15166341683807,65.48503003201525,20.0
111,21.73562221666883,9.825515156675113,23.062363086120094,62.09139784154797,20.0
112,9.433193196220312,9.475090333476691,24.673906775626822,57.698134766451,20.0
113,19.454035736409416,9.089938305856162,17.522161391198757,42.83209126280688,20.0
114,25.374663224616114,9.884329372100911,20.7035297857591,53.83820861329741,20.0
115,16.60414329392475,9.646692737639697,19.03234310310605,64.04042556005042,20.0
116,17.5953363666777,9.695109667863731,18.740055556521718,58.92371948483474,20.0
117,16.203063678359296,10.762149050641609,23.227749849549348,44.051265266634054,20.0
118,14.922606754691627,9.033871998933632,18.21679866952392,66.83098958984539,20.0
119,22.732226642490936,9.226459649477743,18.229596973662478,73.03222866017494,20.0
120,18.361271459524403,9.379058418868059,18.194876159554827,50.6310806341473,20.0
121,18.806064921287426,9.215354783142521,20.78864310353332,73.8041944054535,20.0
122,19.1896325229732,10.796582304259893,13.23332526736954,46.028605111215306,20.0
123,20.43779811349004,9.199053037081654,20.071171489692826,70.7275164486274,20.0
124,25.15393525865709,8.747009711171211,21.463945750016034,53.248835021806315,20.0
125,20.501341498987866,9.385829727794624,20.113399947807018,51.94575943421521,20.0
126,20.680832398921318,9.395749061392342,17.752633886346743,69.8417314892973,20.0
127,19.790865500441548,9.35165251079919,16.946109385313946,38.39366893372447,20.0
128,18.893861584338804,8.924773067032884,22.6110900161903,42.0220529016353,20.0
129,10.8088281806121,8.897271143340019,23.355637434007964,47.159599626874886,20.0
130,19.830323018816753,9.814925532188104,19.64603560144445,52.26830403709858,20.0
131,21.730239883224204,8.93952591717705,17.992966128469146,50.03168904544631,20.0
132,22.178490178919656,10.037232006208875,21.465183605934115,41.613521814551234,20.0
133,26.5925859666443,9.428264751947635,13.788247623925361,67.22823765530389,20.0
134,19.336622158641656,10.483657943287065,18.06009090652377,78.32137306962566,20.0
135,21.758342418161934,9.640299639999515,23.99131243982316,47.4581041199942,20.0
136,22.882906614708695,8.297965062542719,19.51072443186181,58.02896634647667,20.0
137,16.432620787303847,9.381001298612546,21.694856010995252,30.847557854160183,20.0
138,14.289095704752668,10.008702302150569,21.975473760516476,58.08395041753792,20.0
139,14.026692565551992,9.70709761335925,16.02956487950478,53.94135442336932,20.0
140,20.909985431309966,9.4373197574015,20.58877890537547,45.77514823160265,20.0
141,21.855447911549753,8.933430223433538,20.305647199910677,63.2397064399074,20.0
142,17.406763670352053,8.873431349515545,20.195721339609253,35.37571210578358,20.0
143,19.81521305272774,9.910455824363051,19.915868653749733,47.409731100307496,20.0
144,12.092116430217315,8.901153729919068,20.999126104271337,35.801556051058185,20.0
145,20.158940452947757,9.956437253310476,21.764397502721383,43.236246707063145,20.0
146,18.046829121980092,8.627858612981004,17.87103888705895,44.43170921179857,20.0
147,26.102885508926,9.216957563668172,21.363194553849365,60.282525201376906,20.0
148,21.500886858515962,8.639136118645144,19.03527855340041,46.903028735019674,20.0
149,14.670210523255832,9.836239080508,23.536752108747624,62.624488034681505,20.0
150,18.23120239533119,9.472368058037038,23.97961269016866,68.66006102284902,20.0
151,18.43622978065643,9.62826554095066,19.681702173811534,26.74775632867048,20.0
152,18.106493199948197,8.957116413898458,17.4448648161271,38.92702355109396,20.0
153,14.042436190201567,8.51760273336217,20.589923417884517,74.47755882822459,20.0
154,17.816626212210455,8.906010975347339,15.717731238956905,43.41776092817915,20.0
155,15.37996816493675,9.524904451861016,18.513503621716374,41.95658720633985,20.0
156,23.551690064756247,8.614950917918993,18.490407272157576,47.78554114269248,20.0
157,23.010497267236282,9.611055780753135,21.328150249778318,63.19356814106904,20.0
158,15.332459502869536,9.161693342814251,16.927852330661903,43.67437046025363,20.0
159,15.312153972115727,9.24457954461997,18.559760418763233,37.74040212491333,20.0
160,17.87423190977286,9.263415939288741,24.53138978350128,70.4557694822996,20.0
161,18.690941407364072,9.828931764779172,17.449839835765545,40.82827864056078,20.0
162,17.82963127752953,10.086405402828099,14.949545295831598,43.85392956235158,20.0
163,17.605896948446233,9.552729986144866,19.307507305968237,48.8698305937602,20.0
164,17.63520232212084,9.444007880413857,20.971906175962104,50.514886909374624,20.0
165,12.04771881243132,9.092350810901182,17.858083348390615,50.13493964507339,20.0
166,13.702624683191592,8.967711013045674,19.650436245886123,27.799655395126532,20.0
167,14.321233793330654,9.22467367370732,22.033668971317617,59.490845083912646,20.0
168,12.12852972587245,9.37836569310255,21.64729301820998,47.50577670464671,20.0
169,17.167364918712938,9.857608845620545,22.73812610004586,57.590030285857054,20.0
170,21.646570602793062,10.001711922487631,22.31343367185149,54.59877716181291,20.0
171,20.431863149288116,9.311843505193888,22.987824007228667,60.021979728292294,20.0
172,23.46971085449156,9.584534431915849,21.0318591299423,51.39981830880098,20.0
173,16.245663491300636,9.260787187558533,21.443403226959976,70.49393462734885,20.0
174,17.985795387681907,9.700568760784671,16.87729683284107,59.81082738198217,20.0
175,18.828197341051126,8.981350276724765,14.432474075327828,55.55677653808054,20.0
176,16.182956561519525,9.847973128230295,19.28182491395151,53.80614478059058,20.0
177,24.661787922637984,9.88583545520228,19.489918445727668,62.52183375199775,20.0
178,13.80170262061641,9.20242180944016,16.35514238132685,37.54419000372734,20.0
179,12.836281269381711,9.293210234667944,22.840435974165487,78.03315565731752,20.0
180,14.353153003616253,9.228939386758434,20.39171273287623,31.675591361460697,20.0
181,14.467725431306599,9.98696660661437,18.879004456827627,45.33533122244675,20.0
182,12.579226740456326,9.960377866627953,25.14255807810049,49.97779173755633,20.0
183,19.08907558789893,9.611622370022891,22.316166190386408,56.08736848097233,20.0
184,13.305339137805532,10.081003128946781,13.18074228184308,40.081098883937564,20.0
185,13.57398331046987,8.960311282613823,17.991845476760677,50.19515718031848,20.0
186,16.388566015035313,9.790467384956136,25.856219173297326,41.13465775267754,20.0
187,17.533015151676963,9.990959223150485,23.149019003675527,57.069251116206686,20.0
188,13.940731019891196,9.043328035918215,22.80649502147955,23.529515567274228,20.0
189,20.192090664903283,9.63087803411965,22.89443461216586,43.6361928814577,20.0
