unit_id,ConversionEfficiency,EffluentByproduct,PressureDropBed,do_GuardBedAdsorbent
0,14.945483640694006,11.742270805081436,66.13932419910334,100.0
1,17.32955798882522,2.2651775994974894,60.98489037841291,100.0
2,12.61306530657214,5.8926880938291015,52.238792621304,100.0
3,9.071702134733531,16.444154510465136,44.0499095558086,100.0
4,21.684940144186136,-1.2079051434531198,60.9787929973545,100.0
5,20.099346664541805,14.44098426502439,60.45585821409063,100.0
6,14.30855202057161,15.711448829983917,63.18077828075566,100.0
7,14.085090124273655,15.85089055602588,48.34242357728278,100.0
8,17.234807451609715,1.0406581378389097,49.29602063436071,100.0
9,11.054665704629368,10.952903354316378,34.78431611389306,100.0
10,20.65857228940574,7.548726127350854,39.03462864585642,100.0
11,22.450194652184365,-1.1200827689373476,72.54086570479512,100.0
12,14.321678438176306,-1.1864326778321495,42.098405690938435,100.0
13,18.02548160054778,-1.215695234922963,60.650247535751305,100.0
14,16.310852839407602,10.431089585746642,52.838011772287445,100.0
15,7.646745272405997,6.088665478934784,50.17654425137127,100.0
16,25.103036752685785,7.8462660781441995,55.84184512596707,100.0
17,10.868009507460407,1.177435944203891,60.52099977519539,100.0
18,12.50035405471236,21.679583289199456,36.17735008135399,100.0
19,13.86632375849954,2.1942369199858485,44.46748029569772,100.0
20,18.9274085408533,0.9958615308626815,50.7803689549571,100.0
21,15.269367481770319,-1.8629714987536765,53.78027679613329,100.0
22,10.82120704260624,5.452179100897084,32.276902310938254,100.0
23,13.917742645620802,14.266997915907611,47.42438153584526,100.0
24,13.212143046405345,13.227452129255946,42.619941989732986,100.0
25,19.144199108363207,-2.8385358533769995,50.0388760748471,100.0
26,5.423856582587185,6.112361155755172,50.273723846667494,100.0
27,18.842537569449103,3.505250111726464,39.44133568053771,100.0
28,16.96362342115179,-0.6549296812368439,55.39699319777214,100.0
29,12.281093560344383,2.976739314415928,62.335256719826155,100.0
30,18.885705658374587,-9.90852846683212,52.67483516648075,100.0
31,17.247306731694383,6.3031224723365025,53.754304623410974,100.0
32,17.10852193810493,9.8512439322079,38.43019607927267,100.0
33,11.137333448238453,36.423415001380185,62.605209878779895,100.0
34,8.874732140355997,10.43491201112961,35.27669726705726,100.0
35,20.31027811288114,17.162292149883,48.61563823998096,100.0
36,20.618165420763752,4.698974198148557,42.904612145906334,100.0
37,20.496743432641903,12.418506408050849,48.610521152423786,100.0
38,11.570170254229332,9.050540408942153,41.69222454518561,100.0
39,16.718963852931157,6.119280192028649,53.24870015324196,100.0
40,17.435627793578224,-3.0404378197470887,42.44931225299266,100.0
41,21.542419219977255,14.709770356624034,34.15887029372806,100.0
42,15.512772164427439,8.683073405052614,75.79881745174572,100.0
43,14.252579619899088,13.482827256060371,71.15556999994908,100.0
44,19.082513430744008,9.240757724401519,49.431788268086635,100.0
45,23.277132578096094,-3.4866802825910987,53.4607298817784,100.0
46,1.7779147326726648,13.816098467963869,46.44930247069962,100.0
47,14.033904696573053,8.851117224180678,56.07485722875095,100.0
48,15.821550993867232,10.013289328225392,36.425491638721766,100.0
49,12.428668848031052,-4.638046147110122,27.48471620969734,100.0
50,18.51502392452222,9.391435414368614,45.04133579687169,100.0
51,5.3221040756260765,1.775929954128741,64.964331282974,100.0
52,15.422054881433263,14.3203299479243,33.95027211150316,100.0
53,20.104902036495464,10.626443127000229,31.52121256318279,100.0
54,23.518099649318327,0.8604553584886965,48.53091625620462,100.0
55,28.324822857952835,20.983246608550132,28.489469131640746,100.0
56,22.3124207904506,17.867724501177033,36.0770128494206,100.0
57,11.856498311963014,3.9746920633668292,63.99895989061464,100.0
58,14.94797599596998,11.003653449335525,21.715594058189488,100.0
59,18.557607529199736,4.7025326541393735,55.66772028931489,100.0
60,12.580360362048653,12.763090214137364,55.69093360198927,100.0
61,15.964280773439086,12.015814591634475,48.516928268977885,100.0
62,13.702134734058676,18.03276174820585,63.68101781207215,100.0
63,19.084463951125294,13.812152248129474,42.98108074441045,100.0
64,17.925175467252558,6.066844316290328,53.306517473179056,100.0
65,20.030770577346733,1.4706821506706937,55.78904095284121,100.0
66,26.29583328918405,5.220127208572759,55.224196612406764,100.0
67,18.87122205321355,12.425413133233302,43.5740150792184,100.0
68,16.50900367080321,4.079055631694988,27.549312668235753,100.0
69,16.43286212739904,10.28766267508919,69.57707337111282,100.0
70,18.989571000539023,20.850568432016978,21.79105025695766,100.0
71,13.925942256827044,1.2550190920660675,29.406794443662854,100.0
72,15.323997436810043,-2.2861253066103497,56.35275258022418,100.0
73,11.005672093501573,16.254471796700685,51.39832483168126,100.0
74,14.73846390560236,10.027181997432859,55.20958019180085,100.0
75,19.37330055880408,11.471186035875023,51.54024686617202,100.0
76,18.445005324652165,18.424692477801884,48.83017689732957,100.0
77,11.362817658429424,-1.1827979686938868,30.63252220102393,100.0
78,20.407904313275893,29.812014540657103,70.64982802479193,100.0
79,8.407707999290631,-0.727571833895448,50.55946899279452,100.0
80,13.125102902068527,11.59206423343748,54.551151338407415,100.0
81,19.69770800900704,15.440463634948497,47.829641514615,100.0
82,6.394130510510897,7.999185366617203,64.55971382466554,100.0
83,16.395002071657455,11.484374515885644,41.12232121314936,100.0
84,15.588798636212395,15.823527859888815,39.137412833652135,100.0
85,13.73265407622237,17.03988495579909,53.49660820656294,100.0
86,14.2020253625153,9.802652912376793,56.012273537525736,100.0
87,13.769079459166877,10.111764438727967,61.77237836960769,100.0
88,15.474102666373776,8.158413413555914,26.595761245536725,100.0
89,17.621267606722554,6.218198027550184,45.762642776879225,100.0
90,11.99729606948301,17.507814184297743,51.84616602657295,100.0
91,17.307514914904512,9.677891733489435,51.794293980056494,100.0
92,16.206711635656426,15.896125478442796,57.50790577442529,100.0
93,11.886177723611388,3.6308794120612493,41.03069435792132,100.0
94,14.252781870604217,2.816708061795768,46.064675413497945,100.0
95,12.212268304122183,2.437853007147046,47.8550885919778,100.0
96,15.821250186048214,15.101597663233122,67.0165913596468,100.0
97,10.66671019550137,11.611085906395456,50.614798934685666,100.0
98,2.9568349355370893,4.200437227788625,25.248514021511546,100.0
99,20.000166791311603,12.14059428578637,46.311255122636425,100.0
100,20.10507737089833,15.276961509472713,9.684527330813616,100.0
101,8.165228278327945,21.948569721915753,50.506647598930286,100.0
102,11.845332043449673,10.88957747113772,37.6883261623936,100.0
103,17.42816608535024,0.42832361106931316,51.54076697811297,100.0
104,18.24026290666374,34.68076471415954,26.82588562410976,100.0
105,6.5633042935468495,9.899400608162448,27.054688057739924,100.0
106,16.64863929782935,15.503387971288067,40.158448273570585,100.0
107,24.262972010963963,11.460483943858954,34.34277878275091,100.0
108,12.862536753055352,5.10953222212952,68.72541389647051,100.0
109,14.843337003796208,15.717126225009016,49.17137402358903,100.0
110,14.688929952607554,3.957716232536794,44.2250352626663,100.0
111,16.777160688118073,9.59627379072346,55.39958385497872,100.0
112,8.168159044235379,17.143930796091603,55.489735571709566,100.0
113,15.790921378996115,13.954420626529801,55.950883679555865,100.0
114,7.143173778712736,8.350947678244687,29.02729195534347,100.0
115,14.898567172558435,-2.6587179356545008,43.943909445989405,100.0
116,18.01213965081392,9.714459771357312,36.40132349528113,100.0
117,14.792092688196849,10.644463847507032,50.47531649968566,100.0
118,9.719582852869461,18.356382997418194,56.37630117083019,100.0
119,6.3960278505241295,12.022671026291547,19.77382517729374,100.0
120,13.892592547018475,13.081059177131262,48.725104629187236,100.0
121,19.180869856152732,4.405649310401847,45.009970114102615,100.0
122,13.866554648134105,13.71042726775278,38.31361070501931,100.0
123,18.16932428247874,13.727380677567442,68.62598867729194,100.0
124,22.00513776005379,4.5102371847414755,48.6738986237483,100.0
125,13.075481157324097,19.839896288440634,72.59866841213109,100.0
126,15.397845330235839,18.85108735774577,68.00484325860924,100.0
127,18.82999174357587,16.06383627276034,65.8459507011541,100.0
128,17.475782652119086,8.369334811980949,65.98072388628663,100.0
