unit_id,ConversionEfficiency,ReactorPressure,RecycleRatio,RecycleGasPurity
0,18.10416926675294,73.7617557623783,36.66960444271302,60.38327549897934
1,17.647530390811887,75.31158356316269,32.51906306942965,45.24511400798415
2,0.4344876831957336,54.627094167221586,41.47901884068535,59.75785866431593
3,21.362026740547506,81.8847266088964,34.99266286084815,54.46605295955534
4,8.924635900152932,65.78389191344691,42.18861992716748,30.7927569182888
5,13.25635051366025,68.08608469228795,37.59396684176563,53.29084104519608
6,16.542364314149914,71.94092940872123,56.4877002280073,70.66081406552418
7,6.677974043348456,75.67352922289288,40.014382780600755,64.34674926994872
8,34.49871505693972,95.96005631638083,50.38941076761533,72.08246671757551
9,-8.631557897454657,64.02168446568892,47.44847838250096,18.163281901062433
10,3.478274052323665,57.06288469487576,26.343620482192513,82.29133370998838
11,35.911376229725434,92.72775335635286,48.04444367999248,61.84667584713418
12,11.555989007349247,58.96477996531253,25.688423409664708,73.97054455143879
13,37.88930260893149,87.87773971396322,48.0040235892052,77.00117046613272
14,13.002975368588228,61.43566743943667,31.936006460613875,70.72447803028885
15,30.55472771105588,87.74201806089954,45.17784920680235,85.82642135830437
16,31.79891029617825,81.51468886571892,69.22036714672824,73.39235301792303
17,18.325985125928902,63.845280960648914,59.34365438347984,70.4587757486912
18,18.62945551233912,55.50307220754845,60.77978462104443,68.79253120026341
19,7.011249497388614,87.67325389403227,68.93108214906965,51.33323791268673
20,28.786996860111316,92.0183888239903,60.15618545529123,67.85332506742292
21,32.22300271886768,96.51427610889658,39.55733378977447,62.28034396606635
22,30.3389352925456,94.75865405770544,59.84949366667777,78.903854181542
23,23.78839113356474,83.88595485104281,62.5747938510988,62.11223251024425
24,-13.662842256299633,41.63720849151823,39.55420184979017,18.471002670995716
25,8.251078021692408,85.51670312061493,45.881676102345175,37.60991964497094
26,23.3978063179048,75.9813486603863,38.09137369652351,64.8123956346375
27,27.206827166181633,84.138482047035,42.21762528287013,64.09568468255932
28,33.50629356816584,89.35349397399293,52.01286246711439,53.300276578997476
29,33.94741168220679,93.59895614470183,40.867246793399026,46.57272031814829
30,22.537151874125232,72.81666802134703,60.16180378521647,67.32229233000797
31,20.48658647951997,64.31389202862476,42.002521438328905,66.26776942276048
32,7.851934119833637,63.481158914030544,47.34555736457167,71.79954347256479
33,12.106064788740717,58.19684678414758,57.148238277559784,73.1953501034396
34,11.452357940632153,63.092384541789,53.63143199924524,33.03523256929221
35,16.928119686114268,86.38197710318086,55.44873803437106,68.87275999567862
36,24.82981272005333,83.2642327117566,50.35614782856021,70.13799611509535
37,12.4778482265424,67.22699956666013,80.21519472945565,54.58384958699334
38,8.367809064329803,85.36099125375075,42.402220185402705,58.24160185431254
39,13.91357489609154,68.26862831223507,59.40290762741643,44.313458016286745
40,10.093637170425705,65.3799405614563,36.98679286640828,44.9991164730773
41,29.64545537097627,90.45765003878873,60.693390787391344,86.1840298273301
42,6.232932355268742,65.44041017150613,70.65749092920004,46.76336248607149
43,35.417829338801965,99.04496059644882,34.98684348166013,66.49761630665331
44,40.319646806324926,90.11739645971063,44.64861529612573,54.17275026444833
45,21.669073963179436,58.43651466704877,49.24042414799621,73.53467751696546
46,10.584048013386006,66.37321008868544,51.193289029175446,37.75311329638558
47,18.90826657408167,82.52011192769235,64.28810276839775,49.463293050278565
48,25.450031644548837,79.07430028143456,58.43078714393159,75.57374927149428
49,7.762220603892703,99.7463604601693,53.214567212754304,35.39998099535358
50,5.1142395038967186,54.725827710275176,51.86177715625743,58.050766416506036
51,16.572990089683344,73.54050480111349,62.39515582033991,50.60299524200485
52,13.993139819551914,67.1094062415127,38.981634727596195,53.89309767174345
53,14.926607395285783,66.30747404176465,64.42075057238985,57.83686459912766
54,6.878802178327006,102.4220479227083,70.22912867836237,56.66781456375171
55,27.47198072040806,98.55713574994543,37.46556332313381,80.12841520785736
56,21.63074219305011,77.03000250642505,52.01426530775323,67.39349512635907
57,-10.80580258579828,72.90539033940216,51.637756080762514,30.886232236253736
58,22.575156176212065,91.75308579076567,40.96078973017563,52.40151019942732
59,8.53270681757113,69.30154932611651,30.969393927331218,61.15766634927703
60,-4.9117579414460595,87.5291489260749,15.859590872148486,35.55842337563276
61,30.085040619841017,82.05034726337958,56.790995153535874,49.74515048047492
62,21.795779689963776,73.31932040636481,42.02471138523822,69.93945657723165
63,5.130383788158731,72.99176346921138,60.18296370929211,36.174603657881306
64,20.25163478451297,64.40845659246561,43.844211941987155,59.51099161080311
65,27.406224086850965,96.35646291997773,47.560033646581815,53.074316665098266
66,14.939582100109421,70.04636496187062,42.02772206429851,73.1781120443182
67,2.615357316228583,63.90590973932053,60.98893534690476,49.34019963669213
68,-4.700182354753456,58.95959713407161,66.51855920606833,54.77353500174885
69,-1.6812622227825327,35.61005911121663,47.57548020456337,80.68708926885172
70,-7.235537145295309,71.44554411258008,45.162453670594466,38.25465096473597
71,12.983426886477229,61.637288982793514,34.302295818370254,84.81999676196129
72,3.960156161912175,60.526488376174356,69.29663077103456,54.32242938943197
73,20.004561603873743,72.30916367762666,56.83280045696684,66.94911491750315
74,22.73535142605339,68.15329172541982,64.2020080943973,89.19496425051047
75,8.596917298007973,81.970503396748,38.5701766500611,45.52105254656654
76,4.60050974432186,80.32614347536304,44.00555703290887,59.78630582384743
77,25.43931533626901,89.83246304178749,26.239904884794676,52.56987968363131
78,5.699202022038392,97.06610985811098,47.93867297794745,69.28934850168714
79,17.218870049323442,73.08461534703463,66.5316660409478,43.52663000282299
80,16.17004567933482,75.55387291423047,57.24324280483941,68.8797718241464
81,8.128637660441598,72.64579004425242,41.3129589923003,47.20721442836715
82,26.980527787196937,84.67664901631136,55.51666813345299,61.5942878771133
83,26.576316154717333,92.64826189811242,47.37735751730723,78.08542211945232
84,37.70606194213372,99.02496480364925,66.99471803597659,67.70001676961377
85,27.75575970281706,87.38462728846002,34.4466778808379,61.72512285551064
86,14.101358648219714,64.29483610693286,54.96189081215354,68.97543259601933
87,15.707836291819412,62.20473122272718,51.33725185479085,70.37435241082198
88,22.705640814973844,73.33366694685681,52.94118698561663,55.22522379205733
89,21.793642455939423,81.23207607715275,58.233534875779924,58.235313987804545
90,31.575501259092615,86.52784097983393,34.490010385748676,62.29239303845499
91,7.358619578426485,46.89425791149186,30.784604328586383,71.18710432936368
92,18.202028580884043,64.09650259737931,57.3477537972483,61.982419411654426
93,19.018644459409117,70.54469906143125,57.95266267032597,62.63267804141343
94,18.74817594149846,65.06222013344856,53.31861849787513,61.327966217612094
95,24.58665904539053,82.99745199391838,58.21229947323983,65.83657067049414
96,31.085200648683344,91.2657774647087,44.1010792751761,59.859971162605575
97,25.792205076588303,80.63372280582774,45.615905751849766,60.22951467006793
98,15.023648306009898,70.78245644387376,56.97151341094439,77.03866310484287
99,12.369175767551472,73.72560417273166,41.31006936029455,46.133060440392924
100,10.605995251230121,49.96121252044053,49.05882856910821,71.90986826799444
101,15.279054773394142,89.08983814826266,46.10146785903919,50.18251381006906
102,6.276235918408389,63.18089434057364,52.33363739185188,75.39431223826882
103,30.499310159816222,86.57589559554228,36.510710965863026,65.1657360720066
104,31.641150116497734,86.125665035849,23.993452353817556,76.13049377623898
105,31.48975413574848,70.5802626521606,52.70109489213628,62.62505143783083
106,10.008174175859775,73.86136717364762,32.20720891778328,46.008437888829725
107,23.830290667572708,71.29678276353128,21.297818557796475,59.33267832342031
108,23.611136273910105,89.00275058427401,48.711858226946205,52.2612614899696
109,20.29117597651696,77.23669149373679,35.169782070128626,61.80692187210736
110,3.06556427892866,85.76058950918883,42.340003859887986,55.24603407891871
111,17.481562981409017,67.66449342370434,67.34029498365226,56.37955036181382
112,23.351061193546236,79.24228309431147,40.38292176904732,69.41542217083972
113,20.431159008905432,69.6892875828268,53.931647138229806,57.21280435924217
114,35.243952894476266,75.36396226569966,50.409380896161515,81.95017786697677
115,6.293744382705903,89.16031380597933,54.53550667310413,32.57974911735561
116,-3.8640395010327993,65.47619003641861,51.070912361591155,47.69408929611912
117,15.574492022511365,60.88050443558836,49.16701637440059,82.13960674341696
118,11.300644764276482,90.01120223154341,46.38084475903067,41.361387975723154
119,21.065488560732035,85.32613877926711,65.08379194406345,58.14373511164388
120,19.09245741936532,85.32151718442346,35.64859023505863,82.03466138723078
121,5.3173920171281805,67.42361213069454,56.78405778387241,76.25506625197838
122,-2.5401903247465865,74.02969057224637,34.00306780793976,69.36750595090184
123,29.48526340705727,86.12024650757265,46.55042319235295,54.806611792402286
124,18.15168565500105,68.34010429468084,55.117343649383045,77.0018536487552
125,25.54900552277963,79.6257714051652,74.02695128247116,80.40121699205268
126,14.188547503616915,72.57780145982541,44.314124360003554,59.78914680006643
127,-9.761773079136699,80.87021763776978,46.95869832365155,32.19048260120939
128,28.296338451432625,81.47652496026275,64.7975818324513,78.82549545890201
129,20.165711019537827,57.20520599428353,52.959780628170776,62.9532336321593
130,37.67912049996852,90.06032088486229,55.287656060361655,58.40862838126151
131,3.1821106305521316,61.70063388909333,53.5782176064545,41.12130971408393
132,-7.433564978345931,54.954914802690126,35.191933130732714,54.23916240418321
133,6.988239221765409,63.93473871159891,44.881163100472236,41.58720736616844
134,8.75763865636834,71.12797364352409,40.799393946860086,70.10606860931227
135,4.570232354650386,55.63226432260359,70.96094721005367,67.42959810417864
136,18.791749448588728,99.76905068186883,49.56375710168951,51.723119359266114
137,26.109503771048836,89.17497501420921,48.15662323111127,75.65750026094308
138,9.96194612174327,90.51960005770829,54.43644489718423,49.301547438010026
139,5.295104286351124,85.52059366818685,44.686171060193445,51.03122332060576
140,15.650970158214093,79.14997707209967,59.29184599602444,27.93730681200303
141,29.07853339883859,71.8506780859562,27.5193194411988,68.06519742795223
142,21.751781015910442,71.75620912468395,64.85766352411868,78.98650294586669
