unit_id,ReactorPressure
0,82.30597767654689
1,70.96813002564069
2,72.15032530530345
3,78.24965829451016
4,74.30279672602131
5,63.42330571789957
6,79.38693408225392
7,81.23891539353555
8,36.65868517325621
9,88.73863573314085
10,73.22802985875467
11,86.24236660765094
12,67.75024473229888
13,62.06801297123201
14,92.2977625554148
15,69.15014622389221
16,75.04460595445883
17,60.736519506224056
18,86.12045358892667
19,44.85195053350519
20,81.84538647584978
21,57.468954251132985
22,81.45821863055603
23,82.67525809539336
24,37.110044449256804
25,66.7963427340152
26,73.34811304668413
27,62.40970735174632
28,89.09251873875785
29,82.71328634389918
30,69.77209318089409
31,78.45544527074577
32,82.1952174098338
33,71.70931860353181
34,69.47957241338723
35,66.21047714182575
36,76.45457682768412
37,87.46735414483096
38,73.74282591302428
39,68.70160097811241
40,78.81428102266797
41,80.57440712918407
42,91.0138434739468
43,83.30734689128973
44,77.04428243835773
45,70.70705182187191
46,84.83855672115509
47,88.43182451149563
48,69.65083220277731
49,75.26908651212204
50,65.96477748214193
51,82.78503181169404
52,77.87896276842157
53,61.29101824284049
54,74.26222841694901
55,79.58851367970335
56,63.31820762024027
57,87.49107918102706
58,87.99024816546702
59,62.54319739746459
60,79.73702213087225
61,73.88227522394162
62,82.55644880249933
63,90.37128957006777
64,70.03201043489169
65,92.20338816073667
66,90.46354751754656
67,69.26772850059604
68,66.2774248149968
69,104.68377215343968
70,61.572371681527486
71,85.2338928173103
72,73.28377711603466
73,55.13053303441231
74,74.2259636242678
75,72.64774260395924
76,93.87783380273876
77,72.17805570365618
78,92.6698717279
79,66.32014797583435
80,70.62875763287309
81,82.50817087248942
82,116.86163679766753
83,97.87890315518716
84,86.42498486727096
85,67.31496619472418
86,90.45660791409374
87,61.443812920612366
88,72.02838881769742
89,71.41384838843271
90,54.27466040072939
91,66.85560248223202
92,92.83914116925972
93,96.04409682979966
94,93.04134239052374
95,65.09390235410618
96,76.46612569353354
97,89.81180333516666
98,69.04484188111896
99,64.92624593738897
100,78.09249887526524
101,69.72750380354273
102,59.847969822427935
103,77.75429943091187
104,68.46109941647484
105,41.33452392093843
106,84.72505427753872
107,66.68663701453568
108,90.98895353745571
109,65.07581698993343
