unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_feed_flow_controller,do_chelator_dosing
0,61.753122843851735,-15.47636572862157,56.472731284354154,100.0,60.0
1,65.6464655170306,-2.890646773223809,60.518946130017284,100.0,60.0
2,59.229091968056125,-2.6309456984288815,53.923973079534704,100.0,60.0
3,59.799323110889816,-11.158294197011585,57.3062188571913,100.0,60.0
4,47.574773313473784,29.38467864304137,50.819407070957304,100.0,60.0
5,42.63154700139766,33.20866152227468,38.710535007917954,100.0,60.0
6,60.28751934127277,13.397661076127271,60.32490935739769,100.0,60.0
7,65.02178348461054,16.981081621340834,58.223077036809755,100.0,60.0
8,49.6398526827288,6.719321415462751,57.48657584678794,100.0,60.0
9,68.15235758318865,6.072891059140047,63.220143904744134,100.0,60.0
10,44.85547904268854,-2.5744770966195283,48.54864282091976,100.0,60.0
11,66.74284075493861,-4.295321607623303,69.12849079837181,100.0,60.0
12,53.98376306163928,8.139900777431368,50.29232505755272,100.0,60.0
13,57.01487899460305,-8.187973154631399,57.964896049954206,100.0,60.0
14,54.232318537910984,11.005748336133053,52.440514891068545,100.0,60.0
15,59.185819294540366,32.72898613041235,64.9339704935736,100.0,60.0
16,60.70167782401315,-0.5206144614747288,49.02129015758327,100.0,60.0
17,45.763666180084535,-6.324252110788457,43.57658095258041,100.0,60.0
18,52.426586848827014,34.12639095198457,46.68240596777675,100.0,60.0
19,60.16148433611702,18.176241590967933,62.20148106490948,100.0,60.0
20,61.0108948401406,10.409044333902091,52.14978560227936,100.0,60.0
21,68.95958299402396,22.34658634025175,49.50271149682458,100.0,60.0
22,73.70348360456607,-8.396273471846985,79.36718770625005,100.0,60.0
23,35.24094026965119,22.101386663507114,48.83962646582476,100.0,60.0
24,51.726852940306934,39.03188675074226,53.780952422129026,100.0,60.0
25,50.242799315211656,18.614926631135695,45.530626440044834,100.0,60.0
26,46.18155959631888,14.817037332581052,37.10912827320041,100.0,60.0
27,70.39529217735256,4.951588224198089,70.66190887779834,100.0,60.0
28,48.36881932045698,21.906775903922476,46.87519241235217,100.0,60.0
29,52.61714068158946,20.908331457139827,48.82735900186456,100.0,60.0
30,66.96959767644121,15.159185552083304,59.48624796020774,100.0,60.0
31,67.53725836187705,7.108324653801812,47.422852129526824,100.0,60.0
32,46.43267191996645,24.633068972042942,44.24546359466073,100.0,60.0
33,53.34120656093377,1.446637812698989,50.720513701634374,100.0,60.0
34,57.980398606134955,-12.552076272343477,51.14739753685374,100.0,60.0
35,62.24038205784042,2.3107838244850667,49.88004857754691,100.0,60.0
36,59.37778300231274,-10.397527326962596,56.74190101803276,100.0,60.0
37,51.45987490317544,9.618341813538072,45.56862830824415,100.0,60.0
38,53.41427537296429,-0.6684375182897035,40.91591505267729,100.0,60.0
39,65.02666761593866,0.6813217773576916,65.64658910548002,100.0,60.0
40,63.215367899798586,1.9705368600480906,65.4676737787976,100.0,60.0
41,60.598690693963285,32.94293383414249,64.40916162252637,100.0,60.0
42,65.71788025431235,41.623882383073024,69.24529444992388,100.0,60.0
43,49.93586808986283,9.458221284087854,36.33444690256541,100.0,60.0
44,58.15062539080601,23.541872040989915,54.86937857034973,100.0,60.0
45,67.39087460570423,10.664111206490848,69.620397706363,100.0,60.0
46,59.55627358564276,14.880164988498398,65.29407957176245,100.0,60.0
47,55.05708167654434,22.36014507366604,59.51792596718266,100.0,60.0
