unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_feed_flow_controller,do_chelator_dosing
0,47.53884717663397,-1.366807007908048,38.30339441003057,100.0,90.0
1,73.41436956001209,14.336575189443892,77.99785211484502,100.0,90.0
2,48.35139423786525,9.074860112723641,41.66405300652215,100.0,90.0
3,49.59047305645323,27.422868454779877,37.07535452963989,100.0,90.0
4,57.124786228775406,-3.4984151893354394,44.658098186779114,100.0,90.0
5,48.31936213213787,-3.432984536618614,41.11452564371275,100.0,90.0
6,58.19217968880541,26.48433628410695,63.81732208895413,100.0,90.0
7,71.85195440761838,0.9851985455122598,71.68013002046274,100.0,90.0
8,62.02523280367865,-1.4060285384324143,66.43560480458609,100.0,90.0
9,47.25857407179938,-8.586980124318055,42.29855284791444,100.0,90.0
10,46.856589935197555,-1.8573134172043515,36.14398655538602,100.0,90.0
11,60.2417142304845,0.9847813800983305,60.04553325400905,100.0,90.0
12,66.0289750117591,-11.019942984695394,69.29001296256246,100.0,90.0
13,49.82912654437487,2.9039436407023063,43.39233219128168,100.0,90.0
14,58.19234557814977,1.9193896664518375,60.947834724210146,100.0,90.0
15,54.34407276648444,-7.942765070252486,50.3823233985265,100.0,90.0
16,62.14948736577543,19.069836671927085,62.77818475218312,100.0,90.0
17,56.07187309423999,25.057312020236377,50.227369670576046,100.0,90.0
18,51.734853642677706,23.565338178693644,47.3682136008243,100.0,90.0
19,60.69026312036952,11.707349630470787,55.182984777641586,100.0,90.0
20,62.56472571773557,8.994075085486228,57.750943944492924,100.0,90.0
21,60.033411913115785,9.707466002750277,57.10159076280775,100.0,90.0
22,49.13467738296761,8.697092299639632,41.32789895037704,100.0,90.0
23,77.9566930609126,9.12284070880257,79.69287034387078,100.0,90.0
24,56.43304388254042,14.17430297691267,62.998122558162805,100.0,90.0
25,60.20894993066052,-0.14483392717006982,60.940897671827045,100.0,90.0
26,60.8329702835906,23.891466997198524,51.72114697732367,100.0,90.0
27,53.16951197741674,17.518853431975124,43.43095310052439,100.0,90.0
28,59.54596078604019,12.23972662531636,59.4521764831277,100.0,90.0
29,61.25097908697454,-0.1345220545388477,58.00775992815456,100.0,90.0
30,62.015954241842095,-1.9995910856279826,58.74739264666992,100.0,90.0
31,63.57636502335349,3.78886564077196,61.94372707643246,100.0,90.0
32,62.83798444609036,-9.221919227553512,62.258564703813185,100.0,90.0
33,52.92068580239224,28.39560388553855,61.206405575254784,100.0,90.0
34,50.23066531695635,16.02134219552569,45.80878658571782,100.0,90.0
35,65.66786081496667,-0.14884934030531216,57.77085395871994,100.0,90.0
36,59.17826385425542,1.665472555278364,58.84500560819598,100.0,90.0
37,54.65070776728798,14.298405782184613,45.6657332650878,100.0,90.0
38,64.65162707825205,20.92228679446545,65.41542452652102,100.0,90.0
39,62.54477058001944,-12.273325202764774,56.645789481625954,100.0,90.0
40,57.36199600178604,15.750558677192643,58.9499510244291,100.0,90.0
41,57.51901919136815,7.070145537713163,52.651097806794695,100.0,90.0
