unit_id,CropYield,EC_Salinity,NitrogenPPM,do_iron_fertigation
0,13.110403632103345,20.544295971774766,41.194800103573904,50.0
1,23.180274506619515,23.143088866239594,34.431974832748445,50.0
2,25.054277884968123,65.54113883896345,71.34562924387318,50.0
3,23.670050180071215,46.51578275120196,60.09025025382484,50.0
4,20.007425039466085,50.17038487103201,39.25168111511466,50.0
5,21.926239260389433,76.59398642532368,41.367675854162805,50.0
6,21.510019791659435,50.33947936117842,54.54663858541677,50.0
7,20.80084832020299,56.19623057631755,52.49560627227902,50.0
8,16.565635048894954,44.978297490282046,59.095807843899514,50.0
9,23.126478950006536,55.97941023961274,44.11119048487535,50.0
10,20.850956173719908,32.15010219647326,42.47185381435726,50.0
11,27.141435086266995,61.28725715565212,49.32084757044573,50.0
12,20.33008131482461,45.50929250189401,63.94606385560956,50.0
13,17.85388336907896,34.46329976764655,52.90427054642812,50.0
14,19.401725927789617,53.46019529405829,54.19419936102366,50.0
15,19.297778426584866,42.674630762743945,54.1852205372223,50.0
16,17.47098291572263,56.09320773062896,62.15098525403881,50.0
17,14.882748791896109,38.37554831108765,27.68018767598462,50.0
18,24.55783430672437,57.06612791068278,36.135594846656524,50.0
19,19.204998580179137,54.7269263233877,34.431985842631526,50.0
20,23.441441927811653,62.2586477182705,59.40056305354718,50.0
21,17.55281881940995,54.80731376851796,37.76492313318519,50.0
22,16.106831949738005,66.96338936604337,63.14582988615893,50.0
23,19.914935500695854,40.50050603614505,47.91247126618102,50.0
24,18.033638029791305,51.304630966070924,56.631347915663035,50.0
25,18.763995592272476,47.132261097278985,55.90050382808162,50.0
26,20.20884814641452,32.81955593271398,69.32539652606857,50.0
27,20.621211396049652,40.502561895370256,74.69349795917196,50.0
28,15.236674543332157,39.769402943323854,41.96765173205577,50.0
29,18.384698169795904,59.59028968058401,43.16155639450532,50.0
30,23.05796499228382,40.780795875652544,59.227489558726816,50.0
31,23.668053917260018,42.762741279262244,31.224028464717026,50.0
32,21.93428060960924,37.96796584685629,54.219736962929694,50.0
33,19.199681923642633,48.69085721990875,62.30869363864577,50.0
34,18.696980721941408,35.92139193472279,42.72877114402141,50.0
35,21.84265181743335,41.21236086739475,48.848073964431805,50.0
36,22.224718303944304,46.99291489332994,64.40684114778841,50.0
37,21.285149954587553,47.3252015137825,48.28219634836849,50.0
38,23.74467255898736,65.2093382587306,46.33848387064586,50.0
39,20.281716526126306,57.85577684000512,36.34417927108367,50.0
40,21.16708233430976,49.97751313932451,48.341219164136014,50.0
41,22.305616235952247,66.27822105510295,65.63382451704157,50.0
42,18.77958621320101,67.33369213122619,52.13722109050116,50.0
43,15.45048884173247,64.7568169423881,69.23724387456609,50.0
44,22.721352569271094,61.41532533628802,52.69368491331039,50.0
45,21.099967361530297,51.81704617155472,82.49918092327353,50.0
46,16.094905437809604,39.96282164883164,70.59953487206008,50.0
47,19.21115234888521,77.7903094900716,35.78528522168359,50.0
48,20.19576961162865,56.09884137169755,48.35679592467708,50.0
49,16.524823219106068,44.99949333413415,48.86507960751248,50.0
50,22.50624815349983,43.66226157371936,45.433525243656376,50.0
51,18.67388678326888,66.15597284663505,45.21254189092338,50.0
52,21.5133974552785,26.593158067545005,63.97302874332779,50.0
53,22.792533363468227,48.09114022311902,23.755889520490996,50.0
54,18.328289830200106,56.80212748710774,40.15635160666328,50.0
55,24.27205052366942,68.29571840881864,52.96159249412667,50.0
56,13.514082276116834,50.919324769141824,51.921662816438186,50.0
57,25.351353300158447,63.86335792036889,58.414326904172746,50.0
58,16.1602703231703,27.79779523993293,61.58936393468186,50.0
59,15.351685503222114,46.45719288890426,49.63389415532155,50.0
60,26.90217347871623,66.52169159728494,45.17197870508363,50.0
61,17.18847689793655,24.379522157181455,36.06751405763293,50.0
62,18.58071883271086,64.61850811919265,45.85425672896959,50.0
63,22.602197877646276,42.79492333354065,53.165855173480715,50.0
64,16.66924886102349,45.985539613394785,59.50059911926074,50.0
65,18.6325651815273,57.25045699280566,23.28878769444019,50.0
66,20.635680057253744,41.9900090331657,43.913565223875814,50.0
67,17.45533279630847,45.04041291565762,59.607591930498565,50.0
68,21.647466253565145,59.78070395903325,32.005656007944914,50.0
69,24.100738816815856,59.828663583551574,76.82061108443067,50.0
70,22.842546802164016,60.159078086812585,48.49984071300775,50.0
71,22.887119397462097,32.697203529722316,48.56513374595876,50.0
72,24.613771721597075,49.12111872194539,64.99820732678714,50.0
73,22.81407343397082,31.95247493125998,45.19263493371688,50.0
74,20.076621320555592,39.20163025831924,38.58804684878507,50.0
75,18.254139960392234,83.65258854859466,42.48089734124845,50.0
76,17.617111130256834,44.326549711853836,33.449992474468125,50.0
77,26.34179300598552,47.06363411422491,81.60341257198222,50.0
78,19.307687757740922,55.633707607809846,39.41957839551582,50.0
79,18.69833084022343,33.33787994337225,48.91589933443083,50.0
80,19.143117477292407,77.70645757289334,35.772520626772376,50.0
81,20.364315156336716,40.100748689945114,39.454548944131226,50.0
82,19.493551335335848,44.92670934163901,57.28296881218326,50.0
83,22.641285515380584,41.97667490935706,37.98885987278621,50.0
84,19.35129096223112,66.23260341811634,61.679675074898874,50.0
85,20.82607621105342,73.39178563771029,38.58526107597506,50.0
86,23.08486885557563,54.220279084962286,57.71914209854234,50.0
87,28.0471246817323,35.98320798124584,48.12905076040051,50.0
88,22.03372520006346,65.0183465351643,61.56697751511988,50.0
89,18.986633650354147,55.201813961221106,39.324852405743954,50.0
90,23.63211423880259,65.4203763192195,49.78521270608094,50.0
91,19.80708578820912,69.15032123223705,44.114380069331496,50.0
92,14.683596586589687,53.9412153272573,43.75535726272458,50.0
93,17.86522341381582,58.30868352121565,25.547732361259612,50.0
94,23.31687225421794,51.68620934034867,48.98321449358474,50.0
95,18.800503252040304,38.244742078911386,57.3180201084273,50.0
96,17.056388524070595,44.987139196547304,48.69275705447532,50.0
97,23.85311838318584,57.24666248549746,33.90803522638769,50.0
98,26.22317683026799,50.18229276541139,63.817621930003035,50.0
99,24.40613837507696,39.72892717653498,48.61368516475805,50.0
100,28.442076514200217,66.15486023381398,44.234836735597305,50.0
101,20.278277346801914,46.289883517641975,52.45878147548265,50.0
102,21.436602586252498,72.6234073379213,69.04080626479212,50.0
103,20.194019939460546,65.17453942792949,56.03792011342271,50.0
104,21.775971475379773,43.229391823863644,36.29340985542036,50.0
105,23.10902386931696,34.95480558211456,63.695275832984315,50.0
106,23.647940136637295,37.45600279076597,25.182053868733554,50.0
107,15.247525025305215,42.13155868336615,58.33772077221838,50.0
108,22.043116631733003,57.85618795929984,39.045109098536884,50.0
109,20.045420623113024,37.718272397038255,49.67403651781882,50.0
110,21.118686832566652,39.079102147474586,40.75839019192054,50.0
111,17.014180087838575,49.51261778190377,52.462882985752415,50.0
112,24.722922648793528,78.11238498591575,44.61942520093231,50.0
113,25.535356354349315,47.82657181922144,75.00400643283288,50.0
114,22.363281604146792,44.515822528736045,54.4691397211522,50.0
115,20.40658050453448,49.73028620163239,57.7262434613356,50.0
116,26.574317711654786,54.2794147746485,54.22432831582095,50.0
117,18.638463347293467,43.31223782531124,42.48235125882303,50.0
118,13.125334252907605,66.40997531348677,41.69919022479801,50.0
119,18.300533969605244,50.32776245434274,48.90396695775637,50.0
120,20.670390898002402,37.82003028219533,48.010334167650264,50.0
121,18.213930261109592,63.50561362686509,43.90513967635712,50.0
122,16.44334865302895,63.408543880955,55.03590478204369,50.0
123,22.968658235029572,41.15402548598496,62.034029310543744,50.0
124,19.703684368669254,51.267118417495446,46.00492883488262,50.0
125,18.68526759753232,32.53656971418688,41.81439706776142,50.0
126,15.595815941367984,22.954632901732097,51.640660521382365,50.0
127,17.477341747183793,41.93681260357322,42.232929805680975,50.0
128,20.930980865311792,77.39161268999264,43.08578671656715,50.0
129,16.827681149075328,59.90697371163374,46.64424937393455,50.0
130,24.10508427729787,30.113060309395927,44.68540581680903,50.0
131,12.282213483158284,53.968490716394726,50.76616956591645,50.0
132,27.19552587779467,56.209349047154475,45.29933767408678,50.0
133,20.419261006063756,51.082648587976315,56.9236618493024,50.0
134,22.828497343813133,63.89907920282115,39.46287434710226,50.0
135,20.178618256892765,48.65492625117919,73.31957210137101,50.0
136,19.747918746861746,56.81136958686853,19.435815934950057,50.0
137,18.65676199147707,39.70540901529848,51.832381352392844,50.0
138,21.009733519694112,60.205557689636656,59.37525447268098,50.0
139,22.87033639817206,59.72565622147493,60.593179368417765,50.0
140,24.048642694579648,37.41629297430152,25.77536912646513,50.0
141,21.033371529482366,51.85896993664508,36.747977192228596,50.0
142,16.71624311343855,56.44093056297773,58.5841712578821,50.0
143,18.78524763080908,51.66349371558746,47.535131183836704,50.0
144,20.836939345471304,38.09699540212213,37.88889427668138,50.0
145,21.60877067848975,32.45107679380351,49.720059711929444,50.0
146,20.498780582862903,55.54767590692449,50.44780748182099,50.0
147,16.627663410888434,35.23832075557642,11.216235366024156,50.0
148,16.461852968538896,49.81624769825373,62.30947416925475,50.0
149,18.952806804831695,68.7165161743913,49.04661371700897,50.0
150,20.748834784570068,59.20566601141931,58.78537898035663,50.0
151,16.26459443541446,66.29220922025068,42.17726683106107,50.0
152,16.815979244379694,44.512225512184514,61.463800401592565,50.0
153,16.833457093051443,55.829620944415,33.41780033583476,50.0
154,18.585101777762826,55.97581615199281,44.98160855036287,50.0
155,30.278122398726644,69.53847768622941,36.41965438854171,50.0
156,16.104281685679027,39.098610198075754,39.73608055470875,50.0
157,13.578439998931415,62.53681016320143,36.11888014044692,50.0
158,14.56766305589278,62.04149727069606,56.001801852238,50.0
159,20.383838849622375,59.34166420332049,46.654134127799864,50.0
160,23.91832106285676,61.276586000013694,71.52612837725276,50.0
161,16.253504866509562,60.18357444825132,45.30255325263444,50.0
162,20.40190232363855,65.35763923620407,43.91008030164416,50.0
163,22.839445779660593,22.034138080339634,56.43338143732272,50.0
164,27.65730206154515,39.65643421778658,59.326760606987925,50.0
165,22.560790256018823,64.62485387949224,37.87468377078464,50.0
166,24.468701483765795,25.64405657866387,57.97845993818673,50.0
167,23.19708706979702,42.967858004938066,48.11629135112273,50.0
168,20.872964465821077,65.25879283235452,42.29869701193098,50.0
169,13.164830337629963,40.77159976815071,53.65802193785278,50.0
170,27.09811980107132,37.361155610135484,38.95244885247266,50.0
171,20.339986546395878,30.646850808553026,40.706684685031945,50.0
172,15.8669137730657,40.206929804020234,50.56611462048401,50.0
173,21.249942682317954,44.38637564365243,43.983529158593754,50.0
174,19.801846888615803,40.23919012513213,44.824601228379905,50.0
175,23.429286752063025,68.68197758878951,48.03577163702547,50.0
176,17.339506439548607,71.92963774822569,53.11881202353148,50.0
177,22.000969465915016,52.903062738679544,55.80744317862837,50.0
178,16.548674562532554,59.80394071632067,76.73563348105162,50.0
179,24.79506757509906,32.425648431565605,52.69684807367256,50.0
180,21.82683488423578,48.41740794756874,47.1172810462309,50.0
181,17.90647061379983,54.42271959769975,38.43453338265807,50.0
182,21.487228553084364,32.33026091220633,56.698347727443064,50.0
183,25.887975842890093,51.9405208591792,53.08646183786609,50.0
184,20.57877615611947,47.8798040197188,60.814553040587356,50.0
185,18.815670943791858,63.14706452983656,67.5002077603847,50.0
186,22.019866700010983,55.51614338120064,31.42206038541226,50.0
187,23.65431497625444,43.35757603265107,39.080598087454725,50.0
188,20.11069822860267,39.63212548884682,43.4540314268176,50.0
189,18.299600083464945,48.82448899924971,37.611342270333765,50.0
190,18.358932213564383,57.251377447179685,36.62291996511402,50.0
191,17.939184447752403,63.719463917475125,47.265365110745506,50.0
192,26.107777814498593,27.383871629588395,68.38554043716378,50.0
193,22.58683642760961,77.61333219991475,73.28172205875735,50.0
194,20.736851531862293,61.03450729116783,53.302079562423195,50.0
195,22.003045915869524,41.70682587892071,48.56114225707046,50.0
196,23.456469230829576,35.94612652391587,17.44179451315427,50.0
197,12.964358820279285,52.88564236406732,36.11544993750138,50.0
198,23.134684266914526,14.436238132369809,33.98805466736514,50.0
199,20.916646254395744,44.11283888243187,31.1351034800117,50.0
200,15.535063075366473,60.95637641641926,52.159981050976555,50.0
201,16.92003613311295,41.331044696320426,62.694208764430186,50.0
202,27.341265815164643,38.143161877199645,58.9801054145019,50.0
203,23.138277510728418,37.289729263757174,48.61235256978535,50.0
204,20.251880827318125,57.677894998463096,45.557558611100916,50.0
205,17.126013735173615,55.23847925901089,44.582360427723906,50.0
206,17.625556266201805,48.15117776541652,58.80777616730953,50.0
207,20.723951703220628,51.52272940778966,49.29858291650784,50.0
208,20.977640362291424,44.768938285184035,54.37856668396021,50.0
209,21.16670974989876,56.07000513551756,61.894973838627294,50.0
210,27.848554554854815,48.163137727607676,45.30366161211532,50.0
211,12.303157440256653,41.62039255384965,49.56330286770238,50.0
212,19.116503372092815,56.07517114690428,31.221749584524733,50.0
213,16.013988966782144,55.209706456861454,43.65247614943161,50.0
214,17.870533892902806,35.56252352690686,55.21561461714286,50.0
215,24.852740110422058,55.41615552236998,43.005234318109935,50.0
216,22.527400749735826,51.491434167537555,61.900828789465564,50.0
217,12.905769519673001,60.75760461882628,77.12559718229934,50.0
218,20.5549681832958,60.626159272593554,52.450553215336384,50.0
219,15.626376029658545,26.658157792864685,33.26914135576908,50.0
220,12.172180848130434,55.59925456784313,47.13635697011151,50.0
221,21.93742522850739,52.09841110013629,30.05818113951674,50.0
222,25.801016555617732,31.58445831159241,54.44087045140419,50.0
223,17.844825259966935,41.9876993062761,46.98246576953741,50.0
224,23.18954970805384,46.20849987564873,50.1817250196237,50.0
225,23.93866219788381,46.26583490119255,36.67410746938616,50.0
226,17.748273123330655,51.59407924204754,39.045018193911275,50.0
227,19.730970590480915,46.22483022075838,32.605553952865456,50.0
228,20.114082138964147,64.65384739399926,65.16086479067225,50.0
229,18.696926658828275,43.96469191743304,54.63572197479437,50.0
230,18.207121726503345,55.51960736781536,39.30953369555661,50.0
231,22.679002433479244,60.72950159951147,46.96957733436221,50.0
232,17.79220238765875,45.831205542402046,63.3503809062026,50.0
233,22.769147854911072,70.2027229817491,52.93426525660211,50.0
234,19.55873866342702,57.36528307097669,34.20788403289067,50.0
235,19.109304723666863,39.9149970107123,51.547308972914294,50.0
236,23.99427098590413,54.37335198561835,37.82575531062253,50.0
237,24.26795583218279,48.877401484298375,57.94659527730033,50.0
238,21.280273830094266,40.582960381780815,62.99496572521065,50.0
239,19.531100864035793,43.68082139603476,26.22227855370982,50.0
240,23.21011832795183,45.96366631326217,48.712519528127665,50.0
241,20.402842542205263,47.870777917216785,64.12220320467969,50.0
242,22.219692139513008,69.27214770604336,37.57558796305793,50.0
243,15.071653030299023,47.164771784285776,69.3821488053868,50.0
244,17.246815837765116,53.04089393621337,58.49104553610317,50.0
245,19.784217248413302,56.783860022955565,59.296632196525664,50.0
246,18.500630026286448,62.25930364147707,58.20821405399751,50.0
247,25.080192604909517,48.95990119920651,59.6496024690007,50.0
248,22.21943685678132,63.03100068961289,41.31947483591401,50.0
249,24.8559401709418,81.56627976356152,51.56161025482392,50.0
250,21.08759810163351,59.8382058045206,60.71709727161209,50.0
251,18.856513075084205,47.09538297630465,63.24936458642184,50.0
252,20.41607228684564,54.203147098807236,55.85110907403918,50.0
253,19.94493688788599,42.04795203334855,63.638201290243074,50.0
254,18.928647531953843,54.815804988733085,51.807310369700126,50.0
255,19.077696780415355,44.80590502842914,60.10818520606556,50.0
256,29.175056783360084,27.66080894570858,56.66510806700831,50.0
257,20.283292265781117,47.668608019652666,38.58616424598174,50.0
258,23.469768559070033,60.14263823103113,55.06814576201827,50.0
259,26.320884380436667,63.62605654862648,40.35017994522088,50.0
260,17.444369870969474,67.86008017454051,63.29460049182037,50.0
261,19.643061749014667,39.975026393757105,63.60199922744452,50.0
262,15.306290437880758,54.58371756365696,60.27393341449909,50.0
263,20.26930262178325,34.22015898300715,45.69006257138165,50.0
264,22.979613709540665,39.62560599487565,47.69414932820209,50.0
265,18.751075861608335,50.06906478889729,52.24969390195995,50.0
266,20.53820747671155,32.144981712610225,43.843503080251644,50.0
267,23.074198229227093,59.561752183281136,71.46192193167666,50.0
268,19.025941311092993,52.2118238507157,50.465345394470695,50.0
269,17.725304274876,62.03664378807939,50.744683208314555,50.0
270,19.745298190893877,64.50322732655239,47.18242689303478,50.0
271,15.643038270306985,27.016217458381227,39.60001965413529,50.0
272,18.999403034892683,84.41052687307108,37.0247473840501,50.0
273,17.871921783702856,31.77736664333776,44.99289747486914,50.0
274,19.963977907249806,61.05168968877984,73.30015255670041,50.0
275,26.644863494881225,46.6263904561322,53.770471425394874,50.0
276,20.23474478687986,57.8694356311754,60.83473242769673,50.0
277,15.138034373067418,42.64249781206175,58.27851293249828,50.0
278,13.7291300781177,40.08180026092123,43.98898706958052,50.0
279,19.91229350519193,59.32061523139468,26.82511069837962,50.0
280,14.154651446487296,45.57550591567984,48.680960568818186,50.0
281,24.593056903282786,61.096560760365044,62.33865662779836,50.0
282,18.45819899421002,34.636106812746135,25.28808542978664,50.0
283,16.130852789769015,38.842782183167245,34.99067456601123,50.0
284,28.12663664266574,74.8746283979259,31.244725815123573,50.0
285,17.62266450149526,26.57500536189928,59.49520653599391,50.0
286,25.83049187178517,34.95495383361403,65.88250291195698,50.0
287,18.98698147505856,62.80328094124628,62.025020931495455,50.0
288,12.810021885730615,55.45358201234111,51.238782834867116,50.0
289,13.214335365938808,61.166961350654624,55.52235720200363,50.0
290,17.971179504450042,46.34140972364752,57.22172361670194,50.0
291,16.20865611407367,40.7799353586477,65.31257415567515,50.0
292,20.913978747064675,59.49530495375994,67.11339463106516,50.0
293,25.72485284441277,48.603381398854616,77.27338554053193,50.0
294,15.50780296800436,58.52134167730469,48.91444345328006,50.0
295,19.61255689956159,65.07330039557155,54.601067237815585,50.0
296,20.040285381833066,56.690202598621866,54.60335910931243,50.0
297,21.229256580179932,62.88168627404305,46.444871483646565,50.0
298,17.78453604157305,63.33029857311119,33.64917528670948,50.0
299,16.665098331680216,29.842549513844453,43.919913324016626,50.0
300,21.787204388394684,40.579839908976105,42.46250653416439,50.0
301,25.5719504101362,50.395582687235766,47.86390513310286,50.0
302,13.845284200965366,54.39777946318628,59.71060247417893,50.0
303,22.142318250791558,61.76588384074772,72.29162524294011,50.0
304,16.25308364436202,41.30555717976831,42.34840611731533,50.0
305,18.895607590256848,61.60195922015542,59.639773983024845,50.0
306,17.22041401876106,74.80638721259503,42.3388104931718,50.0
307,19.385052613710627,45.2658807781056,53.76525394356361,50.0
308,27.32702007877551,40.36580267291191,44.805080174899565,50.0
309,18.466706228744798,69.64780718618708,70.25819311292015,50.0
310,24.688506475880395,42.09195995114153,51.57487594782303,50.0
311,21.2658355709078,66.36491135909608,33.77636605212335,50.0
312,21.412292123782162,49.12509885591303,36.12623094407537,50.0
313,26.60751584365251,21.464200882192507,77.03639854423913,50.0
314,12.650752475476713,63.04395363418266,52.63307486241295,50.0
315,23.924494285104885,43.261820758154094,24.594704218627296,50.0
316,24.411464143997325,60.087509829346565,57.228058810582525,50.0
317,23.164006890770164,48.15184557784133,54.99691248622704,50.0
318,18.670014998007293,46.293578072418626,78.78558261706979,50.0
319,18.721911104198274,44.14985149095229,48.127359696531734,50.0
320,17.812723887048474,57.97721688229225,40.170168411586346,50.0
321,18.67684430486508,32.8895741141093,32.27503310742435,50.0
322,19.932414113410996,72.24850779167464,48.63072709971328,50.0
323,20.212505909151332,54.98374599463568,57.630962973063276,50.0
324,19.930219266733637,30.45354781051319,29.541190009723497,50.0
325,22.804553823243616,45.8041005201489,36.89467086622863,50.0
326,20.666119499732154,43.22352113026399,37.49269325504061,50.0
327,18.53598265065185,30.842901902377495,45.662317191781824,50.0
328,24.038215977267047,59.213593817767205,47.73079767230173,50.0
329,24.234822985840786,57.89269077657164,72.56795192267442,50.0
330,22.310873524852926,44.35154243537677,68.08502437064386,50.0
331,15.412873088416177,59.641978092895755,52.20291180635328,50.0
332,16.301011886418795,43.53824582547172,55.382495800955596,50.0
333,20.4990994975514,57.45577830694171,41.27144058483907,50.0
334,19.971830610156353,43.001160232688356,68.16639364556153,50.0
335,21.220357530938347,33.15753782182029,24.937277286150085,50.0
336,14.948846678508396,61.47031908756284,40.5371991392408,50.0
337,18.081746276487145,34.31562403363695,49.375472277703565,50.0
338,19.960200928854977,32.16975911336713,28.439607690684863,50.0
339,26.66677377786369,55.55962536937962,62.467057350272555,50.0
340,18.5139091160478,75.37286242922993,42.66536635955336,50.0
341,26.080990822038753,22.33063206033531,62.35128198787202,50.0
342,17.174223601645533,45.014688048004246,47.646937625158564,50.0
343,21.29809818669432,69.8232301892468,56.26959626793743,50.0
344,23.68526669365604,48.34372041879415,49.51872068896511,50.0
345,24.030961556759447,41.33809643946454,38.509677490139204,50.0
346,19.899775408623775,62.43198741306286,53.509301900448044,50.0
347,21.104426180401106,50.234304816428065,68.19087918682634,50.0
348,18.341334558342684,57.53304293065811,36.043537751270684,50.0
349,19.60583075538789,40.16547820587622,48.643433892778496,50.0
350,27.47691856921777,43.231950445525605,55.347778414051156,50.0
351,25.51970888393238,55.40264071616626,51.990774629820386,50.0
352,17.263317884559278,40.23457469713434,39.46074248402016,50.0
353,23.490851013809372,55.652266972023526,65.36836228149167,50.0
354,21.421531567913533,48.04206949750205,54.76432721296205,50.0
355,19.10371168423052,62.3980508245847,45.81268507024577,50.0
356,16.1900754017752,43.72375935293295,54.705399304104965,50.0
357,18.169818422202166,23.93744263895389,63.1046192909393,50.0
358,17.485344257840122,57.097077936599376,49.8047448291725,50.0
359,22.235412244148065,47.20960295013536,32.7458173983316,50.0
360,20.31125956479801,26.991405804054335,61.71387574642464,50.0
361,25.45332972795465,50.62469460466274,65.42624721225008,50.0
362,25.8601339423749,25.464411031604,56.140695025114795,50.0
363,22.74621496247295,64.82289412906128,47.428448681374796,50.0
364,23.13647835388611,52.98159484286923,68.73503011529503,50.0
365,20.033955443844768,41.23425672517782,41.67014780171799,50.0
366,22.56896493696696,48.75329429458855,51.80389357879701,50.0
367,20.198898573613267,69.5386413904532,51.30232286148103,50.0
368,24.42292412903544,55.97560131881071,49.02965462118847,50.0
369,13.974295596430728,59.60992327625806,48.46525438275232,50.0
370,22.209275601183496,51.287283927681855,40.4566832420894,50.0
371,16.210110218664465,69.55420099872045,38.0107270033293,50.0
372,19.469760109934846,70.80492690627067,57.89827997261499,50.0
373,20.523384538296014,61.14189310117432,29.36157889735899,50.0
374,22.499711359547902,21.976100123754115,42.599124384069576,50.0
375,21.726144895031894,51.285024834762034,38.067880733282614,50.0
376,21.530741326566606,60.68030609313354,34.411106544810906,50.0
377,23.9314128099333,31.790480414195105,38.66487828831768,50.0
378,22.76597774613234,63.035594217833385,38.84664350548575,50.0
379,24.00692174400165,38.95705264793574,31.9897996478361,50.0
380,26.38576570368939,50.5923249052001,48.01130167142025,50.0
381,19.484997906574403,59.48576388804697,40.505937695617874,50.0
382,13.631451632434144,55.44147416724405,57.13945142848619,50.0
383,16.899859224948983,69.12501230544936,46.109233869995215,50.0
384,24.174086153538077,56.513039960943836,36.417373676648104,50.0
385,22.528316875976163,56.916763388944126,23.261996539876453,50.0
