unit_id,CropYield,do_ph_acidifier,do_iron_fertigation
0,16.158935572226923,4.5,100.0
1,23.483710849423865,4.5,100.0
2,18.152489431998358,4.5,100.0
3,14.763945477524597,4.5,100.0
4,26.184181981609264,4.5,100.0
5,23.46844691521276,4.5,100.0
6,19.270277469795133,4.5,100.0
7,17.24666281730438,4.5,100.0
8,20.02178392846552,4.5,100.0
9,17.303954026281964,4.5,100.0
10,21.8126851062941,4.5,100.0
11,21.071811906625726,4.5,100.0
12,18.00113099932157,4.5,100.0
13,15.951917651353028,4.5,100.0
14,19.718392285966033,4.5,100.0
15,20.42315849082623,4.5,100.0
16,24.66151608612863,4.5,100.0
17,17.63151074102786,4.5,100.0
18,17.302400701028017,4.5,100.0
19,17.65155072405986,4.5,100.0
20,19.310867966210317,4.5,100.0
21,20.6492686725714,4.5,100.0
22,9.755857973416084,4.5,100.0
23,19.30469760484858,4.5,100.0
24,21.580514963615478,4.5,100.0
25,23.96622801771887,4.5,100.0
26,19.497800314086707,4.5,100.0
27,23.005737584449548,4.5,100.0
28,20.95640855832784,4.5,100.0
29,14.808855259533798,4.5,100.0
30,18.346716276312144,4.5,100.0
31,24.282873302579844,4.5,100.0
32,22.806210756961615,4.5,100.0
33,20.05612406855417,4.5,100.0
34,15.056447501754183,4.5,100.0
35,20.355549678483307,4.5,100.0
36,28.075194689600814,4.5,100.0
37,20.687275416054355,4.5,100.0
38,18.99606068743144,4.5,100.0
39,18.288556792854585,4.5,100.0
40,21.250429189758265,4.5,100.0
41,23.569602707485664,4.5,100.0
42,19.048416460457556,4.5,100.0
43,22.700629339584538,4.5,100.0
44,22.381952040541695,4.5,100.0
45,25.93400013277291,4.5,100.0
46,15.103744264175992,4.5,100.0
47,22.049651879373954,4.5,100.0
48,18.301728993978468,4.5,100.0
49,19.96129918572707,4.5,100.0
50,20.52144587229498,4.5,100.0
51,14.028389233005132,4.5,100.0
52,20.31104548925892,4.5,100.0
53,23.93069371571329,4.5,100.0
54,20.878373656099818,4.5,100.0
55,23.187667547325432,4.5,100.0
56,16.05678224539332,4.5,100.0
57,14.097263641006693,4.5,100.0
58,22.136026264018366,4.5,100.0
59,16.838480080010758,4.5,100.0
60,18.893749778494826,4.5,100.0
61,22.62487820047522,4.5,100.0
62,21.124200977772773,4.5,100.0
63,19.562015152261598,4.5,100.0
64,23.885855407178266,4.5,100.0
65,23.703867009439985,4.5,100.0
66,26.703209114424137,4.5,100.0
67,20.968663315022734,4.5,100.0
68,19.448846368640535,4.5,100.0
69,22.886052281129864,4.5,100.0
70,23.16939123534857,4.5,100.0
71,17.260138237670457,4.5,100.0
72,19.007658829337217,4.5,100.0
73,17.901209353518272,4.5,100.0
74,20.043986513242945,4.5,100.0
75,17.958252618512255,4.5,100.0
76,23.766275884446124,4.5,100.0
77,19.008124015373365,4.5,100.0
78,18.222956798977112,4.5,100.0
79,14.57248856668087,4.5,100.0
80,17.62033993868324,4.5,100.0
81,17.129006608369856,4.5,100.0
82,14.876384901777865,4.5,100.0
83,25.82605485422951,4.5,100.0
84,21.532129008922727,4.5,100.0
85,20.107679367164554,4.5,100.0
86,22.660252477497234,4.5,100.0
87,20.706823216269417,4.5,100.0
88,18.535532841475625,4.5,100.0
89,23.385198989596326,4.5,100.0
90,17.26701342314473,4.5,100.0
91,21.3435106178175,4.5,100.0
92,16.215882987285067,4.5,100.0
93,19.378347825014217,4.5,100.0
94,24.636465983653924,4.5,100.0
95,16.360046739168606,4.5,100.0
96,19.02013134633564,4.5,100.0
97,12.369884978024007,4.5,100.0
98,13.451466699124854,4.5,100.0
99,21.499813634306644,4.5,100.0
100,22.704631631791763,4.5,100.0
101,14.259688135652954,4.5,100.0
102,21.935232842647753,4.5,100.0
103,25.843924065485815,4.5,100.0
104,26.096059422230468,4.5,100.0
105,17.137072281390992,4.5,100.0
106,21.422892515397393,4.5,100.0
107,26.089266019928978,4.5,100.0
108,15.537911808088932,4.5,100.0
109,22.411592070416443,4.5,100.0
110,21.159467763788005,4.5,100.0
111,20.106719208136404,4.5,100.0
112,14.285089321815468,4.5,100.0
113,20.65680329405584,4.5,100.0
114,16.60851683206255,4.5,100.0
115,20.9434047931981,4.5,100.0
116,19.22985840033115,4.5,100.0
117,16.794127142028053,4.5,100.0
118,19.812491920922497,4.5,100.0
119,17.863562959747476,4.5,100.0
120,15.271607398814899,4.5,100.0
121,24.982565623705234,4.5,100.0
122,15.80601340067253,4.5,100.0
123,21.756668187219454,4.5,100.0
124,19.79452552109702,4.5,100.0
125,17.60953814587041,4.5,100.0
126,19.60505207383984,4.5,100.0
127,19.95765363827361,4.5,100.0
128,15.975907098766058,4.5,100.0
129,13.074778989859755,4.5,100.0
130,17.758554341344578,4.5,100.0
131,23.67088803262028,4.5,100.0
132,15.09060721284413,4.5,100.0
133,23.162751697794913,4.5,100.0
134,20.623331525421392,4.5,100.0
135,20.991322021970056,4.5,100.0
136,18.552060192670968,4.5,100.0
137,20.890995319125963,4.5,100.0
138,17.441108980021976,4.5,100.0
139,18.304767291365735,4.5,100.0
140,21.07117483285299,4.5,100.0
141,19.879830691272456,4.5,100.0
142,17.81166412896019,4.5,100.0
143,20.69804140356964,4.5,100.0
144,21.288515516787626,4.5,100.0
145,21.407180953959774,4.5,100.0
146,18.468513267763143,4.5,100.0
147,23.351584241637507,4.5,100.0
148,9.924401528583115,4.5,100.0
149,24.054401324080978,4.5,100.0
150,22.061621228025963,4.5,100.0
151,21.878371043725274,4.5,100.0
152,23.157881098858912,4.5,100.0
153,22.929828228893083,4.5,100.0
154,22.090248041855325,4.5,100.0
155,23.303177570415247,4.5,100.0
156,17.527984219050104,4.5,100.0
157,25.092271513030443,4.5,100.0
158,24.613440313771942,4.5,100.0
159,21.14557725154219,4.5,100.0
160,14.606467875287937,4.5,100.0
161,20.93372124331274,4.5,100.0
162,20.598909858826747,4.5,100.0
163,26.745919273362283,4.5,100.0
164,19.330304989626804,4.5,100.0
165,21.078020744552198,4.5,100.0
166,17.636975539112804,4.5,100.0
167,18.681313349365418,4.5,100.0
168,20.049320186531006,4.5,100.0
169,18.17895407661532,4.5,100.0
170,18.347848633356683,4.5,100.0
171,17.41139462558713,4.5,100.0
172,17.682073091545544,4.5,100.0
173,25.35596390202754,4.5,100.0
174,19.30213064120631,4.5,100.0
175,26.329572009478234,4.5,100.0
176,20.784923408774528,4.5,100.0
177,19.054938131573273,4.5,100.0
178,22.695057174585415,4.5,100.0
179,24.24979213740187,4.5,100.0
