unit_id,CropYield,do_iron_fertigation
0,19.85012496383888,50.0
1,19.220315081525825,50.0
2,18.714842819076882,50.0
3,23.78431820220956,50.0
4,17.975189166370406,50.0
5,22.29476033473702,50.0
6,22.081433042579327,50.0
7,19.474477983698847,50.0
8,19.916882833288568,50.0
9,15.858661433734852,50.0
10,20.351289561774706,50.0
11,19.97522523704224,50.0
12,21.15274635335475,50.0
13,21.905110797847637,50.0
14,14.847544648856417,50.0
15,20.28408577320556,50.0
16,20.77788541402637,50.0
17,20.384380491352978,50.0
18,22.982422573354786,50.0
19,14.09282550464891,50.0
20,15.890479648738225,50.0
21,17.59409782211631,50.0
22,22.532767048179267,50.0
23,13.453267589808384,50.0
24,15.878508386534378,50.0
25,13.792859244862386,50.0
26,26.729252130052913,50.0
27,15.1211258098412,50.0
28,19.85281947170469,50.0
29,17.889483323833495,50.0
30,20.01154094949608,50.0
31,18.736335236824868,50.0
32,20.679988936962836,50.0
33,14.726825741370067,50.0
34,19.14390920110545,50.0
35,23.5857111867048,50.0
36,22.985806668880926,50.0
37,18.617123873633467,50.0
38,17.539841893682933,50.0
39,15.160266099962055,50.0
40,18.680368551471513,50.0
41,18.74958692212285,50.0
42,19.788020423084106,50.0
43,15.112184871029186,50.0
44,26.179910095029065,50.0
45,23.84327595437912,50.0
46,25.369941835437384,50.0
47,15.906522320638924,50.0
48,16.92366650412371,50.0
49,20.20625628580535,50.0
50,21.11825087831907,50.0
51,11.933161950912728,50.0
52,23.80156078819693,50.0
53,17.80165141182715,50.0
54,15.50948798890843,50.0
55,18.49488822784646,50.0
56,20.392965036051564,50.0
57,21.706017445392895,50.0
58,13.134170022183811,50.0
59,13.382269998455977,50.0
60,16.381421423855205,50.0
61,25.187119300096406,50.0
62,15.731956122632802,50.0
63,23.182987611987876,50.0
64,24.56617987101078,50.0
65,18.349708113406344,50.0
66,22.994759759306834,50.0
67,17.17732322379761,50.0
68,17.075677890330972,50.0
69,26.297963737544947,50.0
70,22.705832274444912,50.0
71,20.07667522370653,50.0
72,17.108760045749385,50.0
73,21.58963797862923,50.0
74,15.736893539726378,50.0
75,17.11962177945516,50.0
76,25.026650247823778,50.0
77,23.787363336640304,50.0
78,18.65433119474708,50.0
79,16.04136971463771,50.0
80,18.90210757878717,50.0
81,20.557184928123018,50.0
82,21.288889016332984,50.0
83,19.103423560816555,50.0
84,16.661333339749984,50.0
85,13.977925557879143,50.0
86,23.202979810040915,50.0
87,25.60167474942059,50.0
88,18.190216055060862,50.0
89,16.76870890480557,50.0
90,20.147850118656454,50.0
91,15.910194502870354,50.0
92,21.211687515243813,50.0
93,21.792873118850107,50.0
94,19.577014797502244,50.0
95,16.5380264566542,50.0
96,23.512327987319587,50.0
97,20.38293922693433,50.0
98,21.548040834900085,50.0
99,20.27697759343771,50.0
100,19.40880191195344,50.0
101,21.07078744041724,50.0
102,18.39850080976207,50.0
103,19.49458693884216,50.0
104,22.364148344398508,50.0
105,27.95211227465405,50.0
106,20.26888837866029,50.0
107,27.41039706787547,50.0
108,19.865474433810345,50.0
109,20.894525975679226,50.0
110,25.02944066764626,50.0
111,25.86564689254316,50.0
112,21.29276082936256,50.0
