unit_id,WaterClarityScore,MetalColorimetry,do_CorrosionInhibitor
0,4.712822359272065,22.132394805006577,45.0
1,-19.76414238452955,10.108845895350527,45.0
2,-8.361699065744224,4.198660116189544,45.0
3,-19.923365965787863,14.451406370793643,45.0
4,-10.592989943161426,31.4257197924273,45.0
5,-2.0030545714589345,0.5201607553130287,45.0
6,-1.552434602687148,-1.3519077762609033,45.0
7,-24.170179400225116,27.774135472934418,45.0
8,17.997810624263444,4.511899125408567,45.0
9,-3.744229914029912,2.376959326884922,45.0
10,0.16596976299209754,23.21388352090849,45.0
11,-9.844381742710965,34.40454695399224,45.0
12,-33.38050084925722,17.840789565648638,45.0
13,-2.9658997719531586,27.73922732302372,45.0
14,15.368821535061466,32.09950408019757,45.0
15,-41.42821499799881,32.25616618832839,45.0
16,8.886010109283044,46.62976546333499,45.0
17,-15.68005776979658,16.436286262556674,45.0
18,-12.389732345910978,10.351953375233686,45.0
19,-12.104855753435205,25.07913653532106,45.0
20,-10.335943436571643,19.594636647052255,45.0
21,-0.5224732469983753,26.63398683318199,45.0
22,-0.973739265145737,-4.19970003372195,45.0
23,-0.30587310998437844,10.170212569899276,45.0
24,6.46205337149858,28.47112882984075,45.0
25,-20.549190842239415,23.373679303159815,45.0
26,-16.1549114170371,19.324928887706093,45.0
27,14.661479042171013,15.486964245279939,45.0
28,-15.512735153818124,13.255612292408548,45.0
29,-9.77335238652876,25.71688424615448,45.0
30,-6.344086264338985,7.89890264853521,45.0
31,-11.904108856842905,47.500057176828065,45.0
32,-28.99718117638871,28.436688414401697,45.0
33,-32.95270422334466,31.952509835526975,45.0
34,17.465898591285082,10.28391955778298,45.0
35,-8.145828271033704,-0.2848592923655531,45.0
36,-16.354471683759687,28.57398488661131,45.0
37,8.455545385421619,5.170857424249838,45.0
38,-28.472320093232774,41.81784536058495,45.0
39,-36.16971801123848,33.04889692654569,45.0
40,-14.591608170689174,42.45415818942213,45.0
41,-6.738398661857356,28.517600955032183,45.0
42,10.360812092042691,30.131848012153917,45.0
43,-18.592275415462655,36.678841303234364,45.0
44,-0.054451542945092024,15.111630201366902,45.0
45,-16.68877542002684,23.27093856225813,45.0
46,14.485204349139941,10.243021518739335,45.0
47,-19.031127733583844,43.341781193542566,45.0
48,-12.200845907342368,16.986940559897157,45.0
49,-26.203862965781425,30.44970484248155,45.0
50,-16.201939303003858,3.114419038686272,45.0
51,-7.689179484592861,37.2227599324744,45.0
52,14.87452744233149,28.943691887154237,45.0
53,-21.865753055073892,7.743463797204178,45.0
54,-8.256949612876245,26.79753262611762,45.0
55,-21.310588523020925,29.01781061682591,45.0
56,-10.698402336710618,29.140884731151914,45.0
57,-15.120396985150618,25.195434941527576,45.0
58,-7.035337303558125,36.68160213763382,45.0
59,-19.061290080683527,39.0142760230064,45.0
60,-3.2149020603634972,34.75637861002666,45.0
61,-4.847071064540252,14.962161205309307,45.0
62,11.731277500336637,21.01168225950184,45.0
63,-21.308706834316986,37.540528297921156,45.0
64,-1.956167529355887,17.170364493894287,45.0
65,-5.023650702582705,8.018437453022258,45.0
66,-10.023993532752506,25.32155611308213,45.0
67,-15.925999815729273,35.76490701763988,45.0
68,-21.526609349816592,5.7568503110878115,45.0
69,16.73492975385573,19.20125993139356,45.0
70,-1.0817346553114209,18.178336080628505,45.0
71,-1.7762883967744871,19.590682912427628,45.0
72,-7.704218253932148,9.81766010844616,45.0
73,-21.764768516954387,32.93705570236422,45.0
74,-5.49096931784266,23.547249812302997,45.0
75,-23.340565259794644,29.548791887077282,45.0
76,-3.3787558578508845,3.781438495510624,45.0
77,-13.264982012456679,30.298231385159966,45.0
78,-22.14689843099478,29.57436824869068,45.0
79,-8.171970895586547,40.89864717554859,45.0
80,3.2923233972144965,12.799979255617616,45.0
81,-15.077106292558701,21.288004110800337,45.0
82,-8.098354738177306,33.10259058896692,45.0
83,-0.6297877138074089,13.719376043275002,45.0
84,-14.335533183242356,23.59474269960546,45.0
85,-23.732217535374037,55.75361003909696,45.0
86,2.192300512947651,31.090786635736535,45.0
87,-18.77565313754643,22.78871473677251,45.0
88,-21.564023367114068,14.829208976228067,45.0
89,-21.339435936468423,18.943368064793347,45.0
90,0.7546274087215821,4.120168923727416,45.0
91,-27.900408133727197,22.051577757904358,45.0
92,-0.5728905850401573,16.609777046394164,45.0
93,-31.97510889220014,29.426776667378572,45.0
94,-12.669057383602002,28.156202853599744,45.0
95,-17.795144896174364,41.35063394861887,45.0
96,-6.685575899102446,24.589359776043988,45.0
97,-29.898546130983874,38.07147380702324,45.0
98,-11.279395123662743,40.87811380534223,45.0
99,-12.842628915110282,34.84706045737416,45.0
100,-3.545526286610058,11.75846174005519,45.0
101,-22.789176591786457,20.04823821131751,45.0
102,-10.272946381226578,18.87742441503945,45.0
103,5.945542144206199,0.6177988039457194,45.0
104,1.311540709724138,11.901532585198456,45.0
105,-6.085728073877695,8.599229612670221,45.0
106,4.842520562955892,3.771702110230568,45.0
107,-27.468659873121158,18.148105590049905,45.0
108,-23.402444176714354,21.96787368927322,45.0
109,-15.934613729460317,34.47231732279191,45.0
110,-13.555211292436617,40.92868917930154,45.0
111,-25.77324520026771,36.47791285238153,45.0
112,-38.656878860573094,32.46155016023255,45.0
113,-16.691247218211867,12.2425376208348,45.0
114,-10.740338292138219,43.0233921559388,45.0
115,-4.780812713154815,31.255993962122602,45.0
116,-7.382300718665358,32.088786474801076,45.0
117,-15.269873403466567,45.528017225731816,45.0
118,-23.92988417400121,14.561571957880485,45.0
119,-19.4713260685661,26.61263010787507,45.0
120,-5.906977548416325,9.13532362502777,45.0
121,-26.26596078198065,19.946247399898574,45.0
122,11.706005263366075,40.33031557133885,45.0
123,16.63344148797662,15.830881195381883,45.0
124,-24.80492668234626,19.16656228024755,45.0
125,-0.7719270317717304,25.07078474853267,45.0
126,-7.9750051010407015,14.258296470603689,45.0
127,-31.20761507091605,31.039840215840023,45.0
128,6.102795477723533,6.423753834291638,45.0
129,-1.4239864583740616,5.410544885645539,45.0
130,-8.842237668476926,36.92185471967028,45.0
131,3.6483796156522503,11.691281207533263,45.0
132,-11.004599311432123,28.61762598056309,45.0
133,17.33567880034645,24.01742933872764,45.0
134,-5.859880898059455,41.60650591581919,45.0
135,8.377834391062397,16.032045745621968,45.0
136,4.257221923692667,-7.214471675709371,45.0
137,-14.104845568914888,23.48737812446551,45.0
138,-25.0363121983038,31.616937131159162,45.0
139,-28.357291636109025,34.12540555001414,45.0
140,-9.546086402522494,28.165843035202908,45.0
141,4.331915263645536,6.2590145510484625,45.0
142,-6.686393650600321,2.775591546268698,45.0
143,-26.602783224978435,48.64115076864262,45.0
144,-36.4642449028415,25.339276900642496,45.0
145,-33.105837225211424,40.359387104927066,45.0
146,-25.05988567006622,17.338477756898634,45.0
147,17.64222665620408,15.923314035010726,45.0
148,0.6972085052011305,0.8616727542951299,45.0
149,-0.5223329681364,22.18448907895197,45.0
150,-8.52823995679192,22.00365019139177,45.0
151,8.140861064321113,23.6379166722037,45.0
152,-24.13872716619476,20.080128864122937,45.0
153,-8.921135741633506,2.41838728059788,45.0
154,-21.622772003104277,7.323983987556375,45.0
155,-14.938938891579935,19.469532210508365,45.0
156,6.830109088965703,-2.4358616759849827,45.0
157,4.815455236735446,18.398992424768643,45.0
158,-14.22429542632645,18.089063343697358,45.0
159,-9.908664391456227,16.500020470019937,45.0
160,-12.855813778682084,27.240041876562092,45.0
161,-8.116727745962322,41.75811463538027,45.0
162,-9.402441094709513,29.95934180355445,45.0
163,-12.547158616347067,19.188959476063634,45.0
164,5.807163758525139,22.704194672102282,45.0
165,-34.772192770822045,28.677635722056472,45.0
166,2.3495524600035993,6.037692481528984,45.0
167,-11.578976507910903,12.695418717738162,45.0
168,-9.377122575571562,19.160412782343155,45.0
169,-0.4306436207346409,36.271893564090284,45.0
170,7.0199456282098405,25.47407785581793,45.0
171,-6.138530591451959,19.538980874363595,45.0
172,-6.461262042357703,31.091066337993894,45.0
173,-0.7046909967546293,23.03625776212762,45.0
174,5.504604920787148,16.61879008738789,45.0
175,-22.21437062950041,13.048801314709452,45.0
176,7.981840154092955,31.691569968063508,45.0
177,-11.069322244645097,38.406341475814166,45.0
178,-29.82582792726556,19.65372097636289,45.0
179,5.218257971743394,9.167709501221587,45.0
180,-31.529114697761305,26.998758745200455,45.0
181,-30.100362887668396,38.54435678864915,45.0
182,-5.883191315008277,36.50626375617257,45.0
183,-19.838303245639764,17.474055793524002,45.0
184,-3.5730055893651755,31.974509935705974,45.0
185,-8.681918146468877,4.298183166584991,45.0
186,-19.204650037797716,28.846719770269587,45.0
187,-13.942686934777305,48.09114511013203,45.0
188,-33.513691546029655,18.261453009084875,45.0
189,0.01554822846409154,23.856146899428857,45.0
190,-2.2570765418070993,25.750781042616595,45.0
191,4.5332004977370755,11.791133159233254,45.0
192,-7.511571709167493,14.64315740641722,45.0
193,1.0867508654576232,-1.8933466600273956,45.0
194,-17.192916450432698,17.782135440644353,45.0
195,-21.197524469207547,18.700160690251774,45.0
196,-29.038151493247472,34.05088869034681,45.0
197,-9.647820695761924,18.54579016516442,45.0
198,-23.46404325277739,18.818141707992147,45.0
199,-9.753999510846446,13.611490969538846,45.0
200,15.765612860649739,31.15067382831512,45.0
201,-2.305122694962718,15.942228329665763,45.0
202,-32.934537601395846,31.518515154173187,45.0
203,-4.193023408750446,7.841547267191396,45.0
204,-15.196501402935706,-6.341585039014724,45.0
205,-22.202462249951648,32.78048297181615,45.0
206,-18.22973870653037,27.58640315030982,45.0
207,-20.393149616262836,26.085098987763455,45.0
208,-6.344320828025368,17.34619366001849,45.0
209,-23.79309752633179,22.022857720197415,45.0
210,-13.424284536492594,24.599914744147434,45.0
211,2.2034374481386445,27.711730540873024,45.0
212,13.404640646311027,6.70775101008331,45.0
213,-8.024380415356672,8.189860328281773,45.0
214,-23.700268767120228,34.97425537358114,45.0
215,-26.192657345162434,34.69633077239043,45.0
216,-14.855695009118936,1.0763422416493462,45.0
217,20.6245160097364,0.21771684569653615,45.0
218,-9.58240639929757,-0.058945418447049036,45.0
219,10.430749928315816,19.842055527184456,45.0
220,-36.34930561562762,10.379208676644039,45.0
221,-30.548194274739082,44.725511991523945,45.0
222,-9.62303662673845,-0.0034437419264836677,45.0
223,-4.229374158469048,25.99615880812904,45.0
224,-5.5676125829008125,11.161298607070409,45.0
225,-34.73894334978475,31.996778860184165,45.0
226,-14.145693344128402,53.882621928725214,45.0
227,-4.8984518895770615,8.456099603719318,45.0
228,1.2033394798860306,36.20923909999407,45.0
229,-14.189168135031617,7.2348882508191785,45.0
230,1.1607078895586476,19.06234454199614,45.0
231,-6.87205583700165,18.59733222879042,45.0
232,16.089372443059432,29.856150903625412,45.0
233,14.68551513022551,12.817349348610815,45.0
234,-18.171601532561137,-4.496838795181954,45.0
235,-12.42927149862942,25.035776002725303,45.0
236,-42.668855812784706,39.62437218762889,45.0
237,-20.690842342649177,21.101796439798335,45.0
238,-11.499287459399,4.059824085733505,45.0
239,23.14484088459197,22.98640586176991,45.0
240,-13.639091751244308,31.99859965741339,45.0
241,-17.846695140011235,26.383537313895445,45.0
242,-32.6034505291563,18.3528168766559,45.0
243,-34.791239046414454,13.340575543334952,45.0
244,-11.932302606419537,-8.705042347723381,45.0
245,-21.530393016559344,21.796000606889997,45.0
246,5.367283447906898,24.778681927117837,45.0
247,21.156873488725797,16.833233436194263,45.0
248,-2.496571341369998,33.22611825919407,45.0
249,-1.7918423234248064,19.28181060146478,45.0
250,-13.768050376710054,11.55518403533195,45.0
251,-9.73598196505556,47.60553991240557,45.0
252,-2.4095360736528972,35.90889522533779,45.0
253,-6.4037189716507825,42.31621980508373,45.0
254,6.730794665696084,15.288406854500636,45.0
255,0.897573331034899,4.090889562296734,45.0
256,-26.003627000871134,24.68728440378591,45.0
257,0.23474197138813513,23.183552142658442,45.0
258,-6.89771012539118,37.02396055058258,45.0
259,-0.2587267470479073,19.9313294922179,45.0
260,-1.8613947102309965,14.299920410429369,45.0
261,-28.15745370842027,23.244634984336386,45.0
262,5.587707786961429,1.1583324513913666,45.0
263,-12.970651740065366,31.195459348153793,45.0
264,-2.926920902444393,34.69581403076447,45.0
265,-11.615504696694817,13.922917313856813,45.0
266,-27.523769398827753,19.63550678082568,45.0
267,-12.66361519124488,12.896615054128159,45.0
268,-13.595963119115485,13.517006317301137,45.0
269,-7.586155526063342,50.40742822920065,45.0
270,-37.558443828814156,15.96809645537434,45.0
271,-4.1630795228180695,11.58342232445985,45.0
272,-22.289105212339344,40.336054779648364,45.0
273,14.657083414035867,17.036278404334634,45.0
274,2.887565734431445,8.869245262863622,45.0
275,-6.131986987835978,23.18966962249285,45.0
276,-17.806762785065,47.50305809738069,45.0
277,-13.146910236154731,38.96398951055525,45.0
278,-17.752518914326917,12.806253324257613,45.0
279,-1.582872480646202,24.054894545803585,45.0
280,-6.926067067350202,21.19144122487704,45.0
281,1.4540456684075083,25.293889146746015,45.0
282,-27.78634662669173,31.444877102688963,45.0
283,-9.243857364085105,14.316896482905806,45.0
284,-27.64034469250259,28.36198057001125,45.0
285,-16.64419046112996,39.35793192669785,45.0
286,1.6493483467585803,15.888661996049535,45.0
287,-37.66860107944822,37.13787288416515,45.0
288,-8.922271097998792,2.068748651898945,45.0
289,-24.30208100304198,22.912406232346108,45.0
290,11.336890120071335,6.418860373741328,45.0
291,-12.67285118072553,32.70524763643208,45.0
292,-12.794545874153519,19.58317901254643,45.0
293,-14.990162664687247,30.088744611227668,45.0
294,-41.694047080816645,21.2547209040653,45.0
295,-23.970496966587028,-0.3586142803023016,45.0
296,-31.48273834162721,18.104236923970845,45.0
297,1.5474469078121507,53.957947484222444,45.0
298,3.613907730499894,4.405490616644379,45.0
299,11.71718479441335,6.011591578980149,45.0
300,0.1202522262743293,5.456619358389979,45.0
301,-14.894745637045904,7.446408250273713,45.0
302,4.3001549800215875,9.283741465899226,45.0
303,-5.941012999603724,17.385064961857033,45.0
304,-18.846976426771313,12.238854718703667,45.0
305,-0.2948250990752612,13.98245925693655,45.0
306,12.914819961520518,5.069204286086801,45.0
307,-10.580411000205116,32.29398284996351,45.0
308,-2.0507106800414814,14.867089241030662,45.0
309,-5.637661367960727,11.213183517964866,45.0
310,-1.2464565728729673,34.23526272302621,45.0
311,-14.71486233001606,8.74754023557205,45.0
312,-3.534458633529107,42.0174251471522,45.0
313,-7.734532282535203,19.39772305168585,45.0
314,-12.64895632954485,16.608527314804626,45.0
315,16.169402698072375,17.940252719604224,45.0
316,4.867710722724851,-3.5500045147587276,45.0
317,-12.871534922586413,13.736645899445914,45.0
318,-29.455515521729307,35.7992992227686,45.0
319,-21.99053377560321,15.75985711213819,45.0
320,-5.813349271133387,18.950713939057334,45.0
321,11.929346185474467,26.045641808741216,45.0
322,-0.29133691924679717,4.328309256806046,45.0
323,9.490107825840871,13.159798032889336,45.0
324,-28.516604183968802,9.273843614023065,45.0
325,-0.3495171983245271,0.4437140179565908,45.0
326,-18.2900550336476,33.703923311532996,45.0
327,-4.090301054544796,28.56930430152407,45.0
328,-24.668227088706665,29.58939243009553,45.0
329,-18.647555816970794,20.945230366802402,45.0
330,0.5525214783538894,14.606226994647027,45.0
331,-28.82387706408566,13.230447779542676,45.0
332,2.2759459339962014,17.8761797451468,45.0
333,-33.66399353429573,19.006941082274,45.0
334,-13.424265157336228,20.57155781345402,45.0
335,-26.505463939027607,23.512675699534118,45.0
336,-9.418417616974253,16.621715858978476,45.0
337,-11.314156082470555,5.975346094067056,45.0
338,-28.375758360563808,27.547524954071523,45.0
339,-25.564330681452986,14.584546773047572,45.0
340,16.2466926004399,20.69728271908265,45.0
341,-7.161046074476015,33.31821807150311,45.0
342,-11.370368561314804,33.918969039864656,45.0
343,-10.614547051372616,22.69895652839804,45.0
344,-10.498066981655587,11.252486555657276,45.0
345,-5.128097295825963,22.596569489419966,45.0
346,-30.014794302953508,33.89837504576691,45.0
347,-18.68310408079407,19.864636024384925,45.0
348,-3.1949248849770733,22.95721952135828,45.0
349,-23.474731074315045,34.3717910762161,45.0
350,-13.28677767087608,34.35971838986501,45.0
351,11.188001869348618,-0.4854206412465487,45.0
352,-22.711405758458216,37.90751186938156,45.0
353,-5.083459873965869,15.337657459624353,45.0
354,-0.8104332653775654,22.04250661816785,45.0
355,-0.4422860062785567,21.091471232497526,45.0
356,-15.478695322312241,22.212783261313266,45.0
