unit_id,WaterClarityScore,MetalColorimetry,do_CorrosionInhibitor
0,2.0657669124927707,-14.499037012574291,80.0
1,-14.984259900377184,10.83210923057435,80.0
2,-5.139529716635436,7.3928740037680996,80.0
3,14.920040861490932,5.686111507964897,80.0
4,-2.9988135286171396,4.730312872749578,80.0
5,6.116343779748632,11.1074740366467,80.0
6,3.4855058939629187,5.075947453644788,80.0
7,10.211515304167914,21.41583271713966,80.0
8,0.7763174700883231,11.369163320210541,80.0
9,-8.360786607968903,12.154052744684677,80.0
10,2.374043882088033,5.426925411220061,80.0
11,4.277069856277958,6.081968886013811,80.0
12,14.520227582210723,23.750225149273156,80.0
13,-5.938101753788495,17.100053837766417,80.0
14,11.124134631015606,5.539121438442653,80.0
15,-2.802442296839981,0.24393192976484812,80.0
16,0.7991223497193576,6.143311048943177,80.0
17,5.975949220871194,3.001234315110091,80.0
18,-22.852371927481027,21.515352736507865,80.0
19,16.38709133973636,3.294913619133882,80.0
20,9.84179366390193,3.176975779973704,80.0
21,17.6099859953007,16.11608706254371,80.0
22,-9.919823050773621,2.2598861874754546,80.0
23,-1.7099814151011166,29.44010479331023,80.0
24,17.088044163484252,20.754829432104902,80.0
25,-0.05416276984063284,22.98858897080225,80.0
26,-4.614158936231242,-3.579697394826539,80.0
27,-12.802314834534805,35.40458898238283,80.0
28,-2.339085789978057,11.066821959997927,80.0
29,-1.6440642871135296,14.64733429452422,80.0
30,16.093012740509593,4.542922677597926,80.0
31,14.594516850758923,-3.316379789978617,80.0
32,3.1068787815851504,24.7504662780741,80.0
33,10.554441948813087,13.025667472462533,80.0
34,-12.695803688112203,3.3831744112950375,80.0
35,11.032741598605607,16.106218602601473,80.0
36,1.5362093853890606,2.176340696334469,80.0
37,18.010515736385493,-3.6465735339909315,80.0
38,-18.848814056647864,6.989420305332925,80.0
39,15.435606573075818,7.830944836016814,80.0
40,-12.258603077982837,14.704343141104335,80.0
41,16.36538042083952,3.030799435503142,80.0
42,-13.479950692902571,-0.7057445771409441,80.0
43,15.164191601504985,-0.15510742600702265,80.0
44,6.746633816494041,13.542090220049717,80.0
45,-10.23854101136938,13.254551533020411,80.0
46,5.672476820658386,8.328168199568124,80.0
47,-6.021686736526995,8.625171943015046,80.0
48,15.092235660138806,4.683017897324425,80.0
49,-12.061352869487994,23.38292503349036,80.0
50,-2.575967414250844,20.770706108579443,80.0
51,9.202401765007938,7.6344668735285435,80.0
52,19.560778841253335,2.0387184020721367,80.0
53,17.391932145739307,-2.490143164213457,80.0
54,6.162273974806149,7.179938139131736,80.0
55,-2.5083536317437645,13.914391013279324,80.0
56,-4.3555093908384865,9.356256205959319,80.0
57,14.868612843886886,13.717563855037609,80.0
58,5.406198512350841,7.077022607240378,80.0
59,8.798226786374272,5.407486642199258,80.0
60,3.3014762169749443,10.836001172378243,80.0
61,0.29895295629260427,0.9245602648278215,80.0
62,11.417421937215353,6.455436613745825,80.0
63,6.200880405208069,26.386690937532002,80.0
64,10.868358319076084,30.15567439366777,80.0
65,29.693450518666825,11.86825999404892,80.0
66,-3.0459225974079,-1.5394846115325613,80.0
67,-0.7436527919117513,26.06811997139596,80.0
68,6.953224957204053,16.59585115048364,80.0
69,6.938359896251685,11.525784311523187,80.0
70,-7.852656570314068,4.552641534975277,80.0
71,4.242074071442942,16.705326813535173,80.0
72,11.364245010556637,17.40100382939805,80.0
73,-5.778935539392393,11.103619352391068,80.0
74,0.4596913279556103,15.436281457923572,80.0
75,2.5825218936099636,7.706500979216737,80.0
76,-2.4753401689683914,-6.15847650540141,80.0
77,12.824121028222866,3.2194232089723656,80.0
78,13.837917600547714,19.56880995008811,80.0
79,-1.5765842495892826,-1.3979499105570241,80.0
80,-15.436203778138985,-4.95797571097712,80.0
81,9.258263686463684,-3.8183028043986305,80.0
82,1.7541954038481788,11.728587436948462,80.0
83,-14.337325761125564,6.432733087552567,80.0
84,2.523509035080243,9.72796390806628,80.0
85,21.7822987045174,8.968608902077865,80.0
86,31.60648360685587,14.898522070257984,80.0
87,-2.9953442469252645,7.075737969897267,80.0
88,-8.460324503926813,-1.058272530026409,80.0
89,-11.636710766271246,4.346895984404456,80.0
90,-0.9954863897189554,4.919010179816338,80.0
91,-11.560104704911819,-8.13611102473536,80.0
92,-15.651599782914834,5.84824664289854,80.0
93,-3.3768359293924597,-3.4644213925031924,80.0
94,7.074369371604403,15.925976118747851,80.0
95,-10.818899240493206,17.095719773740093,80.0
96,-2.569113108068284,19.923493473580105,80.0
97,9.495112434788828,5.7200571158470765,80.0
98,16.68426330482307,6.324929396443048,80.0
99,11.127379422174728,16.328843692675463,80.0
100,8.025593464413529,11.278835541947544,80.0
101,-1.683604520405543,5.52000172114591,80.0
102,3.508044230302702,4.954470344987636,80.0
103,1.749309480754927,23.17125432619556,80.0
104,2.9042863580588323,9.09160948404103,80.0
105,-4.255984523348078,21.724648757245646,80.0
106,-18.055999814304453,1.3002917575043744,80.0
107,3.188702815423376,15.906655309997934,80.0
108,4.195685821857368,9.272199412814192,80.0
109,-1.718430566071555,0.14052231063949172,80.0
110,8.016604851437874,-0.8653489101758929,80.0
111,5.581867599329789,6.092892722957499,80.0
112,13.201015702595654,10.207021131777873,80.0
113,2.177276872761393,14.812070408588552,80.0
114,-15.57506177963076,2.529927825766255,80.0
115,2.226816765368705,0.7964998123543943,80.0
116,22.927017234799205,9.777215700167355,80.0
117,-1.346931646723696,13.71716782601175,80.0
118,32.79943156134222,0.9687569875267581,80.0
119,-8.471027996065143,3.9525393921693954,80.0
120,10.080941236381411,14.512992957003519,80.0
121,1.7295946042195471,7.811689610961691,80.0
122,-4.727482974529498,17.469215453946127,80.0
123,-14.352718799757847,29.92503960520144,80.0
124,-11.59083612368773,0.390332972367915,80.0
125,-2.552578249528609,9.700005418316188,80.0
126,14.776653121216988,13.216503445410956,80.0
127,-0.6730871663218378,12.808628564590341,80.0
128,-10.456823625401691,27.467660498089533,80.0
129,15.009525915539765,27.188579784872378,80.0
