unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,do_CorrosionInhibitor
0,6.929062464162289,17.005392033010004,92.1004321330196,90.0
1,8.912818542387463,12.555220282932602,72.17736760580668,90.0
2,10.379912636422816,9.193148430079749,76.57750725208821,90.0
3,-5.791830628998506,3.731516024927884,66.17675569073758,90.0
4,5.998431269063807,30.116619957310316,75.4416421414072,90.0
5,9.519213880556524,14.046331235280839,77.29718069689278,90.0
6,7.397427231469222,-8.34251961046683,66.54725892371192,90.0
7,-9.55416562275298,9.552424624371447,70.8923242456055,90.0
8,11.370524806850542,19.718030983570046,79.73063462146438,90.0
9,-2.782069899913724,15.792562946534344,52.222744615441016,90.0
10,2.9963292329416245,9.012569100349745,70.6995748591817,90.0
11,6.596159327927969,2.727722234118989,89.66524323809334,90.0
12,-19.327664411688428,20.16549134404439,78.5359199076561,90.0
13,3.753540337627113,-11.41381238064562,84.20477294590087,90.0
14,-10.188568966095756,0.13905926228434673,66.52570077742622,90.0
15,-11.119902366137445,4.48143970079049,62.05130823343645,90.0
16,-21.99451428564477,-0.04975095750087455,78.68282792947844,90.0
17,-5.526475205275261,10.7345594803765,64.0877049015861,90.0
18,1.843673606211607,27.930691713992662,58.5825452377059,90.0
19,2.7891845903919816,-0.43686671134459587,85.85077418434231,90.0
20,-11.561957522732536,3.9526219059122134,91.40688549522842,90.0
21,-16.11370087541665,17.33349403252818,62.194173877813284,90.0
22,8.30298627601376,3.9106144203880646,84.68300734147572,90.0
23,-6.395504807845476,7.380988499443348,70.4133753721189,90.0
24,8.888625208976741,21.744111122544,77.8953757319245,90.0
25,-9.953229157892077,4.726534632175887,80.37473502729732,90.0
26,13.185189284971084,15.677165755637184,73.57987131928762,90.0
27,9.592731180531652,14.230030738134648,94.03693431981041,90.0
28,-1.5828886100132706,15.984290428785926,66.69976979853409,90.0
29,7.875644897977352,11.828762559655697,96.64488265961512,90.0
30,17.169150039115138,16.18408677160815,74.86166837019074,90.0
31,-5.637269793244068,12.310509635801235,65.94799043414024,90.0
32,22.007528454426918,15.014665227183084,76.95414070814519,90.0
33,9.887951846117637,16.815996444491105,69.76674142670436,90.0
