unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_chelator_dosing,do_feed_flow_controller
0,44.53884717663397,-2.518450040220827,38.30339441003057,100.0,20.0
1,70.41436956001209,16.025396878122713,77.99785211484502,100.0,20.0
2,45.35139423786525,9.811930397819241,41.66405300652215,100.0,20.0
3,46.59047305645323,31.478769660570944,37.07535452963989,100.0,20.0
4,54.124786228775406,-5.035628525053468,44.658098186779114,100.0,20.0
5,45.31936213213787,-4.958362621918745,41.11452564371275,100.0,20.0
6,55.19217968880541,30.370473582555704,63.81732208895413,100.0,20.0
7,68.85195440761838,0.25899181183286046,71.68013002046274,100.0,20.0
8,59.02523280367865,-2.564766053472394,66.43560480458609,100.0,20.0
9,44.25857407179938,-11.044625058569704,42.29855284791444,100.0,20.0
10,43.856589935197555,-3.0976804029633733,36.14398655538602,100.0,20.0
11,57.2417142304845,0.2584991885572929,60.04553325400905,100.0,20.0
12,63.02897501175911,-13.917667965750589,69.29001296256246,100.0,20.0
13,46.82912654437487,2.5248040345352236,43.39233219128168,100.0,20.0
14,55.19234557814977,1.3621616208247436,60.947834724210146,100.0,20.0
15,51.34407276648444,-10.283882869724627,50.3823233985265,100.0,20.0
16,59.14948736577543,21.61482183464331,62.77818475218312,100.0,20.0
17,53.07187309423999,28.685325812132074,50.227369670576046,100.0,20.0
18,48.734853642677706,26.9234802316044,47.3682136008243,100.0,20.0
19,57.69026312036952,12.920590813629474,55.182984777641586,100.0,20.0
20,59.56472571773557,9.716532784772706,57.750943944492924,100.0,20.0
21,57.033411913115785,10.558963529718342,57.10159076280775,100.0,20.0
22,46.13467738296761,9.365831053839154,41.32789895037704,100.0,20.0
23,74.9566930609126,9.868589837012447,79.69287034387078,100.0,20.0
24,53.43304388254042,15.833772485971874,62.998122558162805,100.0,20.0
25,57.20894993066052,-1.0754435934081847,60.940897671827045,100.0,20.0
26,57.8329702835906,27.30859999816237,51.72114697732367,100.0,20.0
27,50.16951197741674,19.783293096876506,43.43095310052439,100.0,20.0
28,56.54596078604019,13.549265411954465,59.4521764831277,100.0,20.0
29,58.25097908697454,-1.063266484992198,58.00775992815456,100.0,20.0
30,59.015954241842095,-3.2656935908224547,58.74739264666992,100.0,20.0
31,60.57636502335349,3.5697928081468877,61.94372707643246,100.0,20.0
32,59.83798444609036,-11.79441344077275,62.258564703813185,100.0,20.0
33,49.92068580239224,32.627455764834494,61.206405575254784,100.0,20.0
34,47.23066531695635,18.01490850442225,45.80878658571782,100.0,20.0
35,62.66786081496668,-1.0801853239193617,57.77085395871994,100.0,20.0
36,56.17826385425542,1.0623153851301859,58.84500560819598,100.0,20.0
37,51.65070776728798,15.980323298668006,45.6657332650878,100.0,20.0
38,61.651627078252055,23.802347494052583,65.41542452652102,100.0,20.0
39,59.54477058001944,-15.397764908558987,56.645789481625954,100.0,20.0
40,54.36199600178604,17.69514502615543,58.9499510244291,100.0,20.0
41,54.51901919136815,7.444598333505397,52.651097806794695,100.0,20.0
42,51.711332592770646,23.348008305983935,56.01132975484103,100.0,20.0
43,51.60872661463971,-10.405877818866012,47.99861051013586,100.0,20.0
44,55.71757358155908,12.581783866668264,51.01121097310544,100.0,20.0
45,55.72002154822673,30.11250223126596,53.83554087783473,100.0,20.0
46,52.94391191773854,6.465138488584683,45.504299840674484,100.0,20.0
47,55.529860364262404,-13.359174594356293,63.400619654081865,100.0,20.0
48,50.84230026201275,-18.501865237034714,51.69699620205341,100.0,20.0
49,63.40224393924128,20.32830573453701,64.61064060140988,100.0,20.0
50,58.97758741958817,25.213665109624483,66.52873198824821,100.0,20.0
51,60.28773473232143,-1.5364813541709017,54.60374052046862,100.0,20.0
52,54.93543896004461,-13.300062608908089,46.03363432163874,100.0,20.0
53,60.1494316400561,14.743919673019203,67.07564662845078,100.0,20.0
54,55.27524326554144,0.9699949516163455,59.49069102454695,100.0,20.0
55,48.7475846091485,-1.0114179985414928,42.3840506891888,100.0,20.0
56,43.1386488751113,16.10240443059684,32.46918959237918,100.0,20.0
57,50.56422984995737,13.583528302321001,40.711679823154945,100.0,20.0
58,50.88693035762622,16.1633904093585,59.312041945560736,100.0,20.0
59,57.4758363008152,-5.541640023449975,66.0644857575023,100.0,20.0
60,47.92972023624024,-21.21450772833719,33.78349060291351,100.0,20.0
61,55.85737607215105,10.113339005708273,56.859868692190865,100.0,20.0
62,60.15824915111533,8.89293418113867,61.2064626178615,100.0,20.0
63,53.83350317454022,-19.48912133075395,55.78174513335945,100.0,20.0
64,49.245719329028404,-4.023285480392165,44.22371983950129,100.0,20.0
65,48.23660192719872,6.611821465290657,43.98709265813198,100.0,20.0
66,53.316423539591725,26.521695150522277,57.10417644326378,100.0,20.0
67,52.74553477918955,19.143142581176903,51.87980038388877,100.0,20.0
68,47.70731286827786,-2.7116542185317876,51.061348652903135,100.0,20.0
69,42.37813943225435,18.755084404882805,43.599905918148046,100.0,20.0
70,54.92101547195605,3.1728451963861346,48.7853249452714,100.0,20.0
71,55.49422212134495,12.31770495759477,50.58087520526445,100.0,20.0
72,53.142394343016946,32.246052235609156,59.401719591434706,100.0,20.0
73,51.51365040995394,17.61678535021573,58.18888327628882,100.0,20.0
74,50.092100039246674,9.641628776473262,45.639115911580035,100.0,20.0
75,64.10345332791043,21.87160806861038,59.76854192493629,100.0,20.0
76,58.195770715835835,19.850878461843855,70.30467825522318,100.0,20.0
77,51.94587478087658,-10.987934892780268,58.74303147943744,100.0,20.0
78,52.00605424935063,-18.658210894362433,49.80144208432268,100.0,20.0
79,71.21871359526817,13.857266571183214,83.83760067577597,100.0,20.0
80,53.317792241221476,12.087440897787172,54.77851524824837,100.0,20.0
81,52.368455425020734,13.32135908344106,43.54045352559775,100.0,20.0
82,52.41250740358998,-30.13389319258522,45.2083214851471,100.0,20.0
83,50.86256994589526,-9.56854139371276,43.365410074520625,100.0,20.0
84,58.96179781482928,16.96497079824124,60.346340667093095,100.0,20.0
85,62.07273611060517,26.96630287105794,64.44652478273608,100.0,20.0
86,61.974683695721055,4.697634200471144,65.3029024417394,100.0,20.0
87,73.70171918750258,-37.533838899455276,73.81724060769149,100.0,20.0
88,59.8228449770532,40.87494286305912,63.09777352055364,100.0,20.0
89,54.706227341977566,-5.015387962626232,63.20837205299881,100.0,20.0
90,61.890079460809496,30.972581461597986,73.05934342594338,100.0,20.0
91,58.4156913535603,17.881329584712454,69.76506915951983,100.0,20.0
92,64.48999235986714,37.250688630678326,66.13887131916557,100.0,20.0
93,56.61157982494429,22.336215421452454,54.90455278987814,100.0,20.0
94,59.67746198994391,-23.238381210277748,66.95700039285825,100.0,20.0
95,54.82944168582364,21.66716421334641,59.15845346480551,100.0,20.0
96,58.87103424905666,-4.681139942637049,56.7942323293014,100.0,20.0
97,56.70477903741689,-9.759331399389419,56.00856059570951,100.0,20.0
98,62.43233295674593,30.353655991284693,68.21464577944747,100.0,20.0
99,53.31322411019379,-6.5138273609852195,59.335112983810106,100.0,20.0
100,50.57340697650738,4.41772219918532,40.34565825536098,100.0,20.0
101,60.84758814788517,-2.0318217155480935,63.00259308524027,100.0,20.0
102,61.02194413244827,21.519610228915926,59.560756271175464,100.0,20.0
103,38.87312600132043,-4.597445091359756,31.610230236974104,100.0,20.0
104,58.517482493685534,27.0152798669989,56.03512076085118,100.0,20.0
105,61.39867248557036,-2.5915525275322366,70.74554989617299,100.0,20.0
