unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_chelator_dosing,do_feed_flow_controller
0,56.01610678832947,19.35292578164693,68.33008804532217,30.0,20.0
1,64.988659870131,-3.740048194903702,58.97288216633362,30.0,20.0
2,61.19236086182633,4.463358018131601,56.746658903046566,30.0,20.0
3,56.68911762982707,22.79981946271304,55.09363134753137,30.0,20.0
4,55.01348736755069,-7.136260502155075,52.95701463243587,30.0,20.0
5,66.76641551822841,20.89363522102167,62.52353130540447,30.0,20.0
6,58.82549901983692,25.943414799810604,65.72860029465156,30.0,20.0
7,32.73213666053027,31.022640818831476,30.766791433800066,30.0,20.0
8,66.7699156688382,1.433963231964972,80.97940142739284,30.0,20.0
9,56.619030232619096,17.823436466323603,61.24453967155127,30.0,20.0
10,54.06906354688275,7.837116928939782,52.86219018278626,30.0,20.0
11,45.94725108436232,6.80598402991971,60.83688696892885,30.0,20.0
12,54.438929270067064,-3.7637491779183776,58.97355009748345,30.0,20.0
13,54.26056613440796,2.9230958442242354,81.26226241812071,30.0,20.0
14,73.63868777782237,12.36863596757432,71.93908614812086,30.0,20.0
15,54.74378074177416,1.1083204087649525,38.37949658420544,30.0,20.0
16,47.187205377084965,11.569612352646608,37.67816467526164,30.0,20.0
17,52.28022879166808,-2.875806164818826,62.319209147118585,30.0,20.0
18,60.95408852116433,35.02043871236523,63.21962441280504,30.0,20.0
19,67.26959000181705,-2.0238410180337496,66.9330484199679,30.0,20.0
20,50.65488148931722,2.9139074930715143,56.4591575571082,30.0,20.0
21,57.737001994264354,-10.618608972306994,55.839744654235226,30.0,20.0
22,50.88719105306117,14.129261258777428,71.9148095502826,30.0,20.0
23,48.946819751912265,25.45928622611501,51.769365813175604,30.0,20.0
24,61.405016481663665,20.556745942742964,59.98574825071103,30.0,20.0
25,39.24334807191727,-0.7519070314697878,37.406465238619866,30.0,20.0
26,56.047115634290485,3.3114200579692348,50.010528721726686,30.0,20.0
27,55.87152112465668,0.30684903769685334,47.6829111706824,30.0,20.0
28,52.22387157690817,0.016151804551171267,68.2230318322891,30.0,20.0
29,52.574349538989786,3.580732140387722,68.47239904426665,30.0,20.0
30,47.57410902802924,-11.529980546482456,65.79302258718754,30.0,20.0
31,42.57364227941181,14.494587778463615,39.945915431430684,30.0,20.0
32,50.06192749710851,18.316366165332045,52.91004411951922,30.0,20.0
33,55.78531504772956,65.2258232559441,57.39069604272107,30.0,20.0
34,50.897478738470575,16.62317231518523,57.298791742952034,30.0,20.0
35,46.58443918400213,38.16627346042491,55.43011053211574,30.0,20.0
36,58.97038710082658,2.3660646802453122,44.43938816088195,30.0,20.0
37,39.474684489628174,25.818550485541355,46.85598977773721,30.0,20.0
38,41.92772545072643,14.377123933429678,38.390086819735615,30.0,20.0
39,51.454633772794494,21.42475615935925,75.53624925034329,30.0,20.0
40,49.507569797329516,-4.7983033580578365,54.36532102029439,30.0,20.0
41,76.06509154689726,20.78122006715617,64.83888290022126,30.0,20.0
42,52.11246122038866,15.885694965197683,61.10287176576628,30.0,20.0
43,57.41378006944129,18.87330312860119,52.73114169173314,30.0,20.0
44,60.55116844165516,13.19427577438916,57.73483735987276,30.0,20.0
45,59.937571797417604,-8.291449818132392,63.14120385486889,30.0,20.0
46,52.35354705610968,17.937514544477523,48.12924983175666,30.0,20.0
47,56.62447662176377,5.076736480440482,43.42531117654192,30.0,20.0
48,47.058154517681146,23.621674072422472,55.72854779623637,30.0,20.0
49,50.99552120568849,-13.850932238670593,44.13384795523936,30.0,20.0
50,69.23531909206915,9.580215263429078,65.91811599099222,30.0,20.0
51,58.625193145715016,-4.197380751444005,66.97331452696135,30.0,20.0
52,44.706924060936615,27.071255508863818,46.22889534816494,30.0,20.0
53,47.369995648629896,22.39544050923965,48.68088054134194,30.0,20.0
54,48.16107799391562,7.986527363763685,53.60403991379492,30.0,20.0
55,45.9036898947602,42.48878117398726,40.91052670071689,30.0,20.0
56,42.87241275244898,42.78631676008705,66.44162315555403,30.0,20.0
57,47.68304685776696,10.062512516132754,61.40642969091836,30.0,20.0
58,37.22880082741049,27.72838503788458,37.66330173365526,30.0,20.0
59,52.91147159839044,9.914161548746726,62.80675451725628,30.0,20.0
60,58.33644688480566,21.266833166704856,61.66928775805981,30.0,20.0
61,60.4103014313133,19.05995446650988,56.92538497782515,30.0,20.0
62,61.310628620784115,23.495358155280762,52.81663258950913,30.0,20.0
63,42.350458803456604,32.434368698581444,53.04252684325442,30.0,20.0
64,52.485399334870266,9.346968518081244,47.1963513423391,30.0,20.0
65,50.63713070205463,3.1290732616198564,43.44290260767668,30.0,20.0
66,46.39417798890025,12.629172242772324,43.465369773640504,30.0,20.0
67,48.824687368291805,31.13803297690206,61.784460520279964,30.0,20.0
68,56.3424520494673,4.069121558615063,54.54090055708699,30.0,20.0
69,60.93285330809711,16.352238592234706,62.359500263590725,30.0,20.0
70,56.103863736142564,34.68649253826499,45.26637780636011,30.0,20.0
71,58.96005343425228,-0.5101801628604221,68.65154554391304,30.0,20.0
72,41.80980192816316,1.7315662200332227,57.436829462290476,30.0,20.0
73,50.90882055476005,27.834592018771822,54.50845888005857,30.0,20.0
74,54.4482490418869,18.299722415613424,54.38241088259204,30.0,20.0
75,76.95613283607719,18.831249855667966,90.59002917075577,30.0,20.0
76,62.28604106360579,34.09488012976834,62.3257855839963,30.0,20.0
77,43.61197643177165,-7.780566676547014,37.92322516428528,30.0,20.0
78,34.986638135778165,67.29753382100029,45.4596676095999,30.0,20.0
79,62.77282167468884,-8.218852630554327,64.69106349798821,30.0,20.0
80,61.379629310320475,16.747487537277276,65.03397556420781,30.0,20.0
81,62.93562277605165,23.64200465859736,66.39334410957517,30.0,20.0
82,67.67254056512404,7.998815389082997,82.94451102860778,30.0,20.0
83,53.22317454637751,18.65065778940232,48.33823709687662,30.0,20.0
84,56.54004107164287,26.91542021560072,52.941209461655184,30.0,20.0
85,50.304979792518004,32.72011633070739,47.3979916681391,30.0,20.0
86,65.66449690309763,8.5080952965197,53.340033134419954,30.0,20.0
87,56.76249030981381,17.3745931934634,60.69239713630996,30.0,20.0
88,60.33306489913297,10.551073853640112,57.54930242318287,30.0,20.0
89,59.66082873071775,5.375320290972374,49.779218811623416,30.0,20.0
90,61.97104508604607,28.522407803942283,68.4391038696544,30.0,20.0
91,48.50626966788336,18.514100302516724,49.17945968096246,30.0,20.0
92,54.925754920134,37.45922391609504,80.03475695620158,30.0,20.0
93,68.10459671272768,-3.4315569622160105,64.82986234408801,30.0,20.0
94,50.4042501292231,4.098639859046896,45.998854277297625,30.0,20.0
95,61.325950574119666,-2.998792192366526,61.86565970333204,30.0,20.0
96,48.47253198451809,27.46196485162634,48.02773443961109,30.0,20.0
97,43.515629746340615,23.714346571545924,60.72952348484946,30.0,20.0
98,39.486784741103904,11.41668041995288,47.96810782680491,30.0,20.0
99,50.21894607530816,24.87962088425772,53.68001179003241,30.0,20.0
100,58.18261047487222,23.444560358559215,47.731424212715375,30.0,20.0
101,44.3767582330815,38.10157152520755,45.95057125221637,30.0,20.0
102,47.72423217761524,22.314884223928047,50.05704752906446,30.0,20.0
103,59.802231902646604,-2.9735542051247474,56.78455313384863,30.0,20.0
104,54.56596831636938,61.09242365167554,43.96973181745624,30.0,20.0
105,55.17347482630754,12.9647432429765,51.517953137079466,30.0,20.0
106,64.08333997297994,24.189964648190383,58.33438815105053,30.0,20.0
107,42.668242759180785,27.290979988490026,47.26310395921442,30.0,20.0
108,55.472079748998716,8.80517691563918,66.25947590069131,30.0,20.0
109,52.0745249273402,23.301644193256003,40.91136245211944,30.0,20.0
110,48.843155970527015,3.963036625837619,39.08197558026299,30.0,20.0
111,43.496875728703415,23.8123188097232,48.377708046011094,30.0,20.0
112,64.00420328543073,24.532892130876157,66.9248985776663,30.0,20.0
