unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_feed_flow_controller,do_chelator_dosing
0,72.48113255643399,18.84961548750543,62.291326992789585,0.0,60.0
1,72.7178120326492,2.813225013432365,67.89481404059681,0.0,60.0
2,70.92287418338296,-13.913832736813509,59.80328735561091,0.0,60.0
3,55.54850806710684,0.05822972598932452,51.038712647693075,0.0,60.0
4,60.88440817086274,20.9654912680032,44.65725763404387,0.0,60.0
5,62.64821547165671,-26.9682445140185,55.030790055399514,0.0,60.0
6,77.12207863306898,-16.303929194420768,67.03425116817544,0.0,60.0
7,58.7880737467444,7.416456465733914,35.70057610903807,0.0,60.0
8,82.65175139289633,-2.5879321114306304,72.72183452767847,0.0,60.0
9,65.7946230747084,-23.324883067151724,64.52532208226563,0.0,60.0
10,67.69066019293447,19.94367692044573,64.32060146266569,0.0,60.0
11,52.93127364829684,13.822478900572692,37.13032564659775,0.0,60.0
12,59.463952764613545,-3.027115822191428,47.21523607652904,0.0,60.0
13,58.101158660465295,14.226262670993027,52.12563088114835,0.0,60.0
14,53.838066675691174,28.907944424080306,31.351575142552118,0.0,60.0
15,50.80966528495251,11.020091234212856,41.17185090513061,0.0,60.0
16,61.730477462268716,39.50201236794107,45.19201674169292,0.0,60.0
17,68.75343979923095,5.684359821243621,66.38203588757878,0.0,60.0
18,61.909643999218396,-10.194997092434718,47.94797963861697,0.0,60.0
19,72.95068308908218,29.002272507697157,76.59756891196476,0.0,60.0
20,66.7914008025808,-4.993682890875423,53.81039837231164,0.0,60.0
21,60.67405648847733,23.506285914615574,56.21836580898886,0.0,60.0
22,76.26524886987542,-21.311553883725892,71.70617128851093,0.0,60.0
23,66.44661968418619,5.8171062577826556,58.51336478121726,0.0,60.0
24,73.8361490345712,27.48380842564376,69.42707226138751,0.0,60.0
25,66.51302843846973,3.1174714339915246,60.80131139002568,0.0,60.0
26,63.3710953921363,8.779911610216699,54.2722643890954,0.0,60.0
27,71.72500623949625,11.783557090969708,67.09919045631635,0.0,60.0
28,71.59207292510521,2.3586401607181458,70.86839403103087,0.0,60.0
