unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_chelator_dosing,do_feed_flow_controller
0,69.41941068866832,-27.28163495718414,56.472731284354154,60.0,20.0
1,71.38266624192005,-10.384382591038726,60.518946130017284,60.0,20.0
2,63.032015326559076,-8.037004505768989,53.923973079534704,60.0,20.0
3,68.67620242112184,-23.467910132392355,57.3062188571913,60.0,20.0
4,53.99834209462486,26.993195918066355,50.819407070957304,60.0,20.0
5,54.40459639904281,25.849367229688802,38.710535007917954,60.0,20.0
6,64.3375157743026,10.626327130003371,60.32490935739769,60.0,20.0
7,69.40225371608605,14.509066005600673,58.223077036809755,60.0,20.0
8,55.612794183598254,0.7044596318445198,57.48657584678794,60.0,20.0
9,69.7478869660756,4.578931960117203,63.220143904744134,60.0,20.0
10,58.60469925101535,-18.521728310165912,48.54864282091976,60.0,20.0
11,68.53036117095843,-7.868413214233063,69.12849079837181,60.0,20.0
12,62.1647389076019,0.05738513339899054,50.29232505755272,60.0,20.0
13,68.24360376658339,-22.455371024609065,57.964896049954206,60.0,20.0
14,64.06573041704365,1.6920000635339423,52.440514891068545,60.0,20.0
15,68.93853839055548,27.434720263592276,64.9339704935736,60.0,20.0
16,64.97985568592846,-6.046243972179737,49.02129015758327,60.0,20.0
17,56.56134779781613,-19.802769211101932,43.57658095258041,60.0,20.0
18,65.34831886525502,25.722529994588896,46.68240596777675,60.0,20.0
19,64.27865020458991,16.196825223372002,62.20148106490948,60.0,20.0
20,65.1319356182,7.0265271726577785,52.14978560227936,60.0,20.0
21,72.70793955411995,21.519214710766175,49.50271149682458,60.0,20.0
22,73.93863132599998,-11.07106703893703,79.36718770625005,60.0,20.0
23,56.900374939884244,2.207480535123632,48.83962646582476,60.0,20.0
24,57.84195131725195,38.71727198175809,53.780952422129026,60.0,20.0
25,63.35748044880002,7.19741640664971,45.530626440044834,60.0,20.0
26,52.783253145331585,9.61827902238321,37.10912827320041,60.0,20.0
27,77.75680672872255,-2.8493878574490576,70.66190887779834,60.0,20.0
28,53.68895025737916,19.34680759819951,46.87519241235217,60.0,20.0
29,60.94990178764881,14.966483373085818,48.82735900186456,60.0,20.0
30,68.00750762383791,15.8937906591734,59.48624796020774,60.0,20.0
31,71.06809249858391,3.752763587323188,47.422852129526824,60.0,20.0
32,54.81019963049721,19.31758880959627,44.24546359466073,60.0,20.0
33,57.194381050448186,-3.2684048706796283,50.720513701634374,60.0,20.0
34,58.04069524332611,-15.79262040616894,51.14739753685374,60.0,20.0
35,62.823466936689584,1.2076110393931985,49.88004857754691,60.0,20.0
36,64.30059064435461,-18.387081104749413,56.74190101803276,60.0,20.0
37,55.246164563534855,6.443505827440548,45.56862830824415,60.0,20.0
38,59.14352559710266,-7.754672491124465,40.91591505267729,60.0,20.0
39,74.09169069586804,-9.683389539897192,65.64658910548002,60.0,20.0
40,70.51717003441652,-6.298222139103807,65.4676737787976,60.0,20.0
41,64.66086352736829,33.70132161867833,64.40916162252637,60.0,20.0
42,75.58895542255772,37.80999470097499,69.24529444992388,60.0,20.0
43,55.256182488785576,4.639089421446306,36.33444690256541,60.0,20.0
44,69.2994103005997,15.086649224843004,54.86937857034973,60.0,20.0
45,71.35011965517201,7.5030833162170705,69.620397706363,60.0,20.0
46,67.35633426418244,8.420073562233348,65.29407957176245,60.0,20.0
47,67.68129111249047,12.149554553925569,59.51792596718266,60.0,20.0
48,61.41274490892302,10.875794538289684,58.570987938029155,60.0,20.0
49,64.73387908398901,49.84028887037271,51.70228511339447,60.0,20.0
50,73.01429738411099,5.403505287409251,61.48338609733309,60.0,20.0
51,56.939493786589146,1.9254740606144076,41.35713587490684,60.0,20.0
52,77.28568950794819,20.724163878379276,62.513706903934825,60.0,20.0
53,64.62652859537151,-14.885631771874912,40.20193148728605,60.0,20.0
54,50.7835097991284,10.867516078340364,36.94250499872571,60.0,20.0
55,55.71764095678351,44.97328437135336,33.35728502909895,60.0,20.0
56,72.69795727569502,7.252463595684767,75.15399035874789,60.0,20.0
57,70.27570328574062,-10.224662063038778,73.67773573232029,60.0,20.0
58,64.84584941956216,-25.094459857948856,53.452107921780566,60.0,20.0
59,61.39421188067335,23.37204602887608,48.15206309846124,60.0,20.0
60,69.64157904371811,18.705209436134382,64.71543400399027,60.0,20.0
61,63.14278473725462,-5.668790927603365,47.453325189280264,60.0,20.0
62,64.15713521764944,-2.70170414113426,56.85869755559358,60.0,20.0
63,57.48288834354562,-16.630602731001527,43.41115210364676,60.0,20.0
64,69.47348293783575,-9.943392478632665,62.194513700912935,60.0,20.0
65,57.86363271240154,15.445628826677684,27.929533420242088,60.0,20.0
66,69.05423636016991,-14.98914647820666,55.8358266617405,60.0,20.0
67,63.037428515299055,-5.932367363376453,56.023258783916354,60.0,20.0
68,69.33783898033346,-1.0439916196852534,57.526722913005734,60.0,20.0
69,67.1891758012997,3.163895098733848,50.143811802367786,60.0,20.0
70,53.143866485001276,15.683885784697367,41.25147530974198,60.0,20.0
71,67.94562187009109,12.596228890406234,56.371187741212296,60.0,20.0
72,65.6207760126043,-0.7010881133102407,64.86368799446623,60.0,20.0
73,66.36103559340634,18.00356869611428,48.52155980529469,60.0,20.0
74,65.49797073600877,-15.420987508522632,59.990705586836846,60.0,20.0
75,69.4822359310657,10.414417497600724,58.14596520952575,60.0,20.0
76,69.76532029171727,-10.718110698395286,69.7059426250805,60.0,20.0
77,54.68567863429081,-23.260437163415297,58.40168229108191,60.0,20.0
78,67.3294270055289,9.198789615768183,66.13728966207202,60.0,20.0
79,70.23482412319188,-6.288337134548097,58.941107663691206,60.0,20.0
80,70.2173689293027,8.39181260620643,61.76315207118999,60.0,20.0
81,65.71617666535275,8.281515106792323,48.83507973309568,60.0,20.0
82,63.96910160611597,16.577470616439815,58.61563195460647,60.0,20.0
83,63.43843521994309,36.20793583134721,56.88523820882024,60.0,20.0
84,65.36793754183198,9.895203590394125,69.60209834288658,60.0,20.0
85,63.59983423574767,-17.430390740712017,58.69231424014156,60.0,20.0
86,57.50985944373909,-4.9232618391829135,34.25859137255823,60.0,20.0
87,64.25782047304324,9.357195128232146,55.91718173012364,60.0,20.0
88,74.1975972635205,19.32674187063653,66.07259998599997,60.0,20.0
89,65.7968584395435,18.433644310129726,48.86409177262145,60.0,20.0
90,71.80803126658373,9.937667808598956,61.368233429671875,60.0,20.0
91,60.97334525473516,0.6345240622482899,59.64296900089684,60.0,20.0
92,64.10704744182607,-12.507672585676758,54.99964196277376,60.0,20.0
93,62.766887902206726,20.185922423627584,53.75299597354459,60.0,20.0
94,52.72908856931285,14.207437650677791,36.31335489541006,60.0,20.0
95,59.07634688607479,5.983844720325552,41.83474763521992,60.0,20.0
96,63.26911314110255,19.636225059436853,56.65403291473757,60.0,20.0
97,63.019413601574655,32.97589112740158,51.48659123311525,60.0,20.0
98,72.1239049494494,19.367683088440984,69.54458539012056,60.0,20.0
99,75.67343820293785,-2.709441455945206,74.58380724249247,60.0,20.0
100,59.02961719325721,-12.360911215505977,40.572148282329785,60.0,20.0
101,58.31196100155543,0.3426076933286275,43.61059944318212,60.0,20.0
102,57.07297801902219,20.393575159909417,32.15551783358043,60.0,20.0
103,56.4545205983521,9.832757047428426,39.19306557615995,60.0,20.0
104,70.5951617560773,10.403057239542012,68.6117078985789,60.0,20.0
105,62.173271556620975,17.768722778651394,46.30572699500747,60.0,20.0
106,69.54356996667734,11.734035223804627,62.93329802861694,60.0,20.0
107,68.4163784021836,-13.583235880520366,64.55584063855657,60.0,20.0
108,61.312454347026055,30.028318961292253,41.91082069469907,60.0,20.0
109,79.72217036311515,33.484612089707376,89.8835107799441,60.0,20.0
110,59.407129540460325,40.24306656066285,53.16661077629149,60.0,20.0
111,74.2639701577943,9.310302053819552,59.30710529286817,60.0,20.0
112,63.403276886197176,-21.782497165432453,48.93444119534533,60.0,20.0
113,72.44043104940937,-1.9406423721614878,59.31810674834653,60.0,20.0
114,65.01781806575957,-11.767516756654206,62.994440150143994,60.0,20.0
115,86.25713700080367,28.354451974107437,79.69246089418749,60.0,20.0
116,77.54223005481963,18.831290353750052,87.46239815690035,60.0,20.0
117,67.73165784687937,28.67247713192222,62.14537826534517,60.0,20.0
118,68.15085498381384,-26.89428103701848,66.4114924591191,60.0,20.0
119,72.79905233747542,-8.361605312565079,63.699631618626256,60.0,20.0
120,65.85110722308866,-0.7058724966602998,50.87261981316714,60.0,20.0
121,62.36169389637094,26.030292090424574,52.15254267041446,60.0,20.0
122,61.833692526784574,10.458492915687215,55.208162971432515,60.0,20.0
123,64.67647597493568,27.316992637527235,56.697325760167935,60.0,20.0
124,51.23543082892954,4.986268852571738,52.150569584011166,60.0,20.0
125,69.74237778764522,6.363157745093961,67.37430440196083,60.0,20.0
126,64.33769366930812,5.348537308930436,66.28086806738067,60.0,20.0
127,68.02031712213685,13.560831168924398,68.45311793381754,60.0,20.0
128,70.31844822065105,6.847221697922436,69.4672137483342,60.0,20.0
129,64.17295063910753,-1.9943664805985017,53.36780545728749,60.0,20.0
130,75.23650830761915,-9.525581236024303,77.49764339069482,60.0,20.0
131,52.84789980445865,2.827126327953653,40.90513992800967,60.0,20.0
132,60.23650867456275,-3.4543003841653714,36.37572038064084,60.0,20.0
133,51.14913186006326,4.615648586540253,27.9220524091888,60.0,20.0
134,59.03369457930435,16.70444804501931,47.07571101703493,60.0,20.0
135,71.26442169000192,9.072362784804238,58.61381033617438,60.0,20.0
136,71.5373471895201,-15.770509647850794,70.2346717977642,60.0,20.0
137,72.99527853275507,1.7110973580965183,75.17880631103102,60.0,20.0
138,61.306972320417046,-2.08181126739139,46.26963909925734,60.0,20.0
139,67.99110685670479,-7.049452124843764,55.42623531797662,60.0,20.0
140,58.34241880421073,21.461675600080454,51.33025137812409,60.0,20.0
141,68.49956602422378,16.59313620605628,64.12459183664414,60.0,20.0
142,60.43836614678122,6.09399972414721,45.034194239633436,60.0,20.0
143,66.48514419854732,13.993106129283804,61.45795591475028,60.0,20.0
144,71.79145026518408,-16.172334214286938,73.76813266590241,60.0,20.0
145,80.29390035026753,-1.7748533826263762,77.52013987804884,60.0,20.0
146,67.3093888901584,24.51985969523256,61.99755384177903,60.0,20.0
147,73.88921962256082,4.4224837000299155,60.40730834030852,60.0,20.0
148,61.10807309810502,5.377864125491017,52.42026756458682,60.0,20.0
149,70.29894010409838,16.309042194927276,59.92450235281846,60.0,20.0
150,59.39825402765485,-4.587277176942956,46.1457516527982,60.0,20.0
151,60.34195205396939,4.627972663158605,52.08744890218578,60.0,20.0
152,57.137317691816946,34.44197397441213,47.86608817398203,60.0,20.0
153,71.87515011766624,-17.003096457135097,54.89421411062894,60.0,20.0
154,72.57263619987823,29.272619063877677,55.89930494945491,60.0,20.0
155,73.53865592798776,40.62997646068623,55.725122468880755,60.0,20.0
156,48.95676062315962,34.06302387777836,41.98386331425124,60.0,20.0
157,63.16412903041872,-17.43828946840292,49.788790481891695,60.0,20.0
158,71.00000754852124,11.671158904191628,65.02752674593337,60.0,20.0
159,53.43837215947464,-8.908388507141549,36.579578586769244,60.0,20.0
160,69.4545742404316,-13.70145250285676,64.6597686012893,60.0,20.0
161,63.248452692549826,-1.9409620446988933,50.604491768021106,60.0,20.0
162,67.3217681137461,8.194538865325011,59.2908783484669,60.0,20.0
163,63.22690092277861,7.13047401974082,56.70158938342267,60.0,20.0
164,63.083370612024396,53.879681885268745,38.922378172526244,60.0,20.0
165,72.33332209180614,6.069761340647285,67.51409079444348,60.0,20.0
166,60.375500754270874,-22.781965557203677,58.883009823994556,60.0,20.0
167,65.5477126135602,3.2587368966180303,53.51907608047025,60.0,20.0
168,67.06964525217417,13.951509728749391,58.68455838488096,60.0,20.0
169,61.32578496205007,7.987893920743341,58.5640777230046,60.0,20.0
170,69.40916095961039,-0.49686506824460075,59.8506303925527,60.0,20.0
171,67.36866723488372,-0.8341928471271984,67.2535651680264,60.0,20.0
172,61.40900645749085,-19.788366351820457,54.46906972910508,60.0,20.0
173,64.68348146792272,-18.840952603282233,52.886519475199485,60.0,20.0
174,79.99643378750153,11.818477847748571,81.5775736513658,60.0,20.0
175,50.45096418509015,37.11752205986559,34.4342419549875,60.0,20.0
176,64.95472078151249,13.215854192277668,59.80132553223315,60.0,20.0
177,65.33125621454889,7.464332616798559,59.58801054230918,60.0,20.0
178,73.41321939712229,12.143162967783994,68.50934078509665,60.0,20.0
179,65.19146629992,9.537941860735312,68.64851217839416,60.0,20.0
180,56.69361853695293,-14.8008210243529,37.84745299461287,60.0,20.0
181,69.39297026985078,-15.834327038347105,64.88058722652364,60.0,20.0
182,70.21023852365983,-4.535775385881696,56.97450622935458,60.0,20.0
183,57.955382652525735,11.46243209045489,54.7092240180491,60.0,20.0
184,82.33417575395373,4.697963342406504,82.26042149064612,60.0,20.0
185,60.37905235661266,10.611505822683506,40.22234673135827,60.0,20.0
186,64.23388346728458,46.3500324903298,44.35759238357943,60.0,20.0
187,59.233177657611634,1.3144549800881489,52.84062057526277,60.0,20.0
188,59.076067270830265,-11.81950068329343,49.303277401889886,60.0,20.0
189,81.27462230923607,2.989806886933506,84.83560935008514,60.0,20.0
190,62.32625832492711,18.398657430786656,48.34576116231134,60.0,20.0
191,70.38818193311654,12.172040786562064,57.15103215235818,60.0,20.0
192,55.58712191991102,-10.645645398549146,43.790813452451715,60.0,20.0
193,71.20280436122398,20.20170184490865,58.70416601790395,60.0,20.0
