unit_id,ProductTiter,FragmentedProteinPct,do_MediaExchangeRate
0,19.659202608402353,7.49283739785778,0.0
1,22.79286404218934,27.77796596501207,0.0
2,16.576129530052377,-2.777027861079402,0.0
3,20.816089709851788,15.664387044606084,0.0
4,20.693253495630348,29.927072860932835,0.0
5,23.629483163633278,1.1099248830019413,0.0
6,28.08061239272836,-2.516433743387493,0.0
7,20.768251836994665,-28.70192332743181,0.0
8,17.485932395044607,-3.139952263661966,0.0
9,20.185222896052693,19.667374860714215,0.0
10,7.537287578251286,24.48599485171332,0.0
11,20.754547964771444,-8.433551108177916,0.0
12,23.442042289220065,10.955366929323336,0.0
13,25.892195080218094,21.2556621268097,0.0
14,25.03343784916489,32.29196759861463,0.0
15,31.87147151448378,22.93892843313544,0.0
16,17.93286582245712,-6.484354006545065,0.0
17,20.57508344796368,-12.317521477185558,0.0
18,22.12640810704272,-5.049273096706271,0.0
19,24.012654494590734,37.31256747527257,0.0
20,25.107874706203194,7.670401033664312,0.0
21,19.221670471145227,5.99819330693827,0.0
22,26.689137652171656,30.80094900381735,0.0
23,29.585451318836054,-6.957590975788985,0.0
24,23.771908095843877,31.58949996901804,0.0
25,10.0494833341249,-1.9185581361660784,0.0
26,32.558961042764125,11.889438194472442,0.0
27,21.348078908217584,29.955659528127534,0.0
28,26.616291161079275,-13.272078410400002,0.0
29,22.700566255622995,14.151394846933147,0.0
30,18.63117246312601,7.324112758065251,0.0
31,21.61490695878379,-12.367972468549429,0.0
32,21.937015869611393,-25.972981886864428,0.0
33,25.828079988265014,12.053934548039956,0.0
34,14.898801672830288,8.800827594609624,0.0
35,21.752719402974552,3.0379181413791674,0.0
36,22.764477965524293,13.186906606686055,0.0
37,26.2228787741767,19.234717882994957,0.0
38,8.392872049531267,5.574699528155321,0.0
39,27.53235389080072,-1.1515755668790622,0.0
40,21.75159420904457,22.457524047015966,0.0
41,15.970396774335677,16.734923416313688,0.0
42,31.292552805787224,3.8063417581918086,0.0
43,24.884734366546173,3.453893906785712,0.0
44,13.859848602093235,15.47519871153544,0.0
45,11.002653031343794,-6.389672276124889,0.0
46,24.83106992663883,53.66020428565932,0.0
47,18.1536985759438,-1.8662985832827825,0.0
48,21.46972135157904,-1.1537968570677801,0.0
49,15.519596187017942,3.819962852301904,0.0
50,27.76040929946298,18.313498738396504,0.0
51,10.579862003886541,-9.294738066870043,0.0
52,26.05302054266428,3.6512087570868434,0.0
53,12.40844243530401,43.356240838902195,0.0
54,21.79416964090683,-19.09289190238857,0.0
55,25.911000019073697,23.63778535546936,0.0
56,14.201824722991871,-12.132819187883218,0.0
57,22.304751096078935,15.321347953866379,0.0
58,31.99829357998951,9.972022047328771,0.0
59,24.99201753084603,26.304444684082693,0.0
60,19.846742840990316,8.38453256913632,0.0
61,8.573051553677024,-32.50202650317358,0.0
62,25.81366166141509,32.53863238303536,0.0
63,30.60385971676625,13.487399273022987,0.0
64,26.773709720923453,25.839511313057674,0.0
65,8.454919205654772,20.72412751911855,0.0
66,13.462709007258388,15.15776138814962,0.0
67,23.65092807454569,4.70569287289136,0.0
68,21.382153766752644,-10.582562835073503,0.0
69,26.9505893549878,-23.944398407395543,0.0
70,22.716298426622043,13.683904121969375,0.0
71,8.103049220302736,20.372625250619084,0.0
72,21.665203683436285,-7.539487295656244,0.0
73,5.8552164569670335,0.21399862592110708,0.0
74,24.519594892119144,0.009156521821079622,0.0
75,26.0104175460569,9.015780197410127,0.0
76,19.901951760687087,27.938518546264792,0.0
77,17.919358221669253,7.467902837458849,0.0
78,30.474853280024565,6.897099586915639,0.0
79,17.86839111360176,20.45624397301688,0.0
80,24.279700207806094,-7.286198014590063,0.0
81,26.781803828438242,14.98174564753754,0.0
82,32.60218527399931,-13.396690960203898,0.0
83,22.255560054758845,-0.694161234112352,0.0
84,18.34862323502405,-19.426330057756942,0.0
85,18.66799223757651,39.25840224171803,0.0
86,21.70448962473862,-8.840595833005395,0.0
87,21.084610911690348,13.341138899462848,0.0
88,7.66167466048851,24.510872521128796,0.0
89,15.719790638155883,34.370887720658466,0.0
90,6.277165979066717,8.075401574420354,0.0
91,24.76001882953784,23.14302760405701,0.0
92,35.99579041236784,-2.4911346621390393,0.0
93,18.806001112408556,-11.461845581474272,0.0
94,26.488724345990057,5.472051069405932,0.0
95,29.786806575378076,-7.026412975470262,0.0
96,13.45761837027374,14.966584259606558,0.0
97,27.5715370855794,5.957418018508814,0.0
98,25.992242465692737,11.94012367489774,0.0
99,10.679608008823744,18.676617762917985,0.0
100,19.422447320109498,-11.492666706664359,0.0
101,34.78097774876317,14.052426410666854,0.0
102,21.28275400858207,4.340132941414444,0.0
103,16.24539282333621,-3.8804281724899763,0.0
104,19.07119738343203,-19.19770463656977,0.0
105,22.631025480801924,7.509340732460403,0.0
106,24.459707039120307,10.876211404138404,0.0
107,33.992564201412875,16.037932097282557,0.0
108,26.973878538728542,9.776561717721519,0.0
109,19.63269764336997,29.74035929440563,0.0
110,22.421755306426927,6.032809948710598,0.0
111,13.778831220426413,13.36038897892014,0.0
112,11.432107349145735,-6.109139572016588,0.0
113,29.477516678373576,7.1631394256050065,0.0
114,30.137762311441108,5.965120122143346,0.0
115,22.820247631184,-5.859718087472034,0.0
116,30.687394493269153,0.04943883084374079,0.0
117,20.729847241907652,-27.81092959961936,0.0
118,37.52197013157502,15.85027174313361,0.0
119,16.48062606522438,3.152423379102691,0.0
120,12.525921055082796,1.9263000645937494,0.0
121,25.27932308235983,-18.20406453508401,0.0
122,17.778175459656136,55.179882361095466,0.0
123,14.917880673746016,-3.1105839734222798,0.0
124,22.996256985933787,16.287315240710864,0.0
125,17.348683003255722,26.54570442877337,0.0
126,31.172703722050727,-5.545733670769032,0.0
127,30.04405444034748,28.952702725519515,0.0
128,11.77465432623671,46.05774032512549,0.0
129,24.14535483480111,15.810765186746327,0.0
130,25.226006162124794,5.858188198382457,0.0
131,34.01001841866653,25.31793467358964,0.0
132,23.270596271095204,-12.90165152495566,0.0
133,24.190250350814924,12.532848687854587,0.0
134,15.53649134799592,16.1340877092426,0.0
135,27.7012779239059,-14.645450693271428,0.0
136,23.550812455791522,6.654140487208622,0.0
137,27.503214518648,2.257279359437696,0.0
138,31.815267174711337,11.208786446219847,0.0
139,30.541402008414465,16.83691606651836,0.0
140,29.615524737464625,13.159421781624278,0.0
141,24.812702443953736,-11.639530948373721,0.0
142,18.91586126544539,34.176756181464484,0.0
143,22.76606801189502,-9.645358236791534,0.0
144,24.84127578425256,4.242369622665879,0.0
145,24.446294071995062,21.118949607334493,0.0
146,32.406209338549296,22.447033757817742,0.0
147,16.158449145050714,1.9769489414665742,0.0
148,23.219753036607138,10.503492380157184,0.0
149,35.3126575430891,12.401508522707472,0.0
150,24.778869848377955,2.600941230819082,0.0
151,29.970995091860186,15.799086579652805,0.0
152,30.296658751496395,33.154002082010024,0.0
153,13.59035764256645,24.42185051566331,0.0
154,24.824105139045184,-6.240647769514627,0.0
155,17.723773459030216,19.743330308104813,0.0
156,7.53357211698548,-12.041536761432415,0.0
157,21.924118670296597,35.97402215223614,0.0
158,18.31670549113452,4.628689708206669,0.0
159,27.39912495588093,13.513404817374207,0.0
160,31.97386113303388,-10.96669848701935,0.0
161,18.99891590702331,9.104273116949937,0.0
162,23.950317483713803,6.892744039688654,0.0
163,27.195964837241814,-1.772912552299644,0.0
164,24.968208799323797,7.463217543156666,0.0
165,17.680844883454093,0.513911030389739,0.0
166,11.413819397812475,27.289729484191504,0.0
167,19.224837554785637,-0.11834703031129123,0.0
168,21.05139833462484,7.397468084712589,0.0
169,16.326151897087545,-1.318677992567732,0.0
170,34.81988362930135,-9.693663929401733,0.0
171,22.76698595308208,-15.083897613594495,0.0
172,18.722515330696236,15.454777725457998,0.0
173,23.196478923583555,-3.3535079489057633,0.0
174,25.780668261949636,-0.5992844930694723,0.0
175,23.41060772459885,-14.071560263611879,0.0
176,24.497415255394134,13.18608273353873,0.0
177,11.942919777369351,1.2987986470997566,0.0
178,27.962918341243565,20.091855650082778,0.0
179,37.43131269359472,19.71807774682066,0.0
180,12.990266976535597,-0.05434838737153491,0.0
181,27.936314827020652,20.57240731631351,0.0
182,23.085549376004717,-1.0891720320168048,0.0
183,22.581516923162127,26.69084560239793,0.0
184,27.81231760384855,32.62071343044752,0.0
185,18.234124959562624,4.652109841992509,0.0
186,28.60647556949643,-1.3461219654672298,0.0
187,18.017265576277225,7.774943355436474,0.0
188,19.148073427305548,-14.651409499096449,0.0
189,24.466908939613134,20.595133334180503,0.0
190,18.814628463330717,13.496588398163478,0.0
191,29.411708344815505,6.688813666012763,0.0
192,6.442987447176103,-12.243637561384865,0.0
193,23.32713102084044,28.587190717856796,0.0
194,39.74988423001909,9.156260984619124,0.0
195,16.175610252097627,22.842317597051228,0.0
196,34.08667581840069,2.0220766305162075,0.0
197,15.516031122188892,4.41003934669372,0.0
198,14.592470953340786,30.67716440230849,0.0
199,18.50924846089672,20.875758603877216,0.0
200,26.5092388150116,23.41723468947832,0.0
201,18.97710589855451,13.176690533052527,0.0
202,23.023495404656472,12.06935810527903,0.0
203,11.245107865272184,16.103219743548205,0.0
204,24.03248003283831,1.0178931902551849,0.0
205,34.85066551469328,-0.3328120796739569,0.0
206,26.525276474299357,0.5580958920553716,0.0
207,14.472411140592438,14.735774703028945,0.0
208,18.78849301089015,15.433451161282548,0.0
209,16.172022408926992,5.914918482993304,0.0
210,18.412898872661266,16.952663706135166,0.0
211,15.667333186922573,15.19804752875264,0.0
