unit_id,ProductTiter,ViableCellDensity,BrothTurbidity,do_StabilizerAdditive
0,24.847239913357047,59.6225364321725,8.915162248848272,100.0
1,35.442168680794374,90.2951838866142,9.719099198554634,100.0
2,25.30475903533022,72.55870490550431,8.952256335658534,100.0
3,31.4417729816008,72.93766101605448,9.65574538192017,100.0
4,30.87025456712761,51.83770783565162,9.622039898541336,100.0
5,26.39447279744301,52.47068976847864,9.60714422928485,100.0
6,27.32035257705747,78.4295408361045,9.963948963700254,100.0
7,35.625373695603066,88.14960405056769,9.488105401724937,100.0
8,32.218769356935425,65.850154613788,11.640359419903714,100.0
9,26.381923376584897,59.56633871253931,9.737164938730666,100.0
10,27.291538477797985,72.53160853726735,8.857972267538335,100.0
11,31.36609576127663,80.63528742204879,9.579977803762779,100.0
12,28.60276905236888,66.03978894592969,9.57298176259116,100.0
13,29.42155404486976,76.50714936087567,9.504786543295404,100.0
14,27.287547170982105,80.86353622617199,9.480366428788933,100.0
15,26.55737764185068,62.326346857279425,9.183278097962404,100.0
16,29.785760124946112,63.50363991291475,9.923491511859257,100.0
17,29.842158427051253,88.1141295137866,8.91795469766629,100.0
18,28.253040687525843,82.97277076009973,9.321431328714844,100.0
19,28.51023596931243,69.81496617351344,8.722969801636964,100.0
20,34.41289448994657,73.96523638177446,10.372158848597659,100.0
21,29.100248211563223,70.76075872051257,9.300168249591835,100.0
22,29.689967538340976,76.12261350554992,9.798493011779009,100.0
23,34.92050351626962,63.92818227772314,9.616312844989725,100.0
24,31.26671959903628,95.98300859570136,10.458051779355973,100.0
25,32.614901350851426,76.79864286204868,10.22877277908761,100.0
26,31.189043072399677,77.33027571709243,8.716884830468166,100.0
27,30.8599090725874,92.77275693351656,8.763780492485802,100.0
28,27.40334606345823,63.25886329211195,10.771288865633732,100.0
29,31.959232222543534,84.68892629272297,9.09972594342783,100.0
30,32.181398804183345,90.22312247169074,8.881471498556397,100.0
31,32.13323524146558,85.53881277608953,9.394744491710826,100.0
32,33.375668126315105,73.57155379389417,10.065199719541454,100.0
33,23.29660184429306,76.22012468706497,10.015018468987202,100.0
34,26.704212227083485,72.0542696300321,9.391401341785787,100.0
35,32.80484147132535,75.98382588570458,8.568814543481052,100.0
36,32.30858218157594,88.76542626021947,9.827487621823918,100.0
37,27.435658967276648,81.4733365607714,8.249695037723319,100.0
38,30.739544596736238,77.41201153574978,9.49169322965705,100.0
39,34.47046747654511,71.09533008702007,9.53816660690447,100.0
40,29.93585820143319,83.2016646745983,9.836458576058082,100.0
41,32.896142319293496,88.13624817986091,9.414978753508786,100.0
42,29.403399055018546,94.42032483391043,9.629568716394807,100.0
43,28.785206182650548,59.16602354064707,9.427005344425037,100.0
44,30.300110612391542,81.89831577664748,8.599164554248814,100.0
45,33.4542012952643,85.30903983651882,9.853088574060418,100.0
46,35.00584151083593,84.52640167518898,9.49556636872554,100.0
47,28.169206130500804,64.14756305790912,10.127085161762702,100.0
48,31.76943045567894,80.23741280685208,9.88943444744919,100.0
49,30.80373193610856,74.12840135933348,9.038975241949531,100.0
50,33.81601483020638,83.48297120401092,10.655782260328278,100.0
51,34.94272234071425,90.48952842165338,8.682595093195506,100.0
52,31.099048502746772,62.08904696935601,8.998875344427315,100.0
53,27.950087613892688,75.21382377782447,9.494402331580641,100.0
54,28.53607981554719,68.26823421574959,9.825365627015156,100.0
55,32.4023222631123,68.72240822254466,9.83790150436811,100.0
56,27.19689129697067,63.37495370244893,8.974897766671432,100.0
57,30.507384635876633,56.79997354219085,9.489189919847083,100.0
58,23.994179242126634,72.2176991529041,9.673914400617454,100.0
59,30.580058010686823,77.56585091050904,10.182518591359777,100.0
60,34.83422100231753,67.21247240763087,9.527044991038203,100.0
61,31.15320901562242,89.73860381566035,9.621581656995927,100.0
62,35.76151778727425,93.60850532044458,9.757779284325695,100.0
63,29.592342341302697,82.15030513381713,9.197776553238173,100.0
64,29.246869378144893,77.50175345025056,8.956882026104092,100.0
65,29.65134635865962,69.82035538893014,9.647484451323654,100.0
66,26.065882705088754,80.14640782052378,9.147782113360073,100.0
67,31.96252007288734,89.74083012812369,9.694925050300553,100.0
68,26.009229802263796,62.450189830306996,9.938000942481935,100.0
69,21.74818009282175,55.08632701330161,9.631394156923621,100.0
70,33.1325899633959,72.28614236232083,9.408147818964473,100.0
71,27.669264279267228,61.621622162316164,8.675803872750917,100.0
72,23.664865468285377,68.17669646181474,9.344826606337095,100.0
73,24.656104874710678,84.83685755680096,9.277383243654668,100.0
74,34.66576340471646,77.9850021468826,10.666998091683379,100.0
75,34.09587147492821,90.4659153825577,8.85990932465307,100.0
76,27.201160693595515,67.81532563693175,10.41769269274411,100.0
77,25.031379720109854,77.66613881705352,9.317360385135494,100.0
78,26.16096431932214,55.75851936972801,8.986581067388963,100.0
79,32.700134115258834,75.91307994678967,10.217372131538157,100.0
80,24.568230442682918,65.78522984522637,8.964752235997166,100.0
81,33.84285307962378,78.20736316683427,9.381112929666815,100.0
82,33.04083961257883,63.13590566910574,9.459363775671038,100.0
83,29.722333833264884,76.73085401693818,8.69291210845135,100.0
84,31.08640734763076,86.62079951360005,9.165973825805839,100.0
85,30.6311999413991,66.01755507699022,9.575553610975936,100.0
86,33.217027724432796,101.85830276217469,8.983181455440597,100.0
87,35.63726748601287,67.10057530316212,8.782380903930125,100.0
88,27.52898876260507,62.74118261712151,9.500501705239483,100.0
89,31.652965976518132,88.45258003364982,12.599561705528394,100.0
90,26.42648878461503,70.12287969247119,9.674316436297126,100.0
91,31.424017586412393,103.18321153256781,10.178391332940306,100.0
92,31.309937039686282,73.03561474988138,9.285636095639235,100.0
93,32.08466552726253,73.98007700314972,9.73671711705139,100.0
94,31.64400183737355,89.40404465259334,9.548344038803297,100.0
95,26.539763468731593,69.14635144527293,9.471785717677328,100.0
96,29.282495988760694,67.91915461305258,9.053686908835017,100.0
97,30.43022896198258,63.59322004143373,9.508560967594429,100.0
98,30.553547293027712,84.31767417283602,9.409969671004433,100.0
99,27.317888900898545,80.31692876408786,9.436896945513409,100.0
100,35.437527187067445,89.1105781797758,9.323062921470832,100.0
101,29.3678610629749,60.354957516224054,9.34331053051217,100.0
102,28.228105201527832,61.20903385128452,8.788224378169181,100.0
103,22.778171248206405,64.82065304344843,8.62182261835169,100.0
104,33.888735709782885,82.42254475120053,9.610565547924491,100.0
105,26.406736572682473,72.03243055477047,9.167579596157902,100.0
106,39.29085781176695,81.01213441950402,10.880325779108285,100.0
107,27.576636133320516,53.704890881436654,10.302111715925736,100.0
108,26.319181647138972,76.00377918341702,10.235415279086773,100.0
109,29.680299447479822,61.42474965774904,9.549193909660355,100.0
110,31.790501870623395,72.7927220639331,9.852595409952915,100.0
111,30.540720293794877,84.5142519467049,10.31474831117307,100.0
112,26.428760452247957,68.28782702276705,9.69498723465796,100.0
113,27.573878992267062,62.38546975958532,9.547427113101595,100.0
114,28.49659331122185,99.39675479847723,9.890253124473782,100.0
115,32.155078428735315,95.66164562169249,8.994191554369873,100.0
116,29.68681932834313,62.80046377650092,9.652924129195448,100.0
117,28.1351979096527,84.98409584587534,9.654507238698061,100.0
118,32.50210361976958,69.60805048903156,9.73367354742381,100.0
119,31.561059423298314,81.91572045727267,9.56133099419927,100.0
120,34.55291871827238,87.90274124459256,10.131791161820887,100.0
121,24.80296078551048,64.8096649465632,9.744236992043735,100.0
122,30.164688284336982,73.15666312283531,10.846544096767014,100.0
123,29.94311909251301,81.89781836915277,9.388553212039787,100.0
124,37.0162111057551,79.90517138448108,9.285532238835923,100.0
125,28.269007327019267,85.88862758622977,9.586093534301167,100.0
126,25.753647513092574,86.41338552516342,9.316963489528536,100.0
127,26.512406162444993,83.70316318732364,9.034278768558586,100.0
128,29.917915063915117,74.33316942854482,9.904864462999827,100.0
129,29.52032863694497,59.49546134993609,9.691623547448017,100.0
130,30.51736429737901,79.36049224723686,9.363925181864348,100.0
131,34.290806746098966,92.2623496216435,9.679014404746518,100.0
132,24.519337567366794,59.28367992767498,9.305381028127213,100.0
133,30.190017226388147,69.21839299839888,11.176220951486256,100.0
134,25.703274992081816,76.59653486705365,8.515573439667703,100.0
135,28.88065514335202,86.68399076987836,8.802788239027604,100.0
136,27.511309107914403,72.18655589593949,9.474282153316057,100.0
137,25.554817618920026,65.71684892429467,9.278885612834964,100.0
138,33.954508116528146,71.95833146649277,8.713255385142482,100.0
139,30.603716685535467,71.75529752521626,9.424453904353673,100.0
140,27.271009451737186,77.87502867727798,9.203358229258956,100.0
141,33.248729151365154,92.43961190612274,9.552459303650128,100.0
142,25.744110037643654,53.602920203028056,9.86118775348936,100.0
143,33.04401432064214,76.37495157126783,9.480833241054011,100.0
144,33.65339591153017,77.6226083286657,10.43521286300746,100.0
145,29.231189199119573,93.86131183129191,8.82800680138517,100.0
146,29.411452088278693,78.75881371607399,9.275288451992342,100.0
147,26.72147094397864,64.44015042227176,10.024819968927458,100.0
148,28.664823547034104,71.28353250253689,9.168646727990106,100.0
149,26.87198630621506,70.9421013230383,9.409437088472373,100.0
