unit_id,WaterClarityScore,do_LineFlushRate
0,22.068083904094642,10.0
1,22.45905447259468,10.0
2,34.87648980342483,10.0
3,10.573848700280188,10.0
4,25.10406023935694,10.0
5,10.404895463835471,10.0
6,22.27806462806001,10.0
7,3.06351037649003,10.0
8,7.298340173185751,10.0
9,18.697500314585835,10.0
10,7.381711302721597,10.0
11,14.418776036018489,10.0
12,26.166260735261343,10.0
13,6.066389336513662,10.0
14,15.499858490008469,10.0
15,24.374997654843035,10.0
16,32.5350481919835,10.0
17,30.094457199512725,10.0
18,16.84872426507803,10.0
19,10.053948598963569,10.0
20,13.017473790626532,10.0
21,17.308748903154022,10.0
22,21.588000019903824,10.0
23,31.135983197758172,10.0
24,24.556525352563362,10.0
25,27.524347236708625,10.0
26,27.9356050221419,10.0
27,18.55710877290774,10.0
28,29.328221949738758,10.0
29,26.364384042466718,10.0
30,14.471690405399492,10.0
31,20.628825485165144,10.0
32,29.510828700242865,10.0
33,23.640049505290662,10.0
34,34.51393786485413,10.0
35,20.390170110677122,10.0
36,28.95565246864573,10.0
37,11.139940573911295,10.0
38,26.116589157087475,10.0
39,17.844354514302694,10.0
40,15.487597049704268,10.0
41,0.8317889483603776,10.0
42,22.274455150300685,10.0
43,-0.266681424228163,10.0
44,26.40222222867625,10.0
45,15.975321799182648,10.0
46,19.531810793672143,10.0
47,17.762401300674433,10.0
48,16.993472424214723,10.0
49,34.3038000150028,10.0
50,35.37956125053484,10.0
51,7.727764598836,10.0
52,10.572406571647143,10.0
53,6.083844298217743,10.0
54,10.260350874879824,10.0
55,35.574426004966156,10.0
56,15.110196474827685,10.0
57,21.221985247426876,10.0
58,18.706457752825575,10.0
59,14.697116954719354,10.0
60,9.286929372518491,10.0
61,23.067142450440567,10.0
62,16.63757027837321,10.0
63,13.15588842421744,10.0
64,14.54587725639296,10.0
65,22.396070066240945,10.0
66,33.75186013865363,10.0
67,8.820241061309655,10.0
68,19.04483159315472,10.0
69,16.28951571357719,10.0
70,7.906588426087707,10.0
71,23.476377438886832,10.0
72,21.066636425938796,10.0
73,10.96810980824823,10.0
74,25.357518995011564,10.0
75,24.45785611912303,10.0
76,23.128183906597588,10.0
77,17.104098784831287,10.0
78,20.95477257270494,10.0
79,10.56278817961589,10.0
80,34.09918136101628,10.0
81,30.840801500499893,10.0
82,27.428647461157155,10.0
83,10.461521385400152,10.0
84,26.65990027206847,10.0
85,25.0420337559191,10.0
86,14.283717533246005,10.0
87,16.61193087407953,10.0
88,5.623219274633241,10.0
89,15.01310418582397,10.0
90,14.185589817317984,10.0
91,25.269991072775174,10.0
92,29.465639395086427,10.0
93,25.771274712517773,10.0
94,13.401760715574621,10.0
95,18.031466368030387,10.0
96,20.207662159506594,10.0
97,11.879344528157684,10.0
98,13.287095635895579,10.0
99,17.91518353228543,10.0
100,22.104061415495288,10.0
101,26.688347213826486,10.0
102,20.232632620533714,10.0
103,20.90804980797563,10.0
104,25.947499312241877,10.0
105,20.946766497099006,10.0
106,20.49295457305035,10.0
107,15.440133013205475,10.0
108,9.459458432587844,10.0
109,25.971217842760996,10.0
110,7.975813798958503,10.0
111,27.893121636061515,10.0
112,22.11778753141678,10.0
113,14.486826311116872,10.0
114,18.40549561108912,10.0
115,30.158038947096824,10.0
116,26.38820499791627,10.0
117,19.39342044530193,10.0
118,12.37768342319671,10.0
119,5.178129494197634,10.0
120,14.33287602071186,10.0
121,19.996047123765727,10.0
122,30.603130527317333,10.0
123,36.073423741180534,10.0
124,31.426655006824895,10.0
125,30.515049121835766,10.0
126,22.047240525506087,10.0
127,31.371640363198846,10.0
128,16.898930458431142,10.0
129,15.142219751136745,10.0
130,15.958549598240186,10.0
131,12.29654450370089,10.0
132,13.91834331546844,10.0
133,24.962049450173353,10.0
134,-10.952571596608017,10.0
135,14.79211151652114,10.0
136,18.168639809076872,10.0
