unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,LineFlushRate,do_LineFlushRate
0,10.98604446407607,1.3543912884477187,78.77783020446729,20.199158543775724,20.0
1,10.088946043635442,16.53124749107423,76.6751083557206,23.359279515063776,20.0
2,-2.6261273950270088,21.275711679285116,67.48077664285819,15.489159545166277,20.0
3,11.810623035326671,5.128496185920344,82.77110995811209,27.459609583075643,20.0
4,-8.695247154386664,60.020491457975595,81.4962663584068,18.228760812736724,20.0
5,-0.4587192282674104,59.9392276848272,84.99843968806438,18.186600151499775,20.0
6,-0.23712903813864972,36.72181016299011,71.91100074034676,20.923661741987246,20.0
7,6.432765673135357,37.959501343134995,67.92336531067738,25.556596563135994,20.0
8,-6.904730011009059,30.814724150207123,79.25063794310313,14.73929054237766,20.0
9,4.712039201459763,21.47239123797401,55.10096924529621,21.45412349065888,20.0
10,7.679634093833782,11.08419645466929,86.99619248594435,17.683605488018117,20.0
11,3.659046537509109,10.438374655490222,62.43019001067981,18.815521532529768,20.0
12,3.1296192881649487,30.556326296973445,78.82508518840879,19.125409077989964,20.0
13,16.068759720778065,2.535025412532569,84.65397947493082,22.911713009420538,20.0
14,7.410928381608412,31.9506321889918,84.87108649147756,20.76049966642918,20.0
15,15.329639950163092,48.07653482115315,87.17392441037852,25.678084801450517,20.0
16,1.216233627033985,20.48581737495337,60.68087676741123,17.194345945713955,20.0
17,0.308592434782072,16.939625681319193,86.61675196821723,24.301733223578392,20.0
18,13.323259005599681,53.12364327094368,84.74846214302713,18.439056624549387,20.0
19,0.06619817774626657,41.224793669450925,73.05582380664403,19.144594146282095,20.0
20,0.98474237795647,32.93295688978099,63.638037830299865,18.547006657818397,20.0
21,7.559488641937165,47.412468744316975,61.134979682060965,19.446345450245143,20.0
22,7.6918979317676435,-1.8300181909229742,51.997479092978814,21.29774052149305,20.0
23,17.374301104982212,30.866181329802096,108.03671429031215,21.968555792925876,20.0
24,-4.316836952249383,66.24974425498849,76.13388232373846,16.605212686570503,20.0
25,10.55599966764574,40.091641671089434,90.59596635819082,17.536204009735783,20.0
26,-9.227675468532848,43.166732051205706,67.71711398177986,21.332505764182947,20.0
27,26.778565148845743,6.825583901569965,71.91077258004076,21.551589960087217,20.0
28,-10.165095852643866,51.272996939447,72.36005912390483,19.838959644473075,20.0
29,2.38488783500281,43.12492064163297,75.54179413675223,21.293910222210435,20.0
30,-1.6832186541101164,37.69079995151307,54.372698330909536,17.474045160940342,20.0
31,4.231785140138632,34.57365412501532,63.45034688888823,18.83377349195414,20.0
32,-4.894814512138868,53.310711867201704,81.02771802629398,18.95355939092864,20.0
33,-9.123041336731898,29.089857943435916,69.75537081320003,18.101385426665725,20.0
34,-19.580482066442848,16.009067063939195,47.66533777663301,23.204373091393606,20.0
35,-11.473121138992916,32.61625619685705,53.69126491866573,16.676314565008045,20.0
36,3.1105080578203337,5.907368454950539,66.8655059823546,21.37862524254331,20.0
37,-11.768164712615746,39.90291951699213,66.83164775296797,19.083699182537803,20.0
38,-4.344289206992136,26.148567164713874,67.33614295478525,21.337844457224804,20.0
39,20.57935440346468,11.194042769569036,83.60851300700054,16.924416338080277,20.0
40,14.639835785943243,13.864027170602055,78.33975790923374,25.19134605417739,20.0
41,0.7094773976761104,57.27685669993189,75.18500501036216,20.410898242507404,20.0
42,27.59213444366425,46.61142963697661,79.36610284187884,19.441779840063408,20.0
43,-8.962903960845747,41.629872217183916,69.19889115173866,15.608229987978875,20.0
44,16.367073574350442,38.63603169602918,82.35806935934899,21.476004140808055,20.0
45,11.263584016217978,24.416504105157973,70.5769475943881,20.74676303418321,20.0
46,11.632312249107516,28.801093148636678,80.8112568062527,18.33911394336289,20.0
47,19.057737283766382,31.63748379677263,86.16734296838041,18.424368836247417,20.0
48,13.971001568622288,37.59217969307294,101.31433565178968,22.938358815981566,20.0
49,12.066257651389135,70.12923134583697,77.84295006415155,20.8915207533604,20.0
50,16.3490339952312,25.762146757745747,74.90537891011925,20.728172618114442,20.0
51,-11.560471309365795,38.12294697597474,64.82240016432112,18.420210283732807,20.0
52,18.073111089207654,32.729185542308066,57.09056906943581,17.428241060066807,20.0
53,1.0169681372737234,20.969377818803277,69.30570521431393,19.116835926269403,20.0
54,-5.0128243400798755,48.148014228434924,85.89912348473445,21.803177089274026,20.0
55,-5.584325860323236,79.91964560544773,72.6312893082838,21.323880340848945,20.0
56,26.721979731215214,17.325514244589762,87.2414911519217,18.00810161242922,20.0
57,11.324082911621273,5.471120085020399,71.8755431545645,24.220793571159845,20.0
58,14.676806008854834,2.4601905442457586,88.33987657775822,18.820388965567293,20.0
59,2.586059706375171,53.2608030764526,78.96385980756202,19.861902103633067,20.0
60,7.62048770480242,34.88519573999477,62.329464561705834,25.919688219608613,20.0
61,-6.029934274476492,28.189427074696894,64.13000538602874,16.62529974958369,20.0
62,7.016031901772688,21.483469619544163,75.90784355654242,20.069558371393207,20.0
63,-14.32554016736618,18.053498985303495,55.65483187847658,22.976321325170872,20.0
64,11.859681252156445,16.682712519850384,84.26418542515538,21.917758186748657,20.0
65,-3.7201586680846646,53.34302382896149,68.60781005472232,23.04499825912521,20.0
66,22.410677475798813,9.26015296839346,91.71168705565152,20.97465236098387,20.0
67,1.8142742762242068,21.212935593255246,73.33726929643343,16.32589333968486,20.0
68,18.39938995948044,21.16386467038421,83.72422919208628,19.664788796390635,20.0
69,11.620187786545019,32.634817573571326,83.11295429222295,21.22569346352063,20.0
70,-4.623629581308977,49.69304473386986,80.96863970428376,17.95506129720627,20.0
71,16.10075262280187,36.773047947887704,86.67085000173219,22.867834639442588,20.0
72,-3.908155224527869,22.709566787173088,61.01326134282295,22.4063115845941,20.0
73,1.2022085330354777,48.263679514098804,68.25638299866291,18.985968875538887,20.0
74,-2.236275067941699,16.293074874227095,73.6741706082661,18.115997748178494,20.0
75,12.022842799333347,30.60157402102299,70.50317284946621,18.927932453160665,20.0
76,17.900560919703754,4.709498313504858,79.69439800460566,17.487551049309943,20.0
77,6.217219011116983,5.575460869629346,99.00315831047041,22.91297938256131,20.0
78,18.790704629799375,25.1591598522775,85.6013432341903,21.231706625583396,20.0
79,13.326361567802104,14.94979310738876,72.12720689581982,25.64647670983505,20.0
80,8.290496632953849,30.5810473668485,69.99711096884852,27.17775561396276,20.0
81,3.943535122301496,39.98265245844896,76.04049741435483,20.73329190700123,20.0
82,0.8113198930700123,39.32711636866577,66.88197377459396,18.703502665415233,20.0
83,-1.9892910890295,60.00021765751356,65.8399393353047,24.960836551685254,20.0
84,15.667015781234273,29.221461792793303,93.75231712671949,19.191663540750017,20.0
85,-1.532628759039052,5.965320292821783,60.28548419265905,19.663522919316215,20.0
86,-5.4406515655008985,32.46601017793667,68.85369181927571,19.34678889960614,20.0
87,5.569424902544991,34.897233483705676,76.52634156451144,15.45356451309468,20.0
88,15.476695141042686,33.3968927378841,65.37601882110299,22.385666146266086,20.0
89,7.061218031716769,43.6246145526098,69.90295293137949,26.135323323271262,20.0
90,11.218780436375063,28.309016204448977,64.63251685768208,16.965311054314757,20.0
91,-0.5409152589986048,25.317097714991547,72.47760248483814,22.406315753526748,20.0
92,11.316516101646455,11.613743496938447,80.21820613345139,24.135405321292115,20.0
93,-10.908496882147524,45.01054722456883,48.20219030228761,21.798012029361818,20.0
94,-7.1054039854618765,51.572088379209276,78.8361115718413,21.404542031291353,20.0
95,-6.540622551561781,40.47868384852075,67.52561457995448,19.663575044375236,20.0
96,14.594283606859523,44.142090461333126,94.0623155672935,23.705942166715545,20.0
97,-6.815249417681118,62.325677146015195,63.25242433154872,21.456557978410512,20.0
98,9.502761665494054,38.48330696991479,71.97056243230693,14.904074848779882,20.0
99,22.71098756140708,8.121521773535736,74.66592703230657,20.542916195598224,20.0
100,-4.42351318437915,20.629845698849227,64.65140871080975,19.285154444352113,20.0
101,3.5665727252185286,30.176284651788183,78.36486773314728,20.53206994525831,20.0
102,-14.552018101316213,58.64283143342605,56.643492674102596,21.708608448243215,20.0
103,-9.516205435576165,43.85338714517184,63.83386806840881,20.100173176788147,20.0
104,16.41282367552158,26.001549124996906,77.6721577748314,19.76526109505601,20.0
105,2.5851105353380683,49.2125491350496,78.06841834629806,16.676508071734666,20.0
106,21.069196614443857,26.537910238905063,80.5731784394146,14.977307079616203,20.0
107,16.1611414466363,4.896925204590676,79.48300218199118,18.447527946945108,20.0
108,6.151017378885031,61.6621338731854,83.40754022416404,25.384682928489386,20.0
109,31.063237959685416,35.91121184364209,85.72527564561028,22.257178866941857,20.0
110,-1.9292419112813821,65.16634865242423,72.02774190201819,14.29253224297226,20.0
111,23.644050284934465,27.57294456331914,79.67907283599862,20.51130148649036,20.0
112,3.5443781522888185,9.647688518141699,74.96190011957718,21.06586721806999,20.0
113,21.296595564882143,14.22936160899821,73.17705742502476,21.36426822089187,20.0
114,27.912280790427225,6.311319996954168,103.79263189194754,15.754891494410224,20.0
115,41.43182018055333,31.40100063402613,82.75995387434035,18.020308607784425,20.0
116,17.57045737259186,24.311917728540767,67.62100886826732,14.712122941769094,20.0
117,5.076293673609318,52.48040208127415,74.97514456269545,19.875373858959836,20.0
118,5.76341688432712,-2.345712425488294,73.80927823126349,19.64775355110576,20.0
119,12.090101429003695,8.279914306327536,60.93475560752097,17.898346147027496,20.0
120,5.4103207078819535,28.75145033679807,74.80555872706844,17.084975298313502,20.0
121,-7.4177328747847895,52.323553154427714,57.07702399248288,20.435713910889458,20.0
122,1.8498574007759505,37.71418355456212,77.07857652172073,22.189213556371406,20.0
123,0.5159808555684192,52.27006167557202,68.9770394577328,20.93913343846509,20.0
124,-7.116289686655877,36.819704899888755,85.15031655361888,19.191734129168076,20.0
125,7.656931002968333,28.327997536687242,74.62317315732825,19.433247513639024,20.0
126,0.9026341894246199,25.942118027874784,68.34299606712926,20.17823116721572,20.0
127,17.628099579703395,30.816838525373285,87.80381841006707,24.438267906150216,20.0
128,17.835704978141212,21.281923314765073,78.73603386960013,20.015654725403387,20.0
129,14.33876502283464,27.144599179250914,95.00621926653737,20.77835964321308,20.0
130,29.052140401294366,2.346919953030188,90.5625293140798,22.437478376334234,20.0
131,-16.06653161829998,42.03386847249329,69.68604374612352,22.018930007053747,20.0
132,-8.80216602442388,33.53570655413145,59.748553826287576,16.647649984705993,20.0
133,-12.787492065550513,43.595113695888635,65.19416004612658,22.030904563481265,20.0
134,0.21793550899116343,47.33093841774031,78.44074577102984,16.90164476115173,20.0
135,14.199420789257973,28.824712568451414,70.64290325967262,20.247450143719995,20.0
136,19.193381696036756,-0.5421166329402176,78.32041426329086,15.105932837153983,20.0
137,32.307415197136976,12.29499126798606,96.78651827912067,21.67117569228497,20.0
138,-12.939583363439226,31.794008344819442,54.58966081998085,15.541004164273431,20.0
139,14.247802218051477,14.798124713225759,75.23567749458591,24.208100534129727,20.0
140,2.460005350858611,50.78314784697475,85.88070872188936,21.48901131830902,20.0
141,9.45536888451599,36.51997500548872,74.03194101132723,17.880628527161956,20.0
142,12.635886362918882,35.9704240908778,92.73321815132064,17.306525798817965,20.0
143,0.07823885767248884,31.765059756674976,53.914924072926034,17.262305635981143,20.0
144,14.077801468500967,-1.2287733628733868,71.86172290651017,22.667966003228603,20.0
145,30.16011623847136,4.913775157950565,74.51408940368269,18.944335603974583,20.0
146,20.124992087932235,42.244399145176196,89.31976627393281,19.548854701557474,20.0
147,17.48172252502656,23.974363350641188,72.56979811087184,18.468326340562403,20.0
148,2.9095030203716674,31.42185977920336,74.35058315845707,18.905011806672114,20.0
149,13.357379292162834,38.28058676838704,77.4786277574332,22.29432606154886,20.0
150,-9.250310406251632,25.479202690987556,56.419883191839844,24.352424031140828,20.0
151,-0.31908149135520136,37.2534319391307,82.56326780726562,23.52711072821995,20.0
152,-0.22367632963759676,65.66151593164611,85.28720011487742,24.739932512762064,20.0
153,9.017953397146973,6.696856233718048,61.116634990782174,19.4564737602489,20.0
154,11.855289986897386,54.0289376264943,74.0565262369388,23.226310724772,20.0
155,16.641710564566086,59.90509392911156,71.27536362024448,24.01691637804193,20.0
156,-13.306395476797201,70.16452549282657,80.40361578487546,20.470298061220515,20.0
157,2.623540934660109,15.377593048287864,77.928592869307,17.114672025022294,20.0
158,16.545078956394075,30.453702615145232,80.03804505092525,20.33684955179004,20.0
159,-0.9174283769418756,31.45392278674596,91.50461099457259,20.673466826448017,20.0
160,19.035435047618435,6.929666525774287,86.9988937073813,19.69522684288816,20.0
161,-1.4971175047004692,23.52842408002998,58.999010471519014,23.861209819430215,20.0
162,11.225772794865085,28.594905271967022,74.16350400224384,21.27201333397913,20.0
163,2.5867321274322204,31.499077215349452,71.29334947521124,18.78970484742206,20.0
164,-2.189635344815713,86.64973498157197,68.15224955236641,17.355464493078735,20.0
165,12.605906001755752,22.965106281300343,68.86941104511418,14.660447897420095,20.0
166,-1.0815359878655606,4.716419254005903,74.26039243591246,25.63580686445522,20.0
167,2.584835924558802,29.122712009424717,66.49321878305581,26.844349665384467,20.0
168,6.888766757725256,34.33946953625819,67.16650944131932,19.627705390244245,20.0
169,5.818855827732477,34.75731964213566,86.9621001208373,24.995485774105667,20.0
