unit_id,JobThroughput,RackInletTemp,do_CoolingAggressiveness
0,27.387696493615305,71.91556919108082,0.0
1,23.626779915899316,63.005291711565874,0.0
2,32.306896602598556,62.464121375052386,0.0
3,21.53918136310807,66.8438011459594,0.0
4,21.03411049520231,64.74387396509914,0.0
5,28.99294239093589,66.57564504351556,0.0
6,32.12646022877834,65.6377425030433,0.0
7,34.06340889691415,78.99287127234658,0.0
8,34.49983608849334,70.66856112768528,0.0
9,30.978370412317666,75.44268082718202,0.0
10,26.535374446221645,74.03705652763459,0.0
11,41.925275375656604,98.28822844771558,0.0
12,28.134538204106843,73.02799666960064,0.0
13,27.27202970523283,79.61755937698483,0.0
14,28.8019294451779,78.07998984587621,0.0
15,26.59318636834385,79.85369920031904,0.0
16,45.2965487783079,108.69347042993634,0.0
17,32.544887505161284,81.68851929759802,0.0
18,39.113700806682246,86.21954291745851,0.0
19,30.661022126176732,85.98222718762207,0.0
20,35.76381564911672,80.18403147015853,0.0
21,29.068567681837074,86.35805944448634,0.0
22,34.29751568574745,73.4716992342687,0.0
23,28.9276048798445,73.18032809202563,0.0
24,27.71576227076624,72.3288583551107,0.0
25,33.22949902588116,78.79969308152675,0.0
26,23.750327376299552,67.49868078981842,0.0
27,37.04128128989773,86.00321257144047,0.0
28,33.8869373541859,78.84140012617453,0.0
29,41.49895994679136,95.85352895572684,0.0
30,24.3635317196606,59.73056724121071,0.0
31,42.922511108953536,105.01329662699325,0.0
32,19.795625613322887,59.988710120117226,0.0
33,34.634820343202826,72.77036955933043,0.0
34,41.13950318563034,86.30864609288061,0.0
35,22.63992789101176,55.94077396380664,0.0
36,40.4688082882466,86.02651718973901,0.0
37,33.587083817270404,79.13075915663352,0.0
38,10.9185886459537,54.08267512283494,0.0
39,23.77923830680731,69.04095498304338,0.0
40,30.93172384113358,68.5375162831769,0.0
41,29.483311157163822,77.61905140104025,0.0
42,33.87760059917151,83.04727038941498,0.0
43,24.743624553337366,74.11538621204387,0.0
44,33.497894660492356,75.43897407421402,0.0
45,20.987633135020324,65.91008792435035,0.0
46,43.21425876258394,91.40575573874484,0.0
47,23.112131201027914,79.55741067759236,0.0
48,35.290231395581976,81.88400741990613,0.0
49,31.411923819088138,76.8088712285214,0.0
50,26.306032076681756,67.18775244351545,0.0
51,34.58479749663329,91.92132431712552,0.0
52,28.0613290247874,79.75725053343221,0.0
53,35.61059586985817,83.10080508952059,0.0
54,30.64046247992778,59.942448917980734,0.0
55,21.00915868613676,68.78153247712554,0.0
56,33.25727060936333,75.91542202817355,0.0
57,24.76782867256528,71.47447110292663,0.0
58,26.598558540248003,71.52548951772818,0.0
59,25.1271657884517,75.10626875078486,0.0
60,26.15573126529748,73.45024042847058,0.0
61,34.55069736498395,75.28198605965791,0.0
62,36.10958990393721,82.0590426176131,0.0
63,29.758877471350726,74.85994923188365,0.0
64,27.450962049024426,78.0412367672388,0.0
65,24.08814371237625,68.39973867654233,0.0
66,31.431642681352518,79.02014603962694,0.0
67,22.647521505417416,65.52360192826663,0.0
68,18.1736189475937,58.2557730376362,0.0
69,34.11716111705548,82.87175447343074,0.0
70,29.520541708691706,74.1262557402589,0.0
71,24.27401990136053,73.17557790632752,0.0
72,17.97385117881576,52.977449500916606,0.0
73,30.297969696057613,89.79974575802309,0.0
74,27.057421238729166,79.20138160186258,0.0
75,24.14429812083572,59.36557771559465,0.0
76,42.925591795208064,93.213392230376,0.0
77,36.93535688436022,92.70936339426417,0.0
78,33.0170814821672,75.17123836210513,0.0
79,34.39402978690866,88.53757422251597,0.0
80,31.495862975218337,73.26148278324418,0.0
81,31.56142040745688,71.41487514551076,0.0
82,35.16155350086911,71.41841724613445,0.0
83,23.902198949504577,63.846604964930805,0.0
84,28.834787930492233,73.97483596700516,0.0
85,17.142496529820857,66.86536043292814,0.0
86,34.36817073520243,80.54185573800991,0.0
87,17.89439780730876,57.42200319719128,0.0
88,25.68549661006826,72.6011377539705,0.0
89,26.00102958990777,63.89797474370069,0.0
90,30.542853997168514,73.28133748595187,0.0
91,24.982346024147855,69.43134777292371,0.0
92,33.135459896768694,77.65043166772679,0.0
93,32.78658999867474,78.492733171387,0.0
94,26.30639045639116,72.25525072303662,0.0
95,35.19516551408276,88.91752535779801,0.0
96,35.39566843983183,88.01442453660422,0.0
97,21.778614999428832,81.60247393026307,0.0
98,36.17334340279262,84.81727117785535,0.0
99,35.754593107092866,87.84595264286224,0.0
100,41.39095300189303,88.06709510319534,0.0
101,15.685106850401038,54.96549544326663,0.0
102,12.943250477184797,58.39619212053662,0.0
103,31.24835934810581,70.65421288093943,0.0
104,33.676899659189644,74.36424077258069,0.0
105,21.6433292711799,67.1349326339436,0.0
106,30.994013974866355,71.46448154937218,0.0
107,29.028239722731403,71.1702191516859,0.0
108,15.987360310607828,63.16498432505758,0.0
109,28.810279882270738,70.01959426990881,0.0
110,31.326308538730597,82.50040628738792,0.0
111,35.8785872249097,83.12552425602578,0.0
112,14.328569903826684,58.77677695331776,0.0
113,36.82391952028664,84.87608765910817,0.0
114,36.19907106785557,75.89194334814468,0.0
115,30.21324179915875,80.52045416741035,0.0
116,30.871595143997926,80.10054000663473,0.0
117,29.027638844193458,87.5633437954599,0.0
118,22.168090619130737,60.80860645037551,0.0
119,32.218878236838435,67.53495026681297,0.0
120,26.944849515370525,66.61413382383992,0.0
121,25.06428223359745,59.936964379071874,0.0
122,41.04605751863761,109.01023067931908,0.0
123,33.76941329962875,76.30424730246037,0.0
124,35.983883106934954,66.85421436830963,0.0
125,45.67014809566277,105.44563279550384,0.0
126,27.965224081999093,63.80307065509881,0.0
127,32.82026484715554,76.83762684185956,0.0
128,28.336717216269946,65.05801516673353,0.0
129,19.559691190584104,63.23652605347231,0.0
130,34.45659907923786,84.12892520139833,0.0
131,38.456086637851676,82.1762231098393,0.0
132,32.85394161125418,76.82548653492174,0.0
133,44.72698983243358,89.34215608545087,0.0
134,30.09229471864794,80.57893441023329,0.0
135,40.02064500011607,91.36360699131437,0.0
136,40.437390397281156,78.97155871918126,0.0
137,28.772192451067532,75.38704767312286,0.0
138,22.006508078836273,69.690647671194,0.0
139,21.80986524944609,67.40300785378996,0.0
140,32.78368270708962,74.77088780608166,0.0
141,37.136657198431564,78.76180194950163,0.0
142,23.56189857475642,56.90838800960191,0.0
143,30.89367272244546,76.65437451174115,0.0
144,22.93379341749477,67.82198789204858,0.0
145,29.08263333446285,72.08834930991034,0.0
146,30.889836106027893,70.52645096933432,0.0
147,50.5001843123241,102.26866444021739,0.0
148,37.11490628684878,77.04190516740434,0.0
149,23.729083963302305,71.44712438375177,0.0
150,30.46745698054058,75.95795849864382,0.0
151,36.97165476894502,91.89824288362651,0.0
152,33.09833490158996,78.20964733940332,0.0
153,30.554359543005692,78.29238354368103,0.0
154,26.014328483777494,61.95478673412058,0.0
155,22.420467958853983,64.2514500756174,0.0
156,45.40980722896578,91.55335755206616,0.0
157,39.62760092900564,87.29892202934452,0.0
158,25.536602237549978,68.7419925127139,0.0
159,26.306653469102827,71.23609488893855,0.0
160,28.98309159689389,71.62273930478742,0.0
161,34.44454547295927,86.89446583127038,0.0
162,31.438975046342183,84.0675123085357,0.0
163,27.927055826962356,72.11909154628205,0.0
164,32.73176289813815,82.38511400867797,0.0
165,22.700507376832768,69.08731842206898,0.0
166,19.734242816953984,57.45123219907178,0.0
167,27.01078428906763,74.97997019906504,0.0
168,17.26965837865705,58.61176188837716,0.0
169,32.700426478054574,86.69828545149402,0.0
170,40.16935908953633,94.86353711634312,0.0
171,35.85740551430682,81.95847056850609,0.0
172,40.724153376900624,88.45679726698748,0.0
173,29.258573396151814,76.01823669230718,0.0
174,27.95826155238204,72.5160823609689,0.0
175,23.150919036051217,53.444005209328,0.0
176,29.755808692766003,82.07785554883408,0.0
177,42.37145286533577,91.95575384166753,0.0
178,21.89116203364767,64.13221140206535,0.0
179,27.337362476449325,79.81711551492539,0.0
180,18.567978935638877,55.277509833796884,0.0
181,21.734109681770242,68.44602946202012,0.0
182,18.4537503221762,64.97830095206014,0.0
183,31.580278436295558,77.67016564132571,0.0
184,20.550412657013858,69.09866442337285,0.0
185,19.243271031574412,56.52047284349394,0.0
186,24.094075838742054,67.83878886429446,0.0
187,33.22791121483705,87.91228988227381,0.0
188,22.272397634134595,63.344453541398366,0.0
189,31.435075047023666,74.90564879496605,0.0
190,49.438312797048965,97.67325476548733,0.0
191,31.79578742392575,76.7945282658089,0.0
192,35.651628078614195,86.6619918900995,0.0
193,32.88513586253852,63.68052227940181,0.0
194,26.852826337154816,86.85325935068988,0.0
195,21.74470122706835,65.02879365445722,0.0
196,34.097703509608245,87.06765059274824,0.0
197,31.09695150349453,71.7080773461893,0.0
198,19.64173416300655,52.27520664400379,0.0
199,42.95198413466393,79.3901690099891,0.0
200,35.23737805408758,91.04014391429361,0.0
201,25.057211643000777,63.768007816337516,0.0
202,23.31133008779434,66.59955629876798,0.0
203,30.308675804197502,72.67240555194705,0.0
204,17.82840083452679,48.85636569913785,0.0
205,29.979530222751514,79.0198671580227,0.0
206,31.6326900463333,72.36506550786008,0.0
207,19.580604950919653,54.22570307301104,0.0
208,20.34535722121541,65.39127218056112,0.0
209,31.175360653324947,77.85858410353222,0.0
210,27.704849157436136,71.46442327542155,0.0
211,47.56715134588992,98.90851901648239,0.0
212,32.35660782976698,74.08039417484578,0.0
213,26.798146214759754,58.82058436662956,0.0
214,25.437425427439543,67.1570979107125,0.0
215,40.221959179675274,88.31123396682923,0.0
216,28.890024755308072,71.71556475876095,0.0
217,44.19335425993988,88.26014089244308,0.0
218,36.32755156606939,76.68176373327404,0.0
219,30.96031258959264,64.6292181135296,0.0
220,19.357341786365758,51.739329296108366,0.0
221,31.19293778218166,84.14054679903084,0.0
222,26.559880143446705,68.32320080550167,0.0
223,37.2958283427402,93.48106441689046,0.0
224,27.947019177863957,65.18737723643952,0.0
225,18.786298924897622,59.635470173453996,0.0
226,28.03973608496974,83.6757329162371,0.0
227,20.497011464317282,53.58735214090164,0.0
228,44.0272962370176,100.23235294872919,0.0
229,20.59706435109302,57.14340875444475,0.0
230,47.014323334812644,106.71560936375474,0.0
231,24.82885889440349,68.67099257928889,0.0
232,44.42710486260743,94.42866493337434,0.0
233,35.67786886103204,83.02490080514256,0.0
234,30.902626864287182,67.31899241639721,0.0
235,43.29396780171844,99.1263157616792,0.0
236,19.321497653950267,69.62759749229282,0.0
237,21.08393633623142,65.64698596306422,0.0
238,25.822571584399387,64.56012747145652,0.0
239,38.9597587660715,98.41963976539954,0.0
240,35.8948843492587,85.86793566110791,0.0
241,20.946037821517145,62.62995275573416,0.0
242,27.837172814033853,68.57483685174759,0.0
243,24.817035697983336,66.0148997248902,0.0
244,28.113024993246874,65.02364782821398,0.0
245,23.783733377363422,63.58405498595419,0.0
246,40.947262538493725,90.73988940214633,0.0
247,44.70912550544452,86.61344318974963,0.0
248,30.64015322851884,81.42204354361336,0.0
249,33.07339572878447,84.34468571629073,0.0
250,20.385472148686723,57.73826491848567,0.0
251,38.68706829020897,101.93850764569777,0.0
252,22.71415562186038,67.10709796941572,0.0
253,45.60867261092574,95.53701476397462,0.0
254,40.159613714872044,97.04056190964954,0.0
255,31.29632558567999,75.51883690630305,0.0
256,27.867697125802714,85.33747865707552,0.0
257,32.8075700169553,76.70994384829001,0.0
258,42.893977521608726,98.4613882415805,0.0
259,34.53575562001314,75.6388133498036,0.0
260,41.8753440743432,95.01795506484535,0.0
261,28.311469504978717,79.37800881659786,0.0
262,43.21664063090571,79.97670488315542,0.0
263,38.80817258258751,88.81235446233616,0.0
264,32.832920624526906,91.10939603842341,0.0
265,20.915689322695403,68.22443400695445,0.0
266,20.88022952117918,60.56203199453772,0.0
267,26.197252401959705,57.0469818154279,0.0
268,31.87288748513151,71.91028180176848,0.0
269,29.77661473290948,99.9842951897251,0.0
270,25.461946305173598,64.99321780445221,0.0
271,31.111953406277813,63.008175428569224,0.0
272,28.977584676975138,82.45137823630364,0.0
273,39.287479323781845,85.89024298123738,0.0
274,28.54467661329143,64.66413825092623,0.0
275,32.08914660306297,77.09471703334115,0.0
276,32.62036191435249,81.07551494664176,0.0
277,33.873570314619926,79.93966458038301,0.0
278,28.36003467152453,70.11816699359427,0.0
279,32.01437457547585,84.05969272025399,0.0
280,32.4226958619825,81.81099494904961,0.0
281,35.352241253697976,82.34578969550041,0.0
282,24.40974338257962,65.81146104486963,0.0
283,23.827746275033263,61.89249992704597,0.0
284,22.018081299756815,63.91095344361612,0.0
285,25.014495356771178,66.45749772857293,0.0
286,30.048717338919374,79.63199418906808,0.0
287,26.967809137071097,73.53057394015076,0.0
288,24.41965939068074,59.64324919168538,0.0
289,20.89989526528921,68.23886086538279,0.0
290,40.3958887852397,88.9887277636243,0.0
291,30.80253144037441,82.79039001488006,0.0
292,27.306941941338238,76.84566625747995,0.0
293,32.509446887111935,75.99857981514381,0.0
294,14.56159244390293,43.03327340035967,0.0
295,28.30180906086074,62.80977281676923,0.0
296,26.699066201274213,65.31239512597247,0.0
297,45.07797477007586,101.72475811236643,0.0
298,29.499118462024743,74.4370762732204,0.0
299,28.49165153701234,71.8405617009149,0.0
300,36.920980219543715,82.52640464541263,0.0
301,21.832558275895522,62.67789033459603,0.0
302,28.85452951449849,64.73146508341776,0.0
303,34.673666653502515,71.88018458087762,0.0
304,34.26704051104664,68.20813078517794,0.0
305,30.193117638344567,72.14605848632988,0.0
306,34.38220765611893,74.34498752375643,0.0
307,37.21242171040482,89.37238953963794,0.0
308,25.540283517499308,64.89565138882969,0.0
309,31.439308728030372,74.90973528712095,0.0
310,30.870476826546717,83.35288912206904,0.0
311,20.789397531262953,61.206439360857296,0.0
312,42.307520782057395,103.31878093559222,0.0
313,16.05985663597964,56.782792423374765,0.0
314,23.45601969142652,64.52742619182268,0.0
315,42.86765251726141,92.6897162781561,0.0
316,35.283377208453594,78.5848847306775,0.0
317,24.00670734645536,62.07653121751357,0.0
318,20.522159355150848,65.40344853398418,0.0
319,20.47733467216819,63.55982193448383,0.0
320,35.51957403119733,83.31805166299404,0.0
321,37.05666066335516,92.14586590889836,0.0
322,39.957566904581164,73.25767685512982,0.0
323,29.51676871336848,77.82606462719619,0.0
324,23.342702316034178,60.363820380733145,0.0
325,17.04280649716368,55.017052867706425,0.0
326,18.96269070293491,61.97526525844304,0.0
327,27.599857028443303,76.78848829023225,0.0
328,24.84861786900764,70.24651747540221,0.0
329,27.651640910919827,71.1930657837395,0.0
330,31.195916047034302,69.17976147641863,0.0
331,19.65784731000835,52.81604545398587,0.0
332,27.265792384224813,64.10943276817864,0.0
333,19.91714469773724,60.30471250680179,0.0
334,33.956353603433925,80.10534602081367,0.0
335,31.675196279334536,79.58309270661329,0.0
336,44.15590004097072,92.93753298368044,0.0
337,32.42477679058019,74.4930406253045,0.0
338,27.23146222772415,71.25177580590476,0.0
339,17.72729128172032,60.64371655631862,0.0
340,31.538651646056508,83.74584945283127,0.0
341,29.33705401293525,80.68108160702556,0.0
342,30.82970454266347,78.24884138484965,0.0
343,31.379144607113446,83.22787467840487,0.0
344,14.388208903359125,53.668411732033434,0.0
345,25.879009052295345,65.25312609285955,0.0
346,34.68643592060996,88.56026465986169,0.0
347,31.704251161764684,79.9474596894978,0.0
348,42.13429143792581,85.86698368715786,0.0
349,23.23743077365374,69.19493033130782,0.0
350,32.68757669613437,81.98734678907398,0.0
351,39.7441862001004,88.92014248796572,0.0
352,32.578673772732024,90.8455465205584,0.0
353,38.024163177134504,82.03400574179231,0.0
354,31.74146416330537,80.1746325593182,0.0
355,36.72583319870244,88.06940151593831,0.0
356,32.75981784921254,84.43063377122643,0.0
357,28.934831072228697,68.73652610845784,0.0
358,31.174392289173678,86.63671879113977,0.0
359,32.48665294220745,73.29436239976182,0.0
360,32.83604043034015,72.2493863851837,0.0
361,31.684367038463577,74.36955113306954,0.0
362,27.925929620393994,80.96363973454646,0.0
363,22.062586276365764,64.46434248189993,0.0
364,32.07921764666432,72.5201223913659,0.0
365,17.1922242943832,65.11531645189758,0.0
366,20.37807723578977,64.98576855483643,0.0
367,26.189004448954204,75.97026404685676,0.0
368,21.459292645026697,58.61475535217752,0.0
369,36.99653786667716,82.38402986874429,0.0
370,28.52107562816105,73.61971949383837,0.0
371,26.78180128902536,68.07631619784564,0.0
372,25.5644169422814,78.06158289284053,0.0
373,24.79570127827796,70.44003231527194,0.0
374,36.01333403675766,83.38559504809226,0.0
375,21.583698745929322,59.35153358866158,0.0
376,18.13081692282205,68.72290434426857,0.0
377,25.81906866409092,73.03071925068436,0.0
378,35.458762830929125,71.68994375244351,0.0
379,19.352824332530147,57.012776237879336,0.0
380,31.950998106311832,88.48287196567382,0.0
381,39.73777398210931,82.72044544948702,0.0
382,25.239700923332908,61.5894405768537,0.0
383,30.10229014083949,81.27165557182467,0.0
384,54.15562040865047,105.20480933216542,0.0
385,14.811712212096554,40.960394635282796,0.0
386,35.29025486421844,84.54726485036126,0.0
387,26.050171358371138,80.71484800291736,0.0
388,25.900618649109955,63.98905898750578,0.0
389,29.51678593727212,74.92370678449873,0.0
390,41.08410864061496,87.92804742164458,0.0
391,27.983157256115895,75.57504139083208,0.0
392,20.41850576338107,65.60604182567849,0.0
393,25.6350293656436,76.64373493856363,0.0
394,41.84540253835151,90.69039196206894,0.0
395,27.367859363962463,74.90977852495618,0.0
396,28.536590375891134,70.66027924015815,0.0
397,29.730082862606,75.0557153952523,0.0
398,30.967010841828525,85.02493512457652,0.0
399,31.774699667177565,74.22773461992118,0.0
