unit_id,JobThroughput,RackInletTemp,PduLoad
0,-16.006638238116825,84.45696686026722,88.11596620273696
1,-7.036710430152055,87.60303280324769,78.77779239863905
2,19.604949796695134,84.44536385312335,86.9224881635239
3,5.364576318756441,72.84667505074378,70.02518708746179
4,10.892756524368385,89.09058633503815,78.51671051043365
5,-4.640868295892873,83.28531488365296,84.213069478883
6,-16.281798660097277,80.51616537500124,79.76357914381045
7,-11.539087416552562,83.23607175477503,77.24529219386811
8,-3.2601818680516907,88.6819387448431,90.95422065324884
9,-9.75896816383037,85.94554247447904,70.8822534874648
10,-15.19817162863946,68.88124694907293,64.88306480823576
11,-24.151631213607764,74.16975783654783,72.38010965211242
12,-14.881671175386582,68.82854964092597,64.07502596032633
13,-8.7629137462214,74.18147673512124,75.5648489421798
14,-16.807790538432954,80.12603977649538,89.21708615062418
15,-19.270704152995375,74.77527420435592,80.95411271529466
16,-19.901241599562898,74.48970582147152,69.87875990494625
17,-4.9184750305207405,80.89368152986991,82.90002739204458
18,-11.493451206947437,60.46371797189763,51.62239166063582
19,10.436663164456387,86.83903527956774,88.91337328512618
20,-5.186510169150939,76.39237500734001,80.3135542984737
21,-9.579165444847831,85.59247345821271,80.2405585275907
22,-32.014131999486764,45.98777755978065,52.60386315025217
23,-21.221306786905505,77.88134578509019,73.28354255622257
24,14.859216345875929,94.86161801998416,92.13153517344995
25,-0.40351873085340895,86.50523401316595,85.30837662286847
26,-31.476907770515115,55.04604979150841,58.06213692261744
27,-7.20266583414379,74.75822857640513,67.18791527081922
28,-8.704505615124065,80.58647208734656,89.69193188926651
29,13.251003703314455,76.40587970927169,75.47113305638977
30,-15.776283746116494,79.2218024026911,75.37763478288066
31,-20.829250846811387,54.626290084309126,58.072829685962496
32,-7.528811211213667,86.89002924576457,89.83395907359824
33,-28.371812443634973,57.31758223924696,57.43487873600821
34,-6.281472255359434,72.94020249502101,62.48087667948616
35,22.688297263681854,83.69935862797726,84.39084947608686
36,-10.002347983400442,62.759895178675,69.27357071350825
37,-26.22627285473773,67.30097945835601,68.53886068929049
38,-0.6747611328257447,86.31525578197643,91.27906822990506
39,-22.134123931114818,81.99398688958499,85.13313374597475
40,-11.630883832451897,82.81459508724754,83.37942604292074
41,-20.022141295892975,65.46666317570204,62.355419532284245
42,-4.906340498593556,56.69279563155195,58.805280710496454
43,-3.2632033391128195,77.39300048783404,75.2611177268962
44,-10.384684543396558,83.43219328399407,72.11717172570097
45,-8.040702686354008,80.04770542583648,64.37986451962779
46,-17.406900738743285,77.12033584964584,69.64698197484127
47,-17.86023666193805,58.569454697154015,61.763191858587646
48,-15.85739344128378,79.25018950146318,76.44674041923882
49,-11.491313854996164,63.59135209278407,69.1178807137023
50,-11.698365967589513,74.27353058802737,76.83208145276367
51,-9.211880174917255,100.0788032786024,90.4245526124487
52,-10.1736828209017,68.16395819312166,72.5104868457977
53,-18.255370828564665,52.90234093794577,53.66841174052073
54,-10.475767170807664,99.07227965105874,93.4889538996312
55,0.24525512066069632,69.02435120544868,62.39693415768337
56,-12.331757845306434,65.12957001747932,72.41398734660488
57,-7.301597227564445,80.71411227422095,84.59721743490526
58,-1.8016918792850767,91.2768892442658,88.1667559865542
59,28.10434971752139,76.04662115246003,85.71274441951138
60,-14.261105625452341,70.1801114575689,69.66322368529892
61,3.346424273859699,67.55827500252518,58.96360221568091
62,-31.80802415271452,58.81578604432237,59.18906558795378
63,-7.447831069284245,82.02564973447161,82.30477682219284
64,0.18827925160205217,79.02492976487913,76.46872003803378
65,-5.030650159268146,94.34974416378918,100.20933252402747
66,0.18348442027835188,74.3389212506527,88.30341052584443
67,-11.450435501352434,97.64450299931976,91.93747200628674
68,-27.897383023348095,61.79054984639477,60.827934421461315
69,-10.553392169904424,73.85290792132226,80.59807150811356
70,6.11028514661618,74.67800516006186,87.29365905639727
71,1.5222882732945378,77.28717627830957,72.62875533106717
72,-13.488721080423193,79.6924408691158,70.28327948574089
73,-4.880019238808416,79.18970403396659,90.53992092589648
74,2.5688449203854478,90.9754256301437,86.40059446053594
75,-16.389458244138122,84.56406606354899,72.55307178352831
76,-7.472026512695885,89.6114712037859,89.71567388921066
77,8.21646663092333,105.51982974893662,105.57665523222312
78,-1.4055252260634354,83.10647228000464,88.76016803607094
79,-13.34978346725601,64.1106564802797,66.33636184457197
80,-28.64099777740247,50.10258554986719,45.47219050643151
81,-1.65096781791208,77.5273880664059,69.31346678323139
82,-9.158482005932502,83.00353876548957,82.91684468808417
83,-40.37758543739832,47.92789559001752,43.740341076130605
84,-3.790908003113724,87.09744858746133,84.01533467752924
85,-13.929936675135972,91.01650246111787,85.06662566824191
86,-19.443708989050187,74.35005030142543,72.6994648281367
87,-15.606332460193059,73.24156677526422,72.43331497543512
88,-12.919023832741011,87.63443551192846,84.20355192567412
89,-19.017583933427453,79.9294401626496,86.13553233997034
90,-17.052475104544502,57.407277168624255,58.23265399229972
91,-24.18065347112633,69.9787252403614,55.873725420122405
92,8.674770511252056,84.74964117954407,83.03756671726008
93,-15.442740583986508,75.26020552193607,79.4400537095196
94,-12.890353541077795,63.317076891471345,58.956767838159564
95,-25.174143626790844,55.76644698999566,57.48580386981733
96,12.407355657409099,94.20912633905701,91.66136106816056
97,-16.53049447649574,60.76795342028454,63.63303621611817
98,-26.116124144962903,67.45669082499208,63.09887846911457
99,-18.94659727471051,57.74282403901399,52.202358205299234
100,0.6796741045861743,77.22037250036809,71.653311253844
101,8.803750364037642,100.05004445685493,95.71649640615631
102,4.405153664474325,93.96746817008652,89.45730728328856
103,-13.371186188924117,92.5177724153634,88.31434720047727
104,-17.932052550414106,70.04864250277176,71.14242746824102
105,-9.31397206808656,77.34176291654005,75.50855342314398
106,-21.917957671427892,80.03661782003304,79.88097334561182
107,-14.806663003842914,76.76967143025033,66.38351430869294
108,-22.403039258614488,66.8399365726735,68.6560024228249
109,-23.601205630424662,76.54031755176014,74.5748434044469
110,-12.294842325781707,83.04986007424873,81.18905543891279
