unit_id,CapacityRetention,CoulombicEfficiency,do_FormationCurrent
0,18.35174514244267,17.593724822089833,15.0
1,16.127105807321538,8.88008405407914,15.0
2,22.705682005012882,0.8597272822479329,15.0
3,11.054997264019178,8.90712639922631,15.0
4,12.900502227061331,19.88125691111957,15.0
5,17.17801671661323,-6.042150949624364,15.0
6,22.528301095755914,-1.382046111431773,15.0
7,20.065539871705397,13.354033128074578,15.0
8,24.839778376181098,5.617424531252886,15.0
9,17.665810651809117,-4.7818751219437186,15.0
10,16.62514049302377,18.488229845299262,15.0
11,22.223758031762767,17.363258479421038,15.0
12,15.868938005892584,7.069595992543763,15.0
13,14.476437548278682,16.20823251976821,15.0
14,16.009352020441842,25.397336187017963,15.0
15,12.51379612131914,15.367250073769341,15.0
16,25.778241999930543,29.948394709536412,15.0
17,19.61325964606959,10.6830023517185,15.0
18,22.57273592401725,3.2240671716059612,15.0
19,18.725609921777046,22.684794188311763,15.0
20,21.91556003774069,5.476575882425345,15.0
21,15.490505588128753,20.755150915120247,15.0
22,22.326340191905512,-4.264819626430143,15.0
23,17.979581099630746,11.16216030149247,15.0
24,19.18010835545855,22.21857428336871,15.0
25,20.396968659885648,9.787537468601169,15.0
26,14.41910665575866,12.942959736501034,15.0
27,23.319361607769505,13.947285010382263,15.0
28,21.572954898245964,8.864103760730343,15.0
29,23.184317286778224,10.561315955954862,15.0
30,16.621273586720466,4.831291288060487,15.0
31,25.179401670072934,35.47315732518507,15.0
32,12.474920392243403,12.475991636424506,15.0
33,19.33161683107302,-0.12960298262002112,15.0
34,27.675528662214475,10.256324829130063,15.0
35,14.831277599084597,-5.515254274215932,15.0
36,26.386698493959543,17.376087042738398,15.0
37,21.0947109200855,3.3760855990159806,15.0
38,6.81073007481829,22.87215847852435,15.0
39,12.027462263754469,12.098636200783883,15.0
40,19.265370737645505,19.74143562942994,15.0
41,18.562277471680957,19.01538459925389,15.0
42,21.558997862140856,24.223452390398826,15.0
43,14.536376299545076,22.205202573398154,15.0
