unit_id,AmbientHumidityBatt
0,38.79971303832581
1,58.45664599033576
2,51.29306492997625
3,47.62155024591935
4,61.22825408549361
5,52.496439584505836
6,49.80191738522568
7,29.162529429998482
8,41.83079785253903
9,41.60539695941071
10,65.1969717247015
11,47.299848483103524
12,63.43833154532972
13,53.25859089072885
14,43.61858015214533
15,45.0741380329503
16,45.92356973630859
17,50.232182390872744
18,46.85826561709538
19,39.360006017232394
20,73.36029447783648
21,46.262362846472016
22,55.710771578915434
23,35.33559947682848
24,37.05283477604704
25,50.49520544758493
26,39.46194998430397
27,48.88801796586416
28,64.64445204166951
29,67.31844165747884
30,43.76618330940694
31,41.38840773476405
32,34.77026310012002
33,41.83092333690472
34,38.63270211592154
35,66.16160588097094
36,61.39633986665645
37,57.84395261114202
38,40.00225398663428
39,54.12728285329012
40,29.1121689848981
41,62.684535070235725
42,40.150395707425425
43,35.122388256306046
44,71.62930678423982
45,74.41588812755118
46,43.07259562998477
47,47.94184305829156
48,59.35440653022121
49,39.74814789174018
50,42.45341694381843
51,33.36758680172958
52,42.38994522244178
53,51.24281985225791
54,60.54746553470634
55,53.97492770522177
56,82.08961637819607
57,53.57171411638118
58,54.214752804157456
59,56.63471421952401
60,41.79690695822155
61,48.108793056625174
62,25.789856840405488
63,66.65418694429573
64,47.1052934344663
65,57.43866739935599
66,36.607500533440074
67,48.49632168700033
68,52.06808562349571
69,62.331752786850544
70,37.24902582801924
71,64.65648369556665
72,51.1097486520486
73,52.52736556576426
74,50.991682027724096
75,37.66224804650204
76,52.43245077606634
77,47.89312296781244
78,38.80204705252332
79,57.93912822605512
80,48.37578954977168
81,72.14148638863671
82,45.35569791767228
83,68.01446507863277
84,46.08782106375579
85,25.959471567771068
86,38.14253556066978
87,49.90803402870057
88,58.91841560422494
89,34.528239034086035
90,46.98598537291796
91,43.490319938594
92,40.846050618512955
93,60.742557640348736
94,71.45325528696061
95,56.248365701687625
96,66.89157901322913
97,42.62314649794431
98,56.82276564241454
99,40.86419451989487
100,38.011644503728434
101,31.37650723418228
102,50.31525721842289
103,37.951387652670114
104,21.636554723542986
105,65.21408963949493
106,55.194301349252754
107,28.636841091365373
108,40.54338740615457
109,49.97189313335422
110,65.06449272053962
111,65.86732448166755
112,66.17597246490769
113,49.19842992711277
114,50.514872401500874
115,41.823940962260785
116,66.59910036874662
117,45.28057366538714
118,51.91430295515454
119,37.059034174764896
120,49.05738048107307
121,55.25546866823272
122,48.97904083452842
123,45.026119146593054
124,46.845362596140276
125,65.14992076662433
126,43.82464641386417
127,56.13804060058075
128,40.004761411014776
129,53.61996388805145
130,38.05605638460814
131,60.33983816810018
132,30.93242474739072
133,45.57180278523116
134,22.066135465055794
135,49.43645673383349
136,63.00190674209505
137,49.42833000678068
138,58.28489596921533
139,39.746623867192994
140,62.060263087721836
141,45.32270498648119
142,56.2707824570419
143,81.54733989355074
144,27.805249495196627
145,41.963996826552446
146,47.769432744944005
147,59.84300447707997
148,44.512820979009284
149,53.700296320744904
150,40.33637282082282
151,57.606714429193964
152,49.522722658345685
153,33.313586119936694
154,56.929629472690635
155,13.221445428649153
156,61.290990983534215
157,54.54064772426957
158,31.27110110157289
159,61.44006686519887
160,58.827476478374
161,48.06713869120799
162,64.60730375518048
163,47.801472296739284
164,29.957147878796757
165,54.68837503559232
166,56.05673167852407
167,26.997820776532656
168,77.46686586304598
169,74.2256167291125
170,49.3825474823857
171,51.47244037886578
172,55.73434802914865
173,80.07895209365799
174,56.245733524844205
175,49.35630195837015
176,36.842857532166825
177,36.34292761420104
178,35.059046210435206
179,61.46128276703441
180,60.89555569425195
181,62.294305267796055
182,44.64866862436416
183,28.747282711511925
184,44.38119129130977
185,43.65343735333457
186,73.93664612671454
187,47.14434592954929
188,49.97665482563759
189,54.24642380039804
190,44.51281292697334
191,58.506177691414806
192,73.00133634593311
193,37.475853978031594
194,63.528063844762244
195,50.38303248770786
196,74.93358387343315
197,26.62978570093992
198,40.65748526521043
199,56.874319759291836
200,64.42258951852777
201,27.624587258097794
202,31.720153024535826
203,48.773167750083644
204,52.12920010247251
205,60.364395041935104
206,57.873641766961384
207,36.231192110304846
