unit_id,CapacityRetention,CoulombicEfficiency,do_FormationCurrent
0,6.409218019022317,28.33589560943803,75.0
1,-19.01362355940005,48.44069050574392,75.0
2,-9.784982203462578,40.045078201023216,75.0
3,-1.585900863254543,25.813470510061627,75.0
4,-21.0938408937084,63.56316538066902,75.0
5,7.660537962806996,28.790227448071562,75.0
6,-19.77284192267599,30.002311399864617,75.0
7,-26.73283994432989,49.686228465547636,75.0
8,-5.197245994372944,39.046991460431826,75.0
9,-19.67674227542976,49.13454770246193,75.0
10,-13.430316171335374,39.65960557781471,75.0
11,15.184106759127667,17.634546429886395,75.0
12,-18.23673124041488,52.70625053637854,75.0
13,8.060495151119861,3.998325249467783,75.0
14,-21.49680302029729,35.68372183399902,75.0
15,-33.561429296992024,46.48741868528171,75.0
16,-25.21281516774408,38.91408525017624,75.0
17,-31.174789456849254,48.866098645434064,75.0
18,-29.777230794613057,66.62715690743038,75.0
19,-8.868514844647244,30.447035496746928,75.0
20,-22.95431548044427,46.14260426372617,75.0
21,-26.679365389764403,51.91305918171244,75.0
22,19.22235829812158,7.324428286239703,75.0
23,-14.698671781306924,37.53588961780241,75.0
24,-6.092973083651223,42.333731505699056,75.0
25,-12.090651357818768,32.9759244225326,75.0
26,-18.231365383555953,48.56635807204248,75.0
27,-5.405897640463598,39.27951084805038,75.0
28,-11.944451601280194,39.190342205517,75.0
29,-15.171633313682936,45.07492391232709,75.0
30,-16.815987927715412,51.18243358873353,75.0
31,15.045086716975748,20.85444797850961,75.0
32,-18.217612541746217,49.920834872852005,75.0
33,-27.273933301423664,53.95688259267906,75.0
34,-4.900832794316318,31.644728593063522,75.0
35,-23.04643573574694,27.46952821902014,75.0
36,-31.833765525176204,53.73773028911961,75.0
37,-12.392811612855494,32.04763784606331,75.0
38,-12.50297811378731,51.83603245404867,75.0
39,-8.668109278267444,42.19915372518463,75.0
40,-8.926086147964556,32.530714078857045,75.0
41,-14.841010932990924,55.210038635092474,75.0
42,2.2939457474002904,17.960185044096256,75.0
43,-21.119539336388378,32.55165974434369,75.0
44,-26.24622241567508,46.69441557095438,75.0
45,-20.78459059586634,38.10257232632228,75.0
46,-3.35890733874911,49.18651238244486,75.0
47,11.006570142359836,34.0017890325404,75.0
48,-31.276149804996862,53.69101589846611,75.0
49,-0.6775753210930533,28.96661650902644,75.0
50,-6.324547462486155,33.639545072072515,75.0
51,-18.303930649118296,47.811888011974254,75.0
52,-19.532492918291602,51.96261866414702,75.0
53,-10.90278924159158,37.90878480684479,75.0
54,-5.0031354013915745,22.586106625061056,75.0
55,-9.050993581931127,47.39005117351368,75.0
56,-4.658833208000616,36.21059949119453,75.0
57,-4.746050014121929,39.87095165581028,75.0
58,5.912008341983229,13.064017945108436,75.0
59,-10.404370151776,31.89865584288763,75.0
60,-2.400956286201337,39.65475232770392,75.0
61,-18.94021088467677,39.23011214154704,75.0
62,-20.6875228789912,29.39126946895169,75.0
63,-14.211748365863457,30.19161161658238,75.0
64,-5.134459332149028,30.982898155980678,75.0
65,-30.488594255467632,57.56434714820608,75.0
66,-20.042402465938192,38.341775436275945,75.0
67,-27.172652927892248,59.657626423781934,75.0
68,-25.46442598057627,37.740494721873254,75.0
69,-19.687778826837512,41.26005316221018,75.0
70,-6.544758162483275,18.233802569639877,75.0
71,-23.678489174179834,41.34642004788572,75.0
72,-19.918056465775628,50.52095709212164,75.0
73,-23.737445559017733,39.250801618276725,75.0
74,-4.3528520656932415,16.362584369974705,75.0
75,-23.88039072036382,65.51041281831861,75.0
76,-29.06696130644949,43.94919207597357,75.0
77,-22.46369170532361,41.503715103272,75.0
78,5.4800167724475095,12.020403651768659,75.0
79,-11.659594373097907,6.725757702022822,75.0
80,-15.181355485598681,42.4365663880282,75.0
81,-21.609452598254038,40.6832192131198,75.0
82,-22.433209330784454,57.30875926040779,75.0
83,-19.50596684491512,42.23910375639097,75.0
84,-14.149139949320514,44.35573573832058,75.0
85,-26.3452639533914,52.10365997041412,75.0
86,2.045115086202129,40.546147521376675,75.0
87,-8.502575771341915,29.046957558866378,75.0
88,-20.503090712062,52.66941784216325,75.0
89,-18.599347747840216,54.2885060084437,75.0
90,-10.148678849342962,46.851061304900306,75.0
91,-8.909326195355003,31.71276036382885,75.0
92,-19.669432417396145,45.95211791484346,75.0
93,-17.317008923382417,48.78358478585228,75.0
94,-12.242969230941881,39.79611296214594,75.0
95,-20.677273962914978,37.47612321066655,75.0
96,-14.853292145151318,40.493160045097326,75.0
97,-15.535527173778785,38.13697145852801,75.0
98,-16.41396503812042,34.6495817113475,75.0
99,-21.573636498157104,33.64950446821453,75.0
100,-8.829286210015345,64.42509104379191,75.0
101,-12.214821271969338,46.53540030445047,75.0
102,-27.997879252366747,53.47746117022458,75.0
103,-22.243048615218147,47.280408178889665,75.0
104,-16.56150385697643,37.871367582092255,75.0
105,-21.038404257545327,44.98881420200781,75.0
106,-16.458888291663726,45.69732192110026,75.0
107,-3.707823152529806,14.013492829264223,75.0
108,-21.067230929466046,53.98251046163003,75.0
109,-14.044128991048149,25.074734367883718,75.0
110,-18.402367350276567,37.100967344079436,75.0
111,-19.89059412282362,28.84121401514635,75.0
112,-5.928268609302507,29.640452119236983,75.0
113,-18.87320900368965,37.00325942008515,75.0
114,-10.699231657332216,40.444270872765095,75.0
115,13.662512230142408,10.856850615822388,75.0
116,-15.852298505287335,48.74397455065043,75.0
117,-14.183426776497264,37.41714716136983,75.0
118,-30.32760140661275,59.098493912127985,75.0
119,-17.834230372698258,41.78898100664255,75.0
120,-13.253230921614048,55.92117071556154,75.0
121,-16.041616359507096,43.698357173972525,75.0
122,-15.348906261658199,34.743816985711774,75.0
123,-21.28729648510412,30.512158727060925,75.0
124,-17.142016922270845,35.814166386652474,75.0
125,-18.825430604255914,34.86565714178533,75.0
126,-3.3167431876746436,27.66847579906991,75.0
127,-10.580680835836741,31.11503373595925,75.0
128,-2.479440433722251,36.03561418782857,75.0
129,-18.337232787840026,52.016451307653384,75.0
130,-8.584989716601397,44.248008844432206,75.0
131,-1.645924193504987,24.978825599555996,75.0
132,-19.37302180962193,63.10173841939872,75.0
133,11.618853646369706,14.427740014027773,75.0
134,-3.0942131014633993,37.23547014592076,75.0
135,-7.62829538958076,27.919661407228787,75.0
136,-28.953886608777093,63.04269186857364,75.0
137,-12.835163326135705,19.123085686042803,75.0
138,-17.401886373347022,27.263933244201574,75.0
139,-26.03379822473715,53.94031059686358,75.0
140,-15.519805726419648,53.64850756685441,75.0
141,-30.111078308223597,62.12168969181364,75.0
142,-24.277897452972475,35.25176511552485,75.0
143,-31.94068733187572,63.99510832598276,75.0
144,-28.083031173060693,34.092419764045715,75.0
145,-26.476374769928288,42.281505364062475,75.0
146,1.039740472932679,29.7282642279648,75.0
147,-21.855899046052933,42.216188844361646,75.0
148,-16.279781316026874,49.42210035384921,75.0
149,-11.807149110582557,51.839726297098196,75.0
150,-26.50136556595795,59.800744229528675,75.0
151,-13.79371684630888,44.482776359725435,75.0
152,-16.66893014643506,56.707560675798334,75.0
153,16.710960431716025,22.272150618183495,75.0
154,-16.709757769229682,41.31646385082194,75.0
155,-16.44613956314636,57.6226994294004,75.0
156,0.697161917609864,15.007735003951044,75.0
157,-26.094032238435048,37.98635864280815,75.0
158,-10.290650838210203,45.38821926715334,75.0
159,-19.535833541129747,44.04519592870771,75.0
160,-18.06346215602527,56.414445219953905,75.0
161,-4.977584325696954,13.717740851639931,75.0
162,-11.100550142806114,27.359637400115673,75.0
163,-17.206122794747756,32.32372944175104,75.0
164,-13.175244833806236,51.97690267204026,75.0
165,-10.808500168111918,44.99663054281841,75.0
166,-8.559259593013934,34.245419039661265,75.0
167,-26.846174046735495,43.571375068795966,75.0
168,-16.836733700277765,47.85009719037741,75.0
169,-11.548258912618618,23.968128724237697,75.0
170,-18.200487376045167,60.52995558648284,75.0
171,-16.55657781151658,55.382404931129855,75.0
172,-32.04251633023899,47.67176265986194,75.0
173,-27.204583680828303,52.41919948583236,75.0
174,-22.53586862123087,45.51050399458743,75.0
175,-16.182016288781252,48.89230474909516,75.0
176,22.53048779884348,18.03784276922588,75.0
177,-28.736774451351298,48.88209661066275,75.0
178,-19.527219696679847,27.168224733635057,75.0
179,-10.254368616581441,39.38476102536318,75.0
180,0.7945096230020092,36.602938453527265,75.0
181,10.492667081420928,31.122196033420813,75.0
182,-7.189832292905406,26.211056110332844,75.0
183,-24.874384887191486,55.95905860372449,75.0
184,-19.07254459770821,45.7046662004221,75.0
185,-19.930914833825405,42.78573695822517,75.0
186,-22.11099463659831,47.034530347764566,75.0
187,-13.67014681874182,23.32637138103754,75.0
188,-18.266383753979206,40.02588518209838,75.0
